Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,Array_6,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,Area,Weight,is_pareto
krnl_KALMAN_5797.cpp,xczu7ev-ffvc1156-2-e,3.33,1.90911564,74,96,1,2,11,block_16_1,cyclic_8_1,block_8_1,block_2_1,block_16_1,cyclic_16_1,pipeline_1,unroll,unroll_2,pipeline_1,unroll,pipeline_1,pipeline_1,27.5,0.977761501580888,False
krnl_KALMAN_5798.cpp,xczu7ev-ffvc1156-2-e,3.33,4.4866755,77,96,1,3,19,cyclic_2_1,cyclic_16_1,cyclic_8_1,block_2_1,block_16_1,cyclic_16_1,unroll_8,unroll_32,unroll_2,pipeline,pipeline_1,pipeline_1,pipeline_1,29.75,0.8667859866288385,False
krnl_KALMAN_5799.cpp,xczu7ev-ffvc1156-2-e,3.33,30.63814119,77,96,1,2,24,block_8_1,block_2_1,block_8_1,cyclic_32_1,block_4_1,cyclic_4_1,pipeline,unroll,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_2,30.75,0.2105486026669828,False
krnl_KALMAN_5800.cpp,xczu7ev-ffvc1156-2-e,3.33,29.00174922,77,96,1,3,31,cyclic_16_1,cyclic_4_1,cyclic_2_1,cyclic_32_1,complete_1,complete_1,pipeline_1,unroll_2,unroll_8,unroll_2,unroll,pipeline_1,unroll_4,32.75,0.2313388036831804,False
krnl_KALMAN_5801.cpp,xczu7ev-ffvc1156-2-e,3.33,4.12576011,77,96,1,4,14,cyclic_16_1,cyclic_16_1,cyclic_2_1,block_8_1,complete_1,complete_1,pipeline_1,unroll_2,unroll_8,pipeline,unroll_2,pipeline_1,unroll,28.75,0.8894783330453694,False
krnl_KALMAN_5802.cpp,xczu7ev-ffvc1156-2-e,3.33,2.18033082,80,96,1,5,18,cyclic_16_1,cyclic_16_1,block_8_1,block_2_1,block_4_1,cyclic_4_1,pipeline_1,unroll_2,unroll_8,unroll_2,unroll,pipeline_1,unroll,30.0,0.9273088364997969,False
krnl_KALMAN_5803.cpp,xczu7ev-ffvc1156-2-e,3.33,32.83935111,80,96,1,5,22,cyclic_16_1,cyclic_16_1,cyclic_2_1,cyclic_32_1,block_4_1,block_4_1,pipeline_1,unroll,unroll_8,unroll_2,unroll,pipeline,pipeline_1,31.0,0.18170623762622923,False
krnl_KALMAN_5804.cpp,xczu7ev-ffvc1156-2-e,3.33,8.34585246,83,96,1,3,28,block_16_1,cyclic_16_1,block_32_1,block_4_1,complete_1,cyclic_16_1,pipeline_1,pipeline_1,unroll_2,unroll_4,unroll_2,pipeline,unroll_2,32.0,0.7183819447507122,False
krnl_KALMAN_5805.cpp,xczu7ev-ffvc1156-2-e,3.33,27.24737202,92,96,1,5,40,cyclic_16_1,cyclic_8_1,cyclic_4_1,complete_1,block_4_1,cyclic_4_1,pipeline_1,unroll_2,unroll_8,unroll_2,unroll_2,pipeline_1,unroll_4,35.5,0.25074957271511356,False
krnl_KALMAN_5806.cpp,xczu7ev-ffvc1156-2-e,3.33,35.76526893,112,96,1,5,25,cyclic_16_1,cyclic_16_1,cyclic_8_1,block_2_1,cyclic_8_1,block_16_1,unroll_8,unroll_16,unroll_8,pipeline,pipeline,unroll_2,unroll,31.75,0.1497838885788394,False
krnl_KALMAN_5807.cpp,xczu7ev-ffvc1156-2-e,3.33,38.881989090000005,112,96,1,9,92,cyclic_2_1,cyclic_8_1,block_8_1,cyclic_2_1,block_4_1,cyclic_4_1,unroll_8,unroll_2,unroll_8,unroll_4,unroll_4,pipeline,unroll_4,49.5,0.10470720804488555,False
krnl_KALMAN_5808.cpp,xczu7ev-ffvc1156-2-e,3.33,9.61186185,120,96,1,4,33,block_8_1,block_2_1,block_32_1,block_4_1,cyclic_2_1,complete_1,unroll_2,unroll_32,unroll_8,unroll_2,unroll_4,pipeline_1,unroll_2,33.5,0.6640608500917173,False
krnl_KALMAN_5809.cpp,xczu7ev-ffvc1156-2-e,3.33,1.90758051,123,99,1,5,18,block_16_1,cyclic_32_1,block_8_1,block_2_1,cyclic_2_1,cyclic_16_1,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll,pipeline_1,pipeline_1,30.75,0.9175400385736475,False
krnl_KALMAN_5811.cpp,xczu7ev-ffvc1156-2-e,3.33,2.65602465,127,96,1,10,34,cyclic_2_1,cyclic_16_1,block_8_1,block_2_1,block_4_1,cyclic_4_1,unroll_8,unroll_2,unroll_8,pipeline,unroll,pipeline,pipeline_1,35.25,0.7984604925018544,False
krnl_KALMAN_5812.cpp,xczu7ev-ffvc1156-2-e,3.33,5.28857946,131,99,1,3,34,block_16_1,cyclic_32_1,cyclic_16_1,block_2_1,block_4_1,cyclic_4_1,pipeline_1,unroll_2,unroll_8,unroll_2,unroll,pipeline_1,unroll_4,34.25,0.7709404346835217,False
krnl_KALMAN_5813.cpp,xczu7ev-ffvc1156-2-e,3.33,30.34904391,131,96,7,8,26,cyclic_16_1,cyclic_4_1,cyclic_2_1,block_2_1,block_4_1,block_4_1,pipeline,unroll,unroll_32,pipeline,unroll,unroll_2,unroll,34.25,0.20864046274233516,False
krnl_KALMAN_5814.cpp,xczu7ev-ffvc1156-2-e,3.33,1.3368318300000002,131,99,7,26,50,block_32_1,cyclic_4_1,cyclic_4_1,cyclic_2_1,complete_1,cyclic_16_1,pipeline,unroll,pipeline,pipeline,pipeline_1,unroll_2,unroll,45.5,0.5190911585919894,False
krnl_KALMAN_5817.cpp,xczu7ev-ffvc1156-2-e,3.33,32.55862545,195,96,7,9,34,cyclic_16_1,cyclic_16_1,cyclic_2_1,block_8_1,complete_1,complete_1,pipeline_1,unroll,unroll_32,unroll_2,unroll_2,unroll_2,unroll,36.5,0.17563649650389068,False
krnl_KALMAN_5818.cpp,xczu7ev-ffvc1156-2-e,3.33,4.41229662,195,99,14,19,55,block_16_1,cyclic_32_1,cyclic_8_1,block_2_1,block_16_1,cyclic_16_1,pipeline_1,unroll,unroll_2,unroll_2,pipeline_1,unroll,unroll_4,46.75,0.48023569487488094,False
krnl_KALMAN_5821.cpp,xczu7ev-ffvc1156-2-e,3.33,11.31947586,320,99,1,11,80,block_32_1,cyclic_4_1,block_32_1,block_2_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_8,unroll_16,unroll_8,unroll_4,pipeline,unroll_2,47.75,0.39519041591874804,False
krnl_KALMAN_5822.cpp,xczu7ev-ffvc1156-2-e,3.33,6.1107631200000005,376,96,7,26,70,block_8_1,cyclic_16_1,block_32_1,block_2_1,block_2_1,cyclic_16_1,unroll_2,pipeline_1,pipeline,unroll_4,unroll,pipeline,unroll_2,49.75,0.4057174752941063,False
krnl_KALMAN_5823.cpp,xczu7ev-ffvc1156-2-e,3.33,36.66415581,410,96,7,11,45,cyclic_2_1,cyclic_16_1,cyclic_8_1,block_32_1,complete_1,complete_1,unroll_8,unroll,unroll_32,pipeline,pipeline_1,unroll_2,unroll,39.75,0.13089751604503852,False
krnl_KALMAN_5824.cpp,xczu7ev-ffvc1156-2-e,3.33,30.30767532,488,96,7,15,70,cyclic_16_1,cyclic_16_1,cyclic_2_1,block_4_1,block_2_1,cyclic_16_1,unroll_16,unroll_4,unroll_2,unroll_4,unroll,unroll_32,unroll,47.0,0.16309663837315838,False
krnl_KALMAN_5825.cpp,xczu7ev-ffvc1156-2-e,3.33,35.84616795,551,96,3,7,34,block_16_1,cyclic_16_1,cyclic_8_1,block_2_1,block_16_1,cyclic_16_1,unroll_8,unroll_16,unroll_16,pipeline,pipeline_1,unroll_2,unroll_4,35.0,0.1453836851474133,False
krnl_KALMAN_5826.cpp,xczu7ev-ffvc1156-2-e,3.33,5.3232048,634,99,3,24,61,block_16_1,cyclic_32_1,block_8_1,block_8_1,complete_1,complete_1,pipeline_1,unroll,unroll_32,pipeline,unroll,pipeline,unroll,46.75,0.4746883130210229,False
krnl_KALMAN_5827.cpp,xczu7ev-ffvc1156-2-e,3.33,1.35721143,649,96,7,34,97,cyclic_16_1,cyclic_16_1,cyclic_2_1,block_4_1,complete_1,cyclic_2_1,unroll_16,unroll,pipeline,unroll_4,unroll,unroll_32,unroll,58.5,0.26058080887240465,False
krnl_KALMAN_5828.cpp,xczu7ev-ffvc1156-2-e,3.33,5.27584554,672,99,3,9,56,block_16_1,cyclic_32_1,cyclic_8_1,block_4_1,cyclic_2_1,cyclic_4_1,pipeline_1,unroll_2,unroll_32,unroll_2,unroll_4,pipeline_1,unroll_4,41.75,0.5933124256478718,False
krnl_KALMAN_5829.cpp,xczu7ev-ffvc1156-2-e,3.33,16.73002989,828,99,14,23,66,block_16_1,cyclic_32_1,cyclic_4_1,cyclic_2_1,block_4_1,block_4_1,pipeline_1,unroll,unroll_32,pipeline,unroll,unroll_4,unroll,50.5,0.28847930710320446,False
krnl_KALMAN_5830.cpp,xczu7ev-ffvc1156-2-e,3.33,36.69145182,1409,99,7,9,54,block_16_1,cyclic_32_1,cyclic_4_1,cyclic_2_1,complete_1,complete_1,pipeline_1,unroll,unroll_32,unroll_2,unroll,unroll_2,unroll_4,42.25,0.12628598909782301,False
krnl_KALMAN_5831.cpp,xczu7ev-ffvc1156-2-e,3.33,1.00952613,2573,96,7,26,54,cyclic_16_1,cyclic_16_1,cyclic_2_1,block_8_1,cyclic_32_1,block_32_1,pipeline_1,unroll_8,pipeline,pipeline,unroll_2,unroll_2,unroll,45.75,0.5129381965994101,False
krnl_KALMAN_5833.cpp,xczu7ev-ffvc1156-2-e,3.33,26.80300683,64,96,1,2,9,cyclic_2_1,cyclic_16_1,cyclic_4_1,cyclic_2_1,complete_1,cyclic_16_1,pipeline,unroll,unroll_2,pipeline,pipeline_1,pipeline_1,pipeline_1,27.0,0.27341498929684294,False
krnl_KALMAN_5834.cpp,xczu7ev-ffvc1156-2-e,3.33,33.19254756,64,96,1,2,10,cyclic_16_1,cyclic_16_1,cyclic_4_1,block_8_1,cyclic_32_1,block_32_1,pipeline_1,unroll_8,unroll_2,pipeline,unroll_2,unroll_2,unroll,27.25,0.17927672307826967,False
krnl_KALMAN_5835.cpp,xczu7ev-ffvc1156-2-e,3.33,2.72740986,64,99,1,2,9,cyclic_2_1,cyclic_32_1,cyclic_4_1,block_2_1,cyclic_8_1,cyclic_2_1,pipeline_1,unroll_2,unroll_2,pipeline,pipeline,pipeline_1,pipeline_1,27.75,0.9478645208524017,False
krnl_KALMAN_5836.cpp,xczu7ev-ffvc1156-2-e,3.33,2.72740986,64,99,1,2,9,cyclic_2_1,cyclic_32_1,cyclic_2_1,block_2_1,cyclic_8_1,cyclic_2_1,pipeline_1,unroll_2,unroll_2,pipeline_1,pipeline,pipeline_1,pipeline_1,27.75,0.9478645208524017,False
krnl_KALMAN_5837.cpp,xczu7ev-ffvc1156-2-e,3.33,30.63861738,67,96,1,2,18,block_8_1,block_2_1,cyclic_4_1,cyclic_2_1,complete_1,cyclic_16_1,pipeline,unroll_2,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_2,29.25,0.21164558800059707,False
krnl_KALMAN_5838.cpp,xczu7ev-ffvc1156-2-e,3.33,5.78073015,70,96,1,4,19,block_8_1,block_2_1,block_4_1,block_2_1,block_4_1,cyclic_4_1,pipeline,unroll,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_2,30.0,0.821986869071694,False
krnl_KALMAN_5839.cpp,xczu7ev-ffvc1156-2-e,3.33,2.72709684,70,96,1,2,11,block_16_1,cyclic_8_1,cyclic_8_1,block_4_1,block_16_1,cyclic_16_1,pipeline_1,unroll,unroll_2,pipeline_1,unroll,pipeline_1,pipeline_1,27.5,0.9503502192471842,False
krnl_KALMAN_5840.cpp,xczu7ev-ffvc1156-2-e,3.33,6.59751255,70,96,1,3,19,block_8_1,block_2_1,cyclic_4_1,block_2_1,complete_1,complete_1,pipeline,unroll,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_2,29.75,0.7975008320746562,False
krnl_KALMAN_5841.cpp,xczu7ev-ffvc1156-2-e,3.33,1.6893423,70,96,1,4,14,cyclic_2_1,cyclic_16_1,block_8_1,block_2_1,block_4_1,cyclic_4_1,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll,pipeline_1,pipeline_1,28.75,0.9613624348971403,False
krnl_KALMAN_5842.cpp,xczu7ev-ffvc1156-2-e,3.33,30.63822777,73,96,1,2,18,cyclic_2_1,cyclic_16_1,cyclic_4_1,cyclic_2_1,complete_1,complete_1,pipeline,unroll_32,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_2,29.25,0.21165107433877925,False
krnl_KALMAN_5843.cpp,xczu7ev-ffvc1156-2-e,3.33,5.28857946,73,96,1,3,29,block_8_1,block_2_1,cyclic_8_1,block_4_1,cyclic_2_1,cyclic_4_1,pipeline,unroll_2,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_4,32.25,0.8041621834963897,False
krnl_KALMAN_5844.cpp,xczu7ev-ffvc1156-2-e,3.33,27.6924465,73,96,1,2,15,block_8_1,block_2_1,cyclic_4_1,cyclic_2_1,block_2_1,cyclic_4_1,pipeline,unroll_2,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll,28.5,0.25745401986022637,False
krnl_KALMAN_5845.cpp,xczu7ev-ffvc1156-2-e,3.33,7.07603022,73,96,1,3,12,block_16_1,cyclic_16_1,cyclic_2_1,block_4_1,complete_1,complete_1,pipeline_1,unroll,unroll_2,pipeline,unroll_2,pipeline,unroll,28.0,0.7907310145199914,False
krnl_KALMAN_5846.cpp,xczu7ev-ffvc1156-2-e,3.33,30.63814119,73,96,1,2,24,block_8_1,block_2_1,block_8_1,cyclic_32_1,block_8_1,cyclic_4_1,pipeline,unroll,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_2,30.75,0.2105486026669828,False
krnl_KALMAN_5847.cpp,xczu7ev-ffvc1156-2-e,3.33,4.96112058,76,96,1,3,30,cyclic_16_1,cyclic_16_1,cyclic_8_1,block_4_1,cyclic_2_1,cyclic_4_1,pipeline_1,unroll_2,unroll_8,unroll_2,unroll_4,pipeline_1,unroll_4,32.5,0.8090201148730766,False
krnl_KALMAN_5848.cpp,xczu7ev-ffvc1156-2-e,3.33,26.8106292,81,96,1,4,20,cyclic_4_1,cyclic_16_1,cyclic_8_1,complete_1,block_16_1,cyclic_16_1,unroll_8,unroll,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,30.25,0.2711238796537676,False
krnl_KALMAN_5849.cpp,xczu7ev-ffvc1156-2-e,3.33,7.47881037,92,96,1,8,42,block_8_1,block_2_1,block_8_1,block_2_1,block_4_1,cyclic_4_1,unroll_16,unroll,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_2,36.75,0.6710756090716279,False
krnl_KALMAN_5850.cpp,xczu7ev-ffvc1156-2-e,3.33,11.33084448,92,96,1,4,48,block_16_1,cyclic_16_1,block_32_1,block_16_1,complete_1,cyclic_16_1,pipeline_1,pipeline_1,unroll_2,unroll_4,unroll_2,pipeline,unroll_4,37.25,0.5724612645484418,False
krnl_KALMAN_5851.cpp,xczu7ev-ffvc1156-2-e,3.33,33.65769528,100,96,1,6,30,block_8_1,cyclic_16_1,block_32_1,cyclic_32_1,block_4_1,block_4_1,unroll_2,unroll,unroll_8,unroll_2,unroll,pipeline,pipeline_1,33.25,0.16964349860131034,False
krnl_KALMAN_5854.cpp,xczu7ev-ffvc1156-2-e,3.33,5.3294185800000005,123,99,1,4,33,block_16_1,cyclic_32_1,block_8_1,block_4_1,cyclic_2_1,cyclic_4_1,pipeline_1,unroll_2,unroll_8,unroll_2,unroll,pipeline_1,unroll_4,34.25,0.7699359290255804,False
krnl_KALMAN_5855.cpp,xczu7ev-ffvc1156-2-e,3.33,2.65602465,123,96,1,10,34,cyclic_2_1,cyclic_16_1,block_8_1,block_2_1,block_4_1,cyclic_4_1,unroll_8,unroll_2,unroll_8,pipeline_1,unroll,pipeline,pipeline_1,35.25,0.7984604925018544,False
krnl_KALMAN_5856.cpp,xczu7ev-ffvc1156-2-e,3.33,1.9071576,126,99,1,5,18,block_16_1,cyclic_32_1,block_8_1,block_2_1,cyclic_2_1,block_8_1,pipeline_1,unroll,unroll_8,pipeline_1,unroll,pipeline_1,pipeline_1,30.75,0.9175486384400344,False
krnl_KALMAN_5857.cpp,xczu7ev-ffvc1156-2-e,3.33,6.59798874,126,99,1,3,24,block_16_1,cyclic_32_1,cyclic_16_1,block_2_1,block_4_1,cyclic_4_1,pipeline_1,unroll_2,unroll_8,unroll_2,unroll,pipeline_1,unroll_2,31.75,0.7737840982513522,False
krnl_KALMAN_5858.cpp,xczu7ev-ffvc1156-2-e,3.33,8.30286549,129,96,1,4,42,block_16_1,cyclic_8_1,block_32_1,block_4_1,block_4_1,cyclic_4_1,unroll_2,unroll_2,unroll_8,unroll_2,unroll_4,pipeline_1,unroll_4,35.75,0.6692943319079095,False
krnl_KALMAN_5859.cpp,xczu7ev-ffvc1156-2-e,3.33,5.548872240000001,132,96,1,7,37,cyclic_16_1,cyclic_16_1,block_8_1,block_2_1,block_4_1,complete_1,unroll_8,unroll,unroll_8,unroll_2,unroll,pipeline_1,unroll_2,35.25,0.7448535413133351,False
krnl_KALMAN_5860.cpp,xczu7ev-ffvc1156-2-e,3.33,30.6388305,142,99,1,2,27,block_16_1,cyclic_32_1,block_8_1,cyclic_32_1,block_4_1,cyclic_4_1,pipeline_1,unroll_2,unroll_8,unroll_2,unroll,pipeline_1,unroll_2,32.25,0.20858820789290947,False
krnl_KALMAN_5861.cpp,xczu7ev-ffvc1156-2-e,3.33,7.04793501,142,99,1,5,42,block_16_1,cyclic_32_1,cyclic_8_1,block_2_1,block_16_1,cyclic_16_1,unroll_8,unroll_2,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_4,36.75,0.6806548211405753,False
krnl_KALMAN_5862.cpp,xczu7ev-ffvc1156-2-e,3.33,3.09629061,146,99,7,27,63,block_32_1,cyclic_4_1,cyclic_4_1,block_2_1,block_16_1,cyclic_16_1,unroll_8,unroll_32,pipeline,pipeline,pipeline_1,unroll_2,unroll,49.0,0.43506578779592475,False
krnl_KALMAN_5863.cpp,xczu7ev-ffvc1156-2-e,3.33,3.67572393,153,96,14,19,44,cyclic_2_1,cyclic_16_1,cyclic_8_1,cyclic_2_1,block_16_1,cyclic_16_1,unroll_8,unroll,unroll_2,pipeline,pipeline_1,unroll,pipeline_1,43.25,0.5688225051018209,False
krnl_KALMAN_5864.cpp,xczu7ev-ffvc1156-2-e,3.33,1.77320169,167,96,7,26,63,cyclic_8_1,cyclic_16_1,block_32_1,block_2_1,complete_1,cyclic_4_1,unroll_2,unroll,pipeline,unroll_4,unroll,unroll_32,unroll,48.0,0.4597151007389615,False
krnl_KALMAN_5865.cpp,xczu7ev-ffvc1156-2-e,3.33,2.44450305,192,96,1,11,48,cyclic_16_1,cyclic_16_1,cyclic_2_1,block_4_1,cyclic_2_1,cyclic_16_1,unroll_16,unroll_2,unroll_8,pipeline_1,unroll,pipeline_1,pipeline_1,39.0,0.6906419251894893,False
krnl_KALMAN_5866.cpp,xczu7ev-ffvc1156-2-e,3.33,6.23019357,252,96,3,20,70,cyclic_16_1,cyclic_16_1,block_32_1,block_4_1,complete_1,cyclic_16_1,unroll_8,pipeline_1,unroll_32,pipeline,pipeline_1,pipeline,unroll,47.25,0.45712013016873543,False
krnl_KALMAN_5869.cpp,xczu7ev-ffvc1156-2-e,3.33,1.3095091799999998,505,96,7,27,63,cyclic_16_1,cyclic_16_1,cyclic_2_1,block_8_1,complete_1,cyclic_2_1,pipeline,unroll,pipeline,unroll_4,unroll,unroll_32,unroll,48.25,0.4542692745441095,False
krnl_KALMAN_5871.cpp,xczu7ev-ffvc1156-2-e,3.33,1.65750084,3006,96,7,33,90,cyclic_16_1,cyclic_16_1,cyclic_2_1,block_8_1,block_2_1,cyclic_16_1,unroll_16,unroll_4,pipeline,unroll_2,unroll,unroll_32,unroll,56.5,0.29237422384470757,False
krnl_KALMAN_5873.cpp,xczu7ev-ffvc1156-2-e,3.33,26.47565784,65,96,1,2,9,cyclic_16_1,cyclic_16_1,cyclic_4_1,cyclic_2_1,complete_1,cyclic_16_1,pipeline_1,unroll,unroll_2,pipeline,unroll_2,pipeline_1,pipeline_1,27.0,0.2792160410762381,False
krnl_KALMAN_5874.cpp,xczu7ev-ffvc1156-2-e,3.33,33.19254756,65,96,1,2,10,cyclic_16_1,cyclic_16_1,cyclic_4_1,block_8_1,cyclic_32_1,complete_1,pipeline_1,unroll_8,unroll_2,pipeline,unroll_2,unroll_2,unroll,27.25,0.17927672307826967,False
krnl_KALMAN_5875.cpp,xczu7ev-ffvc1156-2-e,3.33,6.748677900000001,65,96,1,3,10,cyclic_16_1,cyclic_16_1,cyclic_2_1,block_4_1,complete_1,block_32_1,pipeline_1,unroll,unroll_2,pipeline,unroll_2,pipeline,unroll,27.5,0.8038867763047394,False
krnl_KALMAN_5876.cpp,xczu7ev-ffvc1156-2-e,3.33,27.73088802,65,96,1,2,12,block_8_1,block_2_1,cyclic_4_1,cyclic_2_1,block_2_1,cyclic_4_1,pipeline,unroll_2,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll,27.75,0.25729624033930676,False
krnl_KALMAN_5877.cpp,xczu7ev-ffvc1156-2-e,3.33,6.748677900000001,68,96,1,3,10,cyclic_16_1,cyclic_16_1,cyclic_2_1,block_4_1,block_16_1,complete_1,pipeline_1,unroll,unroll_2,pipeline,unroll_2,pipeline,unroll,27.5,0.8038867763047394,False
krnl_KALMAN_5878.cpp,xczu7ev-ffvc1156-2-e,3.33,30.63814119,69,96,1,2,19,block_8_1,block_2_1,block_8_1,cyclic_2_1,complete_1,block_8_1,pipeline_1,unroll,unroll_8,unroll_2,unroll,pipeline_1,unroll_2,29.5,0.21152220310423553,False
krnl_KALMAN_5879.cpp,xczu7ev-ffvc1156-2-e,3.33,2.72709684,71,96,1,2,11,block_16_1,cyclic_8_1,cyclic_8_1,block_4_1,block_16_1,cyclic_32_1,pipeline_1,unroll,unroll_2,pipeline_1,unroll,pipeline_1,pipeline_1,27.5,0.9503502192471842,False
krnl_KALMAN_5880.cpp,xczu7ev-ffvc1156-2-e,3.33,30.63821445,71,96,1,2,19,block_8_1,block_2_1,cyclic_2_1,cyclic_2_1,complete_1,complete_1,pipeline,unroll_32,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_2,29.5,0.21152117239164808,False
krnl_KALMAN_5881.cpp,xczu7ev-ffvc1156-2-e,3.33,2.72425302,71,96,1,3,13,cyclic_2_1,cyclic_16_1,cyclic_8_1,block_2_1,block_16_1,cyclic_16_1,pipeline,unroll_2,unroll_8,pipeline_1,pipeline_1,pipeline_1,pipeline_1,28.25,0.9418809393378513,False
krnl_KALMAN_5882.cpp,xczu7ev-ffvc1156-2-e,3.33,30.63822777,72,96,1,2,18,cyclic_2_1,cyclic_16_1,cyclic_4_1,cyclic_2_1,complete_1,cyclic_2_1,pipeline,unroll_32,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_2,29.25,0.21165107433877925,False
krnl_KALMAN_5883.cpp,xczu7ev-ffvc1156-2-e,3.33,7.076240009999999,72,96,1,3,11,block_16_1,cyclic_16_1,cyclic_2_1,block_4_1,block_4_1,cyclic_4_1,pipeline_1,unroll_2,unroll_2,pipeline,unroll_2,pipeline,unroll,27.75,0.7914421939009982,False
krnl_KALMAN_5884.cpp,xczu7ev-ffvc1156-2-e,3.33,2.72709684,72,96,1,2,11,block_16_1,cyclic_8_1,cyclic_8_1,block_4_1,complete_1,cyclic_16_1,pipeline_1,unroll,unroll_2,pipeline_1,unroll,pipeline_1,pipeline_1,27.5,0.9503502192471842,False
krnl_KALMAN_5885.cpp,xczu7ev-ffvc1156-2-e,3.33,1.90911564,75,96,1,2,11,block_16_1,cyclic_8_1,block_8_1,block_2_1,complete_1,cyclic_16_1,pipeline_1,unroll,unroll_2,pipeline_1,unroll,pipeline_1,pipeline_1,27.5,0.977761501580888,False
krnl_KALMAN_5886.cpp,xczu7ev-ffvc1156-2-e,3.33,7.07603022,75,96,1,3,11,block_16_1,cyclic_16_1,cyclic_2_1,block_2_1,complete_1,complete_1,pipeline_1,unroll,unroll_2,pipeline,unroll_2,pipeline,unroll,27.75,0.7914495082778451,False
krnl_KALMAN_5887.cpp,xczu7ev-ffvc1156-2-e,3.33,2.72425302,75,99,1,3,14,cyclic_2_1,cyclic_32_1,cyclic_4_1,block_2_1,cyclic_8_1,cyclic_2_1,pipeline_1,unroll_2,unroll_8,pipeline_1,pipeline,pipeline_1,pipeline_1,29.25,0.9273246104342933,False
krnl_KALMAN_5888.cpp,xczu7ev-ffvc1156-2-e,3.33,2.39679747,75,96,1,4,14,cyclic_16_1,cyclic_16_1,cyclic_2_1,block_4_1,cyclic_2_1,cyclic_16_1,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_2,pipeline_1,pipeline_1,28.75,0.944208082793396,False
krnl_KALMAN_5890.cpp,xczu7ev-ffvc1156-2-e,3.33,1.90779363,78,99,1,5,17,block_8_1,cyclic_32_1,block_8_1,block_2_1,cyclic_2_1,cyclic_16_1,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll,pipeline_1,pipeline_1,30.5,0.9227565026471268,False
krnl_KALMAN_5891.cpp,xczu7ev-ffvc1156-2-e,3.33,2.9970066600000003,81,96,1,3,16,cyclic_16_1,cyclic_16_1,cyclic_4_1,block_2_1,block_4_1,cyclic_4_1,pipeline,unroll_2,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll,29.0,0.9231093103252717,False
krnl_KALMAN_5893.cpp,xczu7ev-ffvc1156-2-e,3.33,4.4835186600000005,87,96,1,5,23,cyclic_2_1,cyclic_16_1,cyclic_8_1,block_2_1,block_16_1,cyclic_16_1,unroll_8,unroll_32,unroll_8,pipeline,pipeline_1,pipeline_1,pipeline_1,31.25,0.8433703374192316,False
krnl_KALMAN_5894.cpp,xczu7ev-ffvc1156-2-e,3.33,2.65926141,116,96,1,6,26,cyclic_2_1,cyclic_16_1,block_8_1,block_2_1,block_4_1,cyclic_4_1,unroll_8,unroll_2,unroll_2,pipeline_1,unroll,pipeline,pipeline_1,32.25,0.870912405616658,False
krnl_KALMAN_5895.cpp,xczu7ev-ffvc1156-2-e,3.33,1.9071576,124,99,1,5,18,block_16_1,cyclic_32_1,block_8_1,block_2_1,complete_1,block_8_1,pipeline_1,unroll,unroll_8,pipeline_1,unroll,pipeline_1,pipeline_1,30.75,0.9175486384400344,False
krnl_KALMAN_5896.cpp,xczu7ev-ffvc1156-2-e,3.33,2.23493616,147,96,1,7,36,cyclic_16_1,cyclic_16_1,block_32_1,block_2_1,block_4_1,cyclic_4_1,unroll_8,unroll_2,unroll_8,unroll_2,unroll,pipeline_1,unroll,35.0,0.8105717003231949,False
krnl_KALMAN_5898.cpp,xczu7ev-ffvc1156-2-e,3.33,1.77320169,169,96,7,26,63,cyclic_8_1,cyclic_16_1,block_8_1,block_2_1,complete_1,cyclic_4_1,unroll_2,unroll,pipeline,unroll_4,unroll,unroll_32,unroll,48.0,0.4597151007389615,False
krnl_KALMAN_5899.cpp,xczu7ev-ffvc1156-2-e,3.33,4.17346569,187,96,1,11,48,cyclic_16_1,cyclic_16_1,cyclic_2_1,block_8_1,complete_1,complete_1,unroll_16,unroll_2,unroll_8,pipeline,unroll,pipeline_1,unroll,39.0,0.6761140669093701,False
