Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,OuterLoop_1,OuterLoop_2,InnerLoop_1_1,InnerLoop_1_2,Area,Weight,is_pareto
workload_734.cpp,xczu7ev-ffvc1156-2-e,10.0,10.63944,301,5,1,11,70,cyclic_16_1,block_16_1,unroll_8,pipeline_1,pipeline,unroll_64,21.75,0.46938353685528,False
workload_735.cpp,xczu7ev-ffvc1156-2-e,10.0,12.01024,67,4,1,1,5,cyclic_4_1,cyclic_16_1,unroll_32,pipeline,unroll_64,pipeline_1,2.75,0.9881779477143543,False
workload_736.cpp,xczu7ev-ffvc1156-2-e,10.0,10.6292,304,1,1,11,71,cyclic_2_1,cyclic_16_1,unroll_64,pipeline,unroll_4,unroll_64,21.0,1.0,True
workload_737.cpp,xczu7ev-ffvc1156-2-e,10.0,11.36576,60,5,1,1,5,cyclic_8_1,cyclic_8_1,pipeline,pipeline,unroll_32,pipeline_1,3.0,0.982112293376277,False
workload_738.cpp,xczu7ev-ffvc1156-2-e,10.0,13.30945,67,1,1,1,7,cyclic_2_1,cyclic_64_1,unroll_4,pipeline,unroll_8,pipeline_1,2.5,0.9856930654716025,False
workload_739.cpp,xczu7ev-ffvc1156-2-e,10.0,10.6292,382,1,1,13,75,cyclic_2_1,block_16_1,unroll_4,pipeline,unroll_4,unroll_16,22.5,0.43896155902226963,False
workload_741.cpp,xczu7ev-ffvc1156-2-e,10.0,10.6292,297,1,1,11,71,cyclic_4_1,cyclic_16_1,unroll_2,pipeline,unroll_64,unroll_64,21.0,1.0,True
workload_742.cpp,xczu7ev-ffvc1156-2-e,10.0,10.63944,290,5,1,11,70,cyclic_16_1,block_16_1,unroll_64,pipeline,pipeline,unroll_64,21.75,0.46938353685528,False
workload_744.cpp,xczu7ev-ffvc1156-2-e,10.0,72.84242,54,1,1,1,6,cyclic_64_1,block_2_1,unroll_16,unroll_2,unroll_32,unroll_8,2.25,0.4585640585222345,False
workload_745.cpp,xczu7ev-ffvc1156-2-e,10.0,11.35553,61,3,1,1,6,cyclic_8_1,cyclic_64_1,unroll_16,pipeline,pipeline,pipeline_1,2.75,1.0,True
workload_746.cpp,xczu7ev-ffvc1156-2-e,10.0,10.64966,329,3,1,8,73,cyclic_2_1,block_8_1,unroll_32,pipeline,pipeline,unroll_64,21.25,0.4903906044464904,False
workload_747.cpp,xczu7ev-ffvc1156-2-e,10.0,10.6599,306,2,1,4,73,cyclic_64_1,block_8_1,unroll_2,pipeline,pipeline,unroll_64,20.0,1.0,True
workload_748.cpp,xczu7ev-ffvc1156-2-e,10.0,13.30945,71,1,1,1,6,cyclic_2_1,cyclic_2_1,unroll_2,pipeline,unroll_32,pipeline_1,2.25,1.0,True
workload_749.cpp,xczu7ev-ffvc1156-2-e,10.0,12.01024,61,3,1,1,6,cyclic_4_1,cyclic_8_1,unroll_2,pipeline,pipeline,pipeline_1,2.75,0.9881779477143543,False
workload_750.cpp,xczu7ev-ffvc1156-2-e,10.0,31.65486,43,3,1,1,2,cyclic_2_1,block_8_1,unroll_2,unroll_4,pipeline,pipeline_1,1.75,0.8674175557220779,False
workload_751.cpp,xczu7ev-ffvc1156-2-e,10.0,10.64966,332,3,1,5,75,block_4_1,block_4_1,unroll_16,pipeline,pipeline,unroll_64,21.0,0.501024010546298,False
workload_752.cpp,xczu7ev-ffvc1156-2-e,10.0,10.64966,335,2,1,8,75,cyclic_4_1,cyclic_2_1,unroll_8,pipeline,pipeline_1,unroll_64,21.5,0.4798147949791012,False
workload_753.cpp,xczu7ev-ffvc1156-2-e,10.0,13.30945,65,1,1,1,6,cyclic_2_1,cyclic_2_1,unroll_2,pipeline_1,unroll_32,pipeline_1,2.25,1.0,True
workload_754.cpp,xczu7ev-ffvc1156-2-e,10.0,10.64966,352,2,1,8,74,cyclic_4_1,cyclic_4_1,unroll_8,pipeline,pipeline,unroll_64,21.25,0.4903906044464904,False
workload_755.cpp,xczu7ev-ffvc1156-2-e,10.0,13.30945,76,1,1,1,7,cyclic_2_1,cyclic_64_1,unroll_16,pipeline,pipeline,pipeline_1,2.5,0.9856930654716025,False
workload_756.cpp,xczu7ev-ffvc1156-2-e,10.0,42.68562,51,1,1,1,4,cyclic_2_1,cyclic_64_1,unroll_8,unroll_2,pipeline,unroll_16,1.75,0.747814413973865,False
workload_757.cpp,xczu7ev-ffvc1156-2-e,10.0,10.6599,328,1,1,7,75,cyclic_64_1,block_2_1,unroll_2,pipeline,unroll_16,unroll_64,21.0,0.5009802657387928,False
workload_758.cpp,xczu7ev-ffvc1156-2-e,10.0,12.00001,72,1,1,1,7,cyclic_4_1,cyclic_64_1,pipeline,pipeline,pipeline,pipeline_1,2.5,1.0,True
workload_759.cpp,xczu7ev-ffvc1156-2-e,10.0,13.31968,64,2,1,1,6,cyclic_4_1,block_2_1,unroll_4,pipeline,pipeline,pipeline,2.5,0.9855817438121178,False
workload_760.cpp,xczu7ev-ffvc1156-2-e,10.0,43.51506,59,4,1,1,10,cyclic_8_1,cyclic_16_1,unroll_16,unroll_2,unroll_8,unroll_64,4.0,0.7067806390501029,False
workload_761.cpp,xczu7ev-ffvc1156-2-e,10.0,46.61778,50,1,1,1,6,cyclic_4_1,cyclic_64_1,unroll_2,unroll_2,pipeline,unroll_32,2.25,0.7042198412160127,False
workload_762.cpp,xczu7ev-ffvc1156-2-e,10.0,12.02048,59,7,1,1,6,cyclic_16_1,cyclic_4_1,unroll_4,pipeline,pipeline,pipeline_1,3.75,0.9521461494556833,False
workload_763.cpp,xczu7ev-ffvc1156-2-e,10.0,10.6599,414,1,1,9,82,cyclic_128_1,block_2_1,pipeline,pipeline,pipeline_1,unroll_16,23.25,0.4098485218598199,False
workload_764.cpp,xczu7ev-ffvc1156-2-e,10.0,10.6292,328,1,1,11,71,cyclic_4_1,block_16_1,unroll_4,pipeline,unroll_8,unroll_64,21.0,1.0,True
workload_765.cpp,xczu7ev-ffvc1156-2-e,10.0,37.44274,44,3,1,1,3,cyclic_2_1,cyclic_16_1,pipeline,unroll_2,unroll_8,unroll_16,2.0,0.8049393342087386,False
workload_766.cpp,xczu7ev-ffvc1156-2-e,10.0,10.63944,328,1,1,12,74,cyclic_64_1,cyclic_64_1,unroll_2,pipeline,pipeline,unroll_64,22.0,0.4590978369458637,False
workload_767.cpp,xczu7ev-ffvc1156-2-e,10.0,13.30945,75,1,1,1,7,cyclic_2_1,cyclic_64_1,unroll_32,pipeline,pipeline,pipeline,2.5,0.9856930654716025,False
workload_768.cpp,xczu7ev-ffvc1156-2-e,10.0,10.6599,366,1,1,7,75,cyclic_64_1,block_2_1,unroll_32,pipeline,pipeline,unroll_64,21.0,0.5009802657387928,False
workload_769.cpp,xczu7ev-ffvc1156-2-e,10.0,13.30945,73,3,1,1,6,cyclic_2_1,cyclic_16_1,unroll_8,pipeline,pipeline,pipeline_1,2.75,0.9771431972417163,False
workload_770.cpp,xczu7ev-ffvc1156-2-e,10.0,31.65722,46,2,1,1,1,cyclic_2_1,cyclic_2_1,pipeline,unroll_2,unroll_16,pipeline_1,1.25,1.0,True
workload_771.cpp,xczu7ev-ffvc1156-2-e,10.0,10.6292,300,1,1,11,71,cyclic_2_1,cyclic_64_1,unroll_32,pipeline,pipeline,unroll_64,21.0,1.0,True
workload_772.cpp,xczu7ev-ffvc1156-2-e,10.0,54.82002,71,1,1,2,12,cyclic_64_1,block_2_1,unroll_2,unroll_2,pipeline,unroll_64,4.0,0.6039197411588337,False
workload_773.cpp,xczu7ev-ffvc1156-2-e,10.0,53.18162,45,3,1,1,4,cyclic_8_1,cyclic_64_1,pipeline,unroll_2,unroll_32,unroll_16,2.25,0.6370853716231786,False
workload_774.cpp,xczu7ev-ffvc1156-2-e,10.0,60.38034,43,1,1,1,2,cyclic_2_1,block_2_1,unroll_2,unroll_2,unroll_16,unroll_8,1.25,0.5670155814648788,False
workload_775.cpp,xczu7ev-ffvc1156-2-e,10.0,10.6599,350,1,1,4,79,block_64_1,block_4_1,unroll_32,pipeline,unroll_8,unroll_64,21.25,0.490390335607817,False
workload_776.cpp,xczu7ev-ffvc1156-2-e,10.0,31.66746,47,3,1,1,1,cyclic_4_1,cyclic_2_1,pipeline,unroll_2,pipeline,pipeline_1,1.5,0.8729793806535876,False
workload_777.cpp,xczu7ev-ffvc1156-2-e,10.0,10.63944,324,1,1,12,74,cyclic_64_1,cyclic_16_1,unroll_2,pipeline,pipeline,unroll_64,22.0,0.4590978369458637,False
workload_778.cpp,xczu7ev-ffvc1156-2-e,10.0,31.65486,49,2,1,1,2,cyclic_2_1,block_2_1,unroll_2,unroll_4,pipeline,pipeline_1,1.5,1.0,True
workload_780.cpp,xczu7ev-ffvc1156-2-e,10.0,31.65722,45,3,1,1,1,cyclic_2_1,cyclic_8_1,unroll_16,unroll_2,unroll_32,pipeline,1.5,0.8731007711872395,False
workload_781.cpp,xczu7ev-ffvc1156-2-e,10.0,10.6292,292,1,1,11,71,cyclic_4_1,block_32_1,unroll_8,pipeline,unroll_64,unroll_64,21.0,1.0,True
workload_782.cpp,xczu7ev-ffvc1156-2-e,10.0,12.02047,71,4,1,2,6,cyclic_4_1,block_8_1,unroll_4,pipeline,pipeline,pipeline,3.25,0.9692914397776714,False
workload_783.cpp,xczu7ev-ffvc1156-2-e,10.0,10.64966,383,1,1,10,80,cyclic_2_1,block_2_1,unroll_4,pipeline,unroll_32,unroll_16,23.0,0.4194076993467223,False
workload_784.cpp,xczu7ev-ffvc1156-2-e,10.0,10.63944,316,3,1,11,70,cyclic_8_1,cyclic_16_1,unroll_16,pipeline,unroll_2,unroll_64,21.25,0.49039050884232416,False
workload_785.cpp,xczu7ev-ffvc1156-2-e,10.0,31.65722,49,3,1,1,3,cyclic_4_1,cyclic_64_1,unroll_2,unroll_2,pipeline,pipeline_1,2.0,0.8612645135251971,False
workload_786.cpp,xczu7ev-ffvc1156-2-e,10.0,11.11001,67,10,1,1,6,cyclic_16_1,block_16_1,unroll_4,pipeline,unroll_8,pipeline_1,4.5,0.934017139512118,False
workload_787.cpp,xczu7ev-ffvc1156-2-e,10.0,10.6292,319,1,1,12,72,cyclic_4_1,block_16_1,unroll_16,pipeline,unroll_8,unroll_32,21.5,0.4798139082925619,False
workload_788.cpp,xczu7ev-ffvc1156-2-e,10.0,10.64966,379,3,1,10,78,cyclic_2_1,block_8_1,unroll_16,pipeline,pipeline,unroll_16,23.0,0.4194076993467223,False
workload_789.cpp,xczu7ev-ffvc1156-2-e,10.0,11.35553,70,3,1,1,7,cyclic_64_1,cyclic_8_1,unroll_2,pipeline,pipeline,pipeline_1,3.0,0.9821609502071841,False
workload_790.cpp,xczu7ev-ffvc1156-2-e,10.0,11.38622,71,3,1,2,9,cyclic_8_1,block_128_1,unroll_2,pipeline,pipeline,pipeline_1,3.75,0.9559681992920904,False
workload_791.cpp,xczu7ev-ffvc1156-2-e,10.0,51.2053,52,1,1,1,3,cyclic_2_1,block_2_1,pipeline,unroll_2,unroll_8,unroll_16,1.5,0.6572300850206021,False
workload_792.cpp,xczu7ev-ffvc1156-2-e,10.0,10.6599,375,1,1,10,78,cyclic_64_1,cyclic_4_1,unroll_2,pipeline,unroll_64,unroll_16,22.5,0.4389629729652932,False
workload_794.cpp,xczu7ev-ffvc1156-2-e,10.0,11.38622,63,3,1,4,8,cyclic_8_1,block_64_1,unroll_8,pipeline,pipeline,pipeline_1,4.0,0.9480905149695393,False
workload_795.cpp,xczu7ev-ffvc1156-2-e,10.0,10.6599,319,1,1,5,73,cyclic_64_1,block_4_1,unroll_4,pipeline,pipeline,unroll_64,20.0,1.0,True
workload_796.cpp,xczu7ev-ffvc1156-2-e,10.0,62.35414,69,1,1,2,12,cyclic_64_1,block_2_1,pipeline,unroll_4,unroll_8,unroll_16,4.0,0.5369649309977039,False
workload_797.cpp,xczu7ev-ffvc1156-2-e,10.0,10.6292,298,1,1,11,71,cyclic_4_1,cyclic_64_1,unroll_2,pipeline,unroll_32,unroll_64,21.0,1.0,True
workload_798.cpp,xczu7ev-ffvc1156-2-e,10.0,10.6599,375,6,1,8,76,cyclic_16_1,cyclic_2_1,unroll_2,pipeline,pipeline,unroll_64,22.75,0.429112938101881,False
workload_799.cpp,xczu7ev-ffvc1156-2-e,10.0,10.6599,429,1,1,9,80,cyclic_64_1,block_2_1,unroll_4,pipeline,unroll_16,unroll_16,22.75,0.429112938101881,False
workload_800.cpp,xczu7ev-ffvc1156-2-e,10.0,11.02817,62,5,1,1,8,cyclic_64_1,cyclic_16_1,unroll_8,pipeline_1,pipeline,pipeline_1,3.75,0.9579507459017038,False
workload_801.cpp,xczu7ev-ffvc1156-2-e,10.0,12.01024,62,4,1,1,5,cyclic_4_1,cyclic_16_1,unroll_4,pipeline,pipeline,pipeline_1,2.75,0.9881779477143543,False
workload_802.cpp,xczu7ev-ffvc1156-2-e,10.0,12.01024,62,3,1,1,6,cyclic_4_1,cyclic_4_1,unroll_4,pipeline,unroll_64,pipeline_1,2.75,0.9881779477143543,False
workload_803.cpp,xczu7ev-ffvc1156-2-e,10.0,11.02817,65,5,1,1,7,cyclic_16_1,cyclic_64_1,unroll_8,pipeline,pipeline,pipeline_1,3.5,0.9658058849893673,False
workload_805.cpp,xczu7ev-ffvc1156-2-e,10.0,13.30945,67,1,1,1,6,cyclic_2_1,cyclic_2_1,pipeline,pipeline,unroll_8,pipeline_1,2.25,1.0,True
workload_806.cpp,xczu7ev-ffvc1156-2-e,10.0,31.65722,49,3,1,1,3,cyclic_4_1,block_64_1,unroll_16,unroll_2,unroll_32,pipeline,2.0,0.8612645135251971,False
workload_808.cpp,xczu7ev-ffvc1156-2-e,10.0,10.64966,365,4,1,10,77,cyclic_4_1,cyclic_8_1,unroll_2,pipeline,pipeline,unroll_16,23.0,0.4194076993467223,False
workload_809.cpp,xczu7ev-ffvc1156-2-e,10.0,12.03071,62,4,1,1,6,cyclic_8_1,block_4_1,unroll_16,pipeline,pipeline_1,pipeline_1,3.0,0.9784001193141058,False
workload_810.cpp,xczu7ev-ffvc1156-2-e,10.0,11.38622,65,3,1,1,10,cyclic_64_1,block_8_1,unroll_2,pipeline,unroll_8,pipeline_1,3.75,0.9559681992920904,False
workload_811.cpp,xczu7ev-ffvc1156-2-e,10.0,11.36576,60,5,1,1,5,cyclic_8_1,cyclic_8_1,unroll_4,pipeline,unroll_32,pipeline_1,3.0,0.982112293376277,False
workload_812.cpp,xczu7ev-ffvc1156-2-e,10.0,13.31968,70,2,1,1,6,cyclic_4_1,block_2_1,unroll_2,pipeline,pipeline,pipeline_1,2.5,0.9855817438121178,False
workload_813.cpp,xczu7ev-ffvc1156-2-e,10.0,62.35666,51,1,1,1,7,cyclic_64_1,block_2_1,unroll_8,unroll_2,unroll_8,unroll_16,2.5,0.5486838507639089,False
workload_815.cpp,xczu7ev-ffvc1156-2-e,10.0,31.66746,43,3,1,1,1,cyclic_4_1,block_2_1,unroll_2,unroll_2,unroll_16,pipeline_1,1.5,0.8729793806535876,False
workload_816.cpp,xczu7ev-ffvc1156-2-e,10.0,33.01654,79,3,1,1,19,cyclic_2_1,cyclic_16_1,unroll_2,unroll_4,pipeline,unroll_64,6.0,0.7070583478317581,False
workload_817.cpp,xczu7ev-ffvc1156-2-e,10.0,10.6599,322,1,1,5,73,cyclic_64_1,block_4_1,unroll_2,pipeline,pipeline_1,unroll_64,20.0,1.0,True
workload_818.cpp,xczu7ev-ffvc1156-2-e,10.0,10.64966,380,2,1,10,78,cyclic_2_1,cyclic_8_1,unroll_4,pipeline,unroll_32,unroll_16,22.75,0.42911251962861163,False
workload_819.cpp,xczu7ev-ffvc1156-2-e,10.0,10.6599,336,3,1,4,78,block_64_1,block_8_1,unroll_32,pipeline,unroll_8,unroll_64,21.5,0.47981496537681245,False
workload_820.cpp,xczu7ev-ffvc1156-2-e,10.0,10.6599,308,4,1,4,75,block_8_1,block_4_1,unroll_8,pipeline,pipeline,unroll_64,21.0,0.5009802657387928,False
workload_821.cpp,xczu7ev-ffvc1156-2-e,10.0,51.2053,52,1,1,1,3,cyclic_2_1,block_2_1,unroll_4,unroll_2,unroll_32,unroll_16,1.5,0.6572300850206021,False
workload_822.cpp,xczu7ev-ffvc1156-2-e,10.0,43.51506,61,1,1,2,12,cyclic_64_1,cyclic_64_1,unroll_2,unroll_2,unroll_64,unroll_64,4.0,0.7067806390501029,False
workload_823.cpp,xczu7ev-ffvc1156-2-e,10.0,12.01024,61,4,1,1,5,cyclic_4_1,cyclic_16_1,pipeline,pipeline,pipeline,pipeline_1,2.75,0.9881779477143543,False
workload_824.cpp,xczu7ev-ffvc1156-2-e,10.0,55.80306,48,1,1,1,6,cyclic_64_1,cyclic_2_1,pipeline,unroll_2,unroll_64,unroll_8,2.25,0.6112764781122908,False
workload_825.cpp,xczu7ev-ffvc1156-2-e,10.0,10.64966,373,3,1,8,73,cyclic_2_1,block_8_1,unroll_2,pipeline_1,unroll_32,unroll_64,21.25,0.4903906044464904,False
workload_826.cpp,xczu7ev-ffvc1156-2-e,10.0,10.6292,307,1,1,11,71,cyclic_4_1,cyclic_16_1,unroll_16,pipeline,pipeline_1,unroll_64,21.0,1.0,True
workload_827.cpp,xczu7ev-ffvc1156-2-e,10.0,10.63944,303,5,1,11,70,cyclic_16_1,cyclic_16_1,unroll_8,pipeline_1,pipeline_1,unroll_64,21.75,0.46938353685528,False
workload_828.cpp,xczu7ev-ffvc1156-2-e,10.0,51.2053,47,1,1,1,3,cyclic_4_1,block_2_1,unroll_2,unroll_2,pipeline,unroll_16,1.5,0.6572300850206021,False
workload_829.cpp,xczu7ev-ffvc1156-2-e,10.0,12.00001,67,1,1,1,7,cyclic_4_1,cyclic_64_1,unroll_2,pipeline,pipeline,pipeline,2.5,1.0,True
workload_830.cpp,xczu7ev-ffvc1156-2-e,10.0,47.27314,52,2,1,1,3,cyclic_2_1,block_4_1,unroll_8,unroll_2,unroll_4,unroll_16,1.75,0.6985070710872144,False
workload_831.cpp,xczu7ev-ffvc1156-2-e,10.0,11.36576,67,5,1,1,5,cyclic_8_1,cyclic_16_1,unroll_32,pipeline,unroll_64,pipeline_1,3.0,0.982112293376277,False
workload_832.cpp,xczu7ev-ffvc1156-2-e,10.0,60.38034,50,1,1,1,2,cyclic_2_1,block_2_1,unroll_16,unroll_2,unroll_16,unroll_8,1.25,0.5670155814648788,False
workload_833.cpp,xczu7ev-ffvc1156-2-e,10.0,10.6599,325,2,1,4,73,cyclic_64_1,block_8_1,unroll_32,pipeline_1,unroll_8,unroll_64,20.0,1.0,True
workload_834.cpp,xczu7ev-ffvc1156-2-e,10.0,36.91034,54,1,1,8,8,cyclic_64_1,cyclic_64_1,unroll_2,unroll_2,pipeline,pipeline,4.5,0.7442420417614807,False
workload_835.cpp,xczu7ev-ffvc1156-2-e,10.0,51.2053,52,1,1,1,3,cyclic_4_1,block_2_1,unroll_64,unroll_2,unroll_64,unroll_16,1.5,0.6572300850206021,False
workload_836.cpp,xczu7ev-ffvc1156-2-e,10.0,10.6599,322,1,1,5,83,block_128_1,block_4_1,unroll_2,pipeline,pipeline_1,unroll_64,22.5,0.4389629729652932,False
workload_837.cpp,xczu7ev-ffvc1156-2-e,10.0,31.65486,50,3,1,1,2,cyclic_2_1,block_8_1,unroll_4,unroll_4,pipeline,pipeline_1,1.75,0.8674175557220779,False
workload_838.cpp,xczu7ev-ffvc1156-2-e,10.0,10.64966,429,1,1,10,80,cyclic_2_1,block_2_1,unroll_2,pipeline,unroll_16,unroll_16,23.0,0.4194076993467223,False
workload_839.cpp,xczu7ev-ffvc1156-2-e,10.0,10.63944,290,3,1,11,70,cyclic_8_1,block_128_1,unroll_4,pipeline,pipeline,unroll_64,21.25,0.49039050884232416,False
workload_840.cpp,xczu7ev-ffvc1156-2-e,10.0,10.6292,357,1,1,13,75,cyclic_4_1,cyclic_64_1,unroll_4,pipeline,pipeline,unroll_16,22.5,0.43896155902226963,False
workload_842.cpp,xczu7ev-ffvc1156-2-e,10.0,10.6292,302,1,1,11,71,cyclic_2_1,block_16_1,unroll_32,pipeline,unroll_64,unroll_64,21.0,1.0,True
workload_843.cpp,xczu7ev-ffvc1156-2-e,10.0,39.52942,63,1,1,7,9,cyclic_64_1,block_4_1,unroll_2,unroll_4,pipeline,pipeline_1,4.5,0.7251578006964319,False
workload_844.cpp,xczu7ev-ffvc1156-2-e,10.0,31.65722,41,2,1,1,1,cyclic_2_1,block_2_1,pipeline,unroll_2,unroll_32,pipeline_1,1.25,1.0,True
workload_845.cpp,xczu7ev-ffvc1156-2-e,10.0,10.64966,411,2,1,10,79,cyclic_2_1,block_4_1,unroll_64,pipeline,unroll_8,unroll_16,23.0,0.4194076993467223,False
workload_846.cpp,xczu7ev-ffvc1156-2-e,10.0,10.6599,310,1,1,5,73,cyclic_64_1,block_4_1,unroll_2,pipeline,unroll_32,unroll_64,20.0,1.0,True
workload_847.cpp,xczu7ev-ffvc1156-2-e,10.0,10.6292,317,1,1,11,71,cyclic_4_1,block_16_1,unroll_2,pipeline,pipeline,unroll_64,21.0,1.0,True
workload_848.cpp,xczu7ev-ffvc1156-2-e,10.0,13.31968,63,2,1,1,6,cyclic_4_1,block_2_1,unroll_8,pipeline,pipeline,pipeline_1,2.5,0.9855817438121178,False
workload_849.cpp,xczu7ev-ffvc1156-2-e,10.0,36.91034,43,5,1,1,4,cyclic_8_1,cyclic_64_1,unroll_2,unroll_2,unroll_32,pipeline_1,2.75,0.7979294322073339,False
workload_850.cpp,xczu7ev-ffvc1156-2-e,10.0,10.86449,69,10,1,1,8,cyclic_32_1,cyclic_64_1,unroll_8,pipeline,pipeline,pipeline_1,5.0,0.9198868766890343,False
workload_851.cpp,xczu7ev-ffvc1156-2-e,10.0,12.01024,62,3,1,1,6,cyclic_4_1,cyclic_4_1,unroll_2,pipeline,unroll_8,pipeline_1,2.75,0.9881779477143543,False
workload_852.cpp,xczu7ev-ffvc1156-2-e,10.0,10.64966,352,4,1,8,73,cyclic_4_1,cyclic_8_1,unroll_2,pipeline,pipeline,unroll_64,21.5,0.4798147949791012,False
workload_853.cpp,xczu7ev-ffvc1156-2-e,10.0,10.64966,332,3,1,8,73,cyclic_2_1,block_8_1,unroll_2,pipeline,pipeline,unroll_64,21.25,0.4903906044464904,False
workload_854.cpp,xczu7ev-ffvc1156-2-e,10.0,43.34098,46,1,1,1,2,cyclic_2_1,cyclic_2_1,unroll_2,unroll_2,unroll_32,unroll_8,1.25,0.7388967481953514,False
workload_855.cpp,xczu7ev-ffvc1156-2-e,10.0,47.9285,54,6,1,1,5,cyclic_2_1,block_16_1,unroll_4,unroll_2,unroll_8,unroll_16,3.25,0.6804074462653527,False
workload_856.cpp,xczu7ev-ffvc1156-2-e,10.0,10.64966,349,2,1,5,77,block_4_1,block_2_1,unroll_2,pipeline_1,unroll_8,unroll_64,21.25,0.4903906044464904,False
workload_857.cpp,xczu7ev-ffvc1156-2-e,10.0,10.64966,342,1,1,8,76,cyclic_2_1,block_2_1,unroll_4,pipeline,unroll_16,unroll_64,21.5,0.4798147949791012,False
workload_858.cpp,xczu7ev-ffvc1156-2-e,10.0,10.64966,358,2,1,8,75,cyclic_2_1,block_4_1,unroll_16,pipeline,unroll_8,unroll_64,21.5,0.4798147949791012,False
workload_859.cpp,xczu7ev-ffvc1156-2-e,10.0,43.34098,44,1,1,1,2,cyclic_4_1,cyclic_2_1,pipeline,unroll_2,unroll_64,unroll_8,1.25,0.7388967481953514,False
workload_862.cpp,xczu7ev-ffvc1156-2-e,10.0,10.6292,305,1,1,11,71,cyclic_2_1,cyclic_16_1,unroll_32,pipeline,unroll_64,unroll_64,21.0,1.0,True
workload_863.cpp,xczu7ev-ffvc1156-2-e,10.0,37.44274,44,3,1,1,3,cyclic_2_1,cyclic_16_1,unroll_8,unroll_2,pipeline,unroll_16,2.0,0.8049393342087386,False
workload_864.cpp,xczu7ev-ffvc1156-2-e,10.0,11.0384,59,10,1,1,6,cyclic_16_1,cyclic_16_1,unroll_4,pipeline,pipeline,pipeline_1,4.5,0.9344234617577883,False
workload_865.cpp,xczu7ev-ffvc1156-2-e,10.0,10.63944,323,1,1,12,74,cyclic_64_1,cyclic_16_1,unroll_16,pipeline,pipeline_1,unroll_64,22.0,0.4590978369458637,False
workload_866.cpp,xczu7ev-ffvc1156-2-e,10.0,12.00001,63,1,1,1,7,cyclic_4_1,cyclic_64_1,unroll_8,pipeline_1,pipeline,pipeline_1,2.5,1.0,True
workload_867.cpp,xczu7ev-ffvc1156-2-e,10.0,10.64966,365,2,1,5,77,block_4_1,block_2_1,unroll_2,pipeline,unroll_32,unroll_64,21.25,0.4903906044464904,False
workload_868.cpp,xczu7ev-ffvc1156-2-e,10.0,50.06866,79,5,1,3,19,cyclic_64_1,block_16_1,pipeline,unroll_2,unroll_64,unroll_64,7.0,0.5685558049731841,False
workload_869.cpp,xczu7ev-ffvc1156-2-e,10.0,13.30945,68,11,1,3,7,cyclic_2_1,block_32_1,pipeline,pipeline,unroll_8,pipeline_1,5.5,0.8895320682950745,False
workload_870.cpp,xczu7ev-ffvc1156-2-e,10.0,11.0384,60,10,1,1,6,cyclic_16_1,cyclic_32_1,unroll_8,pipeline_1,pipeline,pipeline_1,4.5,0.9344234617577883,False
workload_871.cpp,xczu7ev-ffvc1156-2-e,10.0,10.64966,448,2,1,13,85,cyclic_4_1,cyclic_2_1,unroll_32,pipeline,unroll_8,unroll_8,25.25,0.33859954175389073,False
workload_872.cpp,xczu7ev-ffvc1156-2-e,10.0,44.9487,121,1,1,10,60,block_128_1,cyclic_2_1,unroll_64,unroll_2,unroll_32,unroll_64,18.0,0.39603959395180777,False
workload_873.cpp,xczu7ev-ffvc1156-2-e,10.0,31.65722,41,2,1,1,1,cyclic_2_1,block_2_1,unroll_8,unroll_2,unroll_32,pipeline,1.25,1.0,True
workload_874.cpp,xczu7ev-ffvc1156-2-e,10.0,10.6599,356,12,1,3,78,block_32_1,block_4_1,unroll_8,pipeline_1,pipeline_1,unroll_64,23.5,0.40043414734955096,False
workload_875.cpp,xczu7ev-ffvc1156-2-e,10.0,10.63944,299,1,1,11,81,block_128_1,block_32_1,unroll_32,pipeline,unroll_16,unroll_64,23.5,0.4004332821692176,False
workload_876.cpp,xczu7ev-ffvc1156-2-e,10.0,47.9285,65,1,1,1,13,cyclic_2_1,block_64_1,unroll_16,unroll_2,pipeline,unroll_16,4.0,0.6669078676752555,False
workload_877.cpp,xczu7ev-ffvc1156-2-e,10.0,11.36576,68,5,1,1,5,cyclic_8_1,cyclic_16_1,unroll_4,pipeline,unroll_32,pipeline_1,3.0,0.982112293376277,False
workload_878.cpp,xczu7ev-ffvc1156-2-e,10.0,12.01024,64,4,1,1,5,cyclic_4_1,cyclic_16_1,unroll_2,pipeline,pipeline,pipeline_1,2.75,0.9881779477143543,False
workload_879.cpp,xczu7ev-ffvc1156-2-e,10.0,10.64966,330,2,1,8,74,cyclic_4_1,cyclic_4_1,unroll_32,pipeline,unroll_8,unroll_64,21.25,0.4903906044464904,False
workload_880.cpp,xczu7ev-ffvc1156-2-e,10.0,10.64966,348,1,1,8,76,cyclic_2_1,block_2_1,unroll_8,pipeline,pipeline_1,unroll_64,21.5,0.4798147949791012,False
workload_881.cpp,xczu7ev-ffvc1156-2-e,10.0,36.92058,44,8,1,1,2,cyclic_8_1,cyclic_16_1,unroll_32,unroll_2,unroll_64,pipeline_1,3.0,0.7916775455094424,False
workload_883.cpp,xczu7ev-ffvc1156-2-e,10.0,10.64966,353,3,1,5,75,block_4_1,block_4_1,unroll_16,pipeline,pipeline_1,unroll_64,21.0,0.501024010546298,False
