Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,InnerLoop_1_1,Area,Weight,is_pareto
workload_2085.cpp,xczu7ev-ffvc1156-2-e,3.33,7.365467160000001,297,1,1,1,8,cyclic_8_1,block_256_1,complete_1,unroll_2,pipeline_1,unroll_8,pipeline,pipeline,2.75,0.9338496051041357,False
workload_2086.cpp,xczu7ev-ffvc1156-2-e,3.33,7.34500764,297,1,1,1,5,block_256_1,cyclic_32_1,complete_1,pipeline_1,pipeline_1,unroll_4,pipeline,pipeline_1,2.0,1.0,True
workload_2087.cpp,xczu7ev-ffvc1156-2-e,3.33,7.34502429,297,1,1,1,5,cyclic_64_1,block_256_1,complete_1,pipeline,pipeline_1,pipeline_1,pipeline,pipeline,2.0,0.9709440347478133,False
workload_2088.cpp,xczu7ev-ffvc1156-2-e,3.33,11.3763789,40,1,1,1,1,block_2_1,block_2_1,complete_1,pipeline,pipeline_1,unroll_16,unroll_8,unroll,1.0,0.9998236202269436,False
workload_2089.cpp,xczu7ev-ffvc1156-2-e,3.33,11.12704848,40,1,1,1,2,block_2_1,block_2_1,complete_1,pipeline_1,pipeline_1,unroll_16,unroll_16,unroll,1.25,0.9927978031431378,False
workload_2090.cpp,xczu7ev-ffvc1156-2-e,3.33,10.98958608,40,5,1,1,2,cyclic_16_1,block_16_1,complete_1,pipeline_1,pipeline,pipeline_1,unroll_32,unroll,2.25,0.9542350498359382,False
workload_2091.cpp,xczu7ev-ffvc1156-2-e,3.33,10.9336221,40,1,1,1,2,block_2_1,block_2_1,complete_1,pipeline,pipeline_1,pipeline,unroll_64,pipeline,1.25,1.0,True
workload_2092.cpp,xczu7ev-ffvc1156-2-e,3.33,11.37639888,40,2,1,1,1,block_4_1,block_2_1,complete_1,pipeline,pipeline_1,unroll_16,unroll_8,pipeline_1,1.25,0.9920466524805851,False
workload_2093.cpp,xczu7ev-ffvc1156-2-e,3.33,10.9895661,40,4,1,1,2,block_4_1,cyclic_16_1,complete_1,pipeline_1,pipeline_1,pipeline,unroll_32,unroll,2.0,0.9639078911885506,False
workload_2094.cpp,xczu7ev-ffvc1156-2-e,3.33,11.37639888,40,6,1,1,2,block_2_1,block_16_1,complete_1,pipeline_1,pipeline_1,unroll_16,unroll_8,pipeline_1,2.5,0.9430174362249361,False
workload_2095.cpp,xczu7ev-ffvc1156-2-e,3.33,222.34132944,40,1,1,1,3,cyclic_64_1,block_2_1,complete_1,pipeline,unroll_2,unroll_16,unroll_8,unroll,1.5,0.15117903797538707,False
workload_2096.cpp,xczu7ev-ffvc1156-2-e,3.33,14.43848706,41,3,1,1,3,block_2_1,block_16_1,complete_1,pipeline,pipeline_1,pipeline,unroll_8,unroll,2.0,0.95271142833144,False
workload_2097.cpp,xczu7ev-ffvc1156-2-e,3.33,10.98958608,44,5,1,1,2,cyclic_16_1,block_16_1,complete_1,pipeline,pipeline_1,pipeline,unroll_32,unroll,2.25,0.9542350498359382,False
workload_2098.cpp,xczu7ev-ffvc1156-2-e,3.33,10.99640592,43,3,1,1,2,cyclic_16_1,block_2_1,complete_1,pipeline_1,pipeline_1,pipeline,unroll_32,unroll,1.75,0.9736141860480272,False
workload_2099.cpp,xczu7ev-ffvc1156-2-e,3.33,11.37639888,44,1,1,2,3,cyclic_64_1,cyclic_32_1,complete_1,pipeline_1,pipeline_1,unroll_16,unroll_8,pipeline_1,1.75,0.9726007744947675,False
workload_2100.cpp,xczu7ev-ffvc1156-2-e,3.33,14.44532688,44,3,1,1,3,cyclic_16_1,block_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,pipeline,2.0,0.9526850942242447,False
workload_2101.cpp,xczu7ev-ffvc1156-2-e,3.33,78.91625807999999,44,1,1,1,3,cyclic_8_1,cyclic_32_1,complete_1,pipeline_1,unroll_2,unroll_32,unroll_16,pipeline_1,1.5,0.6140271898169515,False
workload_2102.cpp,xczu7ev-ffvc1156-2-e,3.33,10.93364208,47,1,1,1,3,block_2_1,cyclic_32_1,complete_1,pipeline,pipeline_1,pipeline_1,unroll_64,pipeline_1,1.5,0.9835391541921079,False
workload_2103.cpp,xczu7ev-ffvc1156-2-e,3.33,11.1014541,47,1,1,2,3,cyclic_64_1,cyclic_32_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,pipeline,1.75,0.9733415802408614,False
workload_2104.cpp,xczu7ev-ffvc1156-2-e,3.33,14.466852,50,1,1,1,3,cyclic_64_1,block_2_1,complete_1,unroll_4,pipeline_1,unroll_16,unroll_32,pipeline_1,1.5,0.9704510092824965,False
workload_2105.cpp,xczu7ev-ffvc1156-2-e,3.33,10.9895661,53,1,1,2,4,cyclic_64_1,cyclic_32_1,complete_1,pipeline,pipeline_1,pipeline,unroll_32,unroll,2.0,0.9639078911885506,False
workload_2106.cpp,xczu7ev-ffvc1156-2-e,3.33,17.945822879999998,56,3,1,1,3,cyclic_64_1,block_16_1,complete_1,unroll_2,pipeline_1,pipeline,unroll_32,unroll,2.0,0.9376105858762793,False
workload_2107.cpp,xczu7ev-ffvc1156-2-e,3.33,10.98958608,56,1,1,2,4,cyclic_64_1,cyclic_32_1,complete_1,pipeline,pipeline_1,pipeline_1,unroll_32,unroll,2.0,0.9639078393051869,False
workload_2108.cpp,xczu7ev-ffvc1156-2-e,3.33,10.98958608,67,1,1,2,4,block_2_1,cyclic_128_1,complete_1,pipeline_1,pipeline_1,pipeline,unroll_32,pipeline_1,2.0,0.9639078393051869,False
workload_2109.cpp,xczu7ev-ffvc1156-2-e,3.33,10.9336221,96,1,1,3,5,cyclic_128_1,cyclic_32_1,complete_1,pipeline,pipeline_1,pipeline_1,unroll_64,pipeline,2.5,0.9439497433040026,False
workload_2110.cpp,xczu7ev-ffvc1156-2-e,3.33,14.43848706,96,1,1,4,20,block_2_1,block_256_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,6.5,0.7544402653476564,False
workload_2111.cpp,xczu7ev-ffvc1156-2-e,3.33,92.7594477,102,1,1,3,7,cyclic_64_1,block_128_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_32,pipeline,3.0,0.5416099784659579,False
workload_2112.cpp,xczu7ev-ffvc1156-2-e,3.33,10.98958608,126,3,1,4,7,cyclic_16_1,block_256_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,pipeline_1,3.75,0.8843393523153716,False
workload_2113.cpp,xczu7ev-ffvc1156-2-e,3.33,10.9895661,126,3,1,4,7,cyclic_16_1,block_256_1,complete_1,pipeline,pipeline_1,pipeline_1,unroll_32,pipeline_1,3.75,0.8843393664507557,False
workload_2114.cpp,xczu7ev-ffvc1156-2-e,3.33,130.29584706,155,3,1,4,10,cyclic_16_1,block_256_1,complete_1,pipeline_1,unroll_4,pipeline,unroll_32,pipeline,4.5,0.3811065556254397,False
workload_2115.cpp,xczu7ev-ffvc1156-2-e,3.33,10.85724189,229,1,1,1,8,cyclic_16_1,block_2_1,complete_1,pipeline_1,unroll_2,unroll_16,pipeline,pipeline_1,2.75,0.9325926613930781,False
workload_2116.cpp,xczu7ev-ffvc1156-2-e,3.33,10.87086492,262,1,1,4,13,block_2_1,block_256_1,complete_1,pipeline_1,pipeline_1,unroll_16,pipeline,pipeline_1,4.75,0.8366316793837105,False
workload_2117.cpp,xczu7ev-ffvc1156-2-e,3.33,7.34500764,269,1,1,1,5,cyclic_64_1,block_8_1,complete_1,unroll_2,unroll_4,pipeline,pipeline,unroll,2.0,1.0,True
workload_2118.cpp,xczu7ev-ffvc1156-2-e,3.33,7.365467160000001,282,1,1,1,6,cyclic_16_1,cyclic_2_1,complete_1,pipeline,pipeline_1,unroll_8,pipeline,unroll,2.25,0.9586522590899009,False
workload_2119.cpp,xczu7ev-ffvc1156-2-e,3.33,7.34502429,291,1,1,1,5,cyclic_16_1,block_128_1,complete_1,pipeline_1,unroll_2,pipeline_1,pipeline,pipeline,2.0,0.9709440347478133,False
workload_2120.cpp,xczu7ev-ffvc1156-2-e,3.33,7.34500764,291,1,1,1,5,cyclic_16_1,cyclic_8_1,complete_1,pipeline,pipeline_1,pipeline_1,pipeline,pipeline_1,2.0,1.0,True
workload_2121.cpp,xczu7ev-ffvc1156-2-e,3.33,7.34502429,294,1,1,1,5,block_64_1,block_16_1,complete_1,unroll_2,pipeline_1,pipeline_1,pipeline,unroll,2.0,0.9709440347478133,False
workload_2122.cpp,xczu7ev-ffvc1156-2-e,3.33,7.34502429,297,1,1,1,5,block_32_1,block_256_1,complete_1,pipeline,unroll_2,pipeline_1,pipeline,unroll,2.0,0.9709440347478133,False
workload_2123.cpp,xczu7ev-ffvc1156-2-e,3.33,7.34500764,297,1,1,1,5,cyclic_16_1,block_16_1,complete_1,pipeline,pipeline_1,pipeline,pipeline,pipeline,2.0,1.0,True
workload_2124.cpp,xczu7ev-ffvc1156-2-e,3.33,7.365467160000001,310,1,1,1,10,block_2_1,cyclic_32_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline,pipeline,3.25,0.9091402891352145,False
workload_2125.cpp,xczu7ev-ffvc1156-2-e,3.33,7.365483810000001,310,1,1,1,11,block_2_1,cyclic_32_1,complete_1,unroll_2,pipeline_1,pipeline,pipeline,pipeline_1,3.5,0.8968722066517755,False
workload_2126.cpp,xczu7ev-ffvc1156-2-e,3.33,7.365483810000001,310,1,1,1,11,block_2_1,cyclic_32_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline,pipeline,3.5,0.8968722066517755,False
workload_2127.cpp,xczu7ev-ffvc1156-2-e,3.33,8.21796381,343,1,1,1,10,block_2_1,cyclic_32_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline,3.25,0.9095283292602298,False
workload_2128.cpp,xczu7ev-ffvc1156-2-e,3.33,10.93364208,3044,1,1,1,3,block_2_1,cyclic_32_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,pipeline,1.5,0.9835391541921079,False
workload_2129.cpp,xczu7ev-ffvc1156-2-e,3.33,10.98958608,3044,1,1,2,4,block_2_1,cyclic_128_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,pipeline,2.0,0.9639078393051869,False
workload_2130.cpp,xczu7ev-ffvc1156-2-e,3.33,11.10147408,3044,3,1,4,7,cyclic_16_1,block_256_1,complete_1,pipeline,pipeline_1,pipeline_1,unroll_16,pipeline_1,3.75,0.8842581262832286,False
workload_2131.cpp,xczu7ev-ffvc1156-2-e,3.33,7.365467160000001,3044,1,1,1,8,cyclic_8_1,block_8_1,complete_1,pipeline_1,unroll_2,pipeline_1,pipeline,pipeline_1,2.75,0.9338496051041357,False
workload_2132.cpp,xczu7ev-ffvc1156-2-e,3.33,7.365467160000001,3044,1,1,1,8,cyclic_8_1,block_8_1,complete_1,unroll_2,unroll_4,pipeline,pipeline,pipeline,2.75,0.9338496051041357,False
workload_2133.cpp,xczu7ev-ffvc1156-2-e,3.33,10.98958608,3044,1,1,1,2,block_2_1,block_4_1,complete_1,pipeline,pipeline_1,pipeline,unroll_32,pipeline,1.25,0.9931700869270993,False
workload_2134.cpp,xczu7ev-ffvc1156-2-e,3.33,7.34500764,3044,1,1,1,5,cyclic_64_1,cyclic_32_1,complete_1,pipeline,pipeline_1,unroll_2,pipeline,pipeline_1,2.0,1.0,True
workload_2135.cpp,xczu7ev-ffvc1156-2-e,3.33,11.37639888,3044,1,1,1,1,block_2_1,block_2_1,complete_1,pipeline,pipeline_1,unroll_16,unroll_8,pipeline,1.0,0.9998234904584166,False
workload_2136.cpp,xczu7ev-ffvc1156-2-e,3.33,10.99534032,3044,6,1,4,4,block_2_1,block_16_1,complete_1,pipeline,pipeline_1,unroll_32,unroll_32,unroll,3.75,0.8843352758313882,False
workload_2137.cpp,xczu7ev-ffvc1156-2-e,3.33,7.365467160000001,3044,1,1,1,6,cyclic_64_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,unroll_8,pipeline,pipeline,2.25,0.9586522590899009,False
workload_2138.cpp,xczu7ev-ffvc1156-2-e,3.33,7.34500764,3044,1,1,1,5,cyclic_16_1,cyclic_32_1,complete_1,pipeline,pipeline_1,pipeline_1,pipeline,pipeline_1,2.0,1.0,True
workload_2139.cpp,xczu7ev-ffvc1156-2-e,3.33,10.9336221,3044,1,1,2,4,cyclic_64_1,cyclic_8_1,complete_1,pipeline,pipeline_1,pipeline,unroll_64,pipeline,2.0,0.9640525564033078,False
workload_2140.cpp,xczu7ev-ffvc1156-2-e,3.33,7.34500764,3044,1,1,1,5,cyclic_64_1,block_8_1,complete_1,pipeline_1,unroll_4,pipeline_1,pipeline,unroll,2.0,1.0,True
workload_2141.cpp,xczu7ev-ffvc1156-2-e,3.33,11.1014541,3045,1,1,2,3,cyclic_64_1,cyclic_32_1,complete_1,pipeline_1,pipeline_1,pipeline,unroll_16,unroll,1.75,0.9733415802408614,False
workload_2142.cpp,xczu7ev-ffvc1156-2-e,3.33,14.43848706,3045,2,1,1,3,block_2_1,cyclic_8_1,complete_1,pipeline_1,pipeline_1,pipeline,unroll_8,pipeline_1,1.75,0.9618354324355387,False
workload_2143.cpp,xczu7ev-ffvc1156-2-e,3.33,10.99597968,3045,1,1,6,11,block_2_1,block_128_1,complete_1,pipeline_1,pipeline_1,unroll_16,unroll_32,pipeline,4.75,0.8365781308281505,False
workload_2144.cpp,xczu7ev-ffvc1156-2-e,3.33,17.945822879999998,3045,3,1,1,4,block_64_1,block_16_1,complete_1,unroll_2,pipeline_1,pipeline_1,unroll_32,pipeline,2.25,0.9292888167740644,False
workload_2145.cpp,xczu7ev-ffvc1156-2-e,3.33,7.34500764,3045,1,1,1,5,cyclic_16_1,block_256_1,complete_1,pipeline_1,unroll_2,unroll_8,pipeline,pipeline_1,2.0,1.0,True
workload_2146.cpp,xczu7ev-ffvc1156-2-e,3.33,7.34500764,3045,1,1,1,5,cyclic_64_1,block_16_1,complete_1,pipeline,pipeline_1,pipeline_1,pipeline,pipeline,2.0,1.0,True
workload_2147.cpp,xczu7ev-ffvc1156-2-e,3.33,7.34500764,3045,1,1,1,5,block_256_1,block_8_1,complete_1,pipeline_1,unroll_4,unroll_4,pipeline,unroll,2.0,1.0,True
workload_2148.cpp,xczu7ev-ffvc1156-2-e,3.33,7.34500764,3045,1,1,1,5,cyclic_64_1,block_16_1,complete_1,pipeline,pipeline_1,pipeline,pipeline,pipeline_1,2.0,1.0,True
workload_2149.cpp,xczu7ev-ffvc1156-2-e,3.33,11.3763789,3045,1,1,1,1,block_2_1,block_2_1,complete_1,pipeline_1,pipeline_1,unroll_16,unroll_8,unroll,1.0,0.9998236202269436,False
workload_2150.cpp,xczu7ev-ffvc1156-2-e,3.33,7.34500764,3045,1,1,1,5,cyclic_64_1,block_128_1,complete_1,unroll_2,unroll_2,pipeline,pipeline,pipeline,2.0,1.0,True
workload_2151.cpp,xczu7ev-ffvc1156-2-e,3.33,7.34500764,3045,1,1,1,5,cyclic_16_1,block_256_1,complete_1,unroll_2,pipeline_1,pipeline,pipeline,pipeline,2.0,1.0,True
workload_2152.cpp,xczu7ev-ffvc1156-2-e,3.33,7.34502429,3045,1,1,1,5,block_32_1,block_256_1,complete_1,pipeline_1,unroll_2,pipeline_1,pipeline,unroll,2.0,0.9709440347478133,False
workload_2153.cpp,xczu7ev-ffvc1156-2-e,3.33,11.31798402,3045,1,1,1,3,cyclic_64_1,cyclic_2_1,complete_1,pipeline_1,pipeline,unroll_2,unroll_16,pipeline,1.5,0.9825433072144343,False
workload_2154.cpp,xczu7ev-ffvc1156-2-e,3.33,7.34500764,3045,1,1,1,5,cyclic_64_1,cyclic_32_1,complete_1,unroll_2,unroll_2,pipeline,pipeline,pipeline_1,2.0,1.0,True
workload_2155.cpp,xczu7ev-ffvc1156-2-e,3.33,10.98958608,3045,1,1,1,2,block_2_1,cyclic_32_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll,1.25,0.9931700869270993,False
workload_2156.cpp,xczu7ev-ffvc1156-2-e,3.33,7.34500764,3045,1,1,1,5,cyclic_64_1,block_128_1,complete_1,pipeline,unroll_2,pipeline_1,pipeline,pipeline,2.0,1.0,True
workload_2157.cpp,xczu7ev-ffvc1156-2-e,3.33,10.9336221,3045,1,1,1,3,block_2_1,cyclic_32_1,complete_1,pipeline_1,pipeline_1,pipeline,unroll_64,pipeline,1.5,0.9835392029435627,False
workload_2158.cpp,xczu7ev-ffvc1156-2-e,3.33,7.34500764,3045,1,1,1,5,cyclic_16_1,block_16_1,complete_1,pipeline_1,pipeline_1,pipeline,pipeline,pipeline,2.0,1.0,True
workload_2159.cpp,xczu7ev-ffvc1156-2-e,3.33,7.365483810000001,3045,1,1,1,6,cyclic_16_1,block_2_1,complete_1,pipeline_1,unroll_2,pipeline_1,pipeline,pipeline,2.25,0.958652277929232,False
workload_2160.cpp,xczu7ev-ffvc1156-2-e,3.33,82.28417346,3045,4,1,1,2,block_4_1,cyclic_16_1,complete_1,pipeline,unroll_2,pipeline,unroll_32,unroll,2.0,0.5959948283279023,False
workload_2161.cpp,xczu7ev-ffvc1156-2-e,3.33,11.1014541,3045,1,1,1,3,cyclic_64_1,cyclic_8_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll,1.5,0.9831186610372608,False
workload_2162.cpp,xczu7ev-ffvc1156-2-e,3.33,10.98958608,3045,1,1,1,2,block_4_1,cyclic_32_1,complete_1,pipeline,pipeline_1,pipeline,unroll_32,pipeline,1.25,0.9931700869270993,False
workload_2163.cpp,xczu7ev-ffvc1156-2-e,3.33,10.93364208,3045,2,1,1,2,block_2_1,cyclic_8_1,complete_1,pipeline,pipeline_1,pipeline_1,unroll_64,pipeline_1,1.5,0.9835391541921079,False
workload_2164.cpp,xczu7ev-ffvc1156-2-e,3.33,7.365483810000001,3045,1,1,1,11,block_2_1,cyclic_32_1,complete_1,unroll_2,pipeline_1,pipeline_1,pipeline,unroll,3.5,0.8968722066517755,False
workload_2165.cpp,xczu7ev-ffvc1156-2-e,3.33,7.34500764,3045,1,1,1,5,cyclic_16_1,cyclic_8_1,complete_1,pipeline_1,unroll_4,unroll_2,pipeline,pipeline,2.0,1.0,True
workload_2166.cpp,xczu7ev-ffvc1156-2-e,3.33,7.34500764,3045,1,1,1,5,cyclic_16_1,block_256_1,complete_1,unroll_2,pipeline_1,pipeline,pipeline,pipeline_1,2.0,1.0,True
workload_2167.cpp,xczu7ev-ffvc1156-2-e,3.33,14.43848706,42,3,1,1,3,block_2_1,block_16_1,complete_1,pipeline,pipeline_1,pipeline_1,unroll_8,pipeline,2.0,0.95271142833144,False
workload_2168.cpp,xczu7ev-ffvc1156-2-e,3.33,14.43850704,42,1,1,1,2,block_2_1,block_2_1,complete_1,pipeline_1,pipeline_1,pipeline,unroll_8,pipeline,1.25,0.9770103789483885,False
workload_2169.cpp,xczu7ev-ffvc1156-2-e,3.33,11.15432784,42,1,1,1,3,cyclic_64_1,cyclic_8_1,complete_1,pipeline_1,pipeline_1,unroll_8,unroll_16,pipeline,1.5,0.9829815854069228,False
workload_2170.cpp,xczu7ev-ffvc1156-2-e,3.33,11.34909954,42,1,1,1,3,cyclic_64_1,cyclic_8_1,complete_1,pipeline_1,pipeline_1,unroll_32,unroll_8,pipeline,1.5,0.9824575811287953,False
workload_2171.cpp,xczu7ev-ffvc1156-2-e,3.33,11.34909954,42,1,1,1,3,cyclic_64_1,cyclic_8_1,complete_1,pipeline,pipeline_1,unroll_32,unroll_8,pipeline_1,1.5,0.9824575811287953,False
workload_2172.cpp,xczu7ev-ffvc1156-2-e,3.33,11.1014541,45,1,1,1,2,block_2_1,cyclic_32_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,1.25,0.9928693418340712,False
workload_2173.cpp,xczu7ev-ffvc1156-2-e,3.33,11.75828994,45,3,1,2,5,cyclic_16_1,block_128_1,complete_1,pipeline_1,pipeline_1,unroll_2,unroll_8,pipeline_1,2.75,0.9310635629846751,False
workload_2174.cpp,xczu7ev-ffvc1156-2-e,3.33,10.9336221,55,3,1,1,3,cyclic_16_1,cyclic_32_1,complete_1,pipeline,pipeline_1,pipeline_1,unroll_64,pipeline_1,2.0,0.9640525564033078,False
workload_2175.cpp,xczu7ev-ffvc1156-2-e,3.33,10.9336221,55,1,1,2,4,cyclic_64_1,block_2_1,complete_1,pipeline,pipeline_1,pipeline,unroll_64,pipeline,2.0,0.9640525564033078,False
workload_2176.cpp,xczu7ev-ffvc1156-2-e,3.33,11.12788098,73,1,1,7,9,cyclic_64_1,block_128_1,complete_1,pipeline_1,pipeline_1,unroll_8,unroll_16,pipeline,4.5,0.8483459444840892,False
workload_2177.cpp,xczu7ev-ffvc1156-2-e,3.33,10.8504054,237,1,1,4,7,cyclic_64_1,block_8_1,complete_1,pipeline,pipeline_1,unroll_16,pipeline,unroll,3.25,0.9086277798548746,False
workload_2178.cpp,xczu7ev-ffvc1156-2-e,3.33,10.85722524,240,1,1,1,8,cyclic_64_1,block_2_1,complete_1,pipeline,pipeline_1,unroll_16,pipeline,unroll,2.75,0.9325926856598175,False
workload_2179.cpp,xczu7ev-ffvc1156-2-e,3.33,7.34500764,291,1,1,1,5,cyclic_16_1,cyclic_8_1,complete_1,pipeline_1,unroll_2,unroll_2,pipeline,pipeline_1,2.0,1.0,True
workload_2180.cpp,xczu7ev-ffvc1156-2-e,3.33,7.34500764,291,1,1,1,5,cyclic_64_1,cyclic_64_1,complete_1,unroll_2,unroll_2,pipeline,pipeline,pipeline_1,2.0,1.0,True
workload_2181.cpp,xczu7ev-ffvc1156-2-e,3.33,7.34500764,291,1,1,1,5,cyclic_16_1,cyclic_8_1,complete_1,pipeline,unroll_2,pipeline_1,pipeline,pipeline_1,2.0,1.0,True
workload_2182.cpp,xczu7ev-ffvc1156-2-e,3.33,7.34500764,291,1,1,1,5,cyclic_16_1,cyclic_8_1,complete_1,pipeline_1,unroll_4,pipeline_1,pipeline,unroll,2.0,1.0,True
workload_2183.cpp,xczu7ev-ffvc1156-2-e,3.33,7.34500764,291,1,1,1,5,cyclic_16_1,block_256_1,complete_1,pipeline_1,unroll_2,pipeline_1,pipeline,unroll,2.0,1.0,True
workload_2184.cpp,xczu7ev-ffvc1156-2-e,3.33,7.34500764,291,1,1,1,5,cyclic_32_1,block_8_1,complete_1,unroll_2,unroll_4,pipeline,pipeline,pipeline,2.0,1.0,True
workload_2185.cpp,xczu7ev-ffvc1156-2-e,3.33,7.34500764,291,1,1,1,5,cyclic_64_1,cyclic_16_1,complete_1,pipeline,pipeline_1,pipeline_1,pipeline,unroll,2.0,1.0,True
workload_2186.cpp,xczu7ev-ffvc1156-2-e,3.33,7.34500764,291,1,1,1,5,cyclic_32_1,block_16_1,complete_1,pipeline_1,pipeline,pipeline,pipeline,pipeline,2.0,1.0,True
workload_2187.cpp,xczu7ev-ffvc1156-2-e,3.33,7.34500764,293,1,1,1,5,cyclic_16_1,cyclic_32_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline,pipeline_1,2.0,1.0,True
workload_2188.cpp,xczu7ev-ffvc1156-2-e,3.33,7.34500764,294,1,1,1,5,cyclic_64_1,cyclic_32_1,complete_1,pipeline,unroll_2,pipeline,pipeline,unroll,2.0,1.0,True
workload_2189.cpp,xczu7ev-ffvc1156-2-e,3.33,7.34500764,294,1,1,1,5,cyclic_64_1,block_128_1,complete_1,pipeline,unroll_2,pipeline,pipeline,pipeline_1,2.0,1.0,True
workload_2190.cpp,xczu7ev-ffvc1156-2-e,3.33,10.87768476,307,1,1,1,14,block_2_1,block_4_1,complete_1,pipeline_1,unroll_2,unroll_16,pipeline,unroll,4.25,0.8603853579658408,False
workload_2191.cpp,xczu7ev-ffvc1156-2-e,3.33,7.34500764,316,1,1,1,5,cyclic_64_1,block_256_1,complete_1,pipeline,unroll_2,pipeline_1,pipeline,unroll,2.0,1.0,True
workload_2192.cpp,xczu7ev-ffvc1156-2-e,3.33,7.34500764,316,1,1,1,5,cyclic_64_1,block_8_1,complete_1,pipeline_1,unroll_4,pipeline_1,pipeline,pipeline_1,2.0,1.0,True
workload_2193.cpp,xczu7ev-ffvc1156-2-e,3.33,7.34500764,316,1,1,1,5,cyclic_16_1,cyclic_8_1,complete_1,unroll_2,pipeline_1,pipeline,pipeline,pipeline_1,2.0,1.0,True
workload_2194.cpp,xczu7ev-ffvc1156-2-e,3.33,7.34500764,316,1,1,1,5,cyclic_16_1,block_256_1,complete_1,pipeline_1,unroll_4,pipeline_1,pipeline,pipeline,2.0,1.0,True
workload_2195.cpp,xczu7ev-ffvc1156-2-e,3.33,7.34500764,319,1,1,1,5,cyclic_128_1,block_256_1,complete_1,pipeline,pipeline_1,unroll_2,pipeline,pipeline_1,2.0,1.0,True
workload_2196.cpp,xczu7ev-ffvc1156-2-e,3.33,7.34500764,319,1,1,1,5,cyclic_16_1,block_128_1,complete_1,unroll_2,unroll_2,pipeline,pipeline,pipeline,2.0,1.0,True
workload_2197.cpp,xczu7ev-ffvc1156-2-e,3.33,7.34500764,322,1,1,1,5,cyclic_16_1,cyclic_32_1,complete_1,unroll_2,pipeline_1,pipeline,pipeline,pipeline,2.0,1.0,True
workload_2198.cpp,xczu7ev-ffvc1156-2-e,3.33,7.34500764,322,1,1,1,5,cyclic_64_1,block_16_1,complete_1,unroll_2,pipeline_1,pipeline,pipeline,pipeline_1,2.0,1.0,True
workload_2199.cpp,xczu7ev-ffvc1156-2-e,3.33,7.34502429,323,1,1,1,5,block_32_1,block_8_1,complete_1,pipeline_1,unroll_4,pipeline_1,pipeline,pipeline_1,2.0,0.9709440347478133,False
workload_2200.cpp,xczu7ev-ffvc1156-2-e,3.33,7.34500764,323,1,1,1,5,cyclic_16_1,block_256_1,complete_1,unroll_2,unroll_4,pipeline_1,pipeline,pipeline,2.0,1.0,True
workload_2201.cpp,xczu7ev-ffvc1156-2-e,3.33,7.34500764,325,1,1,1,5,cyclic_64_1,block_256_1,complete_1,pipeline,pipeline_1,pipeline,pipeline,pipeline,2.0,1.0,True
workload_2202.cpp,xczu7ev-ffvc1156-2-e,3.33,7.34500764,325,1,1,1,5,block_256_1,cyclic_32_1,complete_1,pipeline_1,unroll_2,unroll_4,pipeline,pipeline_1,2.0,1.0,True
workload_2203.cpp,xczu7ev-ffvc1156-2-e,3.33,7.34500764,326,1,1,1,5,cyclic_16_1,block_256_1,complete_1,pipeline_1,pipeline_1,unroll_8,pipeline,pipeline_1,2.0,1.0,True
workload_2204.cpp,xczu7ev-ffvc1156-2-e,3.33,7.365467160000001,338,1,1,1,6,cyclic_16_1,cyclic_2_1,complete_1,unroll_2,unroll_4,pipeline,pipeline,pipeline,2.25,0.9586522590899009,False
workload_2205.cpp,xczu7ev-ffvc1156-2-e,3.33,7.365467160000001,355,1,1,1,10,block_2_1,block_16_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline,pipeline,3.25,0.9091402891352145,False
workload_2206.cpp,xczu7ev-ffvc1156-2-e,3.33,7.365467160000001,355,1,1,1,11,block_2_1,block_8_1,complete_1,unroll_2,unroll_4,pipeline,pipeline,unroll,3.5,0.8968721968957345,False
workload_2207.cpp,xczu7ev-ffvc1156-2-e,3.33,11.15430786,43,1,1,1,3,cyclic_64_1,cyclic_2_1,complete_1,pipeline,pipeline_1,unroll_8,unroll_16,pipeline_1,1.5,0.982981637621797,False
