Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_2_1,InnerLoop_3_1,Area,Weight,is_pareto
workload_3256.cpp,xcu200-fsgd2104-2-e,10.0,6.2533,350,1,1,1,3,cyclic_8_1,block_2_1,cyclic_4_1,unroll_4,unroll_2,pipeline,unroll,pipeline_1,pipeline_1,unroll_4,pipeline,unroll,1.5,0.973121965307221,False
workload_3257.cpp,xcu200-fsgd2104-2-e,10.0,8.67073,193,2,1,1,1,cyclic_4_1,cyclic_2_1,block_8_1,unroll_2,unroll_4,unroll,unroll,pipeline_1,pipeline,unroll_2,pipeline_1,unroll,1.25,0.9812610491098456,False
workload_3258.cpp,xcu200-fsgd2104-2-e,10.0,10.4527,273,1,1,1,2,cyclic_8_1,cyclic_32_1,cyclic_8_1,unroll_2,unroll_4,pipeline_1,unroll_4,pipeline_1,pipeline,pipeline,pipeline,pipeline,1.25,0.9748322217098543,False
workload_3259.cpp,xcu200-fsgd2104-2-e,10.0,7.2809,246,1,1,1,2,cyclic_8_1,cyclic_32_1,cyclic_8_1,unroll_4,unroll_2,unroll_4,unroll,pipeline,pipeline_1,unroll_4,pipeline_1,unroll,1.25,0.9850095614354119,False
workload_3260.cpp,xcu200-fsgd2104-2-e,10.0,10.16798,250,2,1,1,2,cyclic_4_1,block_16_1,cyclic_8_1,unroll_2,unroll_2,unroll,unroll_2,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll,1.5,0.9666297372258518,False
workload_3261.cpp,xcu200-fsgd2104-2-e,10.0,6.2533,317,3,1,1,3,cyclic_4_1,cyclic_64_1,complete_1,unroll_4,unroll_2,pipeline,unroll,pipeline_1,pipeline_1,unroll_2,unroll,pipeline_1,2.0,0.9467428176330157,False
workload_3262.cpp,xcu200-fsgd2104-2-e,10.0,6.2533,307,1,1,1,2,cyclic_8_1,block_2_1,cyclic_8_1,unroll_2,unroll_2,pipeline,unroll,pipeline_1,pipeline,unroll_64,pipeline,pipeline_1,1.25,0.9864169019494464,False
workload_3263.cpp,xcu200-fsgd2104-2-e,10.0,7.01218,1263,1,1,1,6,cyclic_8_1,block_16_1,block_8_1,unroll_4,unroll_4,pipeline,unroll,pipeline_1,unroll_8,unroll_2,pipeline_1,pipeline_1,2.25,0.9335137799541806,False
workload_3264.cpp,xcu200-fsgd2104-2-e,10.0,13.7535,231,1,1,1,2,cyclic_8_1,block_16_1,cyclic_4_1,unroll_2,unroll_4,unroll,unroll_4,pipeline,pipeline_1,unroll_2,pipeline_1,unroll,1.25,0.9611766712701396,False
workload_3265.cpp,xcu200-fsgd2104-2-e,10.0,6.2533,301,1,1,1,3,cyclic_8_1,cyclic_32_1,cyclic_8_1,unroll_4,unroll_2,pipeline,unroll,pipeline_1,pipeline_1,pipeline,pipeline,unroll,1.5,0.973121965307221,False
workload_3266.cpp,xcu200-fsgd2104-2-e,10.0,6.25177,306,1,1,1,3,cyclic_8_1,cyclic_32_1,cyclic_4_1,unroll_4,unroll_4,pipeline,unroll,pipeline_1,pipeline_1,unroll_64,pipeline_1,unroll,1.5,0.9731224433792736,False
workload_3267.cpp,xcu200-fsgd2104-2-e,10.0,8.67354,193,2,1,1,1,cyclic_4_1,block_8_1,cyclic_4_1,unroll_4,unroll_2,unroll_4,unroll,pipeline_1,pipeline_1,unroll_2,pipeline,pipeline_1,1.25,0.9812520015078932,False
workload_3268.cpp,xcu200-fsgd2104-2-e,10.0,36.11074,1231,1,1,1,5,cyclic_8_1,block_16_1,block_4_1,unroll_2,unroll_2,pipeline,unroll,unroll_2,pipeline,unroll_2,unroll,unroll,2.0,0.8551526478741066,False
workload_3269.cpp,xcu200-fsgd2104-2-e,10.0,6.42722,231,1,1,1,2,cyclic_8_1,block_2_1,cyclic_8_1,unroll_4,unroll_4,unroll_8,unroll,pipeline,unroll_32,pipeline_1,pipeline_1,pipeline_1,1.25,0.9862846004635271,False
workload_3270.cpp,xcu200-fsgd2104-2-e,10.0,6.62314,191,2,1,1,1,cyclic_4_1,cyclic_32_1,cyclic_4_1,unroll_2,unroll_4,unroll_4,unroll,pipeline_1,unroll_16,pipeline,pipeline,unroll,1.25,0.9860809260306433,False
workload_3271.cpp,xcu200-fsgd2104-2-e,10.0,6.62016,1060,2,1,2,11,cyclic_4_1,cyclic_32_1,cyclic_8_1,unroll,unroll_4,pipeline,unroll,pipeline_1,unroll_16,pipeline,pipeline_1,unroll,4.0,0.8451513053841611,False
workload_3272.cpp,xcu200-fsgd2104-2-e,10.0,6.2533,1236,2,1,1,6,cyclic_4_1,block_16_1,block_4_1,unroll_4,unroll_2,pipeline,unroll,pipeline_1,pipeline,unroll_32,pipeline_1,unroll,2.5,0.9207483166167628,False
workload_3273.cpp,xcu200-fsgd2104-2-e,10.0,6.2533,347,1,1,1,3,cyclic_8_1,block_2_1,cyclic_8_1,unroll_4,unroll_2,pipeline,unroll,pipeline_1,pipeline_1,unroll_2,pipeline,unroll,1.5,0.973121965307221,False
workload_3275.cpp,xcu200-fsgd2104-2-e,10.0,7.05434,263,1,1,1,2,cyclic_8_1,block_8_1,cyclic_8_1,unroll_2,unroll_4,unroll,unroll,pipeline_1,unroll_8,unroll_8,pipeline_1,pipeline_1,1.25,0.9854416504459957,False
workload_3278.cpp,xcu200-fsgd2104-2-e,10.0,6.25177,232,1,1,1,1,cyclic_4_1,cyclic_4_1,block_4_1,unroll_2,unroll_4,pipeline,unroll,pipeline_1,pipeline,unroll_32,pipeline_1,unroll,1.0,0.998163943871345,False
workload_3279.cpp,xcu200-fsgd2104-2-e,10.0,6.25177,1208,1,1,1,6,cyclic_8_1,block_16_1,cyclic_4_1,unroll_2,unroll_4,pipeline,unroll,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,2.25,0.9336961061033472,False
workload_3280.cpp,xcu200-fsgd2104-2-e,10.0,6.25007,342,1,1,1,3,cyclic_8_1,cyclic_2_1,block_8_1,unroll_2,unroll,pipeline,unroll,pipeline_1,pipeline,unroll_2,pipeline_1,pipeline_1,1.5,0.9731229724049777,False
workload_3282.cpp,xcu200-fsgd2104-2-e,10.0,6.2533,1270,1,1,1,6,cyclic_8_1,block_16_1,cyclic_4_1,unroll_4,unroll_2,pipeline,unroll,pipeline_1,pipeline_1,unroll_64,unroll,pipeline,2.25,0.9336959188783324,False
workload_3283.cpp,xcu200-fsgd2104-2-e,10.0,6.2533,645,1,1,1,4,cyclic_8_1,block_8_1,block_4_1,unroll_4,unroll_2,pipeline,unroll,pipeline_1,pipeline,unroll_64,unroll,pipeline_1,1.75,0.9598869206473346,False
workload_3287.cpp,xcu200-fsgd2104-2-e,10.0,15.4741,269,1,1,1,2,cyclic_8_1,block_16_1,cyclic_4_1,unroll_2,unroll_2,unroll_4,unroll_4,pipeline_1,unroll_8,unroll_2,pipeline_1,unroll,1.25,0.9537367936107878,False
workload_3288.cpp,xcu200-fsgd2104-2-e,10.0,6.25177,310,1,1,1,3,cyclic_8_1,cyclic_32_1,cyclic_8_1,unroll_4,unroll_4,pipeline,unroll,pipeline_1,pipeline_1,unroll_64,pipeline_1,unroll,1.5,0.9731224433792736,False
workload_3289.cpp,xcu200-fsgd2104-2-e,10.0,12.38521,322,1,1,1,2,cyclic_8_1,block_16_1,cyclic_4_1,unroll_4,unroll_2,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_2,pipeline,unroll,1.25,0.9669812924475278,False
workload_3290.cpp,xcu200-fsgd2104-2-e,10.0,8.67082,238,1,1,1,2,cyclic_8_1,block_2_1,cyclic_8_1,unroll_4,unroll_2,unroll,unroll,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll,1.25,0.9812607594002938,False
workload_3291.cpp,xcu200-fsgd2104-2-e,10.0,6.43626,253,1,1,1,2,cyclic_4_1,block_4_1,complete_1,unroll_4,unroll_4,unroll_4,unroll,pipeline,unroll_32,unroll_32,pipeline_1,unroll,1.25,0.9862764610180033,False
workload_3292.cpp,xcu200-fsgd2104-2-e,10.0,6.2533,261,1,1,1,2,cyclic_4_1,cyclic_4_1,block_4_1,unroll_4,unroll_2,pipeline,unroll,pipeline_1,pipeline,unroll_32,pipeline_1,unroll,1.25,0.9864169019494464,False
workload_3293.cpp,xcu200-fsgd2104-2-e,10.0,6.2533,349,1,1,1,3,cyclic_8_1,block_2_1,cyclic_4_1,unroll_4,unroll_2,pipeline,unroll,pipeline_1,pipeline_1,unroll_64,pipeline,unroll,1.5,0.973121965307221,False
workload_3294.cpp,xcu200-fsgd2104-2-e,10.0,6.26482,219,2,1,1,1,cyclic_4_1,cyclic_2_1,block_4_1,unroll_2,unroll_2,unroll_8,unroll,pipeline,pipeline_1,unroll_32,pipeline,unroll,1.25,0.9864095809307519,False
workload_3295.cpp,xcu200-fsgd2104-2-e,10.0,7.76154,1198,1,1,1,5,cyclic_8_1,block_16_1,cyclic_8_1,unroll_2,unroll_4,pipeline,unroll_4,pipeline_1,unroll_8,unroll_2,pipeline_1,unroll,2.0,0.9460698084303364,False
workload_3296.cpp,xcu200-fsgd2104-2-e,10.0,6.42466,352,1,1,1,3,cyclic_8_1,block_2_1,cyclic_4_1,unroll_4,unroll_4,pipeline,unroll,pipeline,unroll_32,pipeline_1,pipeline,pipeline_1,1.5,0.9730567643635288,False
workload_3297.cpp,xcu200-fsgd2104-2-e,10.0,6.25177,1266,1,1,1,6,cyclic_8_1,block_16_1,cyclic_8_1,unroll_4,unroll_4,pipeline,unroll,pipeline,pipeline_1,unroll_2,pipeline_1,unroll,2.25,0.9336961061033472,False
workload_3299.cpp,xcu200-fsgd2104-2-e,10.0,6.2533,349,1,1,1,3,cyclic_8_1,block_2_1,block_4_1,unroll_4,unroll_2,pipeline,unroll,pipeline_1,pipeline_1,unroll_64,pipeline_1,unroll,1.5,0.973121965307221,False
workload_3300.cpp,xcu200-fsgd2104-2-e,10.0,6.25177,286,1,1,1,3,cyclic_8_1,cyclic_2_1,block_4_1,unroll_4,unroll_4,pipeline,unroll,pipeline_1,pipeline,unroll_32,pipeline_1,pipeline_1,1.5,0.9731224433792736,False
workload_3301.cpp,xcu200-fsgd2104-2-e,10.0,6.25825,270,1,1,1,2,cyclic_8_1,cyclic_2_1,block_4_1,unroll_4,unroll_4,unroll_4,unroll,pipeline,pipeline,unroll_64,unroll,pipeline_1,1.25,0.9864137814916535,False
workload_3302.cpp,xcu200-fsgd2104-2-e,10.0,9.36226,1216,1,1,1,5,cyclic_8_1,block_16_1,cyclic_4_1,unroll_2,unroll_4,pipeline,unroll,pipeline_1,unroll_2,unroll_2,pipeline_1,pipeline_1,2.0,0.944426588243084,False
workload_3303.cpp,xcu200-fsgd2104-2-e,10.0,6.25177,283,1,1,1,3,cyclic_8_1,cyclic_2_1,cyclic_4_1,unroll_4,unroll_4,pipeline,unroll,pipeline_1,pipeline,unroll_2,pipeline_1,unroll,1.5,0.9731224433792736,False
workload_3304.cpp,xcu200-fsgd2104-2-e,10.0,29.3371,204,1,1,1,1,cyclic_8_1,cyclic_2_1,block_4_1,unroll_2,unroll_2,unroll,unroll_2,unroll_2,unroll_8,unroll_2,unroll,unroll,1.0,0.8937427483475289,False
workload_3305.cpp,xcu200-fsgd2104-2-e,10.0,11.34582,379,1,1,1,3,cyclic_8_1,cyclic_32_1,cyclic_4_1,unroll_2,unroll_8,unroll,unroll,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll,1.5,0.9631541830061282,False
workload_3306.cpp,xcu200-fsgd2104-2-e,10.0,6.25177,232,2,1,1,2,cyclic_4_1,cyclic_2_1,block_4_1,unroll_2,unroll_4,pipeline,unroll,pipeline_1,pipeline,pipeline,pipeline,unroll,1.5,0.9731224433792736,False
workload_3307.cpp,xcu200-fsgd2104-2-e,10.0,6.2533,657,1,1,1,4,cyclic_8_1,block_8_1,cyclic_8_1,unroll_4,unroll_2,pipeline,unroll,pipeline_1,pipeline_1,unroll_2,unroll,pipeline_1,1.75,0.9598869206473346,False
workload_3309.cpp,xcu200-fsgd2104-2-e,10.0,6.2533,1216,1,1,1,5,cyclic_8_1,block_16_1,block_8_1,unroll_2,unroll_2,pipeline,unroll,pipeline_1,pipeline,unroll_2,pipeline_1,unroll,2.0,0.9467428176330157,False
workload_3310.cpp,xcu200-fsgd2104-2-e,10.0,11.02081,404,2,1,1,3,cyclic_4_1,cyclic_32_1,cyclic_8_1,unroll_2,unroll_4,unroll,unroll,pipeline_1,pipeline,unroll_8,pipeline_1,pipeline,1.75,0.9534662604204069,False
workload_3311.cpp,xcu200-fsgd2104-2-e,10.0,6.26321,1291,2,1,1,4,cyclic_4_1,cyclic_2_1,block_4_1,unroll_4,unroll_4,unroll,unroll,pipeline_1,pipeline,unroll_32,pipeline_1,pipeline,2.0,0.9467412681582587,False
workload_3312.cpp,xcu200-fsgd2104-2-e,10.0,7.28081,164,1,1,1,1,cyclic_4_1,block_4_1,complete_1,unroll_2,unroll_4,unroll_4,unroll,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll,1.0,0.9933719519609266,False
workload_3313.cpp,xcu200-fsgd2104-2-e,10.0,6.2533,299,2,1,1,2,cyclic_4_1,block_2_1,cyclic_4_1,unroll_2,unroll_2,pipeline,unroll,pipeline_1,pipeline_1,unroll_64,pipeline_1,unroll,1.5,0.973121965307221,False
workload_3314.cpp,xcu200-fsgd2104-2-e,10.0,7.27954,217,1,1,1,2,cyclic_8_1,block_2_1,cyclic_8_1,unroll_4,unroll_2,unroll_8,unroll,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll,1.25,0.9850123373954841,False
workload_3316.cpp,xcu200-fsgd2104-2-e,10.0,6.2533,308,1,1,1,2,cyclic_8_1,block_2_1,cyclic_8_1,unroll_2,unroll_2,pipeline,unroll,pipeline_1,pipeline_1,unroll_64,pipeline,pipeline_1,1.25,0.9864169019494464,False
workload_3317.cpp,xcu200-fsgd2104-2-e,10.0,6.25177,290,1,1,1,3,cyclic_8_1,cyclic_2_1,cyclic_4_1,unroll_4,unroll_4,pipeline,unroll,pipeline_1,pipeline_1,unroll_64,pipeline_1,unroll,1.5,0.9731224433792736,False
workload_3318.cpp,xcu200-fsgd2104-2-e,10.0,6.25007,413,1,1,1,3,cyclic_8_1,block_2_1,cyclic_8_1,unroll_2,unroll,pipeline,unroll,pipeline_1,pipeline,unroll_64,pipeline,pipeline_1,1.5,0.9731229724049777,False
workload_3320.cpp,xcu200-fsgd2104-2-e,10.0,6.25586,262,1,1,1,2,cyclic_8_1,cyclic_32_1,cyclic_8_1,unroll_4,unroll_2,unroll_8,unroll,pipeline,pipeline_1,pipeline,pipeline,unroll,1.25,0.9864152928973098,False
workload_3321.cpp,xcu200-fsgd2104-2-e,10.0,6.25177,1219,1,1,1,6,cyclic_8_1,block_16_1,block_8_1,unroll_2,unroll_4,pipeline,unroll,pipeline_1,pipeline,unroll_2,pipeline_1,unroll,2.25,0.9336961061033472,False
workload_3322.cpp,xcu200-fsgd2104-2-e,10.0,6.2533,1217,1,1,1,5,cyclic_8_1,block_16_1,cyclic_4_1,unroll_2,unroll_2,pipeline,unroll,pipeline_1,pipeline,unroll_2,unroll,pipeline_1,2.0,0.9467428176330157,False
workload_3327.cpp,xcu200-fsgd2104-2-e,10.0,8.6503,215,1,1,1,2,cyclic_8_1,cyclic_2_1,block_4_1,unroll_4,unroll_8,unroll_4,unroll,pipeline,pipeline,unroll_2,pipeline_1,unroll,1.25,0.9813266905851669,False
workload_3328.cpp,xcu200-fsgd2104-2-e,10.0,6.2533,229,2,1,1,1,cyclic_4_1,cyclic_2_1,block_4_1,unroll_2,unroll_2,pipeline,unroll,pipeline_1,pipeline_1,unroll_32,pipeline,unroll,1.25,0.9864169019494464,False
workload_3329.cpp,xcu200-fsgd2104-2-e,10.0,6.25177,243,1,1,1,2,cyclic_8_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_4,pipeline,unroll,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll,1.25,0.9864178587392749,False
workload_3330.cpp,xcu200-fsgd2104-2-e,10.0,6.2533,349,1,1,1,3,cyclic_8_1,block_2_1,block_4_1,unroll_4,unroll_2,pipeline,unroll,pipeline_1,pipeline,unroll_64,pipeline_1,unroll,1.5,0.973121965307221,False
workload_3331.cpp,xcu200-fsgd2104-2-e,10.0,9.85242,196,1,1,1,1,cyclic_8_1,block_16_1,cyclic_8_1,unroll_2,unroll_2,unroll,unroll_4,pipeline_1,unroll_8,unroll_2,pipeline_1,pipeline,1.0,0.9814526224792636,False
workload_3332.cpp,xcu200-fsgd2104-2-e,10.0,6.2533,241,1,1,1,2,cyclic_8_1,cyclic_2_1,block_8_1,unroll_2,unroll_2,pipeline,unroll,pipeline_1,pipeline,unroll_64,pipeline,pipeline_1,1.25,0.9864169019494464,False
workload_3333.cpp,xcu200-fsgd2104-2-e,10.0,6.25177,390,1,1,1,3,cyclic_8_1,block_4_1,block_2_1,unroll_2,unroll_4,pipeline,unroll,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll,1.5,0.9731224433792736,False
workload_3334.cpp,xcu200-fsgd2104-2-e,10.0,6.25177,267,2,1,1,2,cyclic_4_1,cyclic_2_1,cyclic_8_1,unroll_4,unroll_4,pipeline,unroll,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll,1.5,0.9731224433792736,False
workload_3335.cpp,xcu200-fsgd2104-2-e,10.0,6.25586,560,1,1,1,5,cyclic_8_1,cyclic_128_1,cyclic_8_1,unroll_4,unroll_2,unroll_8,unroll,pipeline,pipeline,pipeline,pipeline_1,unroll,2.0,0.9467424210377124,False
workload_3337.cpp,xcu200-fsgd2104-2-e,10.0,7.2809,211,1,1,1,2,cyclic_8_1,block_4_1,cyclic_4_1,unroll_4,unroll_2,unroll_4,unroll,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll,1.25,0.9850095614354119,False
workload_3338.cpp,xcu200-fsgd2104-2-e,10.0,6.2533,347,1,1,1,3,cyclic_8_1,block_2_1,block_4_1,unroll_4,unroll_2,pipeline,unroll,pipeline_1,pipeline_1,unroll_32,pipeline_1,unroll,1.5,0.973121965307221,False
workload_3339.cpp,xcu200-fsgd2104-2-e,10.0,8.32529,192,1,1,1,1,cyclic_8_1,block_16_1,cyclic_4_1,unroll_2,unroll_4,unroll_4,unroll,pipeline_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,1.0,0.9885211672242655,False
workload_3342.cpp,xcu200-fsgd2104-2-e,10.0,113.4009,306,1,1,1,2,cyclic_4_1,cyclic_4_1,block_4_1,unroll_4,unroll_2,pipeline,unroll,unroll_2,pipeline_1,unroll_32,pipeline,unroll,1.25,0.5678826905204339,False
workload_3343.cpp,xcu200-fsgd2104-2-e,10.0,9.40748,1245,1,1,1,7,cyclic_8_1,block_16_1,block_8_1,unroll_4,unroll_4,pipeline,unroll_2,pipeline_1,pipeline,unroll_2,pipeline_1,unroll,2.5,0.9191688511292773,False
workload_3344.cpp,xcu200-fsgd2104-2-e,10.0,6.2533,305,1,1,1,2,cyclic_8_1,block_2_1,cyclic_8_1,unroll_2,unroll_2,pipeline,unroll,pipeline_1,pipeline,unroll_2,pipeline_1,pipeline_1,1.25,0.9864169019494464,False
workload_3345.cpp,xcu200-fsgd2104-2-e,10.0,6.25177,354,1,1,1,3,cyclic_8_1,block_2_1,cyclic_4_1,unroll_4,unroll_4,pipeline,unroll,pipeline_1,pipeline,unroll_64,pipeline_1,unroll,1.5,0.9731224433792736,False
workload_3346.cpp,xcu200-fsgd2104-2-e,10.0,6.25177,311,1,1,1,2,cyclic_8_1,block_2_1,cyclic_8_1,unroll_2,unroll_4,pipeline,unroll,pipeline_1,pipeline_1,unroll_64,pipeline,pipeline_1,1.25,0.9864178587392749,False
workload_3347.cpp,xcu200-fsgd2104-2-e,10.0,6.25177,228,1,1,1,1,cyclic_4_1,cyclic_4_1,block_4_1,unroll_2,unroll_4,pipeline,unroll,pipeline_1,pipeline_1,unroll_32,pipeline_1,unroll,1.0,0.998163943871345,False
workload_3348.cpp,xcu200-fsgd2104-2-e,10.0,6.4273,200,2,1,1,1,cyclic_4_1,cyclic_32_1,complete_1,unroll_2,unroll_4,unroll_4,unroll,pipeline,unroll_32,pipeline,pipeline_1,unroll,1.25,0.9862845289744315,False
workload_3349.cpp,xcu200-fsgd2104-2-e,10.0,6.25177,287,1,1,1,3,cyclic_8_1,cyclic_2_1,block_8_1,unroll_4,unroll_4,pipeline,unroll,pipeline_1,pipeline,unroll_64,pipeline_1,unroll,1.5,0.9731224433792736,False
workload_3350.cpp,xcu200-fsgd2104-2-e,10.0,6.25177,285,1,1,1,3,cyclic_8_1,cyclic_2_1,cyclic_4_1,unroll_4,unroll_4,pipeline,unroll,pipeline_1,pipeline,unroll_32,pipeline_1,unroll,1.5,0.9731224433792736,False
workload_3352.cpp,xcu200-fsgd2104-2-e,10.0,6.2533,305,1,1,1,2,cyclic_8_1,block_2_1,cyclic_8_1,unroll_2,unroll_2,pipeline,unroll,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,1.25,0.9864169019494464,False
workload_3354.cpp,xcu200-fsgd2104-2-e,10.0,88.33015,470,1,1,1,4,cyclic_8_1,block_2_1,block_8_1,unroll_4,unroll,pipeline,unroll,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll,1.75,0.6545350050318341,False
workload_3355.cpp,xcu200-fsgd2104-2-e,10.0,6.25177,244,1,1,1,2,cyclic_8_1,cyclic_2_1,block_4_1,unroll_2,unroll_4,pipeline,unroll,pipeline_1,pipeline,unroll_2,pipeline_1,unroll,1.25,0.9864178587392749,False
workload_3356.cpp,xcu200-fsgd2104-2-e,10.0,6.2533,240,1,1,1,2,cyclic_8_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_2,pipeline,unroll,pipeline_1,pipeline,unroll_64,pipeline_1,pipeline_1,1.25,0.9864169019494464,False
workload_3357.cpp,xcu200-fsgd2104-2-e,10.0,8.67218,194,2,1,1,1,cyclic_4_1,block_2_1,cyclic_8_1,unroll_4,unroll_2,unroll_8,unroll,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,1.25,0.9812563809926188,False
workload_3358.cpp,xcu200-fsgd2104-2-e,10.0,6.2533,306,1,1,1,2,cyclic_8_1,block_2_1,block_4_1,unroll_2,unroll_2,pipeline,unroll,pipeline_1,pipeline,unroll_64,pipeline,pipeline_1,1.25,0.9864169019494464,False
workload_3359.cpp,xcu200-fsgd2104-2-e,10.0,6.25007,458,1,1,1,4,cyclic_8_1,block_2_1,cyclic_8_1,unroll_4,unroll,pipeline,unroll,pipeline_1,pipeline_1,unroll_64,pipeline_1,unroll,1.75,0.9598875877906026,False
workload_3362.cpp,xcu200-fsgd2104-2-e,10.0,7.28081,163,1,1,1,1,cyclic_4_1,block_4_1,complete_1,unroll_2,unroll_4,unroll_4,unroll,pipeline,pipeline_1,unroll_4,pipeline_1,unroll,1.0,0.9933719519609266,False
workload_3364.cpp,xcu200-fsgd2104-2-e,10.0,6.25586,165,2,1,1,1,cyclic_4_1,cyclic_2_1,block_4_1,unroll_2,unroll_2,unroll_8,unroll,pipeline,pipeline_1,pipeline,pipeline,unroll,1.25,0.9864152928973098,False
workload_3367.cpp,xcu200-fsgd2104-2-e,10.0,6.25177,282,1,1,1,3,cyclic_8_1,cyclic_2_1,cyclic_4_1,unroll_4,unroll_4,pipeline,unroll,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll,1.5,0.9731224433792736,False
workload_3368.cpp,xcu200-fsgd2104-2-e,10.0,6.2533,301,1,1,1,3,cyclic_8_1,cyclic_32_1,cyclic_4_1,unroll_4,unroll_2,pipeline,unroll,pipeline_1,pipeline_1,unroll_64,pipeline,unroll,1.5,0.973121965307221,False
workload_3369.cpp,xcu200-fsgd2104-2-e,10.0,6.25177,312,1,1,1,2,cyclic_8_1,block_2_1,cyclic_8_1,unroll_2,unroll_4,pipeline,unroll,pipeline_1,pipeline_1,unroll_64,pipeline_1,pipeline_1,1.25,0.9864178587392749,False
workload_3370.cpp,xcu200-fsgd2104-2-e,10.0,6.26506,158,1,1,1,1,cyclic_4_1,cyclic_4_1,block_4_1,unroll_2,unroll_2,unroll_2,unroll,pipeline_1,pipeline_1,unroll_32,pipeline_1,unroll,1.0,0.9981019738356101,False
workload_3371.cpp,xcu200-fsgd2104-2-e,10.0,6.64986,515,1,1,1,3,cyclic_8_1,block_16_1,cyclic_4_1,unroll_2,unroll_2,unroll_4,unroll,pipeline_1,pipeline,unroll_64,pipeline,pipeline_1,1.5,0.9729361640113958,False
workload_3372.cpp,xcu200-fsgd2104-2-e,10.0,6.2533,235,1,1,1,2,cyclic_8_1,cyclic_2_1,block_8_1,unroll_2,unroll_2,pipeline,unroll,pipeline_1,pipeline_1,unroll_32,pipeline,pipeline_1,1.25,0.9864169019494464,False
workload_3373.cpp,xcu200-fsgd2104-2-e,10.0,9.4091,305,1,1,1,2,cyclic_8_1,block_2_1,cyclic_8_1,unroll_2,unroll_2,pipeline,unroll_2,pipeline,pipeline,unroll_64,pipeline,pipeline_1,1.25,0.9787442227423685,False
workload_3374.cpp,xcu200-fsgd2104-2-e,10.0,6.26353,162,2,1,1,1,cyclic_4_1,cyclic_2_1,block_4_1,unroll_2,unroll_4,unroll_2,unroll,pipeline_1,pipeline,unroll_32,pipeline,unroll,1.25,0.986410410993014,False
workload_3375.cpp,xcu200-fsgd2104-2-e,10.0,6.2533,235,1,1,1,2,cyclic_8_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_2,pipeline,unroll,pipeline_1,pipeline,unroll_32,pipeline_1,pipeline_1,1.25,0.9864169019494464,False
workload_3376.cpp,xcu200-fsgd2104-2-e,10.0,6.2533,242,2,1,1,1,cyclic_4_1,cyclic_32_1,complete_1,unroll_2,unroll_2,pipeline_1,unroll,pipeline_1,pipeline_1,unroll_32,pipeline,unroll,1.25,0.9864169019494464,False
workload_3379.cpp,xcu200-fsgd2104-2-e,10.0,6.25177,304,1,1,1,3,cyclic_8_1,cyclic_32_1,cyclic_8_1,unroll_4,unroll_4,pipeline,unroll,pipeline_1,pipeline_1,unroll_64,pipeline,unroll,1.5,0.9731224433792736,False
workload_3382.cpp,xcu200-fsgd2104-2-e,10.0,6.2533,229,2,1,1,1,cyclic_4_1,cyclic_2_1,block_4_1,unroll_2,unroll_2,pipeline,unroll,pipeline_1,pipeline,unroll_64,pipeline,unroll,1.25,0.9864169019494464,False
workload_3384.cpp,xcu200-fsgd2104-2-e,10.0,6.43036,202,2,1,1,1,cyclic_4_1,block_8_1,complete_1,unroll_4,unroll_2,unroll_4,unroll,pipeline,unroll_32,pipeline,pipeline_1,unroll,1.25,0.9862817872565103,False
workload_3385.cpp,xcu200-fsgd2104-2-e,10.0,6.25177,1224,1,1,1,6,cyclic_8_1,block_16_1,block_4_1,unroll_2,unroll_4,pipeline,unroll,pipeline_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,2.25,0.9336961061033472,False
workload_3386.cpp,xcu200-fsgd2104-2-e,10.0,6.25177,269,2,1,1,2,cyclic_4_1,cyclic_2_1,block_4_1,unroll_4,unroll_4,pipeline,unroll,pipeline_1,pipeline,unroll_64,pipeline_1,unroll,1.5,0.9731224433792736,False
workload_3387.cpp,xcu200-fsgd2104-2-e,10.0,6.25177,285,1,1,1,3,cyclic_8_1,cyclic_2_1,cyclic_4_1,unroll_4,unroll_4,pipeline,unroll,pipeline_1,pipeline,pipeline,pipeline_1,unroll,1.5,0.9731224433792736,False
