Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,OuterLoop_1,InnerLoop_1_1,InnerLoop_2_1,Area,Weight,is_pareto
workload_2887.cpp,xcu200-fsgd2104-2-e,10.0,14.27366,2993,1,1,7,27,block_2_1,block_2_1,block_2_1,unroll_4,pipeline_1,unroll_4,9.0,0.883002154322936,False
workload_2892.cpp,xcu200-fsgd2104-2-e,10.0,314.20046,43,1,1,1,1,cyclic_4_1,cyclic_4_1,block_2_1,unroll_2,unroll_2,unroll_4,1.0,0.7649537422017877,False
workload_2893.cpp,xcu200-fsgd2104-2-e,10.0,285.39262,43,1,1,1,1,cyclic_4_1,block_4_1,cyclic_2_1,unroll_2,unroll_2,pipeline_1,1.0,0.805235138293345,False
workload_2894.cpp,xcu200-fsgd2104-2-e,10.0,289.89574,56,3,1,1,1,cyclic_8_1,block_2_1,complete_1,unroll_2,unroll_2,unroll_8,1.5,0.8003391498733088,False
workload_2895.cpp,xcu200-fsgd2104-2-e,10.0,288.24206,71,1,1,1,2,block_2_1,cyclic_4_1,cyclic_4_1,unroll_2,unroll_2,unroll_8,1.25,0.8019956019797951,False
workload_2896.cpp,xcu200-fsgd2104-2-e,10.0,400.90526,72,1,1,1,1,cyclic_2_1,cyclic_32_1,cyclic_2_1,unroll_2,unroll_2,unroll_8,1.0,0.650573755259469,False
workload_2897.cpp,xcu200-fsgd2104-2-e,10.0,286.91077,78,1,1,1,2,cyclic_4_1,block_4_1,complete_1,unroll_2,unroll_2,unroll_16,1.25,0.8038839595933538,False
workload_2898.cpp,xcu200-fsgd2104-2-e,10.0,292.22543,78,1,3,1,2,block_32_1,cyclic_2_1,block_2_1,unroll_2,unroll_2,unroll_4,1.75,0.7976140065976395,False
workload_2899.cpp,xcu200-fsgd2104-2-e,10.0,512.17845,68,1,1,6,11,block_2_1,block_2_1,complete_1,unroll_2,unroll_8,pipeline_1,4.75,0.5131323055803986,False
workload_2900.cpp,xcu200-fsgd2104-2-e,10.0,285.39241,52,1,1,1,1,cyclic_4_1,block_4_1,complete_1,unroll_4,unroll_2,pipeline_1,1.0,0.8052354359627485,False
workload_2901.cpp,xcu200-fsgd2104-2-e,10.0,382.26846,131,1,1,1,5,block_4_1,cyclic_128_1,cyclic_4_1,unroll_2,unroll_2,unroll_4,2.0,0.6758446053938068,False
workload_2902.cpp,xcu200-fsgd2104-2-e,10.0,307.36783,138,3,1,1,3,cyclic_32_1,cyclic_2_1,block_4_1,unroll_2,unroll_2,unroll_64,2.0,0.7761517889743195,False
workload_2903.cpp,xcu200-fsgd2104-2-e,10.0,287.08789,138,5,7,13,22,block_16_1,block_4_1,block_4_1,unroll,unroll_2,pipeline_1,11.75,0.5935213189516042,False
workload_2904.cpp,xcu200-fsgd2104-2-e,10.0,308.86539,103,3,1,1,3,cyclic_32_1,cyclic_4_1,cyclic_4_1,unroll_4,unroll_2,unroll_16,2.0,0.7740949897089373,False
workload_2905.cpp,xcu200-fsgd2104-2-e,10.0,568.54206,177,1,1,2,6,block_2_1,cyclic_32_1,block_2_1,unroll_2,unroll_4,unroll_8,2.5,0.4603290648071757,False
workload_2906.cpp,xcu200-fsgd2104-2-e,10.0,286.43252,115,1,1,13,22,block_2_1,block_4_1,cyclic_4_1,unroll,unroll_2,pipeline_1,9.25,0.6542327503706442,False
workload_2907.cpp,xcu200-fsgd2104-2-e,10.0,379.26303,199,1,7,1,4,block_32_1,cyclic_32_1,block_2_1,unroll_2,unroll_2,unroll_8,3.25,0.6758411343003943,False
workload_2908.cpp,xcu200-fsgd2104-2-e,10.0,295.22059,64,3,1,1,1,cyclic_8_1,block_4_1,cyclic_4_1,unroll_4,unroll_2,unroll_4,1.5,0.7928047726777012,False
workload_2909.cpp,xcu200-fsgd2104-2-e,10.0,442.38767,83,1,3,1,2,block_32_1,block_2_1,cyclic_4_1,unroll_2,unroll_4,unroll_2,1.75,0.6006706182749808,False
workload_2910.cpp,xcu200-fsgd2104-2-e,10.0,286.91086,83,1,1,1,2,cyclic_4_1,block_4_1,cyclic_4_1,unroll_2,unroll_2,unroll_16,1.25,0.8038838318526206,False
workload_2911.cpp,xcu200-fsgd2104-2-e,10.0,387.78062,53,1,1,1,3,block_2_1,cyclic_32_1,block_2_1,unroll_2,unroll_2,pipeline,1.5,0.6681809110853061,False
workload_2912.cpp,xcu200-fsgd2104-2-e,10.0,378.94046,99,1,1,1,3,block_2_1,cyclic_32_1,cyclic_2_1,unroll_2,unroll_2,unroll_8,1.5,0.6795603394742192,False
workload_2913.cpp,xcu200-fsgd2104-2-e,10.0,286.43262,46,1,1,1,3,block_2_1,block_4_1,block_2_1,unroll_2,unroll_2,pipeline_1,1.5,0.8052602773282099,False
workload_2914.cpp,xcu200-fsgd2104-2-e,10.0,286.41157,123,1,1,3,4,block_2_1,block_2_1,complete_1,unroll_2,unroll_2,unroll_16,2.25,0.7988457862877486,False
workload_2915.cpp,xcu200-fsgd2104-2-e,10.0,288.24206,76,1,1,1,2,block_2_1,block_4_1,cyclic_4_1,unroll_2,unroll_2,unroll_8,1.25,0.8019956019797951,False
workload_2916.cpp,xcu200-fsgd2104-2-e,10.0,572.91455,202,1,7,1,4,block_32_1,cyclic_32_1,cyclic_4_1,unroll_2,unroll_4,unroll_4,3.25,0.4550242752088748,False
workload_2917.cpp,xcu200-fsgd2104-2-e,10.0,35.61094,400,3,1,5,11,cyclic_32_1,block_4_1,complete_1,unroll_2,pipeline,unroll_4,5.0,0.9436879943605815,False
workload_2918.cpp,xcu200-fsgd2104-2-e,10.0,702.85301,207,1,1,1,6,cyclic_2_1,cyclic_32_1,complete_1,unroll_2,unroll_8,unroll_8,2.25,0.33616675161878584,False
workload_2919.cpp,xcu200-fsgd2104-2-e,10.0,428.38452,195,1,1,27,43,block_2_1,block_4_1,cyclic_4_1,unroll,unroll_4,pipeline_1,18.0,0.38796424743305447,False
workload_2920.cpp,xcu200-fsgd2104-2-e,10.0,35.60958,339,3,1,2,8,cyclic_32_1,block_2_1,complete_1,unroll_2,pipeline,unroll_8,3.5,0.9871428646169867,False
workload_2921.cpp,xcu200-fsgd2104-2-e,10.0,288.43973,736,3,1,5,12,cyclic_8_1,block_2_1,cyclic_4_1,unroll,unroll_2,unroll_16,5.25,0.7421793251596627,False
workload_2922.cpp,xcu200-fsgd2104-2-e,10.0,34.9529,961,2,1,4,16,cyclic_4_1,cyclic_2_1,block_2_1,unroll_4,pipeline,pipeline_1,5.75,0.9297523620804301,False
workload_2923.cpp,xcu200-fsgd2104-2-e,10.0,14.27145,2944,1,1,7,27,block_2_1,cyclic_2_1,complete_1,unroll_4,pipeline,pipeline_1,9.0,1.0,True
workload_2924.cpp,xcu200-fsgd2104-2-e,10.0,875.86053,3104,1,1,3,24,cyclic_2_1,block_128_1,complete_1,unroll_2,unroll_32,pipeline_1,7.25,0.20849423714551374,False
workload_2932.cpp,xcu200-fsgd2104-2-e,10.0,375.73725,47,2,1,1,1,cyclic_4_1,cyclic_16_1,complete_1,unroll_2,unroll_2,pipeline_1,1.25,0.6832401059984824,False
workload_2933.cpp,xcu200-fsgd2104-2-e,10.0,310.20686,49,1,1,1,1,cyclic_2_1,cyclic_4_1,block_2_1,unroll_2,unroll_2,unroll_8,1.0,0.7704713652566143,False
workload_2934.cpp,xcu200-fsgd2104-2-e,10.0,287.08799,50,1,1,1,3,block_32_1,block_4_1,block_2_1,unroll_2,unroll_2,pipeline_1,1.5,0.804327722606251,False
workload_2935.cpp,xcu200-fsgd2104-2-e,10.0,310.20682,61,1,1,1,1,cyclic_2_1,cyclic_2_1,cyclic_2_1,unroll_4,unroll_2,unroll_8,1.0,0.7704714206292963,False
workload_2936.cpp,xcu200-fsgd2104-2-e,10.0,375.73738,61,2,1,1,1,cyclic_4_1,cyclic_32_1,block_2_1,unroll_4,unroll_2,pipeline_1,1.25,0.6832399374927606,False
workload_2937.cpp,xcu200-fsgd2104-2-e,10.0,512.17845,64,1,1,6,11,block_2_1,block_4_1,complete_1,unroll_2,unroll_8,pipeline_1,4.75,0.5131323055803986,False
workload_2938.cpp,xcu200-fsgd2104-2-e,10.0,288.24197,73,1,1,1,2,block_2_1,block_2_1,complete_1,unroll_2,unroll_2,unroll_8,1.25,0.801995729558586,False
workload_2939.cpp,xcu200-fsgd2104-2-e,10.0,292.23545,76,1,1,1,3,block_2_1,block_2_1,complete_1,unroll_4,unroll_2,unroll_4,1.5,0.7970237611479695,False
workload_2940.cpp,xcu200-fsgd2104-2-e,10.0,286.43258,54,1,1,3,5,block_2_1,cyclic_2_1,cyclic_4_1,unroll_4,unroll_2,pipeline_1,2.5,0.7947357427409332,False
workload_2941.cpp,xcu200-fsgd2104-2-e,10.0,412.88606,46,2,1,1,1,cyclic_4_1,cyclic_8_1,block_2_1,unroll_2,unroll_2,unroll_2,1.25,0.6360638020047626,False
workload_2942.cpp,xcu200-fsgd2104-2-e,10.0,400.90505,114,2,1,1,3,cyclic_4_1,cyclic_32_1,complete_1,unroll_4,unroll_2,unroll_8,1.75,0.6518537026927282,False
workload_2943.cpp,xcu200-fsgd2104-2-e,10.0,285.39245,41,1,1,1,1,cyclic_2_1,block_4_1,complete_1,unroll_2,unroll_2,pipeline_1,1.0,0.8052353792638101,False
workload_2944.cpp,xcu200-fsgd2104-2-e,10.0,310.86223,59,3,1,1,1,cyclic_32_1,cyclic_4_1,cyclic_4_1,unroll_2,unroll_2,unroll_8,1.5,0.770899991816502,False
workload_2945.cpp,xcu200-fsgd2104-2-e,10.0,288.56463,148,1,7,1,3,block_32_1,block_2_1,cyclic_4_1,unroll_2,unroll_2,unroll_8,3.0,0.7845760529596856,False
workload_2946.cpp,xcu200-fsgd2104-2-e,10.0,286.43262,44,1,1,1,3,block_2_1,block_2_1,block_2_1,unroll_2,unroll_2,pipeline_1,1.5,0.8052602773282099,False
workload_2947.cpp,xcu200-fsgd2104-2-e,10.0,285.03885,39,2,1,1,1,cyclic_4_1,cyclic_2_1,complete_1,unroll_2,unroll_2,pipeline_1,1.25,0.8065430590289363,False
workload_2948.cpp,xcu200-fsgd2104-2-e,10.0,294.56505,55,2,1,1,1,cyclic_4_1,block_2_1,complete_1,unroll_4,unroll_2,unroll_4,1.25,0.7930595805017605,False
workload_2949.cpp,xcu200-fsgd2104-2-e,10.0,286.43252,112,1,1,13,22,block_2_1,block_2_1,cyclic_4_1,unroll,unroll_2,pipeline_1,9.25,0.6542327503706442,False
workload_2950.cpp,xcu200-fsgd2104-2-e,10.0,378.94046,99,1,1,1,3,block_2_1,cyclic_32_1,cyclic_4_1,unroll_2,unroll_2,unroll_8,1.5,0.6795603394742192,False
workload_2951.cpp,xcu200-fsgd2104-2-e,10.0,286.66105,266,1,1,6,9,block_2_1,block_2_1,complete_1,unroll_4,unroll_2,unroll_16,4.25,0.763295524206587,False
workload_2952.cpp,xcu200-fsgd2104-2-e,10.0,663.03401,287,2,1,2,10,cyclic_4_1,cyclic_2_1,complete_1,unroll_4,unroll_32,pipeline_1,3.75,0.3689412293264732,False
workload_2953.cpp,xcu200-fsgd2104-2-e,10.0,377.78629,155,6,7,12,22,block_16_1,cyclic_16_1,cyclic_4_1,unroll,unroll_2,pipeline_1,11.75,0.5402179293561746,False
workload_2954.cpp,xcu200-fsgd2104-2-e,10.0,429.03989,320,1,15,27,45,block_32_1,block_4_1,cyclic_4_1,unroll,unroll_4,pipeline_1,22.0,0.31671553157361265,False
workload_2955.cpp,xcu200-fsgd2104-2-e,10.0,288.24206,75,1,1,1,2,block_2_1,block_4_1,cyclic_2_1,unroll_2,unroll_2,unroll_8,1.25,0.8019956019797951,False
workload_2956.cpp,xcu200-fsgd2104-2-e,10.0,292.73476,342,1,1,5,8,block_2_1,cyclic_2_1,cyclic_4_1,unroll,unroll_2,unroll_4,3.75,0.7679178313385479,False
workload_2957.cpp,xcu200-fsgd2104-2-e,10.0,307.36783,156,3,1,1,3,cyclic_32_1,cyclic_4_1,block_2_1,unroll_2,unroll_2,unroll_64,2.0,0.7761517889743195,False
workload_2958.cpp,xcu200-fsgd2104-2-e,10.0,292.73476,385,1,1,6,10,block_2_1,block_2_1,cyclic_4_1,unroll,unroll_2,unroll_4,4.5,0.753811317216554,False
workload_2959.cpp,xcu200-fsgd2104-2-e,10.0,34.95294,363,2,1,2,8,cyclic_4_1,block_2_1,cyclic_2_1,unroll_2,pipeline_1,pipeline_1,3.25,0.9950106839910885,False
workload_2960.cpp,xcu200-fsgd2104-2-e,10.0,35.96191,448,3,1,7,13,cyclic_32_1,block_8_1,block_4_1,unroll_2,pipeline,unroll_64,6.0,0.9241760922358903,False
workload_2961.cpp,xcu200-fsgd2104-2-e,10.0,35.61094,375,3,1,5,11,cyclic_8_1,block_4_1,complete_1,unroll_2,pipeline,unroll_8,5.0,0.9436879943605815,False
workload_2962.cpp,xcu200-fsgd2104-2-e,10.0,301.21093,421,1,14,3,6,block_32_1,cyclic_2_1,cyclic_4_1,unroll,unroll_2,unroll_2,6.0,0.7172360681150428,False
workload_2963.cpp,xcu200-fsgd2104-2-e,10.0,301.21093,470,1,15,3,7,block_32_1,block_4_1,cyclic_4_1,unroll,unroll_2,unroll_2,6.5,0.7067023285041663,False
workload_2964.cpp,xcu200-fsgd2104-2-e,10.0,34.95294,340,2,1,2,8,cyclic_4_1,cyclic_2_1,block_2_1,unroll_2,pipeline,unroll_16,3.25,0.9950106839910885,False
workload_2965.cpp,xcu200-fsgd2104-2-e,10.0,34.95421,368,1,1,2,8,cyclic_2_1,block_2_1,complete_1,unroll_2,pipeline_1,pipeline_1,3.0,0.9999988475598347,False
workload_2966.cpp,xcu200-fsgd2104-2-e,10.0,35.60958,321,3,1,2,8,cyclic_8_1,block_2_1,complete_1,unroll_2,pipeline,unroll_64,3.5,0.9871428646169867,False
workload_2967.cpp,xcu200-fsgd2104-2-e,10.0,35.60831,443,3,1,2,9,cyclic_32_1,cyclic_4_1,cyclic_4_1,unroll_2,pipeline,unroll_8,3.75,0.9797875161960787,False
workload_2968.cpp,xcu200-fsgd2104-2-e,10.0,14.27166,982,1,1,3,15,block_2_1,cyclic_2_1,block_2_1,unroll_2,pipeline,unroll_8,5.0,0.9571969529677026,False
workload_2969.cpp,xcu200-fsgd2104-2-e,10.0,14.27166,946,1,1,3,14,block_2_1,block_2_1,cyclic_2_1,unroll_2,pipeline,unroll_8,4.75,1.0,True
workload_2970.cpp,xcu200-fsgd2104-2-e,10.0,14.27438,1062,1,1,7,18,block_2_1,block_4_1,cyclic_4_1,unroll_2,pipeline,unroll_64,6.75,0.9248515504050796,False
workload_2972.cpp,xcu200-fsgd2104-2-e,10.0,322.18766,41,1,1,1,1,cyclic_2_1,cyclic_4_1,block_4_1,unroll_2,unroll_2,unroll_2,1.0,0.7539834010904761,False
workload_2973.cpp,xcu200-fsgd2104-2-e,10.0,314.20042,50,1,1,1,1,cyclic_2_1,cyclic_2_1,cyclic_2_1,unroll_4,unroll_2,unroll_4,1.0,0.7649537973583058,False
workload_2974.cpp,xcu200-fsgd2104-2-e,10.0,285.69435,50,3,1,1,1,cyclic_8_1,cyclic_4_1,block_2_1,unroll_4,unroll_2,pipeline_1,1.5,0.8063115021941656,False
workload_2975.cpp,xcu200-fsgd2104-2-e,10.0,286.43241,50,1,1,3,5,block_2_1,block_4_1,complete_1,unroll_4,unroll_2,pipeline_1,2.5,0.7947358781305932,False
workload_2976.cpp,xcu200-fsgd2104-2-e,10.0,285.69435,53,3,1,1,1,cyclic_32_1,cyclic_2_1,block_4_1,unroll_4,unroll_2,pipeline_1,1.5,0.8063115021941656,False
workload_2977.cpp,xcu200-fsgd2104-2-e,10.0,288.24206,70,1,1,1,2,block_2_1,cyclic_4_1,cyclic_2_1,unroll_2,unroll_2,unroll_8,1.25,0.8019956019797951,False
workload_2978.cpp,xcu200-fsgd2104-2-e,10.0,288.24206,70,1,1,1,2,block_2_1,cyclic_2_1,block_2_1,unroll_2,unroll_2,unroll_8,1.25,0.8019956019797951,False
workload_2979.cpp,xcu200-fsgd2104-2-e,10.0,512.83382,86,1,3,6,11,block_32_1,block_4_1,complete_1,unroll_2,unroll_8,pipeline_1,5.25,0.5094934777662335,False
workload_2980.cpp,xcu200-fsgd2104-2-e,10.0,286.43262,42,1,1,1,2,block_2_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_2,pipeline_1,1.25,0.8045627721569543,False
workload_2981.cpp,xcu200-fsgd2104-2-e,10.0,285.39235,105,1,1,1,4,cyclic_4_1,block_4_1,complete_1,unroll,unroll_2,pipeline_1,1.75,0.8073373406696084,False
workload_2982.cpp,xcu200-fsgd2104-2-e,10.0,294.23246,47,1,1,1,1,cyclic_2_1,block_4_1,cyclic_4_1,unroll_2,unroll_2,unroll_4,1.0,0.7927566206132812,False
workload_2983.cpp,xcu200-fsgd2104-2-e,10.0,285.39241,47,1,1,1,1,cyclic_2_1,block_2_1,complete_1,unroll_4,unroll_2,pipeline_1,1.0,0.8052354359627485,False
workload_2984.cpp,xcu200-fsgd2104-2-e,10.0,287.08782,48,1,1,1,3,block_32_1,block_4_1,complete_1,unroll_2,unroll_2,pipeline_1,1.5,0.8043279644300285,False
workload_2985.cpp,xcu200-fsgd2104-2-e,10.0,520.89326,85,1,1,1,2,cyclic_4_1,block_4_1,block_2_1,unroll_2,unroll_8,unroll_4,1.25,0.5100763624934553,False
workload_2986.cpp,xcu200-fsgd2104-2-e,10.0,287.08799,51,1,1,1,3,block_32_1,cyclic_4_1,block_2_1,unroll_2,unroll_2,pipeline_1,1.5,0.804327722606251,False
workload_2987.cpp,xcu200-fsgd2104-2-e,10.0,287.08789,159,1,7,12,22,block_32_1,cyclic_2_1,cyclic_4_1,unroll,unroll_2,pipeline_1,10.5,0.6238516182548215,False
workload_2988.cpp,xcu200-fsgd2104-2-e,10.0,310.86223,57,3,1,1,1,cyclic_32_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_2,unroll_8,1.5,0.770899991816502,False
workload_2989.cpp,xcu200-fsgd2104-2-e,10.0,511.09054,60,1,1,1,2,cyclic_2_1,block_4_1,block_2_1,unroll_2,unroll_8,pipeline_1,1.25,0.5208212690826083,False
workload_2990.cpp,xcu200-fsgd2104-2-e,10.0,434.95343,95,3,1,1,5,block_8_1,block_2_1,cyclic_4_1,unroll_2,unroll_4,unroll_4,2.5,0.6095754187450063,False
workload_2991.cpp,xcu200-fsgd2104-2-e,10.0,442.38767,79,1,3,1,2,block_32_1,cyclic_2_1,block_2_1,unroll_2,unroll_4,unroll_2,1.75,0.6006706182749808,False
workload_2992.cpp,xcu200-fsgd2104-2-e,10.0,286.43262,45,1,1,1,3,block_2_1,block_4_1,cyclic_4_1,unroll_2,unroll_2,pipeline_1,1.5,0.8052602773282099,False
workload_2993.cpp,xcu200-fsgd2104-2-e,10.0,295.31396,165,1,2,2,4,cyclic_4_1,block_4_1,cyclic_4_1,unroll,unroll_2,unroll_4,2.25,0.7899589465418718,False
workload_2994.cpp,xcu200-fsgd2104-2-e,10.0,34.95294,364,2,1,2,8,cyclic_4_1,cyclic_2_1,block_2_1,unroll_2,pipeline_1,unroll_16,3.25,0.9950106839910885,False
workload_2995.cpp,xcu200-fsgd2104-2-e,10.0,431.06735,371,1,14,3,6,block_32_1,block_2_1,cyclic_4_1,unroll_2,unroll_4,unroll_8,6.0,0.5905038833567993,False
workload_2996.cpp,xcu200-fsgd2104-2-e,10.0,34.95285,371,2,1,2,8,cyclic_4_1,cyclic_2_1,complete_1,unroll_2,pipeline,unroll_64,3.25,1.0,True
workload_2997.cpp,xcu200-fsgd2104-2-e,10.0,34.95421,374,1,1,2,8,cyclic_2_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_4,3.0,0.9999988475598347,False
workload_2998.cpp,xcu200-fsgd2104-2-e,10.0,34.95566,433,1,1,5,12,cyclic_4_1,block_4_1,block_2_1,unroll_2,pipeline,pipeline_1,4.75,0.9511075275192492,False
workload_2999.cpp,xcu200-fsgd2104-2-e,10.0,34.95477,905,2,1,4,16,cyclic_4_1,block_2_1,complete_1,unroll_4,pipeline,pipeline_1,5.75,0.9297509107315475,False
workload_3000.cpp,xcu200-fsgd2104-2-e,10.0,34.95477,870,2,1,4,16,cyclic_4_1,block_2_1,complete_1,unroll_4,pipeline_1,pipeline_1,5.75,0.9297509107315475,False
workload_3001.cpp,xcu200-fsgd2104-2-e,10.0,14.27302,1013,1,1,3,14,block_2_1,block_2_1,block_2_1,unroll_2,pipeline_1,pipeline_1,4.75,0.9616538592333139,False
workload_3002.cpp,xcu200-fsgd2104-2-e,10.0,14.27157,1121,1,1,3,15,block_2_1,cyclic_2_1,complete_1,unroll_2,pipeline,pipeline_1,5.0,1.0,True
workload_3003.cpp,xcu200-fsgd2104-2-e,10.0,14.27166,1025,1,1,3,14,block_2_1,block_2_1,cyclic_2_1,unroll_2,pipeline_1,unroll_4,4.75,1.0,True
workload_3004.cpp,xcu200-fsgd2104-2-e,10.0,14.27302,1178,1,1,7,18,block_2_1,block_4_1,cyclic_2_1,unroll_2,pipeline,unroll_8,6.75,0.92485237346847,False
workload_3005.cpp,xcu200-fsgd2104-2-e,10.0,293.39013,1360,1,30,7,13,block_32_1,block_4_1,block_2_1,unroll,unroll_2,unroll_4,12.75,0.5660822297146023,False
workload_3006.cpp,xcu200-fsgd2104-2-e,10.0,14.27438,1227,1,1,7,18,block_2_1,block_4_1,block_4_1,unroll_2,pipeline,unroll_64,6.75,0.9248515504050796,False
workload_3007.cpp,xcu200-fsgd2104-2-e,10.0,14.27349,2919,1,1,7,27,block_2_1,block_2_1,complete_1,unroll_4,pipeline_1,unroll_8,9.0,0.8830022647958583,False
workload_3011.cpp,xcu200-fsgd2104-2-e,10.0,285.39262,42,1,1,1,1,cyclic_2_1,block_4_1,cyclic_4_1,unroll_2,unroll_2,pipeline_1,1.0,0.805235138293345,False
workload_3012.cpp,xcu200-fsgd2104-2-e,10.0,295.68845,42,2,1,1,1,cyclic_4_1,cyclic_2_1,complete_1,unroll_2,unroll_2,pipeline,1.25,0.7914776034962169,False
workload_3013.cpp,xcu200-fsgd2104-2-e,10.0,298.22606,45,1,1,1,1,block_2_1,cyclic_2_1,block_4_1,unroll_2,unroll_2,unroll_2,1.0,0.7871532402008685,False
workload_3014.cpp,xcu200-fsgd2104-2-e,10.0,293.56686,45,1,1,1,1,cyclic_4_1,block_4_1,block_2_1,unroll_2,unroll_2,unroll_4,1.0,0.7936925849889611,False
workload_3015.cpp,xcu200-fsgd2104-2-e,10.0,297.08205,45,2,1,1,3,block_4_1,block_2_1,complete_1,unroll_2,unroll_2,pipeline,1.75,0.7907429343169828,False
workload_3016.cpp,xcu200-fsgd2104-2-e,10.0,285.03881,48,1,1,1,1,cyclic_4_1,cyclic_4_1,complete_1,unroll_4,unroll_2,pipeline_1,1.0,1.0,True
workload_3017.cpp,xcu200-fsgd2104-2-e,10.0,288.24206,74,1,1,1,2,block_2_1,cyclic_4_1,block_4_1,unroll_2,unroll_2,unroll_8,1.25,0.8019956019797951,False
workload_3018.cpp,xcu200-fsgd2104-2-e,10.0,288.24206,74,1,1,1,2,block_2_1,block_2_1,cyclic_2_1,unroll_2,unroll_2,unroll_8,1.25,0.8019956019797951,False
workload_3019.cpp,xcu200-fsgd2104-2-e,10.0,382.92383,91,1,3,1,2,block_32_1,block_16_1,cyclic_4_1,unroll_2,unroll_2,unroll_4,1.75,0.6748071583319808,False
workload_3020.cpp,xcu200-fsgd2104-2-e,10.0,285.03892,91,1,1,1,3,cyclic_4_1,cyclic_4_1,block_2_1,unroll,unroll_2,pipeline_1,1.5,0.8072453605484347,False
workload_3021.cpp,xcu200-fsgd2104-2-e,10.0,286.43262,42,1,1,1,2,block_2_1,cyclic_2_1,block_2_1,unroll_2,unroll_2,pipeline_1,1.25,0.8045627721569543,False
workload_3022.cpp,xcu200-fsgd2104-2-e,10.0,286.43245,42,1,1,1,3,block_2_1,block_4_1,complete_1,unroll_2,unroll_2,pipeline_1,1.5,0.805260519305376,False
workload_3023.cpp,xcu200-fsgd2104-2-e,10.0,285.39252,98,1,1,1,4,cyclic_2_1,block_4_1,cyclic_4_1,unroll,unroll_2,pipeline_1,1.75,0.8073370979500756,False
workload_3024.cpp,xcu200-fsgd2104-2-e,10.0,288.56463,149,1,7,1,3,block_32_1,cyclic_2_1,block_2_1,unroll_2,unroll_2,unroll_8,3.0,0.7845760529596856,False
workload_3025.cpp,xcu200-fsgd2104-2-e,10.0,34.95285,350,2,1,2,8,cyclic_4_1,cyclic_2_1,complete_1,unroll_2,pipeline,unroll_16,3.25,1.0,True
workload_3026.cpp,xcu200-fsgd2104-2-e,10.0,34.95294,344,2,1,2,8,cyclic_4_1,block_2_1,cyclic_2_1,unroll_2,pipeline,pipeline_1,3.25,0.9950106839910885,False
workload_3027.cpp,xcu200-fsgd2104-2-e,10.0,34.95566,430,1,1,5,12,cyclic_2_1,block_4_1,block_4_1,unroll_2,pipeline,unroll_4,4.75,0.9511075275192492,False
workload_3028.cpp,xcu200-fsgd2104-2-e,10.0,34.95294,477,1,1,2,9,cyclic_2_1,cyclic_4_1,block_2_1,unroll_2,pipeline,unroll_8,3.25,0.9950106839910885,False
workload_3029.cpp,xcu200-fsgd2104-2-e,10.0,291.57006,56,1,1,1,1,block_2_1,block_4_1,cyclic_2_1,unroll_2,unroll_2,unroll_4,1.0,0.7965040147592727,False
workload_3030.cpp,xcu200-fsgd2104-2-e,10.0,35.30654,441,2,1,7,13,cyclic_4_1,block_8_1,block_2_1,unroll_2,pipeline_1,unroll_16,5.75,0.9294772068594311,False
workload_3031.cpp,xcu200-fsgd2104-2-e,10.0,34.95294,388,2,1,2,8,cyclic_4_1,cyclic_2_1,block_2_1,unroll_2,pipeline_1,unroll_64,3.25,0.9950106839910885,False
workload_3032.cpp,xcu200-fsgd2104-2-e,10.0,289.57317,53,1,1,1,1,cyclic_2_1,block_2_1,complete_1,unroll_2,unroll_2,unroll_8,1.0,0.7993208680234777,False
workload_3033.cpp,xcu200-fsgd2104-2-e,10.0,300.55556,181,1,1,3,6,block_2_1,block_4_1,cyclic_4_1,unroll,unroll_2,unroll_2,2.75,0.7774405702213734,False
workload_3034.cpp,xcu200-fsgd2104-2-e,10.0,295.68858,47,2,1,1,1,cyclic_4_1,cyclic_2_1,block_2_1,unroll_4,unroll_2,pipeline,1.25,0.7914774205289535,False
workload_3035.cpp,xcu200-fsgd2104-2-e,10.0,285.20526,981,1,3,12,17,block_2_1,block_4_1,cyclic_4_1,unroll_2,unroll_2,unroll_64,8.25,0.6785576656010347,False
workload_3036.cpp,xcu200-fsgd2104-2-e,10.0,34.9529,1067,2,1,4,16,cyclic_4_1,cyclic_2_1,block_2_1,unroll_4,pipeline,unroll_64,5.75,0.9297523620804301,False
workload_3037.cpp,xcu200-fsgd2104-2-e,10.0,34.9529,951,2,1,4,16,cyclic_4_1,cyclic_2_1,cyclic_4_1,unroll_4,pipeline,pipeline_1,5.75,0.9297523620804301,False
workload_3038.cpp,xcu200-fsgd2104-2-e,10.0,14.27293,1057,1,1,3,14,block_2_1,block_2_1,complete_1,unroll_2,pipeline,pipeline_1,4.75,0.9616538907057611,False
workload_3039.cpp,xcu200-fsgd2104-2-e,10.0,14.27166,1105,1,1,3,15,block_2_1,cyclic_2_1,cyclic_4_1,unroll_2,pipeline,pipeline_1,5.0,0.9571969529677026,False
workload_3040.cpp,xcu200-fsgd2104-2-e,10.0,14.27293,1127,1,1,3,14,block_2_1,block_2_1,complete_1,unroll_2,pipeline_1,pipeline_1,4.75,0.9616538907057611,False
