Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,Array_6,Array_7,Array_8,Array_9,Array_10,OuterLoop_1,OuterLoop_2,OuterLoop_3,InnerLoop_1_1,Area,Weight,is_pareto
workload_1678.cpp,xczu7ev-ffvc1156-2-e,5.0,3.40618,125,18,3,10,15,cyclic_4_1,cyclic_4_1,block_2_1,cyclic_16_1,block_2_1,cyclic_2_1,block_16_1,block_64_1,cyclic_16_1,complete_1,pipeline,pipeline_1,unroll_32,pipeline_1,11.5,0.9338059153754935,False
workload_1679.cpp,xczu7ev-ffvc1156-2-e,5.0,16.93756,958,42,7,12,94,block_128_1,cyclic_4_1,cyclic_64_1,block_64_1,cyclic_4_1,cyclic_2_1,block_16_1,block_32_1,cyclic_8_1,complete_1,unroll_16,unroll_2,unroll_64,unroll_8,38.75,0.3554098680470823,False
workload_1680.cpp,xczu7ev-ffvc1156-2-e,5.0,4.41862,76,19,1,2,6,cyclic_4_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,cyclic_16_1,cyclic_2_1,block_4_1,cyclic_64_1,block_8_1,complete_1,unroll_2,pipeline,unroll_32,pipeline,7.0,0.9930370382503705,False
workload_1681.cpp,xczu7ev-ffvc1156-2-e,5.0,4.39556,83,18,1,3,9,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_16_1,block_4_1,cyclic_2_1,cyclic_4_1,block_64_1,cyclic_64_1,complete_1,unroll_4,pipeline_1,unroll_64,pipeline_1,7.75,0.9809158862559866,False
workload_1682.cpp,xczu7ev-ffvc1156-2-e,5.0,3.42168,119,20,3,9,13,cyclic_4_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,cyclic_8_1,cyclic_2_1,block_4_1,cyclic_32_1,cyclic_8_1,complete_1,pipeline,pipeline,unroll_32,pipeline,11.25,0.9368281934596755,False
workload_1683.cpp,xczu7ev-ffvc1156-2-e,5.0,3.53384,128,17,1,10,14,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_16_1,cyclic_4_1,cyclic_2_1,block_16_1,cyclic_128_1,cyclic_8_1,complete_1,pipeline,pipeline_1,unroll_32,unroll_8,10.5,0.9462401408564113,False
workload_1684.cpp,xczu7ev-ffvc1156-2-e,5.0,15.3133,136,20,1,2,10,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_2_1,cyclic_8_1,cyclic_4_1,block_4_1,block_32_1,cyclic_2_1,complete_1,unroll_32,pipeline_1,unroll_32,unroll_4,8.25,0.8579564615356088,False
workload_1685.cpp,xczu7ev-ffvc1156-2-e,5.0,4.39556,81,18,1,2,10,cyclic_2_1,cyclic_4_1,block_2_1,block_128_1,block_4_1,cyclic_2_1,cyclic_4_1,block_32_1,cyclic_8_1,complete_1,unroll_4,pipeline_1,unroll_64,pipeline_1,7.75,0.9809158862559866,False
workload_1686.cpp,xczu7ev-ffvc1156-2-e,5.0,15.33858,63,19,1,1,5,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_2_1,cyclic_8_1,cyclic_2_1,cyclic_4_1,block_32_1,cyclic_2_1,complete_1,unroll_2,pipeline,unroll_64,unroll_4,6.5,0.8812595642931894,False
workload_1687.cpp,xczu7ev-ffvc1156-2-e,5.0,3.53358,120,20,1,8,12,cyclic_2_1,block_8_1,block_2_1,cyclic_2_1,cyclic_4_1,cyclic_2_1,block_16_1,block_4_1,cyclic_2_1,complete_1,pipeline,pipeline_1,unroll_16,pipeline_1,10.25,0.9498556125427262,False
workload_1688.cpp,xczu7ev-ffvc1156-2-e,5.0,4.4788,63,19,1,1,6,cyclic_4_1,cyclic_4_1,cyclic_2_1,cyclic_16_1,cyclic_4_1,cyclic_2_1,block_4_1,cyclic_16_1,cyclic_4_1,complete_1,unroll_2,unroll_2,unroll_16,pipeline_1,6.75,0.9956430536546311,False
workload_1689.cpp,xczu7ev-ffvc1156-2-e,5.0,3.52794,119,22,1,8,12,cyclic_2_1,block_16_1,cyclic_4_1,cyclic_2_1,block_4_1,cyclic_4_1,block_2_1,block_32_1,cyclic_4_1,complete_1,pipeline,pipeline_1,unroll_64,unroll_2,10.75,0.9426785453465619,False
workload_1690.cpp,xczu7ev-ffvc1156-2-e,5.0,26.8519,114,18,1,5,12,cyclic_2_1,block_8_1,block_2_1,cyclic_16_1,cyclic_4_1,cyclic_128_1,cyclic_32_1,block_64_1,cyclic_16_1,complete_1,unroll_4,pipeline_1,unroll_16,unroll_2,9.0,0.6607739758249277,False
workload_1691.cpp,xczu7ev-ffvc1156-2-e,5.0,13.49228,125,16,1,4,16,cyclic_2_1,cyclic_4_1,cyclic_64_1,block_64_1,cyclic_4_1,block_64_1,block_16_1,block_32_1,cyclic_8_1,complete_1,unroll_8,unroll_2,unroll_64,unroll_8,9.25,0.8606686232544184,False
workload_1692.cpp,xczu7ev-ffvc1156-2-e,5.0,19.1581,64,19,1,2,6,cyclic_4_1,cyclic_4_1,block_2_1,cyclic_16_1,block_2_1,cyclic_2_1,cyclic_4_1,block_64_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,unroll_64,unroll_2,7.0,0.8070585571279844,False
workload_1693.cpp,xczu7ev-ffvc1156-2-e,5.0,3.60014,117,18,1,8,12,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,block_32_1,cyclic_8_1,complete_1,pipeline,unroll_2,unroll_32,pipeline,9.75,0.9556592261732068,False
workload_1694.cpp,xczu7ev-ffvc1156-2-e,5.0,3.52346,117,18,1,8,12,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_2_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_32_1,cyclic_16_1,complete_1,pipeline,pipeline_1,unroll_32,pipeline_1,9.75,1.0,True
workload_1695.cpp,xczu7ev-ffvc1156-2-e,5.0,3.49298,136,18,3,11,18,cyclic_4_1,cyclic_4_1,cyclic_64_1,cyclic_16_1,block_2_1,cyclic_2_1,block_16_1,block_64_1,cyclic_16_1,complete_1,pipeline,unroll_2,unroll_64,pipeline_1,12.5,0.9087585774340089,False
workload_1696.cpp,xczu7ev-ffvc1156-2-e,5.0,4.39876,74,19,1,2,10,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_16_1,cyclic_8_1,cyclic_2_1,cyclic_4_1,cyclic_32_1,cyclic_16_1,complete_1,unroll_8,pipeline_1,unroll_32,pipeline,8.0,0.9767773179942434,False
workload_1697.cpp,xczu7ev-ffvc1156-2-e,5.0,5.54502,105,23,1,4,11,block_32_1,cyclic_4_1,block_2_1,cyclic_16_1,block_128_1,cyclic_2_1,block_4_1,cyclic_16_1,cyclic_16_1,complete_1,unroll_2,pipeline,unroll_32,pipeline,9.75,0.934874995421809,False
workload_1698.cpp,xczu7ev-ffvc1156-2-e,5.0,4.39828,108,17,1,5,24,cyclic_2_1,cyclic_4_1,block_2_1,block_64_1,block_2_1,cyclic_16_1,block_4_1,cyclic_32_1,cyclic_8_1,complete_1,unroll_32,pipeline_1,unroll_32,pipeline_1,11.75,0.9206083237693986,False
workload_1699.cpp,xczu7ev-ffvc1156-2-e,5.0,4.393,64,18,1,2,6,cyclic_2_1,cyclic_4_1,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_2_1,cyclic_4_1,block_64_1,cyclic_8_1,complete_1,unroll_2,pipeline_1,unroll_32,pipeline,6.75,0.996646122799751,False
workload_1700.cpp,xczu7ev-ffvc1156-2-e,5.0,3.40704,126,18,3,10,16,cyclic_4_1,cyclic_4_1,block_2_1,block_64_1,block_2_1,cyclic_2_1,block_16_1,block_32_1,block_32_1,complete_1,pipeline,pipeline_1,unroll_32,pipeline_1,11.75,0.927578414183155,False
workload_1701.cpp,xczu7ev-ffvc1156-2-e,5.0,3.40606,125,21,3,9,15,cyclic_4_1,block_8_1,block_2_1,block_64_1,cyclic_2_1,cyclic_2_1,block_4_1,block_4_1,cyclic_2_1,complete_1,pipeline,pipeline_1,unroll_16,pipeline_1,12.0,0.9212575660635652,False
workload_1702.cpp,xczu7ev-ffvc1156-2-e,5.0,4.4058,93,17,1,4,11,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_16_1,cyclic_4_1,cyclic_64_1,cyclic_32_1,block_64_1,cyclic_16_1,complete_1,unroll_4,pipeline_1,unroll_16,pipeline_1,8.25,0.9726084106914556,False
workload_1703.cpp,xczu7ev-ffvc1156-2-e,5.0,3.47748,125,19,3,9,14,cyclic_4_1,cyclic_4_1,block_2_1,cyclic_16_1,cyclic_4_1,cyclic_2_1,block_2_1,block_4_1,cyclic_2_1,complete_1,pipeline,unroll_2,unroll_16,pipeline_1,11.25,0.9363363162108573,False
workload_1704.cpp,xczu7ev-ffvc1156-2-e,5.0,4.40068,104,17,1,4,12,cyclic_2_1,cyclic_4_1,cyclic_2_1,cyclic_16_1,cyclic_128_1,cyclic_2_1,cyclic_4_1,block_64_1,cyclic_8_1,complete_1,unroll_4,pipeline_1,unroll_16,pipeline_1,8.5,0.9685753404466393,False
workload_1705.cpp,xczu7ev-ffvc1156-2-e,5.0,19.17858,64,20,1,1,5,cyclic_4_1,cyclic_4_1,block_2_1,cyclic_2_1,cyclic_8_1,cyclic_2_1,block_2_1,cyclic_32_1,cyclic_2_1,complete_1,unroll_2,pipeline,unroll_16,unroll_2,6.75,0.8073273252470914,False
workload_1706.cpp,xczu7ev-ffvc1156-2-e,5.0,4.48876,140,17,1,4,12,cyclic_2_1,cyclic_4_1,cyclic_2_1,block_64_1,cyclic_64_1,cyclic_2_1,cyclic_4_1,cyclic_128_1,cyclic_8_1,complete_1,unroll_4,unroll_2,unroll_64,pipeline_1,8.5,0.9676462956139844,False
workload_1707.cpp,xczu7ev-ffvc1156-2-e,5.0,13.4782,86,17,1,3,8,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_16_1,cyclic_4_1,cyclic_2_1,block_16_1,block_64_1,cyclic_8_1,complete_1,unroll_4,unroll_2,unroll_32,unroll_8,7.25,0.8910496949763027,False
workload_1708.cpp,xczu7ev-ffvc1156-2-e,5.0,4.42118,76,17,1,3,8,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_16_1,block_2_1,cyclic_2_1,cyclic_32_1,block_64_1,cyclic_8_1,complete_1,unroll_4,pipeline,unroll_32,pipeline,7.25,0.9888867610407741,False
workload_1709.cpp,xczu7ev-ffvc1156-2-e,5.0,4.39812,73,19,1,3,8,cyclic_4_1,cyclic_4_1,cyclic_2_1,cyclic_16_1,block_2_1,cyclic_2_1,block_4_1,block_64_1,cyclic_64_1,complete_1,unroll_2,pipeline_1,unroll_32,pipeline_1,7.75,0.9808893470355776,False
workload_1710.cpp,xczu7ev-ffvc1156-2-e,5.0,13.48844,92,16,1,3,12,cyclic_2_1,cyclic_4_1,cyclic_64_1,block_64_1,cyclic_4_1,cyclic_2_1,block_16_1,block_32_1,cyclic_8_1,complete_1,unroll_4,unroll_2,unroll_64,unroll_8,8.0,0.880253037330541,False
workload_1711.cpp,xczu7ev-ffvc1156-2-e,5.0,3.53358,123,20,1,8,12,cyclic_2_1,block_8_1,block_2_1,cyclic_16_1,cyclic_4_1,cyclic_2_1,block_4_1,block_4_1,cyclic_2_1,complete_1,pipeline,pipeline_1,unroll_32,unroll_4,10.25,0.9498556125427262,False
workload_1712.cpp,xczu7ev-ffvc1156-2-e,5.0,3.6301,147,18,1,10,16,cyclic_2_1,cyclic_4_1,cyclic_64_1,cyclic_16_1,cyclic_4_1,cyclic_2_1,block_16_1,cyclic_64_1,cyclic_4_1,complete_1,pipeline,unroll_2,unroll_64,unroll_8,11.25,0.9349636513363573,False
workload_1713.cpp,xczu7ev-ffvc1156-2-e,5.0,4.39044,69,18,1,2,6,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_2_1,block_4_1,cyclic_2_1,cyclic_4_1,block_32_1,cyclic_8_1,complete_1,unroll_4,pipeline_1,unroll_16,pipeline_1,6.75,1.0,True
workload_1714.cpp,xczu7ev-ffvc1156-2-e,5.0,3.53382,133,18,1,9,14,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_16_1,cyclic_4_1,cyclic_32_1,block_4_1,block_64_1,cyclic_8_1,complete_1,pipeline,pipeline_1,unroll_64,pipeline,10.5,0.946240313294902,False
workload_1715.cpp,xczu7ev-ffvc1156-2-e,5.0,5.43798,184,20,1,7,25,cyclic_8_1,cyclic_4_1,block_2_1,cyclic_16_1,block_2_1,cyclic_2_1,block_16_1,block_64_1,cyclic_8_1,complete_1,unroll_32,pipeline,unroll_32,pipeline_1,13.25,0.8815378897103913,False
workload_1716.cpp,xczu7ev-ffvc1156-2-e,5.0,3.42604,127,19,3,9,14,cyclic_4_1,cyclic_4_1,block_2_1,cyclic_16_1,block_2_1,cyclic_2_1,block_16_1,cyclic_16_1,cyclic_4_1,complete_1,pipeline,pipeline,unroll_64,pipeline_1,11.25,0.9367899517947662,False
workload_1717.cpp,xczu7ev-ffvc1156-2-e,5.0,4.39332,121,18,1,5,22,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_16_1,block_2_1,cyclic_2_1,cyclic_4_1,block_32_1,cyclic_8_1,complete_1,unroll_32,pipeline_1,unroll_32,pipeline,11.5,0.9243049263857714,False
workload_1718.cpp,xczu7ev-ffvc1156-2-e,5.0,4.42374,104,18,1,4,11,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_16_1,cyclic_4_1,block_128_1,block_4_1,block_64_1,cyclic_16_1,complete_1,unroll_2,pipeline,unroll_32,pipeline_1,8.5,0.9683353829480192,False
workload_1719.cpp,xczu7ev-ffvc1156-2-e,5.0,4.49134,140,16,1,7,15,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_16_1,block_128_1,cyclic_64_1,cyclic_32_1,cyclic_16_1,cyclic_8_1,complete_1,unroll_4,unroll_2,unroll_16,pipeline,9.75,0.9473473039085921,False
workload_1720.cpp,xczu7ev-ffvc1156-2-e,5.0,15.33858,65,19,1,1,4,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_2_1,cyclic_8_1,cyclic_2_1,cyclic_4_1,cyclic_32_1,cyclic_2_1,complete_1,unroll_2,pipeline,unroll_32,unroll_4,6.25,1.0,True
workload_1721.cpp,xczu7ev-ffvc1156-2-e,5.0,4.42886,68,19,1,2,6,cyclic_4_1,cyclic_4_1,cyclic_2_1,cyclic_16_1,cyclic_8_1,cyclic_2_1,cyclic_32_1,cyclic_16_1,cyclic_8_1,complete_1,unroll_2,pipeline,unroll_32,pipeline,7.0,0.9929234772803841,False
workload_1722.cpp,xczu7ev-ffvc1156-2-e,5.0,4.39428,80,18,1,2,11,cyclic_2_1,cyclic_4_1,block_2_1,block_64_1,block_4_1,cyclic_2_1,cyclic_4_1,block_32_1,cyclic_8_1,complete_1,unroll_8,pipeline_1,unroll_64,pipeline_1,8.0,0.9768237334720459,False
workload_1723.cpp,xczu7ev-ffvc1156-2-e,5.0,4.49132,81,16,1,3,9,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_16_1,cyclic_4_1,cyclic_32_1,cyclic_32_1,block_32_1,cyclic_8_1,complete_1,unroll_4,unroll_2,unroll_16,pipeline_1,7.25,0.9881123417298815,False
workload_1724.cpp,xczu7ev-ffvc1156-2-e,5.0,3.47262,123,20,3,9,13,cyclic_4_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,block_4_1,block_8_1,complete_1,pipeline,unroll_2,unroll_32,pipeline,11.25,0.9363793690206045,False
workload_1725.cpp,xczu7ev-ffvc1156-2-e,5.0,4.4135,62,19,1,1,5,cyclic_4_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_2_1,cyclic_2_1,block_4_1,cyclic_16_1,cyclic_8_1,complete_1,unroll_2,pipeline,unroll_64,pipeline,6.5,1.0,True
workload_1726.cpp,xczu7ev-ffvc1156-2-e,5.0,13.48588,80,17,1,3,10,cyclic_2_1,cyclic_4_1,cyclic_64_1,block_32_1,cyclic_4_1,cyclic_2_1,cyclic_4_1,block_64_1,cyclic_8_1,complete_1,unroll_2,unroll_2,unroll_64,unroll_8,7.75,0.8839344300643521,False
workload_1727.cpp,xczu7ev-ffvc1156-2-e,5.0,13.47308,82,17,1,2,8,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_2_1,cyclic_4_1,cyclic_2_1,block_16_1,block_64_1,cyclic_8_1,complete_1,unroll_4,unroll_2,unroll_16,unroll_8,7.0,0.8944796477037893,False
workload_1728.cpp,xczu7ev-ffvc1156-2-e,5.0,3.40106,129,19,3,10,15,cyclic_4_1,cyclic_4_1,block_2_1,cyclic_16_1,block_2_1,cyclic_2_1,cyclic_4_1,block_64_1,cyclic_16_1,complete_1,pipeline,pipeline_1,unroll_32,pipeline_1,11.75,0.9275703982273985,False
workload_1729.cpp,xczu7ev-ffvc1156-2-e,5.0,4.47468,74,17,1,2,8,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_2_1,cyclic_4_1,cyclic_2_1,cyclic_32_1,block_32_1,cyclic_8_1,complete_1,unroll_4,unroll_2,unroll_32,pipeline_1,7.0,0.9923924286223343,False
workload_1730.cpp,xczu7ev-ffvc1156-2-e,5.0,3.40606,128,21,3,9,14,cyclic_4_1,cyclic_2_1,block_2_1,cyclic_16_1,cyclic_4_1,cyclic_2_1,cyclic_8_1,block_4_1,cyclic_2_1,complete_1,pipeline,pipeline_1,unroll_16,pipeline_1,11.75,0.9275771890885245,False
workload_1731.cpp,xczu7ev-ffvc1156-2-e,5.0,3.5287,128,17,1,9,13,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_2_1,block_2_1,cyclic_2_1,block_16_1,block_64_1,cyclic_8_1,complete_1,pipeline,pipeline_1,unroll_64,pipeline_1,10.0,0.9530710338423364,False
workload_1732.cpp,xczu7ev-ffvc1156-2-e,5.0,4.39744,129,21,1,5,23,cyclic_2_1,block_16_1,cyclic_4_1,cyclic_2_1,block_4_1,cyclic_32_1,block_4_1,block_32_1,cyclic_4_1,complete_1,unroll_32,pipeline_1,unroll_64,pipeline_1,12.5,0.905663873483282,False
workload_1733.cpp,xczu7ev-ffvc1156-2-e,5.0,4.4862,87,17,1,3,10,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_16_1,cyclic_4_1,cyclic_64_1,block_4_1,block_64_1,block_8_1,complete_1,unroll_4,unroll_2,unroll_16,pipeline_1,7.75,0.9799479948741433,False
workload_1734.cpp,xczu7ev-ffvc1156-2-e,5.0,13.48844,96,17,1,4,13,cyclic_2_1,cyclic_8_1,cyclic_128_1,cyclic_2_1,cyclic_4_1,cyclic_2_1,block_16_1,block_32_1,cyclic_8_1,complete_1,unroll_4,unroll_2,unroll_16,unroll_8,8.75,0.8687675418387611,False
workload_1735.cpp,xczu7ev-ffvc1156-2-e,5.0,4.39968,73,18,1,2,7,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_16_1,block_4_1,cyclic_2_1,block_16_1,block_32_1,block_32_1,complete_1,unroll_4,pipeline_1,unroll_32,pipeline,7.0,0.993242133515351,False
workload_1736.cpp,xczu7ev-ffvc1156-2-e,5.0,5.54246,125,23,1,4,16,block_128_1,cyclic_4_1,block_2_1,cyclic_16_1,block_2_1,cyclic_2_1,cyclic_32_1,block_64_1,cyclic_8_1,complete_1,unroll_4,pipeline,unroll_32,pipeline,11.0,0.9176471044521027,False
workload_1737.cpp,xczu7ev-ffvc1156-2-e,5.0,15.34114,80,19,1,2,6,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_2_1,cyclic_8_1,cyclic_2_1,block_16_1,block_32_1,cyclic_2_1,complete_1,unroll_4,pipeline,unroll_64,unroll_4,7.0,0.8748872128154409,False
workload_1738.cpp,xczu7ev-ffvc1156-2-e,5.0,4.4798,111,19,1,3,12,cyclic_2_1,cyclic_4_1,cyclic_2_1,cyclic_8_1,cyclic_128_1,cyclic_2_1,cyclic_4_1,block_64_1,cyclic_8_1,complete_1,unroll_4,unroll_2,unroll_16,pipeline_1,8.75,0.9636686852147975,False
workload_1739.cpp,xczu7ev-ffvc1156-2-e,5.0,13.48204,117,17,1,3,13,cyclic_2_1,cyclic_4_1,cyclic_2_1,block_64_1,cyclic_8_1,cyclic_2_1,block_16_1,block_64_1,cyclic_16_1,complete_1,unroll_8,unroll_2,unroll_64,unroll_8,8.5,0.8727445766254929,False
workload_1740.cpp,xczu7ev-ffvc1156-2-e,5.0,3.4063,128,18,3,10,14,cyclic_4_1,cyclic_4_1,block_2_1,cyclic_16_1,cyclic_4_1,cyclic_2_1,block_16_1,block_16_1,cyclic_8_1,complete_1,pipeline,pipeline_1,unroll_64,unroll_8,11.25,0.9369628325222249,False
workload_1741.cpp,xczu7ev-ffvc1156-2-e,5.0,3.40618,132,18,3,10,15,cyclic_4_1,cyclic_4_1,block_2_1,cyclic_16_1,block_2_1,cyclic_2_1,block_16_1,block_64_1,cyclic_16_1,complete_1,pipeline,pipeline_1,unroll_16,pipeline_1,11.5,0.9338059153754935,False
workload_1742.cpp,xczu7ev-ffvc1156-2-e,5.0,4.41092,167,16,1,6,15,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_16_1,block_128_1,cyclic_64_1,cyclic_32_1,block_64_1,cyclic_16_1,complete_1,unroll_4,pipeline_1,unroll_32,pipeline_1,9.5,0.9522208088480203,False
workload_1743.cpp,xczu7ev-ffvc1156-2-e,5.0,3.40096,136,19,3,11,15,cyclic_4_1,cyclic_4_1,block_2_1,cyclic_2_1,cyclic_4_1,cyclic_2_1,block_32_1,block_32_1,cyclic_64_1,complete_1,pipeline,pipeline_1,unroll_32,pipeline_1,12.0,0.9212503063605973,False
workload_1744.cpp,xczu7ev-ffvc1156-2-e,5.0,4.38944,69,19,1,2,6,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_2_1,block_4_1,cyclic_2_1,block_4_1,block_32_1,block_32_1,complete_1,unroll_4,pipeline_1,unroll_4,pipeline_1,7.0,0.9933503445910861,False
workload_1745.cpp,xczu7ev-ffvc1156-2-e,5.0,3.42168,125,19,3,10,14,cyclic_4_1,cyclic_4_1,cyclic_2_1,cyclic_16_1,cyclic_4_1,cyclic_2_1,block_4_1,cyclic_32_1,cyclic_8_1,complete_1,pipeline,pipeline,unroll_32,pipeline_1,11.5,0.9336691257135936,False
workload_1746.cpp,xczu7ev-ffvc1156-2-e,5.0,4.39364,78,18,1,2,9,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_16_1,cyclic_4_1,cyclic_2_1,cyclic_4_1,cyclic_32_1,cyclic_16_1,complete_1,unroll_8,pipeline_1,unroll_32,pipeline,7.5,0.9850506367349762,False
workload_1747.cpp,xczu7ev-ffvc1156-2-e,5.0,3.53894,129,18,1,9,13,cyclic_2_1,block_8_1,block_2_1,cyclic_16_1,cyclic_4_1,cyclic_2_1,block_16_1,block_64_1,cyclic_8_1,complete_1,pipeline,pipeline_1,unroll_64,unroll_2,10.25,0.9498093803352401,False
workload_1748.cpp,xczu7ev-ffvc1156-2-e,5.0,3.54408,147,16,1,11,17,cyclic_2_1,cyclic_4_1,cyclic_64_1,cyclic_16_1,cyclic_16_1,cyclic_2_1,block_16_1,cyclic_128_1,cyclic_8_1,complete_1,pipeline,pipeline_1,unroll_64,unroll_8,11.25,0.9357422487221085,False
workload_1749.cpp,xczu7ev-ffvc1156-2-e,5.0,3.605,125,19,1,8,12,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_2_1,cyclic_4_1,cyclic_2_1,cyclic_4_1,cyclic_16_1,cyclic_2_1,complete_1,pipeline,unroll_2,unroll_4,unroll_8,10.0,0.9524168279806455,False
workload_1750.cpp,xczu7ev-ffvc1156-2-e,5.0,15.40488,70,18,1,2,5,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_2_1,cyclic_8_1,cyclic_2_1,block_4_1,cyclic_32_1,cyclic_2_1,complete_1,unroll_4,unroll_2,unroll_32,unroll_4,6.5,0.8805091686238107,False
workload_1751.cpp,xczu7ev-ffvc1156-2-e,5.0,4.40964,102,16,1,5,12,cyclic_2_1,block_128_1,block_2_1,cyclic_16_1,cyclic_4_1,cyclic_64_1,cyclic_32_1,cyclic_16_1,cyclic_8_1,complete_1,unroll_4,pipeline_1,unroll_16,pipeline_1,8.5,0.9684823805866712,False
workload_1752.cpp,xczu7ev-ffvc1156-2-e,5.0,3.53358,123,20,1,8,12,cyclic_2_1,block_8_1,block_2_1,cyclic_16_1,cyclic_4_1,cyclic_2_1,block_2_1,block_4_1,cyclic_2_1,complete_1,pipeline,pipeline_1,unroll_16,unroll_2,10.25,0.9498556125427262,False
workload_1753.cpp,xczu7ev-ffvc1156-2-e,5.0,3.52872,126,18,1,9,13,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_16_1,block_2_1,cyclic_4_1,block_4_1,block_64_1,cyclic_8_1,complete_1,pipeline,pipeline_1,unroll_32,pipeline,10.25,0.9498974781725055,False
workload_1754.cpp,xczu7ev-ffvc1156-2-e,5.0,4.39556,77,18,1,4,9,cyclic_2_1,block_128_1,block_2_1,cyclic_2_1,block_4_1,cyclic_2_1,cyclic_4_1,block_32_1,cyclic_8_1,complete_1,unroll_4,pipeline_1,unroll_16,pipeline_1,8.0,0.9768104839397321,False
workload_1755.cpp,xczu7ev-ffvc1156-2-e,5.0,4.39828,114,17,1,5,24,cyclic_2_1,cyclic_4_1,block_2_1,block_64_1,block_2_1,cyclic_16_1,block_4_1,cyclic_32_1,cyclic_8_1,complete_1,unroll_32,pipeline_1,unroll_16,pipeline_1,11.75,0.9206083237693986,False
workload_1756.cpp,xczu7ev-ffvc1156-2-e,5.0,3.5337,136,17,1,10,15,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_16_1,cyclic_4_1,cyclic_64_1,cyclic_2_1,block_64_1,cyclic_16_1,complete_1,pipeline,pipeline_1,unroll_16,pipeline,10.75,0.94262840103016,False
workload_1757.cpp,xczu7ev-ffvc1156-2-e,5.0,4.49646,168,16,1,7,16,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_16_1,block_128_1,cyclic_64_1,cyclic_32_1,block_64_1,cyclic_16_1,complete_1,unroll_4,unroll_2,unroll_32,pipeline,10.0,0.9437440293679505,False
workload_1758.cpp,xczu7ev-ffvc1156-2-e,5.0,4.42886,101,17,1,4,12,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_16_1,cyclic_4_1,cyclic_128_1,cyclic_32_1,block_64_1,cyclic_16_1,complete_1,unroll_2,pipeline,unroll_16,pipeline_1,8.5,0.9682817901290041,False
workload_1759.cpp,xczu7ev-ffvc1156-2-e,5.0,3.52346,106,18,1,8,12,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_2_1,cyclic_4_1,cyclic_2_1,block_4_1,block_32_1,cyclic_16_1,complete_1,pipeline,pipeline_1,unroll_32,pipeline,9.75,1.0,True
workload_1760.cpp,xczu7ev-ffvc1156-2-e,5.0,4.4852,69,18,1,2,8,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_16_1,block_4_1,cyclic_32_1,cyclic_4_1,block_32_1,block_32_1,complete_1,unroll_4,unroll_2,unroll_4,pipeline,7.25,0.9881822282067668,False
workload_1761.cpp,xczu7ev-ffvc1156-2-e,5.0,3.39594,117,19,3,10,14,cyclic_4_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_4_1,cyclic_2_1,block_4_1,block_32_1,block_16_1,complete_1,pipeline,pipeline_1,unroll_32,pipeline_1,11.5,0.9338960711503005,False
