Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,OuterLoop_5,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_2_1,Area,Weight,is_pareto
workload_529.cpp,xczu7ev-ffvc1156-2-e,10.0,170.30997,72,42,7,8,12,cyclic_2_1,cyclic_4_1,cyclic_4_1,pipeline,pipeline,pipeline,unroll_32,unroll_8,unroll_8,unroll_16,unroll,unroll_2,17.25,0.9287880470124245,False
workload_530.cpp,xczu7ev-ffvc1156-2-e,10.0,112.94234,78,41,7,8,14,cyclic_2_1,cyclic_16_1,cyclic_2_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,unroll_8,pipeline,pipeline,pipeline_1,17.5,0.9264430232642861,False
workload_531.cpp,xczu7ev-ffvc1156-2-e,10.0,801.81731,87,53,6,10,21,cyclic_16_1,block_4_1,block_32_1,unroll,pipeline,unroll_4,unroll_4,unroll_2,pipeline_1,unroll_4,pipeline,pipeline_1,22.5,0.8411504482276659,False
workload_532.cpp,xczu7ev-ffvc1156-2-e,10.0,102.44003,118,41,13,13,23,cyclic_4_1,cyclic_2_1,block_16_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,unroll_4,unroll,pipeline,unroll_2,22.5,1.0,True
workload_533.cpp,xczu7ev-ffvc1156-2-e,10.0,594.10074,271,46,1,36,63,cyclic_2_1,cyclic_32_1,cyclic_2_1,pipeline,pipeline,unroll_32,unroll_64,unroll_64,unroll_8,unroll_4,pipeline,unroll_8,36.5,0.6709030079294412,False
workload_534.cpp,xczu7ev-ffvc1156-2-e,10.0,587.30138,92,58,1,4,19,cyclic_32_1,block_4_1,cyclic_2_1,pipeline,pipeline,unroll_2,unroll_64,unroll_64,unroll_16,unroll,pipeline_1,unroll_2,20.5,0.8736959067867474,False
workload_535.cpp,xczu7ev-ffvc1156-2-e,10.0,671.18746,94,59,1,3,19,cyclic_32_1,block_8_1,block_128_1,pipeline,pipeline,unroll_2,unroll_64,unroll_64,unroll_4,unroll,pipeline,unroll_8,20.5,0.8715302237181702,False
workload_536.cpp,xczu7ev-ffvc1156-2-e,10.0,112.91629,123,40,7,12,21,cyclic_2_1,block_16_1,cyclic_128_1,unroll,pipeline,pipeline,unroll_64,unroll_64,unroll_8,pipeline_1,pipeline,unroll_2,20.0,0.8920233452770112,False
workload_537.cpp,xczu7ev-ffvc1156-2-e,10.0,663.32314,101,58,1,5,20,cyclic_32_1,cyclic_4_1,block_128_1,pipeline,pipeline_1,unroll_4,unroll_64,unroll_64,unroll_16,pipeline_1,pipeline,unroll_2,21.0,0.8648997341004079,False
workload_538.cpp,xczu7ev-ffvc1156-2-e,10.0,91.97338,114,58,68,28,51,cyclic_32_1,cyclic_2_1,cyclic_2_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,unroll_4,pipeline_1,pipeline,unroll_8,51.25,0.5209243919548359,False
workload_539.cpp,xczu7ev-ffvc1156-2-e,10.0,597.7897,69,42,1,3,8,cyclic_2_1,cyclic_2_1,cyclic_2_1,pipeline,pipeline_1,unroll_2,unroll_32,unroll_64,pipeline_1,unroll_16,pipeline,unroll_8,13.5,0.9849144471111289,False
workload_540.cpp,xczu7ev-ffvc1156-2-e,10.0,170.30877,78,40,7,8,14,cyclic_2_1,cyclic_16_1,block_32_1,unroll,pipeline,pipeline_1,pipeline,unroll_8,unroll_8,unroll_4,pipeline,unroll_2,17.25,0.9287880701586789,False
workload_541.cpp,xczu7ev-ffvc1156-2-e,10.0,91.9708,159,58,68,28,56,cyclic_32_1,cyclic_2_1,cyclic_2_1,pipeline,pipeline,pipeline,pipeline,unroll_64,unroll_8,unroll_4,pipeline,unroll_2,52.5,0.5084753713146681,False
workload_542.cpp,xczu7ev-ffvc1156-2-e,10.0,112.97225,86,40,7,8,14,cyclic_2_1,cyclic_64_1,block_32_1,unroll,pipeline,pipeline_1,unroll_32,unroll_64,pipeline_1,unroll_16,pipeline,unroll_2,17.25,0.9298775261787551,False
workload_543.cpp,xczu7ev-ffvc1156-2-e,10.0,561.08954,76,41,4,5,13,cyclic_2_1,cyclic_2_1,cyclic_8_1,pipeline,pipeline,unroll_2,unroll_32,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_2,15.75,1.0,True
workload_544.cpp,xczu7ev-ffvc1156-2-e,10.0,595.82106,82,42,1,5,12,cyclic_2_1,cyclic_4_1,cyclic_2_1,pipeline,pipeline,unroll_4,unroll_64,unroll_64,unroll_16,pipeline_1,pipeline_1,unroll_2,15.0,0.9633653720055643,False
workload_545.cpp,xczu7ev-ffvc1156-2-e,10.0,1022.64156,67,41,1,2,6,cyclic_2_1,block_4_1,block_32_1,pipeline,pipeline,unroll_2,unroll_32,unroll_32,unroll_4,unroll_4,pipeline,unroll_2,12.5,0.9890495010359608,False
workload_546.cpp,xczu7ev-ffvc1156-2-e,10.0,112.96922,80,41,7,9,15,cyclic_2_1,block_4_1,block_32_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,unroll_16,pipeline_1,pipeline,unroll_2,18.0,0.9195720308913362,False
workload_547.cpp,xczu7ev-ffvc1156-2-e,10.0,112.96664,130,41,7,9,18,cyclic_2_1,cyclic_2_1,block_128_1,pipeline,pipeline,pipeline_1,pipeline,unroll_64,unroll_8,pipeline_1,unroll,unroll_8,18.75,0.9092495172222622,False
workload_548.cpp,xczu7ev-ffvc1156-2-e,10.0,668.56602,83,42,1,4,10,cyclic_4_1,cyclic_2_1,block_128_1,pipeline,pipeline,unroll_4,unroll_64,unroll_64,unroll_4,unroll_4,pipeline,unroll_2,14.25,0.9722350953556858,False
workload_549.cpp,xczu7ev-ffvc1156-2-e,10.0,112.96922,107,40,7,8,15,cyclic_2_1,cyclic_128_1,block_32_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,unroll_16,unroll_4,pipeline,unroll_8,17.5,0.9264424516525112,False
workload_550.cpp,xczu7ev-ffvc1156-2-e,10.0,1007.66709,84,58,1,3,17,cyclic_32_1,cyclic_2_1,block_64_1,pipeline,pipeline,unroll_2,unroll_64,unroll_8,unroll_16,unroll,pipeline_1,unroll_8,19.75,0.8726463490545409,False
workload_551.cpp,xczu7ev-ffvc1156-2-e,10.0,525.04265,116,66,6,9,20,cyclic_2_1,cyclic_128_1,block_32_1,unroll,pipeline,unroll_4,unroll_64,unroll_64,pipeline_1,pipeline_1,pipeline_1,unroll_8,25.25,0.8118327104926163,False
workload_552.cpp,xczu7ev-ffvc1156-2-e,10.0,513.90107,209,50,13,10,38,cyclic_2_1,block_32_1,cyclic_128_1,pipeline,pipeline,unroll_2,unroll_64,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_2,27.75,0.7797772365954135,False
workload_553.cpp,xczu7ev-ffvc1156-2-e,10.0,112.9449,78,42,7,9,14,cyclic_2_1,block_8_1,cyclic_2_1,pipeline,pipeline_1,pipeline,unroll_32,unroll_64,pipeline,pipeline_1,pipeline,unroll_8,18.0,0.9195725406745479,False
workload_554.cpp,xczu7ev-ffvc1156-2-e,10.0,170.30008,71,41,7,8,13,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll,pipeline_1,pipeline,unroll_32,unroll_8,unroll_8,unroll_4,pipeline,unroll_8,17.25,0.9287882377757073,False
workload_555.cpp,xczu7ev-ffvc1156-2-e,10.0,791.42948,68,46,6,5,12,cyclic_2_1,cyclic_2_1,block_64_1,unroll,pipeline_1,unroll_2,unroll_32,unroll_8,pipeline,pipeline_1,pipeline,unroll_8,17.25,0.9153852802617655,False
workload_556.cpp,xczu7ev-ffvc1156-2-e,10.0,112.96664,122,40,7,9,24,cyclic_2_1,cyclic_16_1,block_32_1,pipeline,pipeline,pipeline_1,pipeline,unroll_64,unroll_8,pipeline_1,pipeline_1,unroll_2,20.0,0.8920222046793402,False
workload_558.cpp,xczu7ev-ffvc1156-2-e,10.0,170.37045,64,41,7,8,12,cyclic_2_1,cyclic_2_1,block_128_1,pipeline,pipeline_1,pipeline,unroll_32,unroll_8,pipeline,pipeline_1,pipeline,unroll_2,17.0,0.9336596183460422,False
workload_559.cpp,xczu7ev-ffvc1156-2-e,10.0,112.94234,78,41,7,8,13,cyclic_2_1,cyclic_4_1,cyclic_2_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,unroll_4,pipeline_1,pipeline,unroll_2,17.25,1.0,True
workload_560.cpp,xczu7ev-ffvc1156-2-e,10.0,112.91547,106,40,7,10,22,cyclic_2_1,block_16_1,cyclic_128_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,unroll_8,unroll_16,pipeline_1,unroll_2,19.75,0.8954598445028852,False
workload_561.cpp,xczu7ev-ffvc1156-2-e,10.0,597.78456,117,42,1,4,14,cyclic_2_1,block_4_1,cyclic_2_1,pipeline,pipeline,unroll_2,pipeline_1,unroll_64,unroll_8,unroll_4,pipeline,unroll_2,15.25,0.9597312150579742,False
workload_562.cpp,xczu7ev-ffvc1156-2-e,10.0,102.4905,83,41,13,12,19,cyclic_4_1,cyclic_16_1,block_32_1,pipeline,pipeline,pipeline_1,unroll_64,unroll_64,unroll_8,pipeline_1,pipeline,unroll_2,21.25,0.875187238725634,False
workload_563.cpp,xczu7ev-ffvc1156-2-e,10.0,112.93976,208,41,7,9,42,cyclic_2_1,cyclic_64_1,cyclic_2_1,pipeline,pipeline,pipeline,pipeline,unroll_64,unroll_8,unroll_4,pipeline,unroll_8,24.75,0.8282299349860369,False
workload_564.cpp,xczu7ev-ffvc1156-2-e,10.0,587.2988,136,58,1,4,25,cyclic_32_1,cyclic_2_1,cyclic_2_1,pipeline,pipeline,unroll_2,pipeline,unroll_64,unroll_8,unroll_4,pipeline,unroll_8,22.0,0.8533664231624477,False
workload_565.cpp,xczu7ev-ffvc1156-2-e,10.0,112.93146,74,42,7,8,13,cyclic_2_1,cyclic_4_1,cyclic_4_1,pipeline,pipeline,pipeline,unroll_32,unroll_64,unroll_8,unroll_16,unroll,unroll_2,17.5,0.9264432546290214,False
workload_566.cpp,xczu7ev-ffvc1156-2-e,10.0,681.67322,69,41,1,2,7,cyclic_2_1,cyclic_2_1,block_128_1,pipeline,pipeline,unroll_2,unroll_64,unroll_64,unroll_8,unroll_16,pipeline,unroll_8,12.75,1.0,True
workload_567.cpp,xczu7ev-ffvc1156-2-e,10.0,579.51898,295,67,1,36,65,cyclic_32_1,cyclic_64_1,cyclic_2_1,pipeline,pipeline,unroll_32,unroll_64,unroll_64,unroll_8,unroll,pipeline,unroll_8,42.25,0.605951653933342,False
workload_568.cpp,xczu7ev-ffvc1156-2-e,10.0,2506.77791,60,41,1,1,4,cyclic_4_1,cyclic_2_1,cyclic_2_1,unroll,pipeline,unroll_2,unroll_2,unroll_2,unroll_4,unroll_4,unroll,pipeline_1,11.75,1.0,True
workload_569.cpp,xczu7ev-ffvc1156-2-e,10.0,671.19002,68,42,1,2,7,cyclic_4_1,cyclic_2_1,block_128_1,pipeline,pipeline,unroll_2,unroll_32,unroll_64,unroll_8,pipeline_1,pipeline_1,unroll_2,13.0,0.9926699855399014,False
workload_570.cpp,xczu7ev-ffvc1156-2-e,10.0,597.78714,67,46,1,3,8,cyclic_2_1,cyclic_32_1,cyclic_2_1,pipeline,pipeline,unroll_2,unroll_64,unroll_64,unroll_8,unroll_4,pipeline,unroll_8,14.5,0.9704986837712866,False
workload_571.cpp,xczu7ev-ffvc1156-2-e,10.0,671.18746,92,58,1,3,18,cyclic_32_1,block_4_1,block_64_1,pipeline,pipeline,unroll_2,unroll_64,unroll_64,pipeline,unroll,pipeline_1,unroll_2,20.0,0.8783950295189966,False
workload_572.cpp,xczu7ev-ffvc1156-2-e,10.0,524.55173,319,48,6,51,88,cyclic_2_1,block_8_1,block_32_1,unroll,pipeline,unroll_32,unroll_64,unroll_64,unroll_4,unroll_4,pipeline_1,unroll_2,48.25,0.5431379014799576,False
workload_573.cpp,xczu7ev-ffvc1156-2-e,10.0,3904.7337,64,41,1,1,5,cyclic_2_1,cyclic_4_1,block_32_1,pipeline,pipeline,unroll_2,unroll_64,unroll_64,unroll_16,unroll_2,unroll,unroll_2,12.0,0.8739238436231858,False
workload_574.cpp,xczu7ev-ffvc1156-2-e,10.0,4217.99981,135,40,1,5,19,cyclic_2_1,block_32_1,cyclic_128_1,unroll,pipeline,unroll_2,unroll_32,unroll_64,unroll_8,unroll_16,unroll,unroll_2,16.25,0.8173799206559614,False
workload_575.cpp,xczu7ev-ffvc1156-2-e,10.0,91.95032,156,57,68,28,57,cyclic_32_1,cyclic_2_1,cyclic_8_1,pipeline,pipeline,pipeline,pipeline,unroll_64,unroll_8,unroll_4,pipeline,unroll_8,52.5,1.0,True
workload_576.cpp,xczu7ev-ffvc1156-2-e,10.0,170.33013,72,41,7,8,12,cyclic_2_1,cyclic_2_1,cyclic_2_1,pipeline,pipeline_1,pipeline,unroll_32,unroll_8,unroll_16,pipeline_1,pipeline,unroll_8,17.0,0.9336603232167098,False
workload_577.cpp,xczu7ev-ffvc1156-2-e,10.0,561.0844,120,41,4,6,19,cyclic_2_1,cyclic_2_1,cyclic_8_1,pipeline,pipeline_1,unroll_2,pipeline,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_8,17.5,0.9159441452241333,False
workload_578.cpp,xczu7ev-ffvc1156-2-e,10.0,170.30008,73,40,7,8,13,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll,pipeline_1,pipeline,unroll_32,unroll_8,unroll_8,unroll_4,pipeline_1,unroll_8,17.0,0.9336608485369002,False
workload_579.cpp,xczu7ev-ffvc1156-2-e,10.0,112.91617,153,40,7,11,23,cyclic_2_1,cyclic_2_1,block_16_1,pipeline,pipeline,pipeline,pipeline,unroll_64,unroll_4,pipeline_1,pipeline_1,unroll_2,20.25,0.8885919454332566,False
workload_580.cpp,xczu7ev-ffvc1156-2-e,10.0,595.82106,82,42,1,5,12,cyclic_2_1,cyclic_4_1,cyclic_2_1,pipeline,pipeline,unroll_4,unroll_64,unroll_64,unroll_16,pipeline_1,pipeline_1,unroll_8,15.0,0.9633653720055643,False
workload_581.cpp,xczu7ev-ffvc1156-2-e,10.0,679.70714,81,43,1,4,10,cyclic_2_1,cyclic_16_1,block_128_1,pipeline,pipeline_1,unroll_4,unroll_64,unroll_64,unroll_8,pipeline,pipeline,pipeline_1,14.5,0.9683201003597023,False
workload_582.cpp,xczu7ev-ffvc1156-2-e,10.0,597.78714,69,42,1,3,8,cyclic_2_1,cyclic_2_1,cyclic_2_1,pipeline,pipeline_1,unroll_2,unroll_64,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_8,13.5,0.9849145038820152,False
workload_583.cpp,xczu7ev-ffvc1156-2-e,10.0,94.62301,102,47,34,18,37,cyclic_16_1,cyclic_2_1,block_32_1,unroll,pipeline,pipeline,unroll_64,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_8,34.0,0.7117286291924638,False
workload_584.cpp,xczu7ev-ffvc1156-2-e,10.0,559.1209,94,41,4,8,19,cyclic_2_1,cyclic_2_1,cyclic_8_1,pipeline,pipeline,unroll_4,unroll_64,unroll_64,unroll_4,unroll_4,pipeline,unroll_2,18.0,0.909028222415456,False
workload_585.cpp,xczu7ev-ffvc1156-2-e,10.0,680.35992,140,41,1,5,16,cyclic_2_1,block_4_1,block_128_1,pipeline,pipeline_1,unroll_4,pipeline,unroll_64,unroll_16,pipeline_1,pipeline,unroll_2,15.75,0.9496717774126371,False
workload_586.cpp,xczu7ev-ffvc1156-2-e,10.0,516.52038,149,63,6,7,30,cyclic_32_1,cyclic_2_1,block_32_1,unroll,pipeline,unroll_2,pipeline,unroll_64,unroll_16,unroll_4,pipeline,unroll_2,26.5,0.7957615284322972,False
workload_587.cpp,xczu7ev-ffvc1156-2-e,10.0,771.76888,76,62,13,8,17,cyclic_2_1,block_4_1,cyclic_4_1,unroll,pipeline,unroll_2,unroll_32,unroll_8,unroll_8,pipeline_1,pipeline,unroll_2,25.0,0.8089494185419384,False
workload_588.cpp,xczu7ev-ffvc1156-2-e,10.0,91.9708,156,58,68,28,56,cyclic_32_1,cyclic_2_1,cyclic_2_1,pipeline,pipeline,pipeline,pipeline,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_2,52.5,0.5084753713146681,False
workload_589.cpp,xczu7ev-ffvc1156-2-e,10.0,94.6217,89,47,34,19,35,cyclic_16_1,block_4_1,block_32_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,pipeline_1,unroll_4,pipeline,unroll_2,33.75,0.7147536428217205,False
workload_590.cpp,xczu7ev-ffvc1156-2-e,10.0,112.96922,78,41,7,9,15,cyclic_2_1,block_4_1,block_32_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,unroll_4,unroll_4,pipeline,unroll_2,18.0,0.9195720308913362,False
workload_591.cpp,xczu7ev-ffvc1156-2-e,10.0,146.76405,92,43,23,15,26,cyclic_8_1,cyclic_128_1,block_32_1,pipeline,pipeline,pipeline,unroll_64,unroll_8,unroll_4,unroll_4,pipeline,unroll_8,26.75,0.8012771005721624,False
workload_592.cpp,xczu7ev-ffvc1156-2-e,10.0,112.93146,75,42,7,8,13,cyclic_2_1,cyclic_4_1,cyclic_4_1,pipeline,pipeline,pipeline,unroll_32,unroll_64,unroll_8,pipeline_1,pipeline_1,unroll_2,17.5,0.9264432546290214,False
workload_593.cpp,xczu7ev-ffvc1156-2-e,10.0,1018.95516,247,41,1,29,54,cyclic_2_1,block_4_1,block_32_1,pipeline,pipeline,unroll_32,unroll_32,unroll_32,unroll_16,unroll_4,pipeline,unroll_2,31.25,0.7238103015348406,False
workload_594.cpp,xczu7ev-ffvc1156-2-e,10.0,677.98682,277,61,1,29,56,cyclic_2_1,cyclic_128_1,block_32_1,pipeline,pipeline,unroll_32,unroll_64,unroll_64,unroll_8,unroll_4,pipeline,unroll_8,36.75,0.6661111092789741,False
workload_595.cpp,xczu7ev-ffvc1156-2-e,10.0,1065.89541,532,41,1,7,20,cyclic_2_1,cyclic_2_1,block_16_1,pipeline,pipeline,unroll_2,unroll_32,unroll_32,unroll_16,unroll,pipeline,unroll_2,17.25,0.9083493952887474,False
workload_596.cpp,xczu7ev-ffvc1156-2-e,10.0,112.94234,73,41,7,8,14,cyclic_2_1,cyclic_32_1,cyclic_2_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,unroll_4,unroll_4,pipeline,unroll_8,17.5,0.9264430232642861,False
workload_598.cpp,xczu7ev-ffvc1156-2-e,10.0,1410.35993,500,42,1,8,23,cyclic_4_1,cyclic_2_1,block_16_1,pipeline,pipeline,unroll_2,unroll_2,unroll_64,pipeline_1,unroll,pipeline,pipeline_1,18.5,0.8774326765957965,False
workload_599.cpp,xczu7ev-ffvc1156-2-e,10.0,112.96922,76,41,7,8,14,cyclic_2_1,cyclic_2_1,block_32_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,unroll_8,unroll_4,unroll,unroll_2,17.5,0.9264424516525112,False
workload_600.cpp,xczu7ev-ffvc1156-2-e,10.0,675.11962,90,58,1,3,18,cyclic_32_1,cyclic_4_1,block_64_1,pipeline,pipeline,unroll_2,unroll_64,unroll_64,pipeline,unroll,pipeline_1,unroll_2,20.0,0.8782920625813333,False
workload_601.cpp,xczu7ev-ffvc1156-2-e,10.0,102.44003,114,41,13,13,23,cyclic_4_1,cyclic_2_1,block_16_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,unroll_4,unroll,pipeline_1,unroll_2,22.5,1.0,True
workload_602.cpp,xczu7ev-ffvc1156-2-e,10.0,668.56344,136,42,1,5,16,cyclic_4_1,cyclic_2_1,block_128_1,pipeline,pipeline,unroll_4,pipeline_1,unroll_64,unroll_4,pipeline_1,pipeline,unroll_2,16.0,0.945002847911669,False
workload_603.cpp,xczu7ev-ffvc1156-2-e,10.0,681.67322,69,41,1,2,7,cyclic_2_1,block_4_1,block_32_1,pipeline,pipeline_1,unroll_2,unroll_64,unroll_64,unroll_8,unroll_4,pipeline,unroll_8,12.75,1.0,True
workload_604.cpp,xczu7ev-ffvc1156-2-e,10.0,112.96922,105,40,7,8,15,cyclic_2_1,cyclic_128_1,block_32_1,pipeline,pipeline,pipeline_1,unroll_64,unroll_64,unroll_4,unroll_4,pipeline,unroll_8,17.5,0.9264424516525112,False
workload_605.cpp,xczu7ev-ffvc1156-2-e,10.0,582.95962,246,42,1,36,62,cyclic_4_1,cyclic_2_1,cyclic_2_1,pipeline,pipeline,unroll_32,unroll_64,unroll_64,unroll_8,unroll_4,pipeline,unroll_2,35.25,0.6858650099847161,False
workload_606.cpp,xczu7ev-ffvc1156-2-e,10.0,681.67064,112,41,1,3,13,cyclic_2_1,cyclic_2_1,block_32_1,pipeline,pipeline,unroll_2,pipeline,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_2,14.5,0.9682657256855538,False
workload_607.cpp,xczu7ev-ffvc1156-2-e,10.0,3206.0473,155,41,1,2,11,cyclic_2_1,cyclic_4_1,cyclic_2_1,unroll,pipeline,unroll_4,unroll_2,unroll_64,unroll_4,unroll_4,unroll,pipeline_1,13.75,0.8970653327690087,False
workload_608.cpp,xczu7ev-ffvc1156-2-e,10.0,587.2988,134,58,1,4,25,cyclic_32_1,cyclic_2_1,cyclic_2_1,pipeline,pipeline,unroll_2,pipeline,unroll_64,unroll_16,pipeline_1,pipeline,unroll_2,22.0,0.8533664231624477,False
workload_609.cpp,xczu7ev-ffvc1156-2-e,10.0,671.18488,126,58,1,4,24,cyclic_32_1,cyclic_2_1,block_32_1,pipeline,pipeline_1,unroll_2,pipeline,unroll_64,unroll_16,unroll_4,pipeline,unroll_2,21.75,0.8545812826804449,False
workload_610.cpp,xczu7ev-ffvc1156-2-e,10.0,2607.04195,94,47,1,1,7,cyclic_16_1,block_4_1,block_32_1,pipeline,pipeline,unroll_2,unroll_2,unroll_8,pipeline_1,unroll_4,unroll,pipeline_1,14.0,0.9140454646862397,False
workload_611.cpp,xczu7ev-ffvc1156-2-e,10.0,112.94234,75,41,7,9,14,cyclic_2_1,block_4_1,cyclic_2_1,pipeline,pipeline_1,pipeline,unroll_64,unroll_64,unroll_16,unroll_16,pipeline,unroll_8,17.75,0.9230075555384366,False
workload_612.cpp,xczu7ev-ffvc1156-2-e,10.0,525.04265,107,66,6,9,20,cyclic_2_1,cyclic_128_1,block_32_1,unroll,pipeline_1,unroll_4,unroll_64,unroll_64,pipeline_1,unroll_4,pipeline_1,unroll_8,25.25,0.8118327104926163,False
workload_613.cpp,xczu7ev-ffvc1156-2-e,10.0,112.91547,97,40,7,10,22,cyclic_2_1,block_16_1,cyclic_128_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,unroll_8,unroll_4,pipeline,unroll_2,19.75,0.8954598445028852,False
workload_614.cpp,xczu7ev-ffvc1156-2-e,10.0,1050.71134,62,42,1,2,6,cyclic_4_1,cyclic_2_1,block_128_1,pipeline,pipeline,unroll_2,unroll_64,unroll_2,unroll_4,pipeline_1,pipeline,unroll_2,12.75,0.983924064820476,False
workload_615.cpp,xczu7ev-ffvc1156-2-e,10.0,503.41787,177,42,13,10,33,cyclic_4_1,cyclic_2_1,cyclic_128_1,pipeline,pipeline,unroll_2,unroll_32,unroll_64,unroll_8,pipeline_1,pipeline_1,unroll_2,24.5,0.8222213555369469,False
workload_616.cpp,xczu7ev-ffvc1156-2-e,10.0,4217.99981,141,57,1,5,25,cyclic_32_1,block_32_1,cyclic_128_1,unroll,pipeline,unroll_2,unroll_32,unroll_64,unroll_8,unroll_16,unroll,unroll_2,22.0,0.7353619735557196,False
workload_617.cpp,xczu7ev-ffvc1156-2-e,10.0,91.99768,155,57,68,28,57,cyclic_32_1,cyclic_2_1,block_32_1,pipeline,pipeline,pipeline,pipeline,unroll_64,unroll_8,unroll_4,pipeline,unroll_2,52.5,0.5084748747516176,False
workload_618.cpp,xczu7ev-ffvc1156-2-e,10.0,112.94234,75,41,7,8,14,cyclic_2_1,cyclic_32_1,cyclic_2_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,unroll_4,unroll_4,pipeline_1,unroll_8,17.5,0.9264430232642861,False
workload_619.cpp,xczu7ev-ffvc1156-2-e,10.0,5858.01784,57,41,1,1,5,cyclic_2_1,block_4_1,cyclic_4_1,unroll,pipeline,unroll_2,unroll_32,unroll_8,unroll_8,unroll_4,unroll,unroll_2,12.0,0.7752125985899199,False
workload_620.cpp,xczu7ev-ffvc1156-2-e,10.0,527.00873,77,46,6,5,14,cyclic_2_1,block_4_1,block_32_1,unroll,pipeline,unroll_2,unroll_64,unroll_64,unroll_16,unroll_2,pipeline,unroll_2,17.75,0.9133253701639187,False
workload_621.cpp,xczu7ev-ffvc1156-2-e,10.0,554.5308,139,58,4,6,30,cyclic_32_1,cyclic_4_1,cyclic_8_1,pipeline,pipeline,unroll_2,pipeline,unroll_64,unroll_16,unroll_2,pipeline_1,unroll_8,24.5,0.8209613742846127,False
workload_622.cpp,xczu7ev-ffvc1156-2-e,10.0,523.32253,291,46,6,50,85,cyclic_2_1,cyclic_2_1,block_32_1,unroll,pipeline,unroll_32,unroll_64,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_8,46.75,0.5587503107678328,False
workload_623.cpp,xczu7ev-ffvc1156-2-e,10.0,94.59546,93,47,34,18,37,cyclic_16_1,cyclic_2_1,cyclic_2_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,pipeline_1,unroll_4,pipeline,unroll_2,34.0,0.7117290498966876,False
workload_624.cpp,xczu7ev-ffvc1156-2-e,10.0,561.0844,116,41,4,6,19,cyclic_2_1,cyclic_2_1,cyclic_8_1,pipeline,pipeline,unroll_2,pipeline,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_8,17.5,0.9159441452241333,False
workload_625.cpp,xczu7ev-ffvc1156-2-e,10.0,679.70714,78,41,1,4,10,cyclic_2_1,cyclic_4_1,block_128_1,pipeline,pipeline,unroll_4,unroll_64,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_2,14.0,0.97554370726554,False
workload_626.cpp,xczu7ev-ffvc1156-2-e,10.0,790.64459,68,46,6,5,13,cyclic_2_1,block_4_1,block_32_1,unroll,pipeline,unroll_2,unroll_32,unroll_32,unroll_16,unroll_4,pipeline,unroll_2,17.5,0.9101239115075525,False
workload_627.cpp,xczu7ev-ffvc1156-2-e,10.0,178.51781,68,41,7,8,13,cyclic_2_1,cyclic_2_1,cyclic_2_1,unroll,pipeline_1,pipeline,unroll_32,unroll_2,unroll_16,pipeline_1,pipeline,unroll_8,17.25,0.9286293903169581,False
workload_628.cpp,xczu7ev-ffvc1156-2-e,10.0,91.95032,176,57,68,29,63,cyclic_32_1,cyclic_16_1,cyclic_8_1,pipeline,pipeline_1,pipeline_1,pipeline,unroll_64,unroll_8,pipeline_1,pipeline_1,unroll_8,54.25,0.4865362558698597,False
workload_629.cpp,xczu7ev-ffvc1156-2-e,10.0,671.18746,87,58,1,3,18,cyclic_32_1,cyclic_2_1,block_128_1,pipeline,pipeline,unroll_2,unroll_64,unroll_64,unroll_4,pipeline_1,pipeline,unroll_2,20.0,0.8783950295189966,False
workload_630.cpp,xczu7ev-ffvc1156-2-e,10.0,112.96922,84,40,7,9,18,cyclic_2_1,block_16_1,block_128_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,unroll_8,unroll_16,pipeline_1,unroll_2,18.5,0.9127065011419636,False
