Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,Array_6,OuterLoop_1,OuterLoop_2,InnerLoop_1_1,InnerLoop_2_1,Area,Weight,is_pareto
workload_611.cpp,xczu7ev-ffvc1156-2-e,10.0,138.29462,58,58,10,5,7,block_4_1,block_2_1,block_2_1,block_4_1,block_2_1,complete_1,unroll_2,pipeline,pipeline,pipeline_1,20.0,0.9069952809935691,False
workload_612.cpp,xczu7ev-ffvc1156-2-e,10.0,195.79618,58,58,6,5,8,block_2_1,cyclic_2_2,block_2_1,block_4_1,block_2_1,complete_1,unroll_2,unroll,unroll_4,pipeline_1,19.25,0.7967240890123406,False
workload_613.cpp,xczu7ev-ffvc1156-2-e,10.0,207.59297,58,60,1,3,9,block_4_1,complete_2,block_4_1,block_4_1,block_2_1,cyclic_2_1,unroll_2,pipeline,unroll_4,pipeline_1,18.25,0.7563049738517336,False
workload_614.cpp,xczu7ev-ffvc1156-2-e,10.0,133.70411,58,58,11,6,8,block_8_1,cyclic_4_2,block_2_2,cyclic_4_1,block_2_1,block_4_1,unroll_2,unroll,pipeline,pipeline,20.75,0.8947287167825689,False
workload_615.cpp,xczu7ev-ffvc1156-2-e,10.0,138.29209,61,58,10,4,6,block_4_1,block_4_2,block_2_1,block_4_1,block_2_1,block_4_1,unroll_2,pipeline,pipeline,unroll,19.5,0.9234048279046949,False
workload_616.cpp,xczu7ev-ffvc1156-2-e,10.0,165.64985,71,58,1,6,12,block_4_1,block_4_2,block_2_2,block_4_1,block_2_1,block_8_1,unroll_4,pipeline,unroll_4,pipeline_1,19.25,0.9093765692581212,False
workload_617.cpp,xczu7ev-ffvc1156-2-e,10.0,185.06527,71,58,1,5,11,block_2_1,block_8_2,block_2_1,block_8_1,block_2_1,complete_1,unroll_2,pipeline,unroll_8,pipeline_1,18.75,0.8470309383374185,False
workload_618.cpp,xczu7ev-ffvc1156-2-e,10.0,156.9667,50,58,2,2,7,block_2_1,block_4_1,block_4_1,block_8_1,block_2_1,cyclic_4_1,unroll_2,pipeline_1,unroll_2,pipeline,17.25,0.981146091467722,False
workload_619.cpp,xczu7ev-ffvc1156-2-e,10.0,166.14176,52,58,1,2,5,block_4_1,block_4_2,block_2_1,block_8_1,block_2_1,cyclic_4_1,unroll_2,pipeline,unroll_2,pipeline_1,16.5,0.9516351306096296,False
workload_620.cpp,xczu7ev-ffvc1156-2-e,10.0,164.99456,52,58,1,3,7,cyclic_2_1,block_4_2,block_2_1,block_2_1,block_2_1,complete_1,unroll_2,pipeline,unroll_4,pipeline_1,17.25,0.9510103199824578,False
workload_621.cpp,xczu7ev-ffvc1156-2-e,10.0,185.31102,52,58,1,3,7,block_4_1,block_8_2,block_2_1,block_4_1,block_4_1,complete_1,unroll_2,pipeline,unroll_4,pipeline_1,17.25,0.8588632311921919,False
workload_622.cpp,xczu7ev-ffvc1156-2-e,10.0,185.3107,56,58,1,3,8,block_4_1,block_8_2,block_2_1,complete_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_4,pipeline_1,17.5,0.8571979843481344,False
workload_623.cpp,xczu7ev-ffvc1156-2-e,10.0,155.81952,52,58,2,3,6,block_4_1,block_4_1,block_2_1,block_2_1,block_2_1,complete_1,unroll_2,pipeline,unroll_4,pipeline_1,17.25,1.0,True
workload_624.cpp,xczu7ev-ffvc1156-2-e,10.0,167.45246,52,58,2,3,7,cyclic_2_1,block_8_1,block_4_1,block_8_1,block_2_1,block_4_1,unroll_2,pipeline_1,unroll_2,pipeline,17.5,0.9370738437855207,False
workload_625.cpp,xczu7ev-ffvc1156-2-e,10.0,166.30528,55,58,2,4,7,cyclic_4_1,block_2_2,block_8_1,block_4_1,block_2_1,complete_1,unroll_2,pipeline,unroll_4,pipeline,17.75,0.9382254151183791,False
workload_626.cpp,xczu7ev-ffvc1156-2-e,10.0,148.78025,55,58,10,5,7,cyclic_4_1,block_8_2,block_2_1,block_4_1,cyclic_2_1,complete_1,unroll_2,pipeline,pipeline,pipeline_1,20.0,0.9043647881634002,False
workload_627.cpp,xczu7ev-ffvc1156-2-e,10.0,155.57376,62,58,2,5,9,block_4_1,block_4_1,block_2_1,block_4_1,block_2_1,complete_1,unroll_2,pipeline,unroll_8,pipeline_1,18.5,1.0,True
workload_628.cpp,xczu7ev-ffvc1156-2-e,10.0,185.31101,55,58,1,3,9,block_4_1,block_8_2,block_2_1,block_8_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_4,pipeline_1,17.75,0.8555143603349245,False
workload_629.cpp,xczu7ev-ffvc1156-2-e,10.0,156.31058,61,58,7,5,10,block_4_1,block_4_1,block_2_1,complete_1,block_2_1,complete_1,unroll_2,unroll,unroll_2,pipeline,20.0,0.8986822307772252,False
workload_630.cpp,xczu7ev-ffvc1156-2-e,10.0,164.99651,55,58,1,3,7,block_4_1,block_4_2,block_4_1,block_2_1,cyclic_2_1,complete_1,unroll_2,pipeline,unroll_4,pipeline_1,17.25,0.9510018204767486,False
workload_631.cpp,xczu7ev-ffvc1156-2-e,10.0,133.53737,77,58,18,7,13,cyclic_2_1,block_4_2,block_2_2,block_4_1,block_2_1,block_4_1,unroll_2,pipeline,unroll_4,unroll,24.0,0.8309668068968428,False
workload_632.cpp,xczu7ev-ffvc1156-2-e,10.0,165.64992,54,58,1,3,6,cyclic_4_1,block_4_2,block_2_1,block_4_1,block_2_1,complete_1,unroll_2,pipeline,unroll_4,pipeline,17.0,0.9513051262588589,False
workload_633.cpp,xczu7ev-ffvc1156-2-e,10.0,327.19627,126,58,10,4,8,block_4_1,block_4_2,block_2_1,block_4_1,block_2_1,block_2_1,unroll_2,pipeline,unroll_4,unroll,20.0,0.34443857746841594,False
workload_634.cpp,xczu7ev-ffvc1156-2-e,10.0,206.93758,57,60,1,3,10,cyclic_2_1,complete_2,block_4_1,block_4_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_4,pipeline_1,18.5,0.7575790191602564,False
workload_635.cpp,xczu7ev-ffvc1156-2-e,10.0,130.42761,132,58,11,31,32,block_4_1,block_4_2,block_4_2,block_8_1,block_2_1,complete_1,unroll_16,pipeline,pipeline,pipeline_1,33.0,1.0,True
workload_636.cpp,xczu7ev-ffvc1156-2-e,10.0,327.36006,84,58,10,4,7,block_4_1,block_4_1,block_2_1,block_4_1,block_2_1,complete_1,unroll_2,pipeline,unroll_2,unroll,19.75,0.3446714682733336,False
workload_637.cpp,xczu7ev-ffvc1156-2-e,10.0,138.29272,52,58,10,4,6,cyclic_2_1,block_2_2,block_2_1,block_8_1,block_2_1,cyclic_4_1,unroll_2,pipeline,pipeline,unroll,19.5,0.9234050228018548,False
workload_638.cpp,xczu7ev-ffvc1156-2-e,10.0,165.48608,43,58,1,2,5,cyclic_2_1,block_4_2,block_2_1,block_4_1,block_2_1,complete_1,unroll_2,pipeline,unroll_2,pipeline_1,16.5,0.9548195504574704,False
workload_639.cpp,xczu7ev-ffvc1156-2-e,10.0,148.77974,124,60,10,6,11,cyclic_4_1,block_4_1,block_16_1,block_4_1,block_2_1,complete_1,unroll_2,pipeline,pipeline,unroll,21.75,0.8485287471642843,False
workload_640.cpp,xczu7ev-ffvc1156-2-e,10.0,156.96886,48,58,2,2,4,block_4_1,block_2_2,block_2_1,block_4_1,block_2_1,cyclic_4_1,unroll_2,unroll_2,unroll_2,pipeline_1,16.5,0.9967248108236706,False
workload_641.cpp,xczu7ev-ffvc1156-2-e,10.0,156.31315,48,58,2,2,5,cyclic_2_1,block_4_1,block_2_1,block_8_1,cyclic_2_1,complete_1,unroll_2,pipeline,unroll_2,pipeline,16.75,0.994660989691714,False
workload_642.cpp,xczu7ev-ffvc1156-2-e,10.0,156.31134,48,58,2,2,5,block_4_1,block_2_1,block_2_1,block_4_1,block_4_1,complete_1,unroll_2,pipeline,unroll_2,pipeline_1,16.75,0.994665492339535,False
workload_643.cpp,xczu7ev-ffvc1156-2-e,10.0,185.80254,51,58,1,2,5,block_4_1,block_8_2,block_2_1,block_4_1,block_4_1,complete_1,unroll_2,pipeline,unroll_2,pipeline_1,16.5,0.8589098416435172,False
workload_644.cpp,xczu7ev-ffvc1156-2-e,10.0,155.81952,51,58,2,3,6,block_2_1,block_4_1,block_2_1,block_2_1,block_2_1,complete_1,unroll_2,pipeline,unroll_4,pipeline_1,17.25,1.0,True
workload_645.cpp,xczu7ev-ffvc1156-2-e,10.0,133.04923,51,58,10,5,7,block_4_1,block_4_2,block_2_2,block_4_1,block_2_1,cyclic_2_1,unroll_2,pipeline,pipeline,unroll,20.0,0.9078247320324191,False
workload_646.cpp,xczu7ev-ffvc1156-2-e,10.0,156.31074,51,58,6,4,7,block_4_1,block_4_1,block_2_1,block_4_1,block_2_1,complete_1,unroll_2,unroll,unroll_2,pipeline,18.75,0.9471096669071638,False
workload_647.cpp,xczu7ev-ffvc1156-2-e,10.0,143.53541,54,58,10,5,7,block_4_1,block_8_2,block_2_2,cyclic_4_1,block_2_1,block_4_1,unroll_2,pipeline,pipeline,unroll,20.0,0.9059063463573933,False
workload_648.cpp,xczu7ev-ffvc1156-2-e,10.0,164.99456,54,58,1,3,7,cyclic_2_1,block_4_2,block_2_1,block_4_1,block_2_1,complete_1,unroll_2,pipeline,unroll_4,pipeline_1,17.25,0.9510103199824578,False
workload_649.cpp,xczu7ev-ffvc1156-2-e,10.0,185.31103,54,58,1,3,7,cyclic_2_1,block_8_2,block_2_1,block_8_1,block_2_1,complete_1,unroll_2,pipeline,unroll_4,pipeline_1,17.25,0.8588631860815842,False
workload_650.cpp,xczu7ev-ffvc1156-2-e,10.0,205.62705,54,58,1,3,9,block_4_1,cyclic_8_2,block_2_2,block_4_1,block_2_1,block_8_1,unroll_2,pipeline,unroll_4,pipeline_1,17.75,0.7671940653235974,False
workload_651.cpp,xczu7ev-ffvc1156-2-e,10.0,138.2927,57,58,10,5,6,cyclic_4_1,block_4_2,block_2_1,block_4_1,block_2_1,complete_1,unroll_2,pipeline,pipeline,pipeline_1,19.75,0.9152282092390833,False
workload_652.cpp,xczu7ev-ffvc1156-2-e,10.0,185.31072,57,58,1,3,7,block_4_1,block_8_2,block_2_1,block_2_1,block_2_1,complete_1,unroll_2,pipeline,unroll_4,pipeline_1,17.25,0.858864584510883,False
workload_653.cpp,xczu7ev-ffvc1156-2-e,10.0,155.57376,65,58,2,5,9,cyclic_4_1,block_4_1,block_2_1,block_4_1,block_2_1,complete_1,unroll_2,pipeline,unroll_8,pipeline,18.5,1.0,True
workload_654.cpp,xczu7ev-ffvc1156-2-e,10.0,165.65016,77,58,1,6,13,block_4_1,block_4_2,block_2_2,block_8_1,block_2_1,block_8_1,unroll_4,pipeline,unroll_4,pipeline_1,19.5,0.9016386513304608,False
workload_655.cpp,xczu7ev-ffvc1156-2-e,10.0,133.5375,84,58,18,8,15,block_4_1,block_4_2,block_2_2,block_4_1,block_2_1,block_8_1,unroll_2,pipeline_1,unroll_4,unroll,24.75,0.8173442673190149,False
workload_656.cpp,xczu7ev-ffvc1156-2-e,10.0,167.45427,49,58,2,2,6,block_4_1,block_4_1,block_8_1,block_8_1,cyclic_2_1,cyclic_4_1,unroll_2,pipeline,unroll_2,pipeline_1,17.0,0.942942191734931,False
workload_657.cpp,xczu7ev-ffvc1156-2-e,10.0,166.30474,97,60,6,15,27,block_2_1,block_4_1,block_32_1,block_4_1,block_2_1,complete_1,unroll_4,unroll,unroll_4,pipeline_1,27.0,0.7123385445964697,False
workload_658.cpp,xczu7ev-ffvc1156-2-e,10.0,165.48608,49,58,1,2,5,block_2_1,block_4_2,block_2_1,block_4_1,block_2_1,complete_1,unroll_2,pipeline,unroll_2,pipeline_1,16.5,0.9548195504574704,False
workload_659.cpp,xczu7ev-ffvc1156-2-e,10.0,130.42884,55,58,11,7,9,block_4_1,block_4_2,block_4_2,block_8_1,block_4_1,complete_1,unroll_2,pipeline,pipeline,pipeline_1,21.25,0.8837137805069525,False
workload_660.cpp,xczu7ev-ffvc1156-2-e,10.0,155.8195,55,58,2,3,7,block_4_1,block_2_1,block_2_1,block_2_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_4,pipeline_1,17.5,1.0,True
workload_661.cpp,xczu7ev-ffvc1156-2-e,10.0,164.99456,55,58,1,3,7,block_2_1,block_4_2,block_2_1,block_4_1,block_2_1,complete_1,unroll_2,pipeline,unroll_4,pipeline_1,17.25,0.9510103199824578,False
workload_662.cpp,xczu7ev-ffvc1156-2-e,10.0,156.31134,52,58,2,2,5,block_4_1,block_4_1,block_2_1,block_2_1,block_4_1,complete_1,unroll_2,pipeline,unroll_2,pipeline_1,16.75,0.994665492339535,False
workload_663.cpp,xczu7ev-ffvc1156-2-e,10.0,155.82198,55,58,2,3,6,block_2_1,block_2_2,block_2_1,block_4_1,block_2_1,complete_1,unroll_2,unroll_2,unroll_4,pipeline_1,17.25,0.9839911891627565,False
workload_664.cpp,xczu7ev-ffvc1156-2-e,10.0,164.99426,64,58,6,5,10,block_4_1,block_4_1,block_2_2,block_2_1,block_2_1,complete_1,unroll_2,unroll,unroll_4,pipeline_1,19.75,0.8949248682301336,False
workload_665.cpp,xczu7ev-ffvc1156-2-e,10.0,138.29462,67,58,10,6,8,block_4_1,block_4_1,block_4_1,block_4_1,block_2_1,complete_1,unroll_2,pipeline,pipeline,pipeline_1,20.5,0.8936782583884544,False
workload_666.cpp,xczu7ev-ffvc1156-2-e,10.0,138.29253,59,58,10,4,6,block_4_1,cyclic_4_2,block_2_1,cyclic_4_1,block_2_1,block_4_1,unroll_2,pipeline,pipeline,unroll,19.5,0.9234049640254738,False
workload_667.cpp,xczu7ev-ffvc1156-2-e,10.0,148.77772,77,58,10,6,9,block_4_1,block_8_2,block_2_1,block_4_1,block_4_1,complete_1,unroll_4,pipeline,pipeline,unroll,20.75,0.8762639384935292,False
workload_668.cpp,xczu7ev-ffvc1156-2-e,10.0,208.08726,47,60,1,2,6,block_4_1,complete_2,block_2_1,block_8_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_2,unroll_2,pipeline_1,17.25,0.7590424629102496,False
workload_669.cpp,xczu7ev-ffvc1156-2-e,10.0,130.42764,134,58,11,31,32,cyclic_2_1,block_4_2,block_4_2,block_8_1,block_2_1,block_4_1,unroll_16,pipeline,pipeline,pipeline_1,33.0,0.6771913990645569,False
workload_670.cpp,xczu7ev-ffvc1156-2-e,10.0,147.13579,66,58,16,5,8,block_4_1,cyclic_8_2,block_2_2,cyclic_4_1,block_2_1,block_4_1,unroll_2,unroll,unroll_2,unroll,21.75,0.8510892778607554,False
workload_671.cpp,xczu7ev-ffvc1156-2-e,10.0,138.29462,53,58,10,5,7,cyclic_2_1,block_2_1,block_2_1,block_4_1,block_2_1,complete_1,unroll_2,pipeline,pipeline,pipeline,20.0,0.9069952809935691,False
workload_672.cpp,xczu7ev-ffvc1156-2-e,10.0,155.57406,60,58,2,5,9,block_4_1,block_4_1,block_2_1,block_4_1,block_4_1,complete_1,unroll_2,pipeline,unroll_8,pipeline,18.5,0.9577238913335288,False
workload_673.cpp,xczu7ev-ffvc1156-2-e,10.0,327.19622,115,58,10,4,8,cyclic_4_1,block_4_2,block_2_1,block_4_1,block_2_1,complete_1,unroll_2,pipeline,unroll_4,unroll,20.0,0.3444387062837628,False
workload_674.cpp,xczu7ev-ffvc1156-2-e,10.0,337.68196,121,58,10,4,10,block_4_1,block_8_2,block_2_1,block_4_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_4,unroll,20.5,0.31680997703060754,False
workload_675.cpp,xczu7ev-ffvc1156-2-e,10.0,130.42766,127,58,11,31,32,cyclic_2_1,block_4_2,block_4_2,block_8_1,block_2_1,cyclic_2_1,unroll_16,pipeline,pipeline,pipeline_1,33.0,0.6771913663118004,False
workload_676.cpp,xczu7ev-ffvc1156-2-e,10.0,164.9941,189,58,1,20,35,block_4_1,block_4_2,block_2_2,complete_1,block_2_1,complete_1,unroll_16,pipeline,unroll_4,pipeline_1,28.5,0.6891987681117093,False
workload_678.cpp,xczu7ev-ffvc1156-2-e,5.0,74.393545,72,58,10,6,8,cyclic_2_1,block_4_1,block_8_2,block_4_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_2,pipeline_1,pipeline,20.5,0.8807093594804746,False
workload_679.cpp,xczu7ev-ffvc1156-2-e,5.0,70.78559,72,60,11,8,12,cyclic_128_1,cyclic_8_2,block_4_2,cyclic_2_1,block_2_1,complete_1,unroll_2,unroll,pipeline,unroll_4,22.75,0.8288621652103558,False
workload_680.cpp,xczu7ev-ffvc1156-2-e,5.0,99.620025,120,60,1,13,22,cyclic_2_1,block_4_2,cyclic_16_1,complete_1,cyclic_2_1,cyclic_4_1,unroll_8,pipeline,unroll_4,pipeline,24.0,0.7168601036718822,False
workload_681.cpp,xczu7ev-ffvc1156-2-e,5.0,72.09706,206,62,10,28,34,cyclic_32_1,complete_2,block_2_2,cyclic_4_1,block_2_1,complete_1,unroll_32,pipeline,pipeline,unroll,33.5,0.5197250169998096,False
workload_682.cpp,xczu7ev-ffvc1156-2-e,5.0,314.59952,578,64,1,8,17,block_16_1,complete_2,block_32_1,block_8_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_8,unroll_16,unroll_2,22.5,0.282978704033422,False
workload_683.cpp,xczu7ev-ffvc1156-2-e,5.0,74.71953,492,62,10,22,34,block_128_1,block_32_1,block_2_2,cyclic_4_1,block_8_1,cyclic_2_1,unroll_2,pipeline_1,pipeline,unroll_2,32.0,0.5701831299793331,False
workload_687.cpp,xczu7ev-ffvc1156-2-e,5.0,89.29903,125,60,2,12,25,block_4_1,cyclic_64_1,block_2_1,cyclic_8_1,block_4_1,block_4_1,unroll_4,unroll_2,unroll_8,pipeline_1,24.75,0.7363214964865694,False
workload_688.cpp,xczu7ev-ffvc1156-2-e,5.0,133.71803,2268,64,6,15,53,cyclic_64_1,cyclic_16_1,cyclic_16_1,cyclic_4_1,cyclic_4_1,cyclic_8_1,unroll_32,unroll_4,unroll_16,unroll_4,34.5,0.39710974046950875,False
workload_689.cpp,xczu7ev-ffvc1156-2-e,5.0,286.888165,125,58,1,5,12,cyclic_4_1,block_2_2,cyclic_8_2,complete_1,block_8_1,block_8_1,unroll_8,pipeline_1,unroll_2,unroll_4,19.0,0.39462887363184673,False
workload_703.cpp,xczu7ev-ffvc1156-2-e,5.0,75.37476,94,62,12,14,24,cyclic_128_1,block_8_2,complete_2,block_8_1,complete_1,complete_1,unroll_4,pipeline_1,pipeline_1,pipeline,28.0,0.7067698230040761,False
workload_704.cpp,xczu7ev-ffvc1156-2-e,5.0,66.856165,67,60,10,7,9,cyclic_64_1,block_2_2,block_4_2,complete_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_4,pipeline_1,unroll_4,21.5,0.8627393304324174,False
workload_707.cpp,xczu7ev-ffvc1156-2-e,5.0,80.28934,1168,62,10,23,59,block_64_1,block_8_1,cyclic_16_1,complete_1,complete_1,cyclic_4_1,unroll_32,pipeline,pipeline_1,unroll_2,38.5,0.36775190396814605,False
workload_708.cpp,xczu7ev-ffvc1156-2-e,5.0,121.98492,280,60,6,7,17,cyclic_16_1,cyclic_2_1,cyclic_4_2,cyclic_8_1,block_4_1,block_4_1,unroll_32,unroll_4,unroll_4,unroll_4,22.5,0.6836197258027964,False
workload_709.cpp,xczu7ev-ffvc1156-2-e,5.0,81.597305,532,60,13,12,23,block_16_1,cyclic_8_2,block_2_2,block_8_1,cyclic_4_1,cyclic_2_1,unroll_8,pipeline_1,unroll_8,unroll,27.0,0.712507059496516,False
workload_718.cpp,xczu7ev-ffvc1156-2-e,5.0,74.393525,77,58,10,6,8,cyclic_2_1,block_4_1,block_8_2,block_4_1,cyclic_2_1,complete_1,unroll_2,unroll_2,pipeline_1,unroll,20.5,0.8807093986204789,False
workload_719.cpp,xczu7ev-ffvc1156-2-e,5.0,66.85433,77,60,10,7,12,block_128_1,cyclic_4_2,block_2_2,cyclic_4_1,block_8_1,cyclic_2_1,unroll_2,pipeline_1,pipeline,unroll_2,22.25,0.8473573819905728,False
workload_720.cpp,xczu7ev-ffvc1156-2-e,5.0,72.0982,110,60,10,12,19,cyclic_128_1,block_8_2,block_2_2,block_8_1,complete_1,complete_1,unroll_4,pipeline_1,pipeline_1,unroll_4,25.25,0.7730789767185277,False
workload_721.cpp,xczu7ev-ffvc1156-2-e,5.0,294.588645,146,59,1,7,13,cyclic_4_1,block_8_2,cyclic_8_2,complete_1,block_8_1,block_8_1,unroll_8,pipeline_1,unroll_2,unroll_4,20.0,0.3629599057902133,False
workload_722.cpp,xczu7ev-ffvc1156-2-e,5.0,291.84624,307,60,1,7,28,block_4_1,cyclic_64_1,block_2_1,cyclic_8_1,block_4_1,block_4_1,unroll_4,unroll_2,unroll_8,unroll_4,24.0,0.30930614196128997,False
workload_723.cpp,xczu7ev-ffvc1156-2-e,5.0,79.960905,369,60,10,6,11,cyclic_2_1,block_4_2,cyclic_16_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,unroll_2,pipeline,pipeline,pipeline,21.75,0.8290651752276194,False
workload_724.cpp,xczu7ev-ffvc1156-2-e,5.0,90.812565,379,60,2,25,43,block_32_1,block_8_1,block_2_1,cyclic_8_1,block_2_1,block_8_1,unroll_8,pipeline_1,unroll_8,pipeline,32.5,0.5367563888242262,False
workload_725.cpp,xczu7ev-ffvc1156-2-e,5.0,66.856165,65,60,10,7,9,cyclic_64_1,block_2_2,block_4_2,complete_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_4,pipeline_1,pipeline_1,21.5,0.8627393304324174,False
workload_726.cpp,xczu7ev-ffvc1156-2-e,5.0,292.335005,473,60,13,12,44,cyclic_128_1,cyclic_8_2,block_4_2,complete_1,block_4_1,complete_1,unroll_8,unroll,unroll_4,unroll_4,32.25,0.19608628847232035,False
workload_727.cpp,xczu7ev-ffvc1156-2-e,5.0,110.186855,514,60,7,10,24,cyclic_16_1,cyclic_2_1,cyclic_4_2,cyclic_8_1,block_4_1,block_4_1,unroll_32,pipeline,unroll_4,unroll_8,25.25,0.65464128616856,False
workload_728.cpp,xczu7ev-ffvc1156-2-e,5.0,83.952855,882,58,2,58,77,block_4_1,block_2_1,block_2_1,block_4_1,cyclic_4_1,cyclic_2_1,unroll_32,pipeline,unroll_16,pipeline,48.75,0.16341662203911583,False
workload_731.cpp,xczu7ev-ffvc1156-2-e,5.0,81.597305,623,60,13,12,23,block_16_1,cyclic_8_2,block_2_2,block_8_1,cyclic_2_1,cyclic_2_1,unroll_8,pipeline_1,unroll_8,unroll,27.0,0.712507059496516,False
workload_742.cpp,xczu7ev-ffvc1156-2-e,5.0,69.476835,1160,60,14,29,38,cyclic_32_1,cyclic_4_1,cyclic_2_2,block_4_1,block_2_1,cyclic_8_1,unroll_32,unroll_2,pipeline_1,unroll_8,35.25,0.463277910743789,False
workload_743.cpp,xczu7ev-ffvc1156-2-e,5.0,70.78559,72,60,11,8,12,cyclic_128_1,cyclic_8_2,block_4_2,cyclic_2_1,block_2_1,complete_1,unroll_2,unroll,pipeline,unroll_8,22.75,0.8288621652103558,False
workload_752.cpp,xczu7ev-ffvc1156-2-e,5.0,94.45848,1305,62,1,43,91,block_128_1,block_4_2,block_64_1,cyclic_8_1,block_8_1,block_2_1,unroll_8,pipeline,unroll_4,pipeline_1,49.25,0.1555242189832661,False
workload_754.cpp,xczu7ev-ffvc1156-2-e,5.0,66.52401,3134,58,48,45,60,cyclic_2_1,cyclic_2_2,block_2_2,block_4_1,cyclic_8_1,complete_1,unroll_16,pipeline_1,unroll_16,unroll,52.75,0.12216209483006499,False
workload_758.cpp,xczu7ev-ffvc1156-2-e,5.0,70.78549,69,60,11,8,14,cyclic_128_1,cyclic_8_2,block_4_2,cyclic_2_1,complete_1,complete_1,unroll_2,unroll,pipeline,unroll_4,23.25,0.8182660701208596,False
workload_759.cpp,xczu7ev-ffvc1156-2-e,5.0,281.645285,118,58,1,5,11,cyclic_4_1,cyclic_2_2,block_4_2,complete_1,block_8_1,block_8_1,unroll_8,pipeline_1,unroll_2,unroll_4,18.75,0.4089655154976678,False
workload_760.cpp,xczu7ev-ffvc1156-2-e,5.0,66.527175,148,58,10,32,31,cyclic_2_1,cyclic_2_2,block_2_2,block_4_1,cyclic_2_1,cyclic_4_1,unroll_16,pipeline_1,pipeline,pipeline,32.75,0.5447996579773744,False
workload_761.cpp,xczu7ev-ffvc1156-2-e,5.0,66.85411,165,60,10,30,34,cyclic_32_1,cyclic_4_2,block_2_2,cyclic_4_1,block_8_1,cyclic_2_1,unroll_32,pipeline_1,pipeline,unroll_2,33.5,0.5194274807243362,False
workload_762.cpp,xczu7ev-ffvc1156-2-e,5.0,85.283085,186,60,2,15,20,cyclic_16_1,cyclic_2_1,cyclic_4_1,cyclic_4_1,block_4_1,block_4_1,unroll_32,pipeline,unroll_4,pipeline,24.25,0.7589859528277402,False
workload_763.cpp,xczu7ev-ffvc1156-2-e,5.0,145.18781,212,64,1,25,52,block_16_1,complete_2,block_32_1,cyclic_8_1,cyclic_2_1,cyclic_2_1,unroll_2,pipeline_1,unroll_16,pipeline,35.5,0.35078202731732455,False
workload_764.cpp,xczu7ev-ffvc1156-2-e,5.0,72.099045,72,60,10,7,9,cyclic_64_1,block_2_2,cyclic_8_2,complete_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_4,pipeline_1,unroll_4,21.5,0.8534038825497288,False
workload_765.cpp,xczu7ev-ffvc1156-2-e,5.0,72.09721,75,60,10,7,12,block_128_1,block_8_2,block_2_2,cyclic_4_1,block_8_1,cyclic_2_1,unroll_2,pipeline_1,pipeline,unroll_2,22.25,0.8366217593014806,False
workload_766.cpp,xczu7ev-ffvc1156-2-e,5.0,75.37403,92,62,12,14,24,cyclic_128_1,block_8_2,complete_2,block_8_1,block_2_1,complete_1,unroll_4,pipeline_1,pipeline_1,pipeline,28.0,0.7067715330844363,False
workload_767.cpp,xczu7ev-ffvc1156-2-e,5.0,286.437055,301,60,6,6,13,block_32_1,cyclic_8_2,block_2_1,cyclic_2_1,block_2_1,complete_1,unroll_2,unroll,unroll_8,unroll_8,21.25,0.3607734754278079,False
workload_768.cpp,xczu7ev-ffvc1156-2-e,5.0,89.54475,127,62,2,9,21,cyclic_64_1,block_4_1,cyclic_16_1,block_4_1,cyclic_4_1,cyclic_2_1,unroll_2,unroll_2,unroll_16,pipeline,23.5,0.7615924998040697,False
workload_769.cpp,xczu7ev-ffvc1156-2-e,5.0,72.09728,77,62,10,6,11,block_128_1,complete_2,block_2_2,cyclic_4_1,block_2_1,complete_1,unroll_2,pipeline,pipeline,unroll,22.25,0.8366216048468452,False
workload_770.cpp,xczu7ev-ffvc1156-2-e,5.0,297.08652,366,60,12,11,21,block_4_1,cyclic_64_1,cyclic_2_2,block_4_1,block_4_1,block_4_1,unroll_4,unroll,unroll_8,unroll_4,26.0,0.27161978719266955,False
workload_771.cpp,xczu7ev-ffvc1156-2-e,5.0,370.77459,376,62,1,7,28,cyclic_128_1,block_2_2,cyclic_32_1,block_4_1,complete_1,cyclic_8_1,unroll_8,pipeline_1,unroll_2,unroll_4,24.5,0.1546941726164034,False
workload_772.cpp,xczu7ev-ffvc1156-2-e,5.0,99.619475,115,60,1,13,24,cyclic_2_1,block_4_2,cyclic_16_1,complete_1,cyclic_2_1,cyclic_4_1,unroll_8,pipeline_1,unroll_4,pipeline,24.5,0.7070557018299388,False
