Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,OuterLoop_1,OuterLoop_2,InnerLoop_1_1,InnerLoop_1_2,Area,Weight,is_pareto
workload_3170.cpp,xcu200-fsgd2104-2-e,5.0,16.218955,80,1,1,1,1,block_2_1,block_2_1,block_32_1,cyclic_32_1,unroll_2,unroll_16,pipeline,pipeline_1,1.0,0.9545532939201463,False
workload_3171.cpp,xcu200-fsgd2104-2-e,5.0,16.06235,105,1,1,1,1,cyclic_16_1,cyclic_8_1,cyclic_16_1,block_2_1,unroll_2,unroll,unroll_16,unroll_16,1.0,0.9746873374537897,False
workload_3172.cpp,xcu200-fsgd2104-2-e,5.0,18.927395,66,1,1,1,1,cyclic_4_1,cyclic_2_1,block_4_1,block_2_1,unroll_2,unroll_4,unroll_4,unroll_4,1.0,0.6434283701597043,False
workload_3173.cpp,xcu200-fsgd2104-2-e,5.0,16.300875,291,1,1,1,4,block_16_1,block_2_1,cyclic_64_1,cyclic_128_1,unroll_2,unroll_16,pipeline,pipeline_1,1.75,0.8914698035342911,False
workload_3174.cpp,xcu200-fsgd2104-2-e,5.0,16.321735,575,1,1,1,11,block_16_1,block_4_1,cyclic_128_1,block_2_1,unroll_4,unroll_16,unroll_16,unroll_64,3.5,0.7281029829890389,False
workload_3175.cpp,xcu200-fsgd2104-2-e,5.0,16.213735,92,1,1,1,1,cyclic_4_1,cyclic_64_1,cyclic_4_1,cyclic_16_1,unroll_4,unroll_8,pipeline_1,pipeline,1.0,0.9552206303951188,False
workload_3176.cpp,xcu200-fsgd2104-2-e,5.0,16.05987,398,1,1,1,7,cyclic_16_1,block_32_1,cyclic_128_1,block_2_1,unroll_2,unroll,unroll_32,pipeline_1,2.5,0.8360272289957743,False
workload_3177.cpp,xcu200-fsgd2104-2-e,5.0,16.06499,994,1,1,1,8,block_16_1,block_128_1,block_8_1,cyclic_128_1,unroll_2,unroll,unroll_16,pipeline,2.75,0.8117927715250669,False
workload_3180.cpp,xcu200-fsgd2104-2-e,5.0,16.213715,62,1,1,1,1,block_2_1,cyclic_8_1,block_2_1,cyclic_16_1,unroll_2,unroll_4,pipeline_1,pipeline_1,1.0,0.9552231877407392,False
workload_3181.cpp,xcu200-fsgd2104-2-e,5.0,16.239155,63,1,1,1,1,cyclic_2_1,cyclic_4_1,cyclic_8_1,cyclic_16_1,unroll_2,unroll_4,unroll_4,pipeline,1.0,0.9519733349242685,False
workload_3182.cpp,xcu200-fsgd2104-2-e,5.0,16.268895,77,1,1,1,1,cyclic_2_1,cyclic_4_1,block_4_1,block_2_1,unroll_4,unroll_4,unroll_4,pipeline,1.0,0.9481820185946737,False
workload_3183.cpp,xcu200-fsgd2104-2-e,5.0,21.266135,84,1,1,1,1,cyclic_2_1,block_32_1,block_4_1,cyclic_16_1,unroll_4,unroll_8,pipeline_1,unroll_2,1.0,0.43118886575488446,False
workload_3184.cpp,xcu200-fsgd2104-2-e,5.0,16.214875,166,1,1,1,4,block_2_1,block_4_1,cyclic_4_1,cyclic_4_1,unroll_2,unroll_8,unroll_64,pipeline_1,1.75,0.8984104042512924,False
workload_3185.cpp,xcu200-fsgd2104-2-e,5.0,16.134335,76,1,1,1,1,cyclic_2_1,cyclic_2_1,cyclic_2_1,block_4_1,unroll_4,unroll_4,pipeline_1,unroll_16,1.0,0.9654034164398376,False
workload_3186.cpp,xcu200-fsgd2104-2-e,5.0,16.213685,84,1,1,1,1,block_4_1,cyclic_8_1,block_4_1,block_2_1,unroll_8,unroll_4,pipeline,pipeline_1,1.0,0.9552270237663391,False
workload_3187.cpp,xcu200-fsgd2104-2-e,5.0,16.356905,66,1,1,1,1,block_4_1,block_2_1,block_2_1,block_2_1,unroll_2,unroll,pipeline,unroll_8,1.0,0.9370118534244926,False
workload_3188.cpp,xcu200-fsgd2104-2-e,5.0,16.275435,169,1,1,1,2,block_2_1,block_32_1,block_4_1,block_8_1,unroll_2,unroll_8,pipeline_1,unroll_32,1.25,0.9369776188577688,False
workload_3189.cpp,xcu200-fsgd2104-2-e,5.0,16.223915,58,1,1,1,1,block_4_1,block_4_1,block_4_1,cyclic_4_1,unroll_2,unroll_8,pipeline,unroll_8,1.0,0.953919437755682,False
workload_3190.cpp,xcu200-fsgd2104-2-e,5.0,16.218875,110,1,1,1,2,block_2_1,cyclic_8_1,cyclic_64_1,cyclic_16_1,unroll_2,unroll_8,pipeline_1,pipeline_1,1.25,0.9430273025880961,False
workload_3191.cpp,xcu200-fsgd2104-2-e,5.0,16.234035,91,1,1,1,1,cyclic_4_1,block_32_1,block_4_1,block_2_1,unroll_2,unroll_4,unroll_8,pipeline,1.0,0.9526268961039727,False
workload_3192.cpp,xcu200-fsgd2104-2-e,5.0,16.06489,222,1,1,1,4,block_16_1,cyclic_8_1,block_4_1,cyclic_32_1,unroll_4,unroll,unroll_16,unroll_8,1.75,0.9097625788317715,False
workload_3193.cpp,xcu200-fsgd2104-2-e,5.0,16.216235,592,1,1,1,10,block_4_1,block_128_1,cyclic_2_1,cyclic_16_1,unroll_2,unroll_16,unroll_32,pipeline,3.25,0.7565930636740905,False
workload_3194.cpp,xcu200-fsgd2104-2-e,5.0,16.270175,62,1,1,1,1,cyclic_4_1,cyclic_2_1,block_4_1,block_2_1,unroll_2,unroll_2,unroll_4,pipeline,1.0,0.948019031335536,False
workload_3195.cpp,xcu200-fsgd2104-2-e,5.0,16.270475,615,1,1,1,8,block_16_1,block_128_1,cyclic_4_1,cyclic_128_1,unroll_2,unroll_8,unroll_16,unroll_64,2.75,0.7985948693763579,False
workload_3196.cpp,xcu200-fsgd2104-2-e,5.0,16.228955,1044,1,1,1,9,block_2_1,block_128_1,cyclic_64_1,cyclic_128_1,unroll_2,unroll_8,unroll_16,pipeline_1,3.0,0.7782618601618363,False
workload_3197.cpp,xcu200-fsgd2104-2-e,5.0,16.275395,64,1,1,1,1,cyclic_2_1,cyclic_8_1,block_4_1,block_4_1,unroll_2,unroll_4,pipeline,unroll_4,1.0,0.9473545110868976,False
workload_3198.cpp,xcu200-fsgd2104-2-e,5.0,16.236795,580,1,1,1,8,block_2_1,block_32_1,block_128_1,cyclic_16_1,unroll_2,unroll_16,pipeline_1,unroll_8,2.75,0.8008083103299274,False
workload_3199.cpp,xcu200-fsgd2104-2-e,5.0,16.181115,178,1,1,1,3,block_4_1,cyclic_2_1,cyclic_64_1,cyclic_16_1,unroll_2,unroll_16,pipeline_1,unroll_64,1.5,0.9247875591438547,False
workload_3200.cpp,xcu200-fsgd2104-2-e,5.0,16.274135,88,1,1,1,1,cyclic_2_1,block_4_1,block_4_1,block_2_1,unroll_4,unroll_8,pipeline_1,unroll_8,1.0,0.9475148886785633,False
workload_3201.cpp,xcu200-fsgd2104-2-e,5.0,16.05491,289,1,1,1,4,block_16_1,block_4_1,cyclic_128_1,cyclic_4_1,unroll_2,unroll,pipeline,pipeline_1,1.75,0.91048181007629,False
workload_3202.cpp,xcu200-fsgd2104-2-e,5.0,16.05472,419,2,1,1,9,cyclic_16_1,cyclic_64_1,cyclic_4_1,block_2_1,unroll_8,unroll,unroll_16,pipeline,3.25,0.7663483709977357,False
workload_3203.cpp,xcu200-fsgd2104-2-e,5.0,16.05475,86,1,1,1,1,cyclic_16_1,block_4_1,cyclic_2_1,block_2_1,unroll_2,unroll,unroll_16,pipeline,1.0,0.9756704019423783,False
workload_3204.cpp,xcu200-fsgd2104-2-e,5.0,16.213715,53,1,1,1,1,block_2_1,block_2_1,cyclic_4_1,block_2_1,unroll_2,unroll_4,pipeline,pipeline,1.0,0.9552231877407392,False
workload_3205.cpp,xcu200-fsgd2104-2-e,5.0,16.218845,122,1,1,1,2,block_2_1,block_4_1,block_4_1,cyclic_16_1,unroll_8,unroll_16,pipeline_1,unroll_8,1.25,0.9430304638084748,False
workload_3206.cpp,xcu200-fsgd2104-2-e,5.0,16.185405,337,1,1,1,9,block_2_1,cyclic_8_1,cyclic_16_1,cyclic_16_1,unroll_8,unroll_16,unroll_32,unroll_16,3.0,0.7810057890939233,False
workload_3207.cpp,xcu200-fsgd2104-2-e,5.0,16.213715,66,1,1,1,1,block_2_1,block_32_1,block_4_1,cyclic_16_1,unroll_2,unroll_4,pipeline,pipeline_1,1.0,0.9552231877407392,False
workload_3209.cpp,xcu200-fsgd2104-2-e,5.0,16.190685,126,1,1,1,2,block_4_1,cyclic_8_1,cyclic_4_1,cyclic_16_1,unroll_8,unroll_16,pipeline_1,unroll_16,1.25,0.9459726557395884,False
workload_3210.cpp,xcu200-fsgd2104-2-e,5.0,16.152795,524,1,1,3,10,block_2_1,cyclic_8_1,block_32_1,cyclic_4_1,unroll_2,unroll_16,unroll_64,unroll_16,3.75,0.7164086845159814,False
workload_3211.cpp,xcu200-fsgd2104-2-e,5.0,16.136955,71,1,1,1,1,block_2_1,block_4_1,cyclic_2_1,block_8_1,unroll_2,unroll_8,pipeline_1,unroll_8,1.0,0.9650664486936162,False
workload_3212.cpp,xcu200-fsgd2104-2-e,5.0,16.218955,116,1,1,1,2,block_2_1,cyclic_4_1,cyclic_64_1,block_2_1,unroll_2,unroll_16,pipeline_1,pipeline_1,1.25,0.943018872399588,False
workload_3213.cpp,xcu200-fsgd2104-2-e,5.0,18.272095,231,1,1,1,3,cyclic_2_1,cyclic_4_1,cyclic_128_1,cyclic_16_1,unroll_2,unroll_2,unroll_4,pipeline,1.5,0.7052597263806152,False
workload_3214.cpp,xcu200-fsgd2104-2-e,5.0,15.97297,509,1,1,1,6,cyclic_4_1,cyclic_64_1,cyclic_128_1,cyclic_16_1,unroll_4,unroll,pipeline_1,pipeline,2.25,0.8659471308076676,False
workload_3215.cpp,xcu200-fsgd2104-2-e,5.0,16.245725,232,1,1,1,3,cyclic_4_1,cyclic_64_1,cyclic_2_1,cyclic_32_1,unroll_8,unroll_8,pipeline_1,unroll_4,1.5,0.9191312859647978,False
workload_3216.cpp,xcu200-fsgd2104-2-e,5.0,15.94779,215,1,1,1,4,block_2_1,block_128_1,cyclic_4_1,cyclic_4_1,unroll_2,unroll,unroll_8,unroll_64,1.75,0.9179026061286971,False
workload_3217.cpp,xcu200-fsgd2104-2-e,5.0,16.05984,1535,1,1,1,15,cyclic_16_1,block_32_1,block_8_1,block_2_1,unroll_8,unroll,unroll_32,pipeline,4.5,0.6581140609260617,False
workload_3218.cpp,xcu200-fsgd2104-2-e,5.0,16.211005,1197,1,1,3,17,block_4_1,cyclic_8_1,cyclic_2_1,cyclic_16_1,unroll_8,unroll_16,unroll_64,unroll_32,5.5,0.5135887056700367,False
workload_3220.cpp,xcu200-fsgd2104-2-e,5.0,16.213755,57,1,1,1,1,block_2_1,block_2_1,cyclic_4_1,cyclic_4_1,unroll_2,unroll_8,pipeline,pipeline_1,1.0,0.9552180730533218,False
workload_3221.cpp,xcu200-fsgd2104-2-e,5.0,16.136915,65,1,1,1,1,block_2_1,block_4_1,cyclic_2_1,block_2_1,unroll_2,unroll_4,pipeline_1,unroll_8,1.0,0.9650715927461185,False
workload_3222.cpp,xcu200-fsgd2104-2-e,5.0,15.96784,163,2,1,1,2,cyclic_2_1,cyclic_64_1,cyclic_4_1,cyclic_16_1,unroll_8,unroll,pipeline_1,pipeline,1.5,0.9415886781982746,False
workload_3223.cpp,xcu200-fsgd2104-2-e,5.0,16.116475,71,1,1,1,1,block_2_1,block_4_1,cyclic_2_1,cyclic_16_1,unroll_2,unroll_8,pipeline_1,unroll_8,1.0,0.9677022043158396,False
workload_3224.cpp,xcu200-fsgd2104-2-e,5.0,16.318515,210,1,1,1,5,block_16_1,cyclic_4_1,cyclic_128_1,block_2_1,unroll_2,unroll_4,unroll_16,pipeline_1,2.0,0.8661122270674372,False
workload_3225.cpp,xcu200-fsgd2104-2-e,5.0,15.99835,239,2,1,1,4,block_2_1,block_64_1,block_4_1,cyclic_4_1,unroll_2,unroll,unroll_8,unroll_64,2.0,0.8890959956405452,False
workload_3226.cpp,xcu200-fsgd2104-2-e,5.0,16.213715,60,1,1,1,1,block_4_1,cyclic_8_1,block_4_1,cyclic_8_1,unroll_2,unroll_4,pipeline_1,pipeline,1.0,0.9552231877407392,False
workload_3227.cpp,xcu200-fsgd2104-2-e,5.0,16.213715,59,1,1,1,1,block_2_1,cyclic_8_1,block_2_1,cyclic_4_1,unroll_2,unroll_4,pipeline_1,pipeline_1,1.0,0.9552231877407392,False
workload_3228.cpp,xcu200-fsgd2104-2-e,5.0,16.190715,74,1,1,1,1,block_4_1,cyclic_8_1,cyclic_4_1,cyclic_16_1,unroll_2,unroll_16,pipeline_1,unroll_16,1.0,0.9581666657443265,False
workload_3229.cpp,xcu200-fsgd2104-2-e,5.0,16.05488,117,1,1,1,2,cyclic_32_1,block_4_1,block_8_1,block_2_1,unroll_8,unroll,pipeline,pipeline_1,1.25,0.95927103836329,False
workload_3230.cpp,xcu200-fsgd2104-2-e,5.0,16.06235,144,1,1,1,2,cyclic_16_1,block_32_1,cyclic_16_1,block_2_1,unroll_2,unroll,unroll_16,unroll_16,1.25,0.9585862440716897,False
workload_3231.cpp,xcu200-fsgd2104-2-e,5.0,15.97299,273,1,1,1,4,cyclic_2_1,block_2_1,cyclic_128_1,block_2_1,unroll_2,unroll,pipeline_1,pipeline,1.75,0.9162067563405344,False
workload_3232.cpp,xcu200-fsgd2104-2-e,5.0,16.310855,219,1,1,1,4,block_16_1,cyclic_8_1,block_4_1,cyclic_32_1,unroll_4,unroll_16,unroll_16,unroll_8,1.75,0.890645483776966,False
workload_3233.cpp,xcu200-fsgd2104-2-e,5.0,16.308175,276,1,1,1,6,cyclic_16_1,cyclic_8_1,block_8_1,cyclic_32_1,unroll_2,unroll_2,unroll_64,unroll_16,2.25,0.8431087799174322,False
workload_3234.cpp,xcu200-fsgd2104-2-e,5.0,16.05475,736,1,1,1,11,block_16_1,block_128_1,block_4_1,block_2_1,unroll_2,unroll,unroll_32,pipeline,3.5,0.7439992886490696,False
workload_3235.cpp,xcu200-fsgd2104-2-e,5.0,16.03547,503,1,1,1,8,block_16_1,block_128_1,cyclic_64_1,cyclic_4_1,unroll_2,unroll,unroll_16,unroll_64,2.75,0.8136273908208713,False
workload_3236.cpp,xcu200-fsgd2104-2-e,5.0,16.234035,62,1,1,1,1,cyclic_4_1,cyclic_2_1,cyclic_4_1,block_2_1,unroll_2,unroll_4,unroll_4,pipeline,1.0,0.9526268961039727,False
workload_3237.cpp,xcu200-fsgd2104-2-e,5.0,16.310765,211,1,1,1,5,cyclic_16_1,cyclic_8_1,cyclic_2_1,block_2_1,unroll_8,unroll_8,unroll_16,unroll_4,2.0,0.8667073683965497,False
workload_3238.cpp,xcu200-fsgd2104-2-e,5.0,16.181085,523,1,1,1,7,block_2_1,cyclic_4_1,cyclic_64_1,cyclic_16_1,unroll_8,unroll_16,pipeline_1,unroll_64,2.5,0.8281075951839332,False
workload_3239.cpp,xcu200-fsgd2104-2-e,5.0,16.05987,237,1,1,1,4,cyclic_16_1,block_32_1,block_8_1,block_2_1,unroll_2,unroll,unroll_32,pipeline_1,1.75,0.9101249391157749,False
workload_3240.cpp,xcu200-fsgd2104-2-e,5.0,16.216195,75,1,1,1,1,cyclic_2_1,block_4_1,cyclic_4_1,block_4_1,unroll_2,unroll_4,pipeline,unroll_16,1.0,0.9549061060424077,False
workload_3242.cpp,xcu200-fsgd2104-2-e,5.0,16.213715,62,1,1,1,1,block_2_1,block_32_1,block_4_1,block_8_1,unroll_2,unroll_4,pipeline_1,pipeline_1,1.0,0.9552231877407392,False
workload_3243.cpp,xcu200-fsgd2104-2-e,5.0,16.131855,62,1,1,1,1,block_2_1,cyclic_2_1,cyclic_2_1,block_2_1,unroll_4,unroll_4,pipeline_1,pipeline,1.0,0.9657224387267354,False
workload_3244.cpp,xcu200-fsgd2104-2-e,5.0,16.06499,707,1,1,1,4,cyclic_16_1,block_32_1,block_8_1,cyclic_128_1,unroll_2,unroll,unroll_16,pipeline,1.75,0.9097553485412258,False
workload_3245.cpp,xcu200-fsgd2104-2-e,5.0,16.352095,69,1,1,1,1,cyclic_8_1,cyclic_2_1,block_4_1,block_2_1,unroll_2,unroll_2,unroll_4,pipeline_1,1.0,0.9376204224180489,False
workload_3246.cpp,xcu200-fsgd2104-2-e,5.0,16.213695,87,2,1,1,1,block_2_1,cyclic_64_1,cyclic_4_1,cyclic_16_1,unroll_4,unroll_4,pipeline,pipeline,1.25,0.9435723228660508,False
workload_3247.cpp,xcu200-fsgd2104-2-e,5.0,16.213715,57,1,1,1,1,block_2_1,cyclic_8_1,block_4_1,block_2_1,unroll_2,unroll_4,pipeline,pipeline_1,1.0,0.9552231877407392,False
workload_3248.cpp,xcu200-fsgd2104-2-e,5.0,16.233995,124,1,1,1,2,block_4_1,block_32_1,block_4_1,cyclic_4_1,unroll_2,unroll_8,unroll_16,unroll_8,1.25,0.9414272338599184,False
workload_3249.cpp,xcu200-fsgd2104-2-e,5.0,15.87056,105,1,1,1,1,block_4_1,cyclic_8_1,cyclic_2_1,cyclic_16_1,unroll_8,unroll,pipeline_1,unroll_8,1.0,0.9996643259485817,False
workload_3250.cpp,xcu200-fsgd2104-2-e,5.0,16.153095,1325,1,1,4,18,cyclic_2_1,block_2_1,block_32_1,cyclic_4_1,unroll_4,unroll_16,unroll_64,unroll_16,6.0,0.4467241171566766,False
workload_3251.cpp,xcu200-fsgd2104-2-e,5.0,16.13307,1701,1,1,1,13,block_2_1,block_4_1,cyclic_2_1,block_8_1,unroll,unroll_8,pipeline_1,unroll_32,4.0,0.6960500274670541,False
workload_3252.cpp,xcu200-fsgd2104-2-e,5.0,16.05984,580,1,1,1,10,block_16_1,block_32_1,cyclic_32_1,block_2_1,unroll_8,unroll,unroll_16,pipeline,3.25,0.7660442671876628,False
workload_3253.cpp,xcu200-fsgd2104-2-e,5.0,17.010545,505,1,1,1,9,cyclic_16_1,block_32_1,block_4_1,block_2_1,unroll_8,unroll_2,unroll_16,unroll_4,3.0,0.7247387139876521,False
workload_3254.cpp,xcu200-fsgd2104-2-e,5.0,16.131995,63,1,1,1,1,block_4_1,cyclic_4_1,cyclic_2_1,cyclic_16_1,unroll_2,unroll_16,pipeline_1,pipeline_1,1.0,0.9657044278383325,False
workload_3255.cpp,xcu200-fsgd2104-2-e,5.0,15.96891,924,1,1,1,7,block_2_1,block_128_1,cyclic_128_1,cyclic_128_1,unroll_2,unroll,unroll_8,unroll_64,2.5,0.841761090666849,False
workload_3256.cpp,xcu200-fsgd2104-2-e,5.0,15.96784,934,1,1,1,5,block_4_1,cyclic_8_1,block_4_1,cyclic_128_1,unroll_8,unroll,pipeline,pipeline_1,2.0,0.8911047143976859,False
workload_3257.cpp,xcu200-fsgd2104-2-e,5.0,16.06587,992,1,1,1,10,block_16_1,block_128_1,block_8_1,cyclic_128_1,unroll_2,unroll,unroll_16,unroll_64,3.25,0.7656856773161254,False
workload_3258.cpp,xcu200-fsgd2104-2-e,5.0,16.07267,1540,1,1,1,12,block_16_1,block_128_1,cyclic_128_1,cyclic_128_1,unroll_2,unroll,unroll_16,pipeline,3.75,0.7210081843163152,False
workload_3259.cpp,xcu200-fsgd2104-2-e,5.0,16.213715,57,1,1,1,1,block_4_1,cyclic_8_1,cyclic_4_1,block_2_1,unroll_2,unroll_4,pipeline,pipeline,1.0,0.9552231877407392,False
workload_3260.cpp,xcu200-fsgd2104-2-e,5.0,16.300755,65,1,1,1,1,cyclic_32_1,block_2_1,block_8_1,block_2_1,unroll_2,unroll_4,pipeline_1,pipeline_1,1.0,0.9441298203873305,False
workload_3261.cpp,xcu200-fsgd2104-2-e,5.0,16.213755,74,2,1,1,1,block_2_1,block_64_1,block_4_1,block_8_1,unroll_2,unroll_8,pipeline_1,pipeline,1.25,0.9435660193686056,False
workload_3262.cpp,xcu200-fsgd2104-2-e,5.0,16.05491,78,1,1,1,1,block_16_1,block_4_1,cyclic_16_1,cyclic_4_1,unroll_2,unroll,pipeline,pipeline_1,1.0,0.9756497001583964,False
workload_3264.cpp,xcu200-fsgd2104-2-e,5.0,16.07003,463,1,1,1,8,block_16_1,block_128_1,block_4_1,cyclic_4_1,unroll_2,unroll,unroll_16,unroll_64,2.75,0.8114779753291441,False
workload_3265.cpp,xcu200-fsgd2104-2-e,5.0,15.8872,595,1,1,1,6,block_2_1,block_4_1,cyclic_2_1,block_8_1,unroll_8,unroll,pipeline_1,unroll_32,2.25,0.8713060920428675,False
workload_3266.cpp,xcu200-fsgd2104-2-e,5.0,15.97299,161,1,1,1,2,block_2_1,block_2_1,cyclic_128_1,block_2_1,unroll_2,unroll,pipeline_1,pipeline_1,1.25,0.966327407622396,False
workload_3267.cpp,xcu200-fsgd2104-2-e,5.0,16.278875,976,1,1,1,11,block_16_1,block_128_1,cyclic_128_1,cyclic_128_1,unroll_2,unroll_16,unroll_16,unroll_64,3.5,0.7307067460620074,False
workload_3268.cpp,xcu200-fsgd2104-2-e,5.0,16.213715,54,1,1,1,1,block_2_1,block_2_1,block_2_1,cyclic_4_1,unroll_2,unroll_4,pipeline_1,pipeline_1,1.0,0.9552231877407392,False
workload_3269.cpp,xcu200-fsgd2104-2-e,5.0,15.886,98,1,1,1,1,block_4_1,cyclic_8_1,cyclic_2_1,cyclic_16_1,unroll_8,unroll,pipeline_1,pipeline_1,1.0,0.997640546755221,False
workload_3270.cpp,xcu200-fsgd2104-2-e,5.0,16.214755,520,1,1,1,7,block_2_1,block_128_1,cyclic_128_1,cyclic_128_1,unroll_2,unroll_4,unroll_8,unroll_64,2.5,0.8258525945458014,False
workload_3271.cpp,xcu200-fsgd2104-2-e,5.0,15.974,1304,1,1,2,19,block_2_1,block_4_1,cyclic_2_1,block_2_1,unroll_8,unroll,unroll_64,unroll_8,5.75,0.48090972984001723,False
workload_3272.cpp,xcu200-fsgd2104-2-e,5.0,16.05987,134,1,1,1,2,cyclic_16_1,block_32_1,block_4_1,block_2_1,unroll_2,unroll,unroll_16,pipeline_1,1.25,0.9588142906010303,False
workload_3273.cpp,xcu200-fsgd2104-2-e,5.0,15.96785,82,1,1,1,1,block_2_1,cyclic_8_1,block_2_1,cyclic_16_1,unroll_4,unroll,pipeline,pipeline_1,1.0,0.9869502175406097,False
workload_3274.cpp,xcu200-fsgd2104-2-e,5.0,17.776815,789,1,1,1,6,cyclic_4_1,block_4_1,cyclic_128_1,block_2_1,unroll_4,unroll_4,pipeline_1,unroll_8,2.25,0.7185408581975852,False
workload_3275.cpp,xcu200-fsgd2104-2-e,5.0,16.244195,176,1,1,1,3,block_2_1,block_32_1,block_4_1,cyclic_4_1,unroll_2,unroll_4,unroll_8,unroll_64,1.5,0.919267886652885,False
workload_3276.cpp,xcu200-fsgd2104-2-e,5.0,16.213755,83,2,1,1,1,cyclic_2_1,cyclic_64_1,cyclic_4_1,cyclic_32_1,unroll_2,unroll_8,pipeline_1,pipeline,1.25,0.9435660193686056,False
workload_3277.cpp,xcu200-fsgd2104-2-e,5.0,15.94201,315,1,1,1,5,block_2_1,block_4_1,block_4_1,cyclic_4_1,unroll_4,unroll,unroll_8,unroll_64,2.0,0.8927794363237688,False
workload_3278.cpp,xcu200-fsgd2104-2-e,5.0,16.218765,130,1,1,1,2,block_4_1,block_4_1,cyclic_2_1,block_2_1,unroll_8,unroll_16,unroll_16,pipeline,1.25,0.9430388934619129,False
workload_3279.cpp,xcu200-fsgd2104-2-e,5.0,16.198355,74,1,1,1,1,block_16_1,cyclic_8_1,cyclic_2_1,cyclic_32_1,unroll_2,unroll_4,pipeline_1,unroll_8,1.0,0.9571883582647991,False
workload_3280.cpp,xcu200-fsgd2104-2-e,5.0,15.96787,138,1,1,1,2,block_2_1,block_128_1,cyclic_4_1,cyclic_16_1,unroll_2,unroll,pipeline,pipeline_1,1.25,0.9667387733757536,False
workload_3281.cpp,xcu200-fsgd2104-2-e,5.0,15.88603,68,1,1,1,1,block_4_1,cyclic_4_1,cyclic_2_1,cyclic_16_1,unroll_2,unroll,pipeline_1,pipeline_1,1.0,0.9976366167599159,False
workload_3282.cpp,xcu200-fsgd2104-2-e,5.0,16.213755,58,1,1,1,1,cyclic_2_1,block_4_1,cyclic_4_1,cyclic_4_1,unroll_2,unroll_8,pipeline,pipeline,1.0,0.9552180730533218,False
workload_3283.cpp,xcu200-fsgd2104-2-e,5.0,15.96019,81,1,1,1,1,cyclic_16_1,cyclic_8_1,cyclic_2_1,cyclic_16_1,unroll_2,unroll,pipeline_1,unroll_16,1.0,0.987947964696141,False
workload_3284.cpp,xcu200-fsgd2104-2-e,5.0,16.218815,69,1,1,1,1,block_4_1,cyclic_8_1,cyclic_16_1,cyclic_16_1,unroll_2,unroll_2,pipeline_1,pipeline,1.0,0.9545711884341068,False
workload_3285.cpp,xcu200-fsgd2104-2-e,5.0,16.213715,67,2,1,1,1,block_2_1,block_64_1,cyclic_4_1,block_2_1,unroll_2,unroll_4,pipeline,pipeline,1.25,0.9435702217251037,False
workload_3286.cpp,xcu200-fsgd2104-2-e,5.0,15.88601,148,1,1,1,2,cyclic_4_1,cyclic_128_1,cyclic_2_1,cyclic_16_1,unroll_4,unroll,pipeline_1,pipeline,1.25,0.9727834960123067,False
workload_3287.cpp,xcu200-fsgd2104-2-e,5.0,16.213715,61,1,1,1,1,cyclic_2_1,cyclic_8_1,block_4_1,block_4_1,unroll_2,unroll_4,pipeline_1,pipeline_1,1.0,0.9552231877407392,False
workload_3288.cpp,xcu200-fsgd2104-2-e,5.0,15.88849,178,1,1,1,3,cyclic_2_1,block_128_1,cyclic_2_1,block_4_1,unroll_4,unroll,pipeline_1,unroll_16,1.5,0.9470074984190642,False
workload_3289.cpp,xcu200-fsgd2104-2-e,5.0,16.925225,224,1,1,1,4,cyclic_16_1,block_32_1,cyclic_64_1,block_2_1,unroll_2,unroll,unroll_16,unroll_16,1.75,0.8342172146154375,False
workload_3290.cpp,xcu200-fsgd2104-2-e,5.0,16.131995,67,1,1,1,1,block_4_1,cyclic_4_1,cyclic_2_1,cyclic_16_1,unroll_2,unroll_16,pipeline_1,pipeline,1.0,0.9657044278383325,False
workload_3292.cpp,xcu200-fsgd2104-2-e,5.0,15.96843,87,1,1,1,1,block_2_1,block_2_1,cyclic_4_1,block_2_1,unroll_2,unroll,pipeline_1,unroll_64,1.0,0.9868746929479162,False
workload_3293.cpp,xcu200-fsgd2104-2-e,5.0,16.124095,80,1,1,1,1,block_4_1,cyclic_2_1,cyclic_2_1,cyclic_16_1,unroll_4,unroll_4,pipeline_1,unroll_16,1.0,0.9667210495419098,False
workload_3294.cpp,xcu200-fsgd2104-2-e,5.0,16.00867,230,1,1,1,2,cyclic_2_1,cyclic_2_1,cyclic_128_1,cyclic_8_1,unroll_2,unroll,unroll_8,pipeline,1.25,0.963359592016086,False
workload_3295.cpp,xcu200-fsgd2104-2-e,5.0,16.213715,56,1,1,1,1,block_2_1,block_4_1,cyclic_4_1,block_4_1,unroll_2,unroll_4,pipeline,pipeline,1.0,0.9552231877407392,False
workload_3296.cpp,xcu200-fsgd2104-2-e,5.0,15.97297,504,2,1,1,6,cyclic_2_1,cyclic_64_1,cyclic_128_1,cyclic_16_1,unroll_4,unroll,pipeline_1,pipeline_1,2.5,0.8415090480408612,False
workload_3297.cpp,xcu200-fsgd2104-2-e,5.0,15.97297,452,1,1,1,6,cyclic_4_1,cyclic_32_1,cyclic_128_1,cyclic_16_1,unroll_4,unroll,pipeline_1,pipeline,2.25,0.8659471308076676,False
