Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,OuterLoop_1,Replicate_Count,Area,Weight,is_pareto
workload_2499.cpp,xcu200-fsgd2104-2-e,10,0.29794,473,1,9,8,8,block_32_1,cyclic_4_1,cyclic_2_1,unroll_32,1,6.5,0.429683176498,False
workload_2506.cpp,xcu200-fsgd2104-2-e,10,0.30818,478,1,9,9,8,block_32_1,cyclic_4_1,cyclic_32_1,unroll_32,1,6.75,0.407764668938,False
workload_2416.cpp,xcu200-fsgd2104-2-e,10,0.87938,614,1,2,7,5,block_32_1,cyclic_64_1,block_4_1,unroll_32,1,3.75,0.105564210093,False
workload_2463.cpp,xcu200-fsgd2104-2-e,10,0.88962,624,1,2,7,6,block_32_1,cyclic_64_1,cyclic_64_1,unroll_32,1,4,0.10336022082,False
workload_2529.cpp,xcu200-fsgd2104-2-e,10,0.2876,85,1,1,1,1,block_32_1,cyclic_8_1,block_16_1,pipeline_1,2,1,0.853538426895,False
workload_2664.cpp,xcu200-fsgd2104-2-e,10,0.2364,111,1,1,1,1,block_4_1,block_16_1,block_128_1,pipeline_1,1,1,0.974360712044,False
workload_2408.cpp,xcu200-fsgd2104-2-e,10,0.40472,91,1,1,1,1,block_4_1,block_16_1,block_32_1,unroll_4,1,1,0.610922141497,False
workload_2592.cpp,xcu200-fsgd2104-2-e,10,0.22616,70.5,1,1,1,1,block_4_1,block_16_1,cyclic_2_1,pipeline_1,2,1,0.999602743233,False
workload_2400.cpp,xcu200-fsgd2104-2-e,10,0.28312,252,1,10,3,6,block_4_1,block_32_1,cyclic_8_1,unroll_32,1,5,0.555180771279,False
workload_2593.cpp,xcu200-fsgd2104-2-e,10,0.22616,83,1,1,1,1,block_4_1,block_64_1,cyclic_2_1,pipeline_1,1,1,0.999602743233,False
workload_2519.cpp,xcu200-fsgd2104-2-e,10,0.2364,70,1,1,1,1,block_4_1,block_8_1,block_16_1,pipeline_1,1,1,0.974360712044,False
workload_2621.cpp,xcu200-fsgd2104-2-e,10,0.22616,67,1,1,1,1,block_4_1,block_8_1,block_4_1,pipeline_1,1,1,0.999602743233,False
workload_2568.cpp,xcu200-fsgd2104-2-e,10,0.2364,69,1,1,1,1,block_4_1,block_8_1,block_8_1,pipeline_1,1,1,0.974360712044,False
workload_2493.cpp,xcu200-fsgd2104-2-e,10,0.89244,187,1,1,2,2,block_4_1,cyclic_16_1,block_128_1,unroll_8,1,1.5,0.105757036452,False
workload_2501.cpp,xcu200-fsgd2104-2-e,10,0.2684,210,1,10,3,5,block_4_1,cyclic_16_1,block_2_1,unroll_32,1,4.75,0.583564837266,False
workload_2407.cpp,xcu200-fsgd2104-2-e,10,0.28512,191,1,1,2,2,block_4_1,cyclic_16_1,block_64_1,unroll_16,1,1.5,0.847510127017,False
workload_2462.cpp,xcu200-fsgd2104-2-e,10,0.28024,216,1,10,3,5,block_4_1,cyclic_16_1,cyclic_32_1,unroll_32,1,4.75,0.578239763768,False
workload_2667.cpp,xcu200-fsgd2104-2-e,10,0.22616,65,1,1,1,1,block_4_1,cyclic_2_1,block_2_1,pipeline_1,1,1,0.999602743233,False
workload_2434.cpp,xcu200-fsgd2104-2-e,10,0.89184,224,1,1,2,2,block_4_1,cyclic_32_1,block_64_1,unroll_16,1,1.5,0.105876726652,False
workload_2461.cpp,xcu200-fsgd2104-2-e,10,0.2684,212,1,10,3,5,block_4_1,cyclic_32_1,cyclic_2_1,unroll_32,1,4.75,0.583564837266,False
workload_2605.cpp,xcu200-fsgd2104-2-e,10,0.2364,70,1,1,1,1,block_4_1,cyclic_4_1,block_16_1,pipeline_1,1,1,0.974360712044,False
workload_2651.cpp,xcu200-fsgd2104-2-e,10,0.22616,65,1,1,1,1,block_4_1,cyclic_4_1,cyclic_2_1,pipeline_1,1,1,0.999602743233,False
workload_2486.cpp,xcu200-fsgd2104-2-e,10,0.2364,71.5,1,1,1,1,block_4_1,cyclic_8_1,block_16_1,pipeline_1,2,1,0.974360712044,False
workload_2665.cpp,xcu200-fsgd2104-2-e,10,0.22616,67,1,1,1,1,block_4_1,cyclic_8_1,cyclic_2_1,pipeline_1,1,1,0.999602743233,False
workload_2433.cpp,xcu200-fsgd2104-2-e,10,0.44568,205,1,1,1,3,block_64_1,block_128_1,block_2_1,unroll_4,1,1.5,0.534677250158,False
workload_2485.cpp,xcu200-fsgd2104-2-e,10,0.2876,156,1,1,1,2,block_64_1,block_128_1,cyclic_64_1,pipeline_1,1,1.25,0.850648063132,False
workload_2502.cpp,xcu200-fsgd2104-2-e,10,0.2876,145,1,1,1,2,block_64_1,block_32_1,block_128_1,pipeline_1,1,1.25,0.850648063132,False
workload_2715.cpp,xcu200-fsgd2104-2-e,10,0.27736,101,1,1,1,1,block_64_1,block_4_1,block_2_1,pipeline_1,1,1,0.876984501151,False
workload_2406.cpp,xcu200-fsgd2104-2-e,10,0.44568,144,1,1,1,2,block_64_1,cyclic_2_1,block_2_1,unroll_4,1,1.25,0.536539197278,False
workload_2509.cpp,xcu200-fsgd2104-2-e,10,0.29794,828,1,9,15,12,block_64_1,cyclic_4_1,block_2_1,unroll_32,1,9.25,0.25751314514,False
workload_2423.cpp,xcu200-fsgd2104-2-e,10,0.2876,137,1,1,1,2,block_64_1,cyclic_8_1,cyclic_128_1,pipeline_1,1,1.25,0.850648063132,False
workload_2426.cpp,xcu200-fsgd2104-2-e,10,0.32568,1189,1,23,19,18,block_8_1,block_16_1,block_128_1,unroll_64,1,15.25,0.100000276566,False
workload_2471.cpp,xcu200-fsgd2104-2-e,10,0.45592,88,1,1,1,1,block_8_1,block_16_1,block_16_1,unroll_4,1,1,0.51962089843,False
workload_2454.cpp,xcu200-fsgd2104-2-e,10,0.34016,217,1,1,2,3,block_8_1,block_16_1,block_64_1,unroll_16,1,1.75,0.726179847283,False
workload_2419.cpp,xcu200-fsgd2104-2-e,10,0.32408,290,1,10,3,7,block_8_1,block_32_1,block_2_1,unroll_32,1,5.25,0.510339718479,False
workload_2443.cpp,xcu200-fsgd2104-2-e,10,0.44568,90,1,1,1,1,block_8_1,block_32_1,block_2_1,unroll_4,1,1,0.53716276427,False
workload_2417.cpp,xcu200-fsgd2104-2-e,10,0.31512,540,1,22,7,12,block_8_1,block_4_1,block_2_1,unroll_64,1,10.5,0.197230960108,False
workload_2624.cpp,xcu200-fsgd2104-2-e,10,0.2876,74,1,1,1,1,block_8_1,block_8_1,block_16_1,pipeline_1,1,1,0.853538426895,False
workload_2467.cpp,xcu200-fsgd2104-2-e,10,0.3196,246,1,10,3,6,block_8_1,cyclic_16_1,block_4_1,unroll_32,1,5,0.532956679417,False
workload_2442.cpp,xcu200-fsgd2104-2-e,10,0.2876,80,1,1,1,1,block_8_1,cyclic_32_1,block_16_1,pipeline_1,2,1,0.853538426895,False
workload_2414.cpp,xcu200-fsgd2104-2-e,10,0.32984,265,1,10,3,6,block_8_1,cyclic_32_1,cyclic_64_1,unroll_32,1,5,0.525231792259,False
workload_2537.cpp,xcu200-fsgd2104-2-e,10,0.27736,67,1,1,1,1,block_8_1,cyclic_4_1,block_2_1,pipeline_1,1,1,0.876984501151,False
workload_2460.cpp,xcu200-fsgd2104-2-e,10,0.2876,120,1,1,1,1,block_8_1,cyclic_64_1,block_128_1,pipeline_1,1,1,0.853538426895,False
workload_2481.cpp,xcu200-fsgd2104-2-e,10,0.2772,134,1,1,1,1,cyclic_128_1,block_2_1,cyclic_4_1,pipeline_1,1,1,0.877353696091,False
workload_2438.cpp,xcu200-fsgd2104-2-e,10,0.28744,148,1,1,1,1,cyclic_128_1,block_8_1,cyclic_32_1,pipeline_1,1,1,0.853902009469,False
workload_2410.cpp,xcu200-fsgd2104-2-e,10,0.86552,156,1,1,1,1,cyclic_128_1,block_8_1,cyclic_32_1,unroll_2,1,1,0.112483201782,False
workload_2469.cpp,xcu200-fsgd2104-2-e,10,0.85048,1294,1,1,1,3,cyclic_128_1,block_8_1,cyclic_32_1,unroll_32,1,1.5,0.117094885136,False
workload_2409.cpp,xcu200-fsgd2104-2-e,10,0.29208,549,1,12,4,10,cyclic_128_1,cyclic_16_1,cyclic_64_1,unroll_64,1,6.75,0.413588098543,False
workload_2459.cpp,xcu200-fsgd2104-2-e,10,0.29208,579,1,16,5,12,cyclic_128_1,cyclic_32_1,cyclic_64_1,unroll_64,1,8.5,0.299711256307,False
workload_2522.cpp,xcu200-fsgd2104-2-e,10,0.28744,83,1,1,1,1,cyclic_16_1,block_16_1,block_32_1,pipeline_1,1,1,0.853902009469,False
workload_2455.cpp,xcu200-fsgd2104-2-e,10,0.28744,73,1,1,1,1,cyclic_16_1,block_2_1,block_16_1,pipeline_1,1,1,0.853902009469,False
workload_2559.cpp,xcu200-fsgd2104-2-e,10,0.28744,78,1,1,1,1,cyclic_16_1,block_2_1,block_32_1,pipeline_1,1,1,0.853902009469,False
workload_2511.cpp,xcu200-fsgd2104-2-e,10,0.2772,71,1,1,1,1,cyclic_16_1,block_2_1,cyclic_4_1,pipeline_1,1,1,0.877353696091,False
workload_2496.cpp,xcu200-fsgd2104-2-e,10,0.81944,74,1,1,1,1,cyclic_16_1,block_2_1,cyclic_8_1,unroll_2,1,1,0.129595780654,False
workload_2513.cpp,xcu200-fsgd2104-2-e,10,0.28744,80,1,1,1,1,cyclic_16_1,block_4_1,block_32_1,pipeline_1,2,1,0.853902009469,False
workload_2478.cpp,xcu200-fsgd2104-2-e,10,0.28744,71,1,1,1,1,cyclic_16_1,block_4_1,block_8_1,pipeline_1,1,1,0.853902009469,False
workload_2405.cpp,xcu200-fsgd2104-2-e,10,0.28744,90,1,1,1,1,cyclic_16_1,block_64_1,block_16_1,pipeline_1,1,1,0.853902009469,False
workload_2552.cpp,xcu200-fsgd2104-2-e,10,0.2772,89,1,1,1,1,cyclic_16_1,block_64_1,block_2_1,pipeline_1,1,1,0.877353696091,False
workload_2584.cpp,xcu200-fsgd2104-2-e,10,0.2772,71,1,1,1,1,cyclic_16_1,block_8_1,block_2_1,pipeline_1,1,1,0.877353696091,False
workload_2390.cpp,xcu200-fsgd2104-2-e,10,0.54296,106,1,1,1,1,cyclic_16_1,cyclic_128_1,cyclic_4_1,unroll_2,1,1,0.385017391018,False
workload_2505.cpp,xcu200-fsgd2104-2-e,10,0.2772,70,1,1,1,1,cyclic_16_1,cyclic_4_1,block_2_1,pipeline_1,3,1,0.877353696091,False
workload_2427.cpp,xcu200-fsgd2104-2-e,10,0.28744,74.5,1,1,1,1,cyclic_16_1,cyclic_8_1,block_16_1,pipeline_1,2,1,0.853902009469,False
workload_2473.cpp,xcu200-fsgd2104-2-e,10,0.2772,70,1,1,1,1,cyclic_16_1,cyclic_8_1,block_2_1,pipeline_1,1,1,0.877353696091,False
workload_2497.cpp,xcu200-fsgd2104-2-e,10,0.28744,79,1,1,1,1,cyclic_16_1,cyclic_8_1,block_32_1,pipeline_1,1,1,0.853902009469,False
workload_2520.cpp,xcu200-fsgd2104-2-e,10,0.2772,70,1,1,1,1,cyclic_16_1,cyclic_8_1,block_4_1,pipeline_1,1,1,0.877353696091,False
workload_2517.cpp,xcu200-fsgd2104-2-e,10,0.28744,90,1,1,1,1,cyclic_16_1,cyclic_8_1,block_64_1,pipeline_1,1,1,0.853902009469,False
workload_2465.cpp,xcu200-fsgd2104-2-e,10,0.28744,72,1,1,1,1,cyclic_16_1,cyclic_8_1,block_8_1,pipeline_1,1,1,0.853902009469,False
workload_2403.cpp,xcu200-fsgd2104-2-e,10,0.2772,72.5,1,1,1,1,cyclic_16_1,cyclic_8_1,cyclic_2_1,pipeline_1,2,1,0.877353696091,False
workload_2453.cpp,xcu200-fsgd2104-2-e,10,0.76824,78,1,1,1,1,cyclic_16_1,cyclic_8_1,cyclic_2_1,unroll_4,1,1,0.15714055261,False
workload_2735.cpp,xcu200-fsgd2104-2-e,10,0.23624,141,1,1,1,1,cyclic_2_1,block_128_1,block_128_1,pipeline_1,1,1,0.974752356445,False
workload_2708.cpp,xcu200-fsgd2104-2-e,10,0.226,100,1,1,1,1,cyclic_2_1,block_128_1,block_2_1,pipeline_1,3,1,1,True
workload_2569.cpp,xcu200-fsgd2104-2-e,10,0.49688,262,1,1,1,2,cyclic_2_1,block_128_1,block_2_1,unroll_16,1,1.25,0.452590751215,False
workload_2549.cpp,xcu200-fsgd2104-2-e,10,0.79256,3071,1,1,1,2,cyclic_2_1,block_128_1,cyclic_64_1,unroll_64,1,1.25,0.142861298252,False
workload_2658.cpp,xcu200-fsgd2104-2-e,10,0.23624,106.5,1,1,1,1,cyclic_2_1,block_16_1,block_128_1,pipeline_1,2,1,0.974752356445,False
workload_2504.cpp,xcu200-fsgd2104-2-e,10,0.25912,396,1,17,6,9,cyclic_2_1,block_16_1,block_16_1,unroll_64,1,8.25,0.319879504238,False
workload_2627.cpp,xcu200-fsgd2104-2-e,10,0.226,68,1,1,1,1,cyclic_2_1,block_16_1,block_2_1,pipeline_1,5,1,1,True
workload_2718.cpp,xcu200-fsgd2104-2-e,10,0.47128,66,1,1,1,1,cyclic_2_1,block_16_1,block_2_1,unroll_2,1,1,0.493981583519,False
workload_2654.cpp,xcu200-fsgd2104-2-e,10,0.226,67,1,1,1,1,cyclic_2_1,block_16_1,block_4_1,pipeline_1,3,1,1,True
workload_2531.cpp,xcu200-fsgd2104-2-e,10,0.226,67,1,1,1,1,cyclic_2_1,block_16_1,cyclic_2_1,pipeline_1,5,1,1,True
workload_2775.cpp,xcu200-fsgd2104-2-e,10,0.47128,64,1,1,1,1,cyclic_2_1,block_16_1,cyclic_2_1,unroll_2,1,1,0.493981583519,False
workload_2616.cpp,xcu200-fsgd2104-2-e,10,0.226,68,1,1,1,1,cyclic_2_1,block_16_1,cyclic_4_1,pipeline_1,2,1,1,True
workload_2530.cpp,xcu200-fsgd2104-2-e,10,0.23624,103,1,1,1,1,cyclic_2_1,block_2_1,block_128_1,pipeline_1,3,1,0.974752356445,False
workload_2420.cpp,xcu200-fsgd2104-2-e,10,0.71768,123,1,1,1,1,cyclic_2_1,block_2_1,block_16_1,unroll_16,1,1,0.193153130163,False
workload_2652.cpp,xcu200-fsgd2104-2-e,10,0.226,63,1,1,1,1,cyclic_2_1,block_2_1,block_2_1,pipeline_1,3,1,1,True
workload_2681.cpp,xcu200-fsgd2104-2-e,10,0.226,64,1,1,1,1,cyclic_2_1,block_2_1,block_4_1,pipeline_1,2,1,1,True
workload_2563.cpp,xcu200-fsgd2104-2-e,10,0.23624,82,1,1,1,1,cyclic_2_1,block_2_1,block_64_1,pipeline_1,2,1,0.974752356445,False
workload_2498.cpp,xcu200-fsgd2104-2-e,10,0.72216,84,1,1,1,1,cyclic_2_1,block_2_1,block_64_1,unroll_2,1,1,0.189608563257,False
workload_2440.cpp,xcu200-fsgd2104-2-e,10,0.226,63.5,1,1,1,1,cyclic_2_1,block_2_1,cyclic_2_1,pipeline_1,4,1,1,True
workload_2618.cpp,xcu200-fsgd2104-2-e,10,0.70936,67,1,1,1,1,cyclic_2_1,block_2_1,cyclic_2_1,unroll_4,1,1,0.199918299149,False
workload_2396.cpp,xcu200-fsgd2104-2-e,10,0.23624,110,1,1,1,1,cyclic_2_1,block_32_1,block_128_1,pipeline_1,1,1,0.974752356445,False
workload_2557.cpp,xcu200-fsgd2104-2-e,10,0.23624,75,1,1,1,1,cyclic_2_1,block_32_1,block_16_1,pipeline_1,1,1,0.974752356445,False
workload_2556.cpp,xcu200-fsgd2104-2-e,10,0.226,71.5,1,1,1,1,cyclic_2_1,block_32_1,block_2_1,pipeline_1,4,1,1,True
workload_2535.cpp,xcu200-fsgd2104-2-e,10,0.25816,119,1,1,1,1,cyclic_2_1,block_32_1,block_2_1,unroll_16,1,1,0.921914023417,False
workload_2573.cpp,xcu200-fsgd2104-2-e,10,0.25496,187,1,7,2,4,cyclic_2_1,block_32_1,block_2_1,unroll_32,1,3.5,0.707805538116,False
workload_2604.cpp,xcu200-fsgd2104-2-e,10,0.23624,79,1,1,1,1,cyclic_2_1,block_32_1,block_32_1,pipeline_1,1,1,0.974752356445,False
workload_2743.cpp,xcu200-fsgd2104-2-e,10,0.226,72,1,1,1,1,cyclic_2_1,block_32_1,block_4_1,pipeline_1,1,1,1,True
workload_2518.cpp,xcu200-fsgd2104-2-e,10,0.23624,91,1,1,1,1,cyclic_2_1,block_32_1,block_64_1,pipeline_1,1,1,0.974752356445,False
workload_2615.cpp,xcu200-fsgd2104-2-e,10,0.226,72,1,1,1,1,cyclic_2_1,block_32_1,cyclic_2_1,pipeline_1,1,1,1,True
workload_2397.cpp,xcu200-fsgd2104-2-e,10,0.25816,117,1,1,1,1,cyclic_2_1,block_32_1,cyclic_2_1,unroll_16,1,1,0.921914023417,False
workload_2452.cpp,xcu200-fsgd2104-2-e,10,0.2684,127,1,1,1,1,cyclic_2_1,block_32_1,cyclic_32_1,unroll_16,1,1,0.89779446531,False
workload_2729.cpp,xcu200-fsgd2104-2-e,10,0.226,71,1,1,1,1,cyclic_2_1,block_32_1,cyclic_4_1,pipeline_1,1,1,1,True
workload_2542.cpp,xcu200-fsgd2104-2-e,10,0.25816,118,1,1,1,1,cyclic_2_1,block_32_1,cyclic_4_1,unroll_16,1,1,0.921914023417,False
workload_2697.cpp,xcu200-fsgd2104-2-e,10,0.226,64,1,1,1,1,cyclic_2_1,block_4_1,block_2_1,pipeline_1,3,1,1,True
workload_2575.cpp,xcu200-fsgd2104-2-e,10,0.226,63.5,1,1,1,1,cyclic_2_1,block_4_1,cyclic_2_1,pipeline_1,2,1,1,True
workload_2749.cpp,xcu200-fsgd2104-2-e,10,0.226,66.5,1,1,1,1,cyclic_2_1,block_4_1,cyclic_4_1,pipeline_1,2,1,1,True
workload_2450.cpp,xcu200-fsgd2104-2-e,10,0.2684,160,1,1,1,2,cyclic_2_1,block_64_1,block_16_1,unroll_16,1,1.25,0.893522871024,False
workload_2636.cpp,xcu200-fsgd2104-2-e,10,0.226,80,1,1,1,1,cyclic_2_1,block_64_1,block_2_1,pipeline_1,4,1,1,True
workload_2607.cpp,xcu200-fsgd2104-2-e,10,0.226,81,1,1,1,1,cyclic_2_1,block_64_1,block_4_1,pipeline_1,2,1,1,True
workload_2484.cpp,xcu200-fsgd2104-2-e,10,0.23624,100,1,1,1,1,cyclic_2_1,block_64_1,block_64_1,pipeline_1,1,1,0.974752356445,False
workload_2586.cpp,xcu200-fsgd2104-2-e,10,0.26848,217,1,1,1,3,cyclic_2_1,block_64_1,block_64_1,unroll_16,1,1.5,0.881556054132,False
workload_2532.cpp,xcu200-fsgd2104-2-e,10,0.226,80,1,1,1,1,cyclic_2_1,block_64_1,cyclic_2_1,pipeline_1,2,1,1,True
workload_2740.cpp,xcu200-fsgd2104-2-e,10,0.226,81,1,1,1,1,cyclic_2_1,block_64_1,cyclic_4_1,pipeline_1,1,1,1,True
workload_2587.cpp,xcu200-fsgd2104-2-e,10,0.25816,145,1,1,1,2,cyclic_2_1,block_64_1,cyclic_4_1,unroll_16,1,1.25,0.916284668435,False
workload_2703.cpp,xcu200-fsgd2104-2-e,10,0.226,65,1,1,1,1,cyclic_2_1,block_8_1,block_2_1,pipeline_1,4,1,1,True
workload_2548.cpp,xcu200-fsgd2104-2-e,10,0.2572,151,1,7,2,4,cyclic_2_1,block_8_1,block_2_1,unroll_32,1,3.5,0.706743798601,False
workload_2679.cpp,xcu200-fsgd2104-2-e,10,0.226,66.5,1,1,1,1,cyclic_2_1,block_8_1,block_4_1,pipeline_1,2,1,1,True
workload_2612.cpp,xcu200-fsgd2104-2-e,10,0.23624,66.5,1,1,1,1,cyclic_2_1,block_8_1,block_8_1,pipeline_1,2,1,0.974752356445,False
workload_2706.cpp,xcu200-fsgd2104-2-e,10,0.226,66,1,1,1,1,cyclic_2_1,block_8_1,cyclic_2_1,pipeline_1,2,1,1,True
workload_2488.cpp,xcu200-fsgd2104-2-e,10,0.2652,157,1,7,2,4,cyclic_2_1,block_8_1,cyclic_32_1,unroll_32,1,3.5,0.702361658705,False
workload_2553.cpp,xcu200-fsgd2104-2-e,10,0.25816,100,1,1,1,1,cyclic_2_1,block_8_1,cyclic_4_1,unroll_16,1,1,0.921914023417,False
workload_2399.cpp,xcu200-fsgd2104-2-e,10,0.25496,151,1,7,2,3,cyclic_2_1,block_8_1,cyclic_4_1,unroll_32,1,3.25,0.733028784528,False
workload_2696.cpp,xcu200-fsgd2104-2-e,10,0.226,66,1,1,1,1,cyclic_2_1,cyclic_16_1,block_2_1,pipeline_1,3,1,1,True
workload_2444.cpp,xcu200-fsgd2104-2-e,10,0.70808,82,1,1,1,1,cyclic_2_1,cyclic_16_1,cyclic_2_1,unroll_8,1,1,0.200980140748,False
workload_2780.cpp,xcu200-fsgd2104-2-e,10,0.226,66,1,1,1,1,cyclic_2_1,cyclic_16_1,cyclic_4_1,pipeline_1,1,1,1,True
workload_2472.cpp,xcu200-fsgd2104-2-e,10,0.48152,105,1,1,1,1,cyclic_2_1,cyclic_2_1,block_128_1,unroll_2,1,1,0.477337696145,False
workload_2571.cpp,xcu200-fsgd2104-2-e,10,0.226,63,1,1,1,1,cyclic_2_1,cyclic_2_1,block_2_1,pipeline_1,5,1,1,True
workload_2632.cpp,xcu200-fsgd2104-2-e,10,0.23624,76,1,1,1,1,cyclic_2_1,cyclic_2_1,block_32_1,pipeline_1,1,1,0.974752356445,False
workload_2655.cpp,xcu200-fsgd2104-2-e,10,0.226,61.5,1,1,1,1,cyclic_2_1,cyclic_2_1,block_4_1,pipeline_1,2,1,1,True
workload_2623.cpp,xcu200-fsgd2104-2-e,10,0.23624,81,1,1,1,1,cyclic_2_1,cyclic_2_1,block_64_1,pipeline_1,1,1,0.974752356445,False
workload_2445.cpp,xcu200-fsgd2104-2-e,10,0.48152,83,1,1,1,1,cyclic_2_1,cyclic_2_1,block_64_1,unroll_2,1,1,0.477337696145,False
workload_2755.cpp,xcu200-fsgd2104-2-e,10,0.23624,63,1,1,1,1,cyclic_2_1,cyclic_2_1,block_8_1,pipeline_1,1,1,0.974752356445,False
workload_2644.cpp,xcu200-fsgd2104-2-e,10,0.226,62.5,1,1,1,1,cyclic_2_1,cyclic_2_1,cyclic_2_1,pipeline_1,2,1,1,True
workload_2634.cpp,xcu200-fsgd2104-2-e,10,0.226,63,1,1,1,1,cyclic_2_1,cyclic_2_1,cyclic_4_1,pipeline_1,2,1,1,True
workload_2424.cpp,xcu200-fsgd2104-2-e,10,0.70744,112,1,1,1,1,cyclic_2_1,cyclic_32_1,cyclic_2_1,unroll_16,1,1,0.201513166185,False
workload_2482.cpp,xcu200-fsgd2104-2-e,10,0.2844,80,1,1,1,1,cyclic_2_1,cyclic_32_1,cyclic_2_1,unroll_8,2,1,0.860826740088,False
workload_2588.cpp,xcu200-fsgd2104-2-e,10,0.23624,101,1,1,1,1,cyclic_2_1,cyclic_4_1,block_128_1,pipeline_1,1,1,0.974752356445,False
workload_2561.cpp,xcu200-fsgd2104-2-e,10,0.23624,67,1,1,1,1,cyclic_2_1,cyclic_4_1,block_16_1,pipeline_1,2,1,0.974752356445,False
workload_2429.cpp,xcu200-fsgd2104-2-e,10,0.226,63,1,1,1,1,cyclic_2_1,cyclic_4_1,block_2_1,pipeline_1,4,1,1,True
workload_2489.cpp,xcu200-fsgd2104-2-e,10,0.25496,99,1,1,1,1,cyclic_2_1,cyclic_4_1,block_2_1,unroll_16,1,1,0.929525047621,False
workload_2635.cpp,xcu200-fsgd2104-2-e,10,0.71192,65,1,1,1,1,cyclic_2_1,cyclic_4_1,block_2_1,unroll_2,1,1,0.197811453047,False
workload_2447.cpp,xcu200-fsgd2104-2-e,10,0.2844,75,1,1,1,1,cyclic_2_1,cyclic_4_1,block_2_1,unroll_8,1,1,0.860826740088,False
workload_2625.cpp,xcu200-fsgd2104-2-e,10,0.23624,73,1,1,1,1,cyclic_2_1,cyclic_4_1,block_32_1,pipeline_1,1,1,0.974752356445,False
workload_2645.cpp,xcu200-fsgd2104-2-e,10,0.226,63.5,1,1,1,1,cyclic_2_1,cyclic_4_1,block_4_1,pipeline_1,4,1,1,True
workload_2657.cpp,xcu200-fsgd2104-2-e,10,0.23624,82,1,1,1,1,cyclic_2_1,cyclic_4_1,block_64_1,pipeline_1,1,1,0.974752356445,False
workload_2516.cpp,xcu200-fsgd2104-2-e,10,0.226,64,1,1,1,1,cyclic_2_1,cyclic_4_1,cyclic_2_1,pipeline_1,6,1,1,True
workload_2458.cpp,xcu200-fsgd2104-2-e,10,0.71192,63,1,1,1,1,cyclic_2_1,cyclic_4_1,cyclic_2_1,unroll_2,1,1,0.197811453047,False
workload_2544.cpp,xcu200-fsgd2104-2-e,10,0.226,64.5,1,1,1,1,cyclic_2_1,cyclic_4_1,cyclic_4_1,pipeline_1,2,1,1,True
workload_2479.cpp,xcu200-fsgd2104-2-e,10,0.25432,111,1,1,1,1,cyclic_2_1,cyclic_64_1,cyclic_4_1,unroll_16,1,1,0.931051461736,False
workload_2633.cpp,xcu200-fsgd2104-2-e,10,0.23624,107,1,1,1,1,cyclic_2_1,cyclic_8_1,block_128_1,pipeline_1,1,1,0.974752356445,False
workload_2545.cpp,xcu200-fsgd2104-2-e,10,0.226,65,1,1,1,1,cyclic_2_1,cyclic_8_1,block_2_1,pipeline_1,4,1,1,True
workload_2756.cpp,xcu200-fsgd2104-2-e,10,0.23624,67,1,1,1,1,cyclic_2_1,cyclic_8_1,block_8_1,pipeline_1,1,1,0.974752356445,False
workload_2521.cpp,xcu200-fsgd2104-2-e,10,0.23624,101,1,1,1,1,cyclic_2_1,cyclic_8_1,cyclic_128_1,pipeline_1,1,1,0.974752356445,False
workload_2660.cpp,xcu200-fsgd2104-2-e,10,0.226,68,1,1,1,1,cyclic_2_1,cyclic_8_1,cyclic_2_1,pipeline_1,3,1,1,True
workload_2566.cpp,xcu200-fsgd2104-2-e,10,0.25432,96,1,1,1,1,cyclic_2_1,cyclic_8_1,cyclic_2_1,unroll_16,1,1,0.931051461736,False
workload_2699.cpp,xcu200-fsgd2104-2-e,10,0.226,64,1,1,1,1,cyclic_2_1,cyclic_8_1,cyclic_4_1,pipeline_1,1,1,1,True
workload_2432.cpp,xcu200-fsgd2104-2-e,10,0.302,195,1,8,2,5,cyclic_32_1,block_16_1,block_16_1,unroll_32,1,4,0.629053865169,False
workload_2398.cpp,xcu200-fsgd2104-2-e,10,0.80152,102,1,1,1,1,cyclic_32_1,block_16_1,block_32_1,unroll_4,1,1,0.138215000333,False
workload_2477.cpp,xcu200-fsgd2104-2-e,10,0.80952,155,1,1,1,1,cyclic_32_1,block_2_1,block_2_1,unroll_32,1,1,0.13423120993,False
workload_2430.cpp,xcu200-fsgd2104-2-e,10,0.3036,118.5,1,1,1,1,cyclic_32_1,block_4_1,block_2_1,unroll_16,2,1,0.817623020187,False
workload_2401.cpp,xcu200-fsgd2104-2-e,10,0.78872,100,1,1,1,1,cyclic_32_1,block_4_1,block_4_1,unroll_8,1,1,0.145045069668,False
workload_2492.cpp,xcu200-fsgd2104-2-e,10,0.28744,99,1,1,1,1,cyclic_32_1,block_64_1,block_16_1,pipeline_1,1,1,0.853902009469,False
workload_2677.cpp,xcu200-fsgd2104-2-e,10,0.2772,82,1,1,1,1,cyclic_32_1,block_8_1,cyclic_2_1,pipeline_1,1,1,0.877353696091,False
workload_2391.cpp,xcu200-fsgd2104-2-e,10,0.28744,115,1,1,1,1,cyclic_32_1,cyclic_128_1,block_8_1,pipeline_1,1,1,0.853902009469,False
workload_2437.cpp,xcu200-fsgd2104-2-e,10,0.85528,114,1,1,1,1,cyclic_32_1,cyclic_128_1,cyclic_4_1,unroll_2,1,1,0.11565741216,False
