Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,Array_6,OuterLoop_1,InnerLoop_1_1,Replicate_Count,Area,Weight,is_pareto
workload_2813.cpp,xcu200-fsgd2104-2-e,10,0.2807,535,0,2,4,6,block_16_1,cyclic_64_1,block_64_1,complete_1,cyclic_2_1,block_4_1,pipeline_1,unroll_2,1,3,0.679865180375,False
workload_2847.cpp,xcu200-fsgd2104-2-e,10,0.28061,449,0,2,2,5,block_16_1,cyclic_64_1,cyclic_8_1,complete_1,cyclic_2_1,block_4_1,pipeline_1,unroll_2,1,2.25,0.753557587578,False
workload_2881.cpp,xcu200-fsgd2104-2-e,10,0.31501,1467,0,0,7,9,block_16_1,cyclic_8_1,cyclic_2_1,complete_1,cyclic_8_1,block_4_1,unroll_64,pipeline_1,1,4,0.5506497033,False
workload_2916.cpp,xcu200-fsgd2104-2-e,10,0.315,1468,0,0,7,9,block_16_1,cyclic_8_1,cyclic_2_1,complete_1,cyclic_8_1,complete_1,unroll_64,pipeline_1,1,4,0.55065869422,False
workload_2854.cpp,xcu200-fsgd2104-2-e,10,0.8336,760,0,7,0,7,block_16_1,cyclic_8_1,cyclic_4_1,complete_1,block_2_1,block_8_1,unroll_8,unroll_4,1,3.5,0.106219700773,False
workload_2877.cpp,xcu200-fsgd2104-2-e,10,0.34968,259,0,2,1,4,block_16_1,cyclic_8_1,cyclic_8_1,complete_1,block_2_1,block_8_1,unroll_2,pipeline_1,1,1.75,0.664357193675,False
workload_2824.cpp,xcu200-fsgd2104-2-e,10,0.84384,767,0,7,1,8,block_16_1,cyclic_8_1,cyclic_8_1,complete_1,block_2_1,block_8_1,unroll_8,unroll_4,1,4,0.103076594356,False
workload_2919.cpp,xcu200-fsgd2104-2-e,10,0.82263,2319,0,0,1,8,block_2_1,block_128_1,block_128_1,complete_1,complete_1,cyclic_4_1,unroll_64,unroll_2,1,2.25,0.112378746019,False
workload_2953.cpp,xcu200-fsgd2104-2-e,10,0.22939,414,0,1,3,6,block_2_1,block_128_1,cyclic_64_1,complete_1,cyclic_2_1,block_8_1,pipeline_1,pipeline_1,1,2.5,0.774684564821,False
workload_2807.cpp,xcu200-fsgd2104-2-e,10,0.28312,2156,0,0,5,11,block_2_1,block_128_1,cyclic_64_1,complete_1,cyclic_2_1,block_8_1,unroll_64,pipeline_1,1,4,0.575838245641,False
workload_2835.cpp,xcu200-fsgd2104-2-e,10,0.27384,553,0,18,8,12,block_2_1,block_4_1,cyclic_128_1,block_4_1,cyclic_4_1,block_2_1,unroll_4,unroll_16,1,9.5,0.175427803282,False
workload_2859.cpp,xcu200-fsgd2104-2-e,10,0.63848,286,0,0,2,6,block_2_1,block_4_1,cyclic_128_1,block_4_1,cyclic_4_1,cyclic_8_1,unroll_4,unroll_2,1,2,0.232418276049,False
workload_2858.cpp,xcu200-fsgd2104-2-e,10,0.54848,472,0,0,4,9,block_2_1,block_64_1,cyclic_4_1,block_8_1,complete_1,cyclic_4_1,unroll_8,unroll_4,1,3.25,0.309602159998,False
workload_2929.cpp,xcu200-fsgd2104-2-e,10,0.22119,180,0,0,2,4,block_2_1,block_8_1,cyclic_4_1,block_4_1,complete_1,cyclic_4_1,pipeline_1,unroll_4,1,1.5,0.905168719899,False
workload_3030.cpp,xcu200-fsgd2104-2-e,10,0.28792,143,0,0,1,2,block_2_1,block_8_1,cyclic_4_1,block_4_1,complete_1,cyclic_4_1,unroll_2,pipeline_1,1,0.75,0.824830713843,False
workload_2917.cpp,xcu200-fsgd2104-2-e,10,0.2836,402,0,0,5,9,block_2_1,block_8_1,cyclic_4_1,block_4_1,complete_1,cyclic_4_1,unroll_8,pipeline_1,1,3.5,0.626012481867,False
workload_2818.cpp,xcu200-fsgd2104-2-e,10,0.2836,407,0,0,5,9,block_2_1,block_8_1,cyclic_4_1,block_8_1,complete_1,cyclic_4_1,unroll_8,pipeline_1,1,3.5,0.626012481867,False
workload_2806.cpp,xcu200-fsgd2104-2-e,10,0.28251,1831,0,0,5,9,block_2_1,block_8_1,cyclic_64_1,cyclic_8_1,cyclic_4_1,cyclic_2_1,unroll_64,pipeline_1,1,3.5,0.626907766942,False
workload_2857.cpp,xcu200-fsgd2104-2-e,10,0.28804,792,0,0,8,16,block_2_1,cyclic_2_1,block_64_1,cyclic_8_1,block_4_1,block_4_1,unroll_16,pipeline_1,1,6,0.390876633578,False
workload_2920.cpp,xcu200-fsgd2104-2-e,10,0.28804,814,0,0,8,16,block_2_1,cyclic_2_1,block_64_1,cyclic_8_1,cyclic_8_1,block_4_1,unroll_16,pipeline_1,1,6,0.390876633578,False
workload_2833.cpp,xcu200-fsgd2104-2-e,10,0.28804,948,0,0,8,18,block_2_1,cyclic_4_1,block_128_1,cyclic_8_1,block_4_1,block_4_1,unroll_16,pipeline_1,1,6.5,0.351519702087,False
workload_3001.cpp,xcu200-fsgd2104-2-e,10,0.42259,3231,0,0,0,5,block_2_1,cyclic_4_1,block_2_1,cyclic_4_1,complete_1,block_8_1,unroll_64,unroll_4,1,1.25,0.540661785978,False
workload_2931.cpp,xcu200-fsgd2104-2-e,10,0.22941,169,0,1,2,4,block_2_1,cyclic_64_1,cyclic_64_1,complete_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,1,1.75,0.869596316639,False
workload_2872.cpp,xcu200-fsgd2104-2-e,10,0.291,1734,0,0,3,15,block_2_1,cyclic_64_1,cyclic_64_1,complete_1,cyclic_2_1,complete_1,unroll_32,pipeline_1,1,4.5,0.522155752742,False
workload_2910.cpp,xcu200-fsgd2104-2-e,10,0.291,1778,0,0,3,16,block_2_1,cyclic_64_1,cyclic_64_1,complete_1,cyclic_8_1,complete_1,unroll_32,pipeline_1,1,4.75,0.498718973843,False
workload_2949.cpp,xcu200-fsgd2104-2-e,10,0.2825,1907,0,0,5,10,block_2_1,cyclic_8_1,cyclic_64_1,complete_1,cyclic_4_1,cyclic_2_1,unroll_64,pipeline_1,1,3.75,0.601447812282,False
workload_2848.cpp,xcu200-fsgd2104-2-e,10,0.22953,599,0,2,5,8,block_4_1,block_128_1,block_128_1,complete_1,complete_1,cyclic_4_1,pipeline_1,unroll_2,1,3.75,0.625451411565,False
workload_2843.cpp,xcu200-fsgd2104-2-e,10,0.22953,588,0,2,5,8,block_4_1,block_128_1,block_128_1,complete_1,complete_1,cyclic_4_1,pipeline_1,unroll_4,1,3.75,0.625451411565,False
workload_2892.cpp,xcu200-fsgd2104-2-e,10,0.2294,382,0,2,3,6,block_4_1,block_128_1,cyclic_64_1,complete_1,cyclic_2_1,block_8_1,pipeline_1,pipeline_1,1,2.75,0.743484527766,False
workload_2863.cpp,xcu200-fsgd2104-2-e,10,0.80732,1144,0,15,2,12,block_4_1,block_16_1,cyclic_128_1,cyclic_8_1,complete_1,block_8_1,unroll_16,unroll_2,1,7.25,0.1,False
workload_2896.cpp,xcu200-fsgd2104-2-e,10,0.23143,427,0,2,2,4,block_4_1,block_32_1,block_16_1,cyclic_2_1,block_8_1,cyclic_4_1,pipeline_1,pipeline_1,1,2,0.837161421054,False
workload_2812.cpp,xcu200-fsgd2104-2-e,10,0.23143,433,0,2,2,4,block_4_1,block_32_1,block_16_1,cyclic_8_1,block_8_1,cyclic_4_1,pipeline_1,unroll_8,1,2,0.837161421054,False
workload_2908.cpp,xcu200-fsgd2104-2-e,10,0.29848,170,0,2,1,2,block_4_1,block_32_1,cyclic_16_1,block_4_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,1,1.25,0.78308499683,False
workload_2933.cpp,xcu200-fsgd2104-2-e,10,0.29848,173,0,2,1,3,block_4_1,block_32_1,cyclic_16_1,block_4_1,cyclic_4_1,complete_1,unroll_2,pipeline_1,1,1.5,0.773618054184,False
workload_2907.cpp,xcu200-fsgd2104-2-e,10,0.55727,3169,0,0,1,5,block_4_1,block_64_1,cyclic_2_1,cyclic_2_1,complete_1,block_4_1,unroll_64,unroll_4,1,1.5,0.329441757217,False
workload_2839.cpp,xcu200-fsgd2104-2-e,10,0.55719,3362,0,0,0,5,block_4_1,block_64_1,cyclic_2_1,cyclic_2_1,complete_1,complete_1,unroll_64,unroll_4,1,1.25,0.331682571707,False
workload_2889.cpp,xcu200-fsgd2104-2-e,10,0.23152,416,0,2,4,5,block_4_1,block_8_1,block_64_1,cyclic_8_1,cyclic_4_1,cyclic_8_1,pipeline_1,pipeline_1,1,2.75,0.742893733514,False
workload_2864.cpp,xcu200-fsgd2104-2-e,10,0.26872,1253,0,0,6,6,block_4_1,block_8_1,cyclic_2_1,cyclic_2_1,complete_1,complete_1,unroll_64,pipeline_1,1,3,0.691045221167,False
workload_2993.cpp,xcu200-fsgd2104-2-e,10,0.26873,1461,0,0,6,8,block_4_1,block_8_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,block_4_1,unroll_64,pipeline_1,1,3.5,0.63718225074,False
workload_2995.cpp,xcu200-fsgd2104-2-e,10,0.21917,187,0,2,3,5,block_4_1,cyclic_128_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,block_8_1,pipeline_1,unroll_4,1,2.5,0.776436228973,False
workload_3008.cpp,xcu200-fsgd2104-2-e,10,0.22941,223,0,2,3,5,block_4_1,cyclic_128_1,cyclic_64_1,complete_1,block_4_1,block_4_1,pipeline_1,unroll_8,1,2.5,0.774678268104,False
workload_2827.cpp,xcu200-fsgd2104-2-e,10,0.61535,2124,0,0,0,4,block_4_1,cyclic_2_1,block_64_1,cyclic_4_1,cyclic_2_1,cyclic_4_1,unroll_64,unroll_2,1,1,0.263418282938,False
workload_3068.cpp,xcu200-fsgd2104-2-e,10,0.21917,164,0,2,3,4,block_4_1,cyclic_32_1,block_2_1,complete_1,complete_1,block_4_1,pipeline_1,unroll_2,1,2.25,0.808730039487,False
workload_2853.cpp,xcu200-fsgd2104-2-e,10,0.82527,2451,0,0,1,5,block_4_1,cyclic_4_1,block_128_1,cyclic_4_1,cyclic_2_1,cyclic_4_1,unroll_64,unroll_2,1,1.5,0.112880510653,False
workload_2901.cpp,xcu200-fsgd2104-2-e,10,0.2723,1600,0,30,4,14,block_4_1,cyclic_64_1,block_2_1,cyclic_4_1,cyclic_2_1,block_4_1,unroll_32,pipeline_1,1,12,0.106666810243,False
workload_2805.cpp,xcu200-fsgd2104-2-e,10,0.34424,1719,0,5,1,12,block_64_1,block_32_1,block_16_1,cyclic_8_1,complete_1,block_2_1,unroll_4,pipeline_1,1,4.5,0.481464173274,False
workload_2866.cpp,xcu200-fsgd2104-2-e,10,0.34424,1844,0,5,1,12,block_64_1,block_32_1,block_64_1,cyclic_4_1,complete_1,block_2_1,unroll_4,pipeline_1,1,4.5,0.481464173274,False
workload_2808.cpp,xcu200-fsgd2104-2-e,10,0.34408,610,0,9,1,8,block_8_1,block_8_1,block_32_1,complete_1,cyclic_8_1,cyclic_4_1,unroll_8,pipeline_1,1,4.5,0.481607523195,False
workload_2884.cpp,xcu200-fsgd2104-2-e,10,0.74328,1320,0,15,2,14,block_8_1,block_8_1,cyclic_128_1,complete_1,block_2_1,complete_1,unroll_16,unroll_2,1,7.75,0.102630546924,False
workload_2852.cpp,xcu200-fsgd2104-2-e,10,0.28263,1246,0,2,2,4,block_8_1,block_8_1,cyclic_128_1,cyclic_4_1,block_2_1,complete_1,pipeline_1,unroll_2,1,2,0.771729208041,False
workload_2904.cpp,xcu200-fsgd2104-2-e,10,0.27989,668,0,2,3,7,cyclic_128_1,block_128_1,block_128_1,complete_1,complete_1,cyclic_4_1,pipeline_1,unroll_4,1,3,0.680673897538,False
workload_2817.cpp,xcu200-fsgd2104-2-e,10,0.32232,248,0,0,1,5,cyclic_128_1,block_2_1,cyclic_128_1,cyclic_2_1,complete_1,cyclic_2_1,unroll_4,pipeline_1,1,1.5,0.726549882405,False
workload_2849.cpp,xcu200-fsgd2104-2-e,10,0.77672,249,0,0,0,5,cyclic_128_1,block_2_1,cyclic_128_1,cyclic_2_1,complete_1,cyclic_2_1,unroll_4,unroll_2,1,1.25,0.133032259503,False
workload_2846.cpp,xcu200-fsgd2104-2-e,10,0.37048,200,0,0,0,2,cyclic_128_1,block_32_1,cyclic_16_1,block_4_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,1,0.5,0.651230882559,False
workload_2945.cpp,xcu200-fsgd2104-2-e,10,0.80602,1174,0,0,1,13,cyclic_128_1,block_4_1,cyclic_128_1,cyclic_4_1,block_2_1,complete_1,unroll_32,unroll_2,1,3.5,0.11336201263,False
workload_2861.cpp,xcu200-fsgd2104-2-e,10,0.32096,267,0,0,1,3,cyclic_128_1,block_8_1,block_32_1,complete_1,cyclic_8_1,cyclic_4_1,unroll_8,pipeline_1,1,1,0.745115082847,False
workload_2890.cpp,xcu200-fsgd2104-2-e,10,0.32032,271,0,0,1,3,cyclic_128_1,block_8_1,block_32_1,complete_1,cyclic_8_1,cyclic_8_1,unroll_8,pipeline_1,1,1,0.746471713737,False
workload_2826.cpp,xcu200-fsgd2104-2-e,10,0.28261,774,0,0,1,3,cyclic_128_1,block_8_1,cyclic_128_1,cyclic_4_1,block_2_1,complete_1,pipeline_1,unroll_2,1,1,0.827166659421,False
workload_2962.cpp,xcu200-fsgd2104-2-e,10,0.88127,2663,0,0,2,14,cyclic_128_1,block_8_1,cyclic_128_1,cyclic_4_1,complete_1,complete_1,unroll_64,unroll_2,1,4,0.100035314214,False
workload_2960.cpp,xcu200-fsgd2104-2-e,10,0.27784,250,0,7,2,5,cyclic_128_1,cyclic_32_1,cyclic_128_1,cyclic_4_1,block_4_1,complete_1,pipeline_1,unroll_2,1,3.5,0.630611076307,False
workload_2915.cpp,xcu200-fsgd2104-2-e,10,0.2676,213,0,7,2,5,cyclic_128_1,cyclic_32_1,cyclic_4_1,cyclic_4_1,block_4_1,cyclic_8_1,pipeline_1,unroll_2,1,3.5,0.637933942803,False
workload_2918.cpp,xcu200-fsgd2104-2-e,10,0.54252,635,0,0,0,6,cyclic_16_1,block_16_1,block_64_1,cyclic_8_1,block_2_1,cyclic_2_1,unroll_16,unroll_4,1,1.5,0.349038138688,False
workload_2820.cpp,xcu200-fsgd2104-2-e,10,0.47544,157,0,0,0,2,cyclic_16_1,block_16_1,block_64_1,cyclic_8_1,block_2_1,cyclic_2_1,unroll_2,unroll_4,1,0.5,0.458368843638,False
workload_2961.cpp,xcu200-fsgd2104-2-e,10,0.32232,234,0,0,0,2,cyclic_16_1,block_2_1,block_32_1,block_4_1,block_2_1,block_2_1,unroll_8,pipeline_1,1,0.5,0.753472224802,False
workload_2862.cpp,xcu200-fsgd2104-2-e,10,0.32232,338,0,0,1,4,cyclic_16_1,cyclic_128_1,cyclic_128_1,block_4_1,block_4_1,block_2_1,unroll_8,pipeline_1,1,1.25,0.734397325526,False
workload_2809.cpp,xcu200-fsgd2104-2-e,10,0.32112,346,0,0,1,5,cyclic_16_1,cyclic_128_1,cyclic_128_1,block_4_1,block_8_1,block_8_1,unroll_8,pipeline_1,1,1.5,0.728925104754,False
workload_2897.cpp,xcu200-fsgd2104-2-e,10,0.32232,339,0,0,1,5,cyclic_16_1,cyclic_128_1,cyclic_128_1,block_8_1,block_4_1,block_2_1,unroll_8,pipeline_1,1,1.5,0.726549882405,False
workload_3251.cpp,xcu200-fsgd2104-2-e,10,0.2676,118,0,7,2,2,cyclic_16_1,cyclic_16_1,block_2_1,block_4_1,complete_1,cyclic_4_1,pipeline_1,pipeline_1,1,2.75,0.719064023812,False
workload_2944.cpp,xcu200-fsgd2104-2-e,10,0.32112,217,0,0,0,2,cyclic_16_1,cyclic_16_1,cyclic_8_1,block_4_1,cyclic_4_1,block_4_1,unroll_8,pipeline_1,1,0.5,0.756127168861,False
workload_2906.cpp,xcu200-fsgd2104-2-e,10,0.32224,407,0,0,1,4,cyclic_16_1,cyclic_2_1,block_64_1,block_4_1,block_2_1,block_2_1,unroll_16,pipeline_1,1,1.25,0.73456051112,False
workload_2855.cpp,xcu200-fsgd2104-2-e,10,0.32232,253,0,0,0,3,cyclic_16_1,cyclic_2_1,block_64_1,block_4_1,block_2_1,block_2_1,unroll_8,pipeline_1,1,0.75,0.749189854331,False
workload_3531.cpp,xcu200-fsgd2104-2-e,10,0.27161,99,0,1,1,1,cyclic_16_1,cyclic_2_1,cyclic_4_1,complete_1,complete_1,block_4_1,pipeline_1,pipeline_1,1,0.75,0.860983474884,False
workload_2981.cpp,xcu200-fsgd2104-2-e,10,0.27161,100,0,1,1,1,cyclic_16_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,block_2_1,cyclic_8_1,pipeline_1,pipeline_1,1,0.75,0.860983474884,False
workload_2988.cpp,xcu200-fsgd2104-2-e,10,0.32248,126,0,0,0,1,cyclic_16_1,cyclic_2_1,cyclic_64_1,block_4_1,cyclic_2_1,block_8_1,unroll_2,pipeline_1,1,0.25,0.754973385271,False
workload_2836.cpp,xcu200-fsgd2104-2-e,10,0.32232,211,0,0,0,2,cyclic_16_1,cyclic_2_1,cyclic_8_1,block_4_1,block_2_1,block_2_1,unroll_8,pipeline_1,1,0.5,0.753472224802,False
workload_2941.cpp,xcu200-fsgd2104-2-e,10,0.2812,107,0,1,1,1,cyclic_16_1,cyclic_2_1,cyclic_8_1,block_4_1,block_2_1,block_8_1,pipeline_1,pipeline_1,1,0.75,0.839761794889,False
workload_2888.cpp,xcu200-fsgd2104-2-e,10,0.32232,208,0,0,0,2,cyclic_16_1,cyclic_2_1,cyclic_8_1,block_4_1,cyclic_2_1,block_2_1,unroll_8,pipeline_1,1,0.5,0.753472224802,False
workload_2927.cpp,xcu200-fsgd2104-2-e,10,0.32232,211,0,0,0,2,cyclic_16_1,cyclic_4_1,cyclic_8_1,block_4_1,cyclic_2_1,block_2_1,unroll_8,pipeline_1,1,0.5,0.753472224802,False
workload_3373.cpp,xcu200-fsgd2104-2-e,10,0.2676,119,0,7,2,2,cyclic_16_1,cyclic_8_1,block_4_1,cyclic_8_1,block_4_1,cyclic_8_1,pipeline_1,unroll_4,1,2.75,0.719064023812,False
workload_2911.cpp,xcu200-fsgd2104-2-e,10,0.48808,254,0,0,0,3,cyclic_2_1,block_128_1,block_16_1,cyclic_2_1,complete_1,block_8_1,unroll_4,unroll_4,1,0.75,0.436469064378,False
workload_2845.cpp,xcu200-fsgd2104-2-e,10,0.22863,221,0,2,1,3,cyclic_2_1,block_128_1,block_16_1,cyclic_2_1,cyclic_4_1,block_8_1,pipeline_1,unroll_4,1,1.5,0.895523305259,False
workload_2989.cpp,xcu200-fsgd2104-2-e,10,0.22863,275,0,2,1,4,cyclic_2_1,block_128_1,block_32_1,cyclic_2_1,cyclic_4_1,complete_1,pipeline_1,unroll_4,1,1.75,0.870291936628,False
workload_2811.cpp,xcu200-fsgd2104-2-e,10,0.22875,280,0,2,2,4,cyclic_2_1,block_128_1,block_64_1,cyclic_2_1,cyclic_4_1,block_8_1,pipeline_1,unroll_4,1,2,0.838773234302,False
workload_2998.cpp,xcu200-fsgd2104-2-e,10,0.22859,263,0,2,1,4,cyclic_2_1,block_128_1,cyclic_64_1,block_4_1,block_2_1,block_2_1,pipeline_1,unroll_8,1,1.75,0.870326755866,False
workload_2930.cpp,xcu200-fsgd2104-2-e,10,0.22859,262,0,2,1,4,cyclic_2_1,block_128_1,cyclic_64_1,complete_1,complete_1,block_2_1,pipeline_1,unroll_8,1,1.75,0.870326755866,False
workload_3017.cpp,xcu200-fsgd2104-2-e,10,0.22103,142,0,0,0,1,cyclic_2_1,block_32_1,cyclic_4_1,cyclic_8_1,block_2_1,cyclic_8_1,pipeline_1,unroll_2,1,0.25,0.999973935421,False
workload_3059.cpp,xcu200-fsgd2104-2-e,10,0.22103,139,0,0,0,1,cyclic_2_1,block_32_1,cyclic_4_1,cyclic_8_1,block_2_1,cyclic_8_1,pipeline_1,unroll_4,1,0.25,0.999973935421,False
workload_3309.cpp,xcu200-fsgd2104-2-e,10,0.22103,122,0,0,0,1,cyclic_2_1,block_8_1,block_2_1,cyclic_8_1,block_2_1,block_8_1,pipeline_1,unroll_4,1,0.25,0.999973935421,False
workload_2900.cpp,xcu200-fsgd2104-2-e,10,0.23127,227,0,0,1,2,cyclic_2_1,block_8_1,cyclic_128_1,cyclic_8_1,block_2_1,complete_1,pipeline_1,unroll_2,1,0.75,0.944851468171,False
workload_3009.cpp,xcu200-fsgd2104-2-e,10,0.23127,226,0,0,1,2,cyclic_2_1,block_8_1,cyclic_128_1,cyclic_8_1,block_4_1,complete_1,pipeline_1,unroll_2,1,0.75,0.944851468171,False
workload_3050.cpp,xcu200-fsgd2104-2-e,10,0.22103,118,0,0,0,1,cyclic_2_1,block_8_1,cyclic_4_1,block_4_1,block_4_1,cyclic_4_1,pipeline_1,pipeline_1,1,0.25,0.999973935421,False
workload_3157.cpp,xcu200-fsgd2104-2-e,10,0.22103,121,0,0,0,1,cyclic_2_1,block_8_1,cyclic_4_1,block_4_1,cyclic_4_1,cyclic_8_1,pipeline_1,pipeline_1,1,0.25,0.999973935421,False
workload_2954.cpp,xcu200-fsgd2104-2-e,10,0.22103,118,0,0,0,1,cyclic_2_1,block_8_1,cyclic_4_1,cyclic_8_1,block_2_1,cyclic_8_1,pipeline_1,unroll_2,2,0.25,0.999973935421,False
workload_3062.cpp,xcu200-fsgd2104-2-e,10,0.22103,122,0,0,0,1,cyclic_2_1,block_8_1,cyclic_4_1,cyclic_8_1,block_2_1,cyclic_8_1,pipeline_1,unroll_8,1,0.25,0.999973935421,False
workload_3349.cpp,xcu200-fsgd2104-2-e,10,0.22103,118,0,0,0,1,cyclic_2_1,block_8_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,block_8_1,pipeline_1,pipeline_1,1,0.25,0.999973935421,False
workload_2967.cpp,xcu200-fsgd2104-2-e,10,0.23127,120,0,0,0,1,cyclic_2_1,block_8_1,cyclic_8_1,block_4_1,block_2_1,block_8_1,pipeline_1,unroll_2,1,0.25,0.973481881464,False
workload_3433.cpp,xcu200-fsgd2104-2-e,10,0.2177,133,0,2,1,2,cyclic_2_1,cyclic_128_1,block_4_1,complete_1,block_2_1,cyclic_8_1,pipeline_1,unroll_4,1,1.25,0.910147488399,False
workload_3154.cpp,xcu200-fsgd2104-2-e,10,0.2177,137,0,2,1,2,cyclic_2_1,cyclic_128_1,block_4_1,complete_1,complete_1,block_8_1,pipeline_1,unroll_8,1,1.25,0.910147488399,False
workload_3257.cpp,xcu200-fsgd2104-2-e,10,0.2177,136,0,2,1,2,cyclic_2_1,cyclic_128_1,block_4_1,complete_1,cyclic_2_1,block_8_1,pipeline_1,unroll_2,1,1.25,0.910147488399,False
workload_3486.cpp,xcu200-fsgd2104-2-e,10,0.2177,132,0,2,1,2,cyclic_2_1,cyclic_128_1,cyclic_4_1,block_4_1,block_8_1,cyclic_4_1,pipeline_1,unroll_2,1,1.25,0.910147488399,False
workload_3627.cpp,xcu200-fsgd2104-2-e,10,0.2177,132,0,2,1,2,cyclic_2_1,cyclic_128_1,cyclic_4_1,complete_1,cyclic_4_1,cyclic_4_1,pipeline_1,pipeline_1,1,1.25,0.910147488399,False
workload_3630.cpp,xcu200-fsgd2104-2-e,10,0.2177,102,0,2,1,1,cyclic_2_1,cyclic_16_1,block_2_1,complete_1,complete_1,block_8_1,pipeline_1,pipeline_1,1,1,1,True
workload_3201.cpp,xcu200-fsgd2104-2-e,10,0.2177,102,0,2,1,1,cyclic_2_1,cyclic_16_1,cyclic_4_1,cyclic_2_1,cyclic_4_1,block_8_1,pipeline_1,unroll_2,1,1,1,True
workload_3006.cpp,xcu200-fsgd2104-2-e,10,0.22794,121,0,2,1,2,cyclic_2_1,cyclic_16_1,cyclic_64_1,block_4_1,cyclic_4_1,block_4_1,pipeline_1,pipeline_1,1,1.25,0.905647412259,False
workload_3413.cpp,xcu200-fsgd2104-2-e,10,0.21839,107,0,1,1,1,cyclic_2_1,cyclic_2_1,block_2_1,block_4_1,complete_1,block_4_1,pipeline_1,unroll_8,1,0.75,0.963334916483,False
workload_3583.cpp,xcu200-fsgd2104-2-e,10,0.21839,104,0,1,1,1,cyclic_2_1,cyclic_2_1,block_2_1,complete_1,block_2_1,block_2_1,pipeline_1,pipeline_1,1,0.75,0.963334916483,False
workload_3322.cpp,xcu200-fsgd2104-2-e,10,0.21839,105,0,1,1,1,cyclic_2_1,cyclic_2_1,block_2_1,complete_1,complete_1,block_4_1,pipeline_1,pipeline_1,1,0.75,0.963334916483,False
workload_3242.cpp,xcu200-fsgd2104-2-e,10,0.21839,105,0,1,1,1,cyclic_2_1,cyclic_2_1,block_2_1,cyclic_2_1,complete_1,block_8_1,pipeline_1,unroll_2,1,0.75,0.963334916483,False
workload_2958.cpp,xcu200-fsgd2104-2-e,10,0.32108,439,0,1,1,5,cyclic_2_1,cyclic_2_1,block_4_1,block_4_1,block_8_1,block_8_1,unroll_16,unroll_8,1,1.75,0.718570477434,False
workload_3588.cpp,xcu200-fsgd2104-2-e,10,0.21839,107,0,1,1,1,cyclic_2_1,cyclic_2_1,block_4_1,complete_1,complete_1,block_2_1,pipeline_1,pipeline_1,1,0.75,0.963334916483,False
workload_2999.cpp,xcu200-fsgd2104-2-e,10,0.22872,183,0,1,2,2,cyclic_2_1,cyclic_2_1,block_64_1,block_8_1,cyclic_4_1,block_8_1,pipeline_1,unroll_2,1,1.25,0.904946178315,False
workload_2886.cpp,xcu200-fsgd2104-2-e,10,0.22872,187,0,1,2,2,cyclic_2_1,cyclic_2_1,block_64_1,cyclic_2_1,cyclic_4_1,block_8_1,pipeline_1,unroll_4,1,1.25,0.904946178315,False
workload_2936.cpp,xcu200-fsgd2104-2-e,10,0.28016,258,0,0,0,3,cyclic_2_1,cyclic_2_1,block_64_1,cyclic_2_1,cyclic_4_1,block_8_1,unroll_8,pipeline_1,1,0.75,0.842070505295,False
workload_3027.cpp,xcu200-fsgd2104-2-e,10,0.22863,115,0,1,1,1,cyclic_2_1,cyclic_2_1,block_8_1,complete_1,block_8_1,block_8_1,pipeline_1,unroll_8,1,0.75,0.949193867949,False
workload_3018.cpp,xcu200-fsgd2104-2-e,10,0.22863,115,0,1,1,1,cyclic_2_1,cyclic_2_1,block_8_1,cyclic_4_1,cyclic_2_1,block_2_1,pipeline_1,unroll_8,1,0.75,0.949193867949,False
workload_2937.cpp,xcu200-fsgd2104-2-e,10,0.22863,114,0,1,1,1,cyclic_2_1,cyclic_2_1,block_8_1,cyclic_8_1,block_8_1,block_2_1,pipeline_1,unroll_8,2,0.75,0.949193867949,False
workload_2871.cpp,xcu200-fsgd2104-2-e,10,0.22863,115,0,1,1,1,cyclic_2_1,cyclic_2_1,block_8_1,cyclic_8_1,block_8_1,block_8_1,pipeline_1,unroll_8,1,0.75,0.949193867949,False
workload_3020.cpp,xcu200-fsgd2104-2-e,10,0.22863,108,0,1,1,1,cyclic_2_1,cyclic_2_1,cyclic_16_1,block_4_1,complete_1,complete_1,pipeline_1,unroll_8,1,0.75,0.949193867949,False
workload_3514.cpp,xcu200-fsgd2104-2-e,10,0.21839,103,0,1,1,1,cyclic_2_1,cyclic_2_1,cyclic_2_1,complete_1,block_2_1,block_4_1,pipeline_1,pipeline_1,1,0.75,0.963334916483,False
workload_3430.cpp,xcu200-fsgd2104-2-e,10,0.22033,97,0,1,1,1,cyclic_2_1,cyclic_2_1,cyclic_4_1,block_4_1,block_8_1,cyclic_4_1,pipeline_1,unroll_2,1,0.75,0.961005341468,False
workload_3096.cpp,xcu200-fsgd2104-2-e,10,0.22033,100,0,1,1,1,cyclic_2_1,cyclic_2_1,cyclic_4_1,complete_1,block_4_1,block_4_1,pipeline_1,unroll_8,1,0.75,0.961005341468,False
