Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_2,Array_3,Array_4,Array_5,OuterLoop_1,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_2_1,InnerLoop_2_2,InnerLoop_2_3,InnerLoop_3_1,Replicate_Count,Area,Weight,is_pareto
workload_4268.cpp,xcu200-fsgd2104-2-e,5,235.43417,376,0,1,0,2,block_2_2,cyclic_2_2,cyclic_8_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,pipeline_1,pipeline_1,unroll_64,unroll_2,unroll_8,3,0.75,0.647964802289,False
workload_4524.cpp,xcu200-fsgd2104-2-e,5,42.01013,244,0,0,2,3,block_2_2,cyclic_2_2,cyclic_8_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,pipeline_1,pipeline_1,unroll_64,unroll_4,pipeline_1,1,1.25,0.980546284454,False
workload_4087.cpp,xcu200-fsgd2104-2-e,5,234.62217,614,0,1,1,2,block_2_2,cyclic_2_2,cyclic_8_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,pipeline_1,pipeline_1,unroll_64,unroll_4,unroll_8,1,1,0.649027577092,False
workload_4693.cpp,xcu200-fsgd2104-2-e,5,40.35177,358,0,0,4,5,block_2_2,cyclic_2_2,cyclic_8_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,pipeline_1,pipeline_1,unroll_64,unroll_8,pipeline_1,1,2.25,0.942253903896,False
workload_4367.cpp,xcu200-fsgd2104-2-e,5,234.66069,340,0,1,0,2,block_2_2,cyclic_2_2,cyclic_8_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,unroll_16,pipeline_1,unroll_16,unroll_2,unroll_8,1,0.75,0.649199858365,False
workload_4392.cpp,xcu200-fsgd2104-2-e,5,234.65077,381.5,0,1,0,2,block_2_2,cyclic_2_2,cyclic_8_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,unroll_16,pipeline_1,unroll_64,unroll_2,unroll_8,2,0.75,0.649215707179,False
workload_4486.cpp,xcu200-fsgd2104-2-e,5,47.77873,319.5,0,0,2,3,block_2_2,cyclic_2_2,cyclic_8_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,unroll_16,pipeline_1,unroll_64,unroll_4,pipeline_1,2,1.25,0.973879252521,False
workload_4324.cpp,xcu200-fsgd2104-2-e,5,235.43549,404,0,1,0,2,block_2_2,cyclic_2_2,cyclic_8_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,unroll_8,pipeline_1,unroll_64,unroll_2,unroll_8,1,0.75,0.647962695764,False
workload_4260.cpp,xcu200-fsgd2104-2-e,5,53.60633,292,0,0,2,4,block_2_2,cyclic_2_2,cyclic_8_1,cyclic_8_1,unroll_2,unroll_16,unroll_4,pipeline_1,pipeline_1,unroll_64,unroll_2,pipeline_1,1,1.5,0.953618892501,False
workload_4232.cpp,xcu200-fsgd2104-2-e,5,728.56033,342,0,0,0,2,block_2_2,cyclic_2_2,cyclic_8_1,cyclic_8_1,unroll_2,unroll_16,unroll_4,pipeline_1,pipeline_1,unroll_64,unroll_2,unroll_2,1,0.5,0.417599607918,False
workload_4197.cpp,xcu200-fsgd2104-2-e,5,42.12565,842,0,0,4,6,block_2_2,cyclic_2_2,cyclic_8_1,cyclic_8_1,unroll_2,unroll_16,unroll_4,unroll_16,unroll_32,unroll_2,unroll_4,pipeline_1,1,2.5,0.923305799679,False
workload_4574.cpp,xcu200-fsgd2104-2-e,5,40.35153,383,0,0,4,5,block_2_2,cyclic_2_2,cyclic_8_1,cyclic_8_1,unroll_2,unroll_32,unroll_2,pipeline_1,pipeline_1,unroll_64,unroll_8,pipeline_1,1,2.25,0.942254134232,False
workload_4443.cpp,xcu200-fsgd2104-2-e,5,234.65053,427,0,1,0,2,block_2_2,cyclic_2_2,cyclic_8_1,cyclic_8_1,unroll_2,unroll_32,unroll_2,unroll_16,pipeline_1,unroll_64,unroll_2,unroll_8,1,0.75,0.649216090621,False
workload_4419.cpp,xcu200-fsgd2104-2-e,5,42.07757,171,0,0,1,2,block_2_2,cyclic_2_2,cyclic_8_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,pipeline_1,pipeline_1,unroll_16,unroll_2,pipeline_1,1,0.75,0.999973821497,False
workload_4432.cpp,xcu200-fsgd2104-2-e,5,235.32549,680,0,1,1,3,block_2_2,cyclic_2_2,cyclic_8_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_4,pipeline_1,unroll_64,unroll_4,unroll_8,1,1.25,0.647340488754,False
workload_4147.cpp,xcu200-fsgd2104-2-e,5,234.73009,656,0,1,1,3,block_2_2,cyclic_2_2,cyclic_8_1,cyclic_8_1,unroll_2,unroll_64,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_4,unroll_8,1,1.25,0.648288213136,False
workload_4309.cpp,xcu200-fsgd2104-2-e,5,728.63873,404,0,0,0,2,block_2_2,cyclic_2_2,cyclic_8_1,cyclic_8_1,unroll_2,unroll_64,unroll_2,unroll_16,pipeline_1,unroll_2,unroll_4,unroll_2,1,0.5,0.417504367967,False
workload_4638.cpp,xcu200-fsgd2104-2-e,5,42.06637,389,0,0,1,2,block_2_2,cyclic_2_2,cyclic_8_1,cyclic_8_1,unroll_2,unroll_64,unroll_2,unroll_16,pipeline_1,unroll_64,unroll_2,pipeline_1,1,0.75,0.999996727666,False
workload_4406.cpp,xcu200-fsgd2104-2-e,5,234.65037,555,0,1,0,2,block_2_2,cyclic_2_2,cyclic_8_1,cyclic_8_1,unroll_2,unroll_64,unroll_2,unroll_16,pipeline_1,unroll_64,unroll_2,unroll_8,3,0.75,0.649216346249,False
workload_4640.cpp,xcu200-fsgd2104-2-e,5,42.06661,193,0,0,1,2,block_2_2,cyclic_2_2,cyclic_8_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_64,unroll_2,pipeline_1,1,0.75,0.999996236817,False
workload_4596.cpp,xcu200-fsgd2104-2-e,5,40.35225,369,0,0,4,5,block_2_2,cyclic_2_2,cyclic_8_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_64,unroll_8,pipeline_1,1,2.25,0.942253443221,False
workload_4513.cpp,xcu200-fsgd2104-2-e,5,42.01121,306,0,0,2,3,block_2_2,cyclic_2_2,cyclic_8_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll_16,pipeline_1,unroll_64,unroll_4,pipeline_1,1,1.25,0.980545195132,False
workload_4248.cpp,xcu200-fsgd2104-2-e,5,477.39535,1513,0,1,1,5,block_2_2,cyclic_32_1,cyclic_16_1,complete_2,unroll_2,unroll_16,unroll_2,unroll_16,unroll_32,unroll_2,unroll_4,unroll_8,1,1.75,0.448276167622,False
workload_3790.cpp,xcu200-fsgd2104-2-e,5,53.67177,1536,0,0,3,6,block_2_2,cyclic_4_1,block_32_1,cyclic_8_1,unroll_2,unroll_16,unroll_4,unroll_8,unroll_64,unroll_2,unroll_4,pipeline_1,1,2.25,0.928013310127,False
workload_4111.cpp,xcu200-fsgd2104-2-e,5,54.46965,1016,0,0,7,11,block_2_2,cyclic_4_1,block_32_1,cyclic_8_1,unroll_4,unroll_16,unroll_4,unroll_8,unroll_4,unroll_8,unroll_4,pipeline_1,1,4.5,0.779099624234,False
workload_4152.cpp,xcu200-fsgd2104-2-e,5,736.35325,1021,0,7,3,6,block_2_2,cyclic_4_1,cyclic_16_1,block_4_1,unroll_2,unroll_16,unroll_4,pipeline_1,unroll_4,unroll_2,unroll_4,unroll_2,1,4,0.343882584299,False
workload_4725.cpp,xcu200-fsgd2104-2-e,5,42.46013,219,0,0,1,3,block_2_2,cyclic_4_1,cyclic_16_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,pipeline_1,pipeline_1,unroll_64,unroll_2,pipeline_1,1,1,0.989780551191,False
workload_4573.cpp,xcu200-fsgd2104-2-e,5,53.54489,425,0,0,2,4,block_2_2,cyclic_4_1,cyclic_16_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,unroll_32,pipeline_1,unroll_64,unroll_4,pipeline_1,1,1.5,0.953688836491,False
workload_4153.cpp,xcu200-fsgd2104-2-e,5,53.66461,718,0,0,2,4,block_2_2,cyclic_4_1,cyclic_16_1,cyclic_8_1,unroll_2,unroll_64,unroll_4,unroll_16,pipeline_1,unroll_64,unroll_2,pipeline_1,1,1.5,0.953552358276,False
workload_4130.cpp,xcu200-fsgd2104-2-e,5,235.1939,697,0,1,1,4,block_2_2,cyclic_4_1,cyclic_8_1,cyclic_2_1,unroll_4,unroll_4,unroll_2,unroll_4,pipeline_1,unroll_16,unroll_2,unroll_8,1,1.5,0.64642494328,False
workload_4208.cpp,xcu200-fsgd2104-2-e,5,235.03673,668,0,1,1,3,block_2_2,cyclic_4_1,cyclic_8_1,cyclic_4_1,unroll_2,unroll_64,unroll_2,pipeline_1,unroll_4,unroll_2,unroll_4,unroll_8,1,1.25,0.647800020145,False
workload_4161.cpp,xcu200-fsgd2104-2-e,5,53.66501,449,0,0,2,4,block_2_2,cyclic_4_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_16,unroll_4,unroll_16,pipeline_1,unroll_64,unroll_2,pipeline_1,1,1.5,0.953551900995,False
workload_4045.cpp,xcu200-fsgd2104-2-e,5,53.77005,419.5,0,0,2,4,block_2_2,cyclic_4_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_64,unroll_4,unroll_16,pipeline_1,unroll_2,unroll_2,pipeline_1,2,1.5,0.953431523949,False
workload_4175.cpp,xcu200-fsgd2104-2-e,5,53.91615,556,0,0,4,6,block_2_2,cyclic_4_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_64,unroll_4,unroll_16,pipeline_1,unroll_4,unroll_4,pipeline_1,1,2.5,0.915585497277,False
workload_3996.cpp,xcu200-fsgd2104-2-e,5,53.78353,1510,0,0,2,6,block_2_2,cyclic_8_1,block_32_1,cyclic_8_1,unroll_2,unroll_16,unroll_4,unroll_8,unroll_64,unroll_2,unroll_2,pipeline_1,1,2,0.937060531926,False
workload_4547.cpp,xcu200-fsgd2104-2-e,5,701.44849,335,0,0,0,2,block_2_2,cyclic_8_1,cyclic_16_1,cyclic_2_1,unroll_2,unroll_32,unroll_2,unroll_16,unroll_2,pipeline_1,unroll_2,unroll_4,1,0.5,0.451391327112,False
workload_4156.cpp,xcu200-fsgd2104-2-e,5,53.82337,310,0,0,2,5,block_2_2,cyclic_8_1,cyclic_16_1,cyclic_8_1,unroll_2,unroll_16,unroll_4,unroll_8,pipeline_1,unroll_2,unroll_2,pipeline_1,1,1.75,0.946345494848,False
workload_4198.cpp,xcu200-fsgd2104-2-e,5,733.27505,343.5,0,0,0,2,complete_2,complete_2,cyclic_16_1,cyclic_2_1,unroll_2,unroll_16,unroll_2,unroll_16,unroll_32,unroll_2,unroll_2,unroll_2,2,0.5,0.411897582119,False
workload_4224.cpp,xcu200-fsgd2104-2-e,5,733.38321,176,0,0,0,1,complete_2,complete_2,cyclic_16_1,cyclic_2_1,unroll_2,unroll_2,unroll_2,unroll_16,unroll_2,unroll_2,unroll_2,unroll_2,1,0.25,0.41164810787,False
workload_4364.cpp,xcu200-fsgd2104-2-e,5,733.38121,180,0,0,0,1,complete_2,complete_2,cyclic_16_1,cyclic_2_1,unroll_2,unroll_4,unroll_2,unroll_16,unroll_2,unroll_2,unroll_2,unroll_2,1,0.25,0.411650514431,False
workload_4312.cpp,xcu200-fsgd2104-2-e,5,42.23313,186,0,0,1,2,complete_2,complete_2,cyclic_16_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,unroll_16,pipeline_1,unroll_2,unroll_2,pipeline_1,1,0.75,0.999655701302,False
workload_4726.cpp,xcu200-fsgd2104-2-e,5,42.06833,183,0,0,1,2,complete_2,cyclic_2_1,block_16_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,pipeline_1,pipeline_1,unroll_32,unroll_2,pipeline_1,1,0.75,0.999992719066,False
workload_4709.cpp,xcu200-fsgd2104-2-e,5,40.56777,310,0,0,3,4,complete_2,cyclic_2_1,block_32_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_8,pipeline_1,1,1.75,1,True
workload_4720.cpp,xcu200-fsgd2104-2-e,5,700.55513,264,0,0,0,1,complete_2,cyclic_2_1,cyclic_16_1,complete_2,unroll_2,unroll_16,unroll_2,pipeline_1,pipeline_1,unroll_64,unroll_2,unroll_4,1,0.25,1,True
workload_4501.cpp,xcu200-fsgd2104-2-e,5,42.06513,207,0,0,1,2,complete_2,cyclic_2_1,cyclic_16_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,pipeline_1,pipeline_1,unroll_64,unroll_2,pipeline_1,3,0.75,0.999999263724,False
workload_4615.cpp,xcu200-fsgd2104-2-e,5,700.55573,330.5,0,0,0,2,complete_2,cyclic_2_1,cyclic_16_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,unroll_16,pipeline_1,unroll_64,unroll_2,unroll_4,2,0.5,0.452533091471,False
workload_4633.cpp,xcu200-fsgd2104-2-e,5,476.03777,467,0,1,1,2,complete_2,cyclic_2_1,cyclic_16_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,unroll_16,pipeline_1,unroll_64,unroll_2,unroll_8,1,1,0.451990882354,False
workload_4471.cpp,xcu200-fsgd2104-2-e,5,40.35137,484,0,0,4,6,complete_2,cyclic_2_1,cyclic_16_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,unroll_16,pipeline_1,unroll_64,unroll_8,pipeline_1,2,2.5,0.923444160783,False
workload_4703.cpp,xcu200-fsgd2104-2-e,5,42.06537,321,0,0,1,2,complete_2,cyclic_2_1,cyclic_16_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,unroll_32,pipeline_1,unroll_64,unroll_2,pipeline_1,1,0.75,0.999998772874,False
workload_4671.cpp,xcu200-fsgd2104-2-e,5,700.55537,426,0,0,0,2,complete_2,cyclic_2_1,cyclic_16_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,unroll_32,pipeline_1,unroll_64,unroll_2,unroll_4,1,0.5,0.452533552254,False
workload_4597.cpp,xcu200-fsgd2104-2-e,5,42.06697,200,0,0,1,2,complete_2,cyclic_2_1,cyclic_16_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,unroll_4,pipeline_1,unroll_64,unroll_2,pipeline_1,1,0.75,0.999995500543,False
workload_4550.cpp,xcu200-fsgd2104-2-e,5,700.55697,285,0,0,0,1,complete_2,cyclic_2_1,cyclic_16_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,unroll_4,pipeline_1,unroll_64,unroll_2,unroll_4,4,0.25,0.452398350068,False
workload_4707.cpp,xcu200-fsgd2104-2-e,5,728.79277,1005,0,0,1,3,complete_2,cyclic_2_1,cyclic_16_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,unroll_4,pipeline_1,unroll_64,unroll_8,unroll_4,1,1,0.413764377092,False
workload_4628.cpp,xcu200-fsgd2104-2-e,5,40.35077,673,0,0,4,6,complete_2,cyclic_2_1,cyclic_16_1,cyclic_8_1,unroll_2,unroll_32,unroll_2,unroll_32,pipeline_1,unroll_64,unroll_8,pipeline_1,1,2.5,0.923444145797,False
workload_4535.cpp,xcu200-fsgd2104-2-e,5,728.79401,1371,0,0,1,3,complete_2,cyclic_2_1,cyclic_16_1,cyclic_8_1,unroll_2,unroll_32,unroll_2,unroll_32,pipeline_1,unroll_64,unroll_8,unroll_4,1,1,0.413763008565,False
workload_4670.cpp,xcu200-fsgd2104-2-e,5,700.55673,307,0,0,0,2,complete_2,cyclic_2_1,cyclic_16_1,cyclic_8_1,unroll_2,unroll_32,unroll_2,unroll_4,pipeline_1,unroll_64,unroll_2,unroll_4,1,0.5,0.45253181152,False
workload_4344.cpp,xcu200-fsgd2104-2-e,5,42.07717,201,0,0,1,2,complete_2,cyclic_2_1,cyclic_16_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_16,pipeline_1,unroll_16,unroll_2,pipeline_1,1,0.75,0.999974639569,False
workload_4461.cpp,xcu200-fsgd2104-2-e,5,700.72281,242,0,0,0,1,complete_2,cyclic_2_1,cyclic_16_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_4,pipeline_1,unroll_2,unroll_2,unroll_4,1,0.25,0.452186188819,False
workload_4664.cpp,xcu200-fsgd2104-2-e,5,42.06657,299,0,0,1,3,complete_2,cyclic_2_1,cyclic_16_1,cyclic_8_1,unroll_2,unroll_64,unroll_2,unroll_4,pipeline_1,unroll_64,unroll_2,pipeline_1,1,1,0.990189069059,False
workload_4600.cpp,xcu200-fsgd2104-2-e,5,40.35505,423,0,0,4,5,complete_2,cyclic_2_1,cyclic_16_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll_16,pipeline_1,unroll_32,unroll_8,pipeline_1,1,2.25,0.942250755876,False
workload_4560.cpp,xcu200-fsgd2104-2-e,5,40.35185,452,0,0,4,5.5,complete_2,cyclic_2_1,cyclic_16_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll_16,pipeline_1,unroll_64,unroll_8,pipeline_1,2,2.375,0.932823235561,False
workload_4265.cpp,xcu200-fsgd2104-2-e,5,42.23493,262,0,0,2,3,complete_2,cyclic_2_1,cyclic_16_1,cyclic_8_1,unroll_2,unroll_8,unroll_4,unroll_16,pipeline_1,unroll_2,unroll_2,pipeline_1,1,1.25,0.980318228946,False
workload_4686.cpp,xcu200-fsgd2104-2-e,5,40.35077,374,0,0,3,5,complete_2,cyclic_2_1,cyclic_4_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,pipeline_1,pipeline_1,unroll_64,unroll_8,pipeline_1,1,2,1,True
workload_4591.cpp,xcu200-fsgd2104-2-e,5,42.06897,197,0,0,1,2,complete_2,cyclic_2_1,cyclic_4_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,unroll_2,pipeline_1,unroll_64,unroll_2,pipeline_1,1,0.75,0.999991410137,False
workload_4734.cpp,xcu200-fsgd2104-2-e,5,236.07737,496,0,1,0,2,complete_2,cyclic_2_1,cyclic_4_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,unroll_32,pipeline_1,unroll_64,unroll_4,unroll_4,1,0.75,0.646938829865,False
workload_4251.cpp,xcu200-fsgd2104-2-e,5,43.03121,246,0,0,1,3,complete_2,cyclic_2_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_8,unroll_2,unroll_16,pipeline_1,unroll_16,unroll_2,pipeline_1,1,1,0.989158774544,False
workload_4655.cpp,xcu200-fsgd2104-2-e,5,40.35137,458,0,0,4,5,complete_2,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,unroll_16,pipeline_1,unroll_64,unroll_8,pipeline_1,1,2.25,0.942254287789,False
workload_4711.cpp,xcu200-fsgd2104-2-e,5,42.06809,199,0,0,1,2,complete_2,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_32,unroll_2,pipeline_1,pipeline_1,unroll_32,unroll_2,pipeline_1,1,0.75,0.999993209914,False
workload_4635.cpp,xcu200-fsgd2104-2-e,5,40.35053,397.5,0,0,4,5,complete_2,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_32,unroll_2,pipeline_1,pipeline_1,unroll_64,unroll_8,pipeline_1,2,2.25,1,True
workload_4267.cpp,xcu200-fsgd2104-2-e,5,42.07717,194,0,0,1,2,complete_2,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_16,pipeline_1,unroll_16,unroll_2,pipeline_1,2,0.75,0.999974639569,False
workload_4729.cpp,xcu200-fsgd2104-2-e,5,42.06477,251,0,0,1,2,complete_2,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_64,unroll_2,pipeline_1,pipeline_1,unroll_64,unroll_2,pipeline_1,1,0.75,1,True
workload_4315.cpp,xcu200-fsgd2104-2-e,5,236.12245,899,0,1,0,3,complete_2,cyclic_2_2,block_32_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_32,unroll_64,unroll_16,unroll_2,unroll_4,1,1,0.646635104744,False
workload_4340.cpp,xcu200-fsgd2104-2-e,5,733.27197,163,0,0,0,1,complete_2,cyclic_2_2,cyclic_16_1,block_8_1,unroll_2,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_2,unroll_2,unroll_2,1,0.25,0.411781974869,False
workload_4319.cpp,xcu200-fsgd2104-2-e,5,733.27381,166,0,0,0,1,complete_2,cyclic_2_2,cyclic_16_1,block_8_1,unroll_2,unroll_4,unroll_2,unroll_4,pipeline_1,unroll_2,unroll_2,unroll_2,1,0.25,0.411779760367,False
workload_4602.cpp,xcu200-fsgd2104-2-e,5,700.55797,273,0,0,0,1,complete_2,cyclic_2_2,cyclic_16_1,complete_2,unroll_2,unroll_16,unroll_2,unroll_4,pipeline_1,unroll_64,unroll_2,unroll_4,2,0.25,0.452397070564,False
workload_4351.cpp,xcu200-fsgd2104-2-e,5,700.72069,316.5,0,0,0,2,complete_2,cyclic_2_2,cyclic_16_1,cyclic_2_1,unroll_2,unroll_16,unroll_2,unroll_32,pipeline_1,unroll_2,unroll_2,unroll_4,2,0.5,0.452321982145,False
workload_4403.cpp,xcu200-fsgd2104-2-e,5,733.11941,167,0,0,0,1,complete_2,cyclic_2_2,cyclic_16_1,cyclic_2_1,unroll_2,unroll_4,unroll_2,unroll_4,pipeline_1,unroll_16,unroll_2,unroll_2,1,0.25,0.411965613377,False
workload_4220.cpp,xcu200-fsgd2104-2-e,5,733.27381,164,0,0,0,1,complete_2,cyclic_2_2,cyclic_16_1,cyclic_2_1,unroll_2,unroll_4,unroll_2,unroll_4,pipeline_1,unroll_2,unroll_2,unroll_2,1,0.25,0.411779760367,False
workload_4157.cpp,xcu200-fsgd2104-2-e,5,733.81936,295,0,0,0,2,complete_2,cyclic_2_2,cyclic_16_1,cyclic_2_1,unroll_4,unroll_4,unroll_2,unroll_4,pipeline_1,unroll_16,unroll_2,unroll_2,1,0.5,0.411242614056,False
workload_4274.cpp,xcu200-fsgd2104-2-e,5,733.97376,292,0,0,0,2,complete_2,cyclic_2_2,cyclic_16_1,cyclic_2_1,unroll_4,unroll_4,unroll_2,unroll_4,pipeline_1,unroll_2,unroll_2,unroll_2,1,0.5,0.411056949908,False
workload_4701.cpp,xcu200-fsgd2104-2-e,5,42.06617,185,0,0,1,2,complete_2,cyclic_2_2,cyclic_16_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,pipeline_1,pipeline_1,unroll_64,unroll_2,pipeline_1,1,0.75,0.999997136708,False
workload_4404.cpp,xcu200-fsgd2104-2-e,5,42.23105,195,0,0,1,2,complete_2,cyclic_2_2,cyclic_16_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,unroll_16,pipeline_1,unroll_2,unroll_2,pipeline_1,1,0.75,0.999659954531,False
workload_4421.cpp,xcu200-fsgd2104-2-e,5,42.06901,195.5,0,0,1,2,complete_2,cyclic_2_2,cyclic_16_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,unroll_4,pipeline_1,unroll_64,unroll_2,pipeline_1,2,0.75,0.999991328329,False
workload_4541.cpp,xcu200-fsgd2104-2-e,5,700.55797,285,0,0,0,1,complete_2,cyclic_2_2,cyclic_16_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,unroll_4,pipeline_1,unroll_64,unroll_2,unroll_4,1,0.25,0.452397070564,False
workload_4606.cpp,xcu200-fsgd2104-2-e,5,40.35361,408,0,0,4,5,complete_2,cyclic_2_2,cyclic_16_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,unroll_4,pipeline_1,unroll_64,unroll_8,pipeline_1,1,2.25,0.942252137956,False
workload_4413.cpp,xcu200-fsgd2104-2-e,5,42.08453,877,0,0,1,3,complete_2,cyclic_2_2,cyclic_16_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_32,unroll_64,unroll_16,unroll_2,pipeline_1,1,1,0.990170782952,False
workload_4354.cpp,xcu200-fsgd2104-2-e,5,700.57453,1026,0,0,0,2,complete_2,cyclic_2_2,cyclic_16_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_32,unroll_64,unroll_16,unroll_2,unroll_4,1,0.5,0.452509028778,False
workload_4409.cpp,xcu200-fsgd2104-2-e,5,700.72381,239,0,0,0,1,complete_2,cyclic_2_2,cyclic_16_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_4,pipeline_1,unroll_2,unroll_2,unroll_4,1,0.25,0.4521849097,False
workload_4227.cpp,xcu200-fsgd2104-2-e,5,729.40737,340,0,0,0,3,complete_2,cyclic_2_2,cyclic_8_1,complete_2,unroll_2,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_16,unroll_2,unroll_2,1,0.75,0.415676210159,False
workload_4285.cpp,xcu200-fsgd2104-2-e,5,729.40797,380,0,0,0,3,complete_2,cyclic_2_2,cyclic_8_1,complete_2,unroll_2,pipeline_1,unroll_4,unroll_16,pipeline_1,unroll_16,unroll_2,unroll_2,1,0.75,0.415675501856,False
workload_4373.cpp,xcu200-fsgd2104-2-e,5,236.12221,413,0,1,0,2,complete_2,cyclic_2_2,cyclic_8_1,complete_2,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_64,unroll_16,unroll_2,unroll_4,1,0.75,0.646867341142,False
workload_4183.cpp,xcu200-fsgd2104-2-e,5,234.62217,609,0,1,1,3,complete_2,cyclic_2_2,cyclic_8_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,pipeline_1,pipeline_1,unroll_64,unroll_4,unroll_8,1,1.25,0.648460080389,False
workload_4488.cpp,xcu200-fsgd2104-2-e,5,236.12337,672,0,1,0,3,complete_2,cyclic_2_2,cyclic_8_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,unroll_16,unroll_64,unroll_16,unroll_2,unroll_4,1,1,0.646633639231,False
workload_4402.cpp,xcu200-fsgd2104-2-e,5,42.02181,279,0,0,2,3,complete_2,cyclic_2_2,cyclic_8_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_32,pipeline_1,unroll_16,unroll_4,pipeline_1,1,1.25,0.980534500399,False
workload_4261.cpp,xcu200-fsgd2104-2-e,5,734.56225,323,0,0,0,3,complete_2,cyclic_32_1,cyclic_16_1,cyclic_2_1,unroll_2,unroll_2,unroll_2,unroll_16,unroll_2,unroll_2,unroll_2,unroll_2,1,0.75,0.409597830643,False
workload_3905.cpp,xcu200-fsgd2104-2-e,5,964.85949,852,0,0,1,4,cyclic_16_1,complete_2,cyclic_16_1,cyclic_8_1,unroll_2,unroll_2,unroll_4,pipeline_1,unroll_16,unroll_32,unroll_2,unroll_4,1,1.25,0.194827278075,False
workload_4085.cpp,xcu200-fsgd2104-2-e,5,964.85949,913,0,0,1,4,cyclic_16_1,complete_2,cyclic_32_1,cyclic_8_1,unroll_2,unroll_2,unroll_4,pipeline_1,unroll_16,unroll_32,unroll_2,unroll_4,1,1.25,0.194827278075,False
workload_4624.cpp,xcu200-fsgd2104-2-e,5,42.06533,522,0,0,1,4,cyclic_16_1,cyclic_2_1,cyclic_16_1,cyclic_8_1,unroll_2,unroll_64,unroll_2,unroll_16,pipeline_1,unroll_64,unroll_2,pipeline_1,1,1.25,0.980490529863,False
workload_4712.cpp,xcu200-fsgd2104-2-e,5,700.55697,273,0,0,0,1,cyclic_2_2,cyclic_2_1,cyclic_16_1,cyclic_2_1,unroll_2,unroll_16,unroll_2,unroll_4,pipeline_1,unroll_64,unroll_2,unroll_4,1,0.25,0.452398350068,False
