Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,OuterLoop_1,InnerLoop_1_1,InnerLoop_2_1,Replicate_Count,Area,Weight,is_pareto
workload_4344.cpp,xcu200-fsgd2104-2-e,3.33,29.46852531,971,3,0,2,9,cyclic_8_1,cyclic_4_1,block_4_1,unroll_2,pipeline_1,unroll_8,1,3.5,0.921738853361,False
workload_4676.cpp,xcu200-fsgd2104-2-e,3.33,29.46844206,951,3,0,2,9,cyclic_8_1,cyclic_4_1,complete_1,unroll_2,pipeline_1,pipeline_1,2,3.5,0.921739025288,False
workload_4416.cpp,xcu200-fsgd2104-2-e,3.33,181.45001502,64,3,0,0,2,cyclic_8_1,cyclic_4_1,complete_1,unroll_2,unroll_8,pipeline_1,1,1.25,0.500069576413,False
workload_4654.cpp,xcu200-fsgd2104-2-e,3.33,29.4684021,2688,3,0,4,16,cyclic_8_1,cyclic_4_1,complete_1,unroll_4,pipeline_1,unroll_64,1,5.75,0.884571850165,False
workload_4502.cpp,xcu200-fsgd2104-2-e,3.33,29.46852531,971,3,0,2,9,cyclic_8_1,cyclic_4_1,cyclic_4_1,unroll_2,pipeline_1,unroll_16,1,3.5,0.921738853361,False
workload_3897.cpp,xcu200-fsgd2104-2-e,5,150.107755,147,6,2,0,2,block_128_1,block_4_1,cyclic_2_1,unroll_2,unroll_2,unroll_2,1,2.5,0.769394483978,False
workload_3565.cpp,xcu200-fsgd2104-2-e,5,189.965755,1289,7,7,2,8,block_128_1,cyclic_64_1,block_2_1,unroll_2,unroll_2,unroll_8,1,6,0.643454251484,False
workload_3700.cpp,xcu200-fsgd2104-2-e,5,150.107755,55,6,1,0,1,block_16_1,block_2_1,block_4_1,unroll_2,unroll_2,unroll_2,1,2,0.767458063561,False
workload_3589.cpp,xcu200-fsgd2104-2-e,5,150.44045,74,6,3,1,2,block_16_1,block_2_1,complete_1,unroll_4,unroll_2,unroll_2,1,3,0.766795464925,False
workload_3780.cpp,xcu200-fsgd2104-2-e,5,146.44691,65,5,3,1,2,block_16_1,block_4_1,complete_1,unroll_2,unroll_2,unroll_4,1,2.75,0.778798556567,False
workload_3746.cpp,xcu200-fsgd2104-2-e,5,345.84987,242,5,1,29,45,block_16_1,block_4_1,complete_1,unroll_2,unroll_32,pipeline_1,1,20,0.235595409909,False
workload_3544.cpp,xcu200-fsgd2104-2-e,5,458.59907,339,6,0,27,44,block_16_1,cyclic_16_1,complete_1,unroll_2,unroll_32,pipeline_1,1,19.25,0.145298298308,False
workload_3682.cpp,xcu200-fsgd2104-2-e,5,196.03922,823,6,14,4,8,block_16_1,cyclic_32_1,complete_1,unroll_17,unroll_2,unroll_2,1,8,0.604680261455,False
workload_3516.cpp,xcu200-fsgd2104-2-e,5,458.599115,609,6,0,27,46,block_16_1,cyclic_32_1,cyclic_2_1,unroll_2,unroll_32,pipeline_1,1,19.75,0.143344588899,False
workload_3537.cpp,xcu200-fsgd2104-2-e,5,273.164155,82,5,0,6,11,block_16_1,cyclic_4_1,block_2_1,unroll_2,unroll_8,pipeline_1,1,5.5,0.46533008847,False
workload_3919.cpp,xcu200-fsgd2104-2-e,5,7.370785,1828,0,0,10,21,block_2_1,block_128_1,complete_1,unroll_2,pipeline_1,pipeline_1,1,7.75,0.878371448717,False
workload_3867.cpp,xcu200-fsgd2104-2-e,5,191.468425,63,1,0,1,2,block_2_1,block_16_1,complete_1,unroll_2,unroll_2,unroll_4,1,1,0.661689836105,False
workload_3930.cpp,xcu200-fsgd2104-2-e,5,143.37367,113,1,0,3,4,block_2_1,block_2_1,block_2_1,unroll_2,unroll_2,unroll_16,1,2,0.783210731552,False
workload_3662.cpp,xcu200-fsgd2104-2-e,5,144.37205,129,1,0,3,5,block_2_1,block_2_1,block_2_1,unroll_4,unroll_2,unroll_8,1,2.25,0.785171977265,False
workload_4058.cpp,xcu200-fsgd2104-2-e,5,7.19471,1193,1,0,4,13,block_2_1,block_2_1,block_4_1,unroll_2,pipeline_1,unroll_4,1,4.5,0.999997640483,False
workload_3747.cpp,xcu200-fsgd2104-2-e,5,149.78007,45,1,0,0,1,block_2_1,block_2_1,block_4_1,unroll_2,unroll_2,unroll_2,1,0.5,0.764416019406,False
workload_4121.cpp,xcu200-fsgd2104-2-e,5,7.194665,1263,1,0,4,13,block_2_1,block_2_1,complete_1,unroll_2,pipeline_1,pipeline_1,1,4.5,0.999997786936,False
workload_3946.cpp,xcu200-fsgd2104-2-e,5,7.194665,1112,1,0,4,13,block_2_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_16,1,4.5,0.999997786936,False
workload_4149.cpp,xcu200-fsgd2104-2-e,5,7.194665,1306,1,0,4,13,block_2_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_4,1,4.5,0.999997786936,False
workload_4090.cpp,xcu200-fsgd2104-2-e,5,7.194665,1293,1,0,4,13,block_2_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_64,1,4.5,0.999997786936,False
workload_4088.cpp,xcu200-fsgd2104-2-e,5,7.194665,1247.5,1,0,4,13,block_2_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_8,2,4.5,0.999997786936,False
workload_4033.cpp,xcu200-fsgd2104-2-e,5,153.898465,43,1,0,1,3,block_2_1,block_2_1,complete_1,unroll_2,unroll_2,pipeline_1,1,1.25,0.755425867436,False
workload_3967.cpp,xcu200-fsgd2104-2-e,5,143.373625,111,1,0,3,4,block_2_1,block_2_1,complete_1,unroll_2,unroll_2,unroll_16,1,2,0.783210798874,False
workload_3694.cpp,xcu200-fsgd2104-2-e,5,149.780025,45,1,0,0,1,block_2_1,block_2_1,complete_1,unroll_2,unroll_2,unroll_2,1,0.5,0.764416131532,False
workload_4102.cpp,xcu200-fsgd2104-2-e,5,142.916025,304,1,0,6,9,block_2_1,block_2_1,complete_1,unroll_2,unroll_2,unroll_32,1,4,0.767228845783,False
workload_4057.cpp,xcu200-fsgd2104-2-e,5,142.687225,878,1,0,12,17,block_2_1,block_2_1,complete_1,unroll_2,unroll_2,unroll_64,1,7.5,0.704355743887,False
workload_4087.cpp,xcu200-fsgd2104-2-e,5,7.19403,1288,1,0,4,13,block_2_1,block_2_1,cyclic_2_1,unroll_2,pipeline_1,unroll_16,1,4.5,0.999999853547,False
workload_4060.cpp,xcu200-fsgd2104-2-e,5,7.19403,1277,1,0,4,13,block_2_1,block_2_1,cyclic_2_1,unroll_2,pipeline_1,unroll_32,1,4.5,0.999999853547,False
workload_3988.cpp,xcu200-fsgd2104-2-e,5,7.19403,1478,1,0,4,13,block_2_1,block_2_1,cyclic_2_1,unroll_2,pipeline_1,unroll_4,1,4.5,0.999999853547,False
workload_3990.cpp,xcu200-fsgd2104-2-e,5,7.19403,1486.5,1,0,4,13,block_2_1,block_2_1,cyclic_2_1,unroll_2,pipeline_1,unroll_64,2,4.5,0.999999853547,False
workload_3879.cpp,xcu200-fsgd2104-2-e,5,7.19403,1384.5,1,0,4,13,block_2_1,block_2_1,cyclic_2_1,unroll_2,pipeline_1,unroll_8,2,4.5,0.999999853547,False
workload_4141.cpp,xcu200-fsgd2104-2-e,5,142.91607,305,1,0,6,9,block_2_1,block_2_1,cyclic_2_1,unroll_2,unroll_2,unroll_32,1,4,0.767228782427,False
workload_4118.cpp,xcu200-fsgd2104-2-e,5,142.68727,980,1,0,12,17,block_2_1,block_2_1,cyclic_2_1,unroll_2,unroll_2,unroll_64,1,7.5,0.704355685992,False
workload_4089.cpp,xcu200-fsgd2104-2-e,5,7.19471,1346,1,0,4,13,block_2_1,block_2_1,cyclic_4_1,unroll_2,pipeline_1,unroll_16,1,4.5,0.999997640483,False
workload_3802.cpp,xcu200-fsgd2104-2-e,5,7.19471,1468,1,0,4,13,block_2_1,block_2_1,cyclic_4_1,unroll_2,pipeline_1,unroll_8,2,4.5,0.999997640483,False
workload_3969.cpp,xcu200-fsgd2104-2-e,5,143.37367,138,1,0,3,4,block_2_1,block_2_1,cyclic_4_1,unroll_2,unroll_2,unroll_16,1,2,0.783210731552,False
workload_3669.cpp,xcu200-fsgd2104-2-e,5,149.78007,48,1,0,0,1,block_2_1,block_2_1,cyclic_4_1,unroll_2,unroll_2,unroll_2,1,0.5,0.764416019406,False
workload_4078.cpp,xcu200-fsgd2104-2-e,5,142.91607,294,1,0,6,9,block_2_1,block_2_1,cyclic_4_1,unroll_2,unroll_2,unroll_32,1,4,0.767228782427,False
workload_4067.cpp,xcu200-fsgd2104-2-e,5,217.31943,77,1,0,1,3,block_2_1,block_2_1,cyclic_4_1,unroll_2,unroll_4,unroll_4,1,1.25,0.598605565827,False
workload_3858.cpp,xcu200-fsgd2104-2-e,5,217.31943,80,0,0,1,3,block_2_1,block_4_1,block_2_1,unroll_2,unroll_4,unroll_4,1,1,0.598629619107,False
workload_3887.cpp,xcu200-fsgd2104-2-e,5,153.89855,44,0,0,1,3,block_2_1,block_4_1,block_4_1,unroll_2,unroll_2,pipeline_1,1,1,0.754933674286,False
workload_3828.cpp,xcu200-fsgd2104-2-e,5,144.28887,77,0,0,1,2,block_2_1,block_4_1,block_4_1,unroll_2,unroll_2,unroll_8,1,0.75,0.780292938886,False
workload_4091.cpp,xcu200-fsgd2104-2-e,5,7.195345,1404,0,0,7,17,block_2_1,block_4_1,complete_1,unroll_2,pipeline_1,pipeline_1,1,6,0.942767634395,False
workload_3914.cpp,xcu200-fsgd2104-2-e,5,7.195345,1376.5,0,0,7,17,block_2_1,block_4_1,complete_1,unroll_2,pipeline_1,unroll_16,2,6,0.942767634395,False
workload_4026.cpp,xcu200-fsgd2104-2-e,5,7.195345,1585,0,0,7,17,block_2_1,block_4_1,complete_1,unroll_2,pipeline_1,unroll_2,1,6,0.942767634395,False
workload_4150.cpp,xcu200-fsgd2104-2-e,5,7.195345,1370,0,0,7,17,block_2_1,block_4_1,complete_1,unroll_2,pipeline_1,unroll_32,1,6,0.942767634395,False
workload_3916.cpp,xcu200-fsgd2104-2-e,5,7.195345,1536,0,0,7,17,block_2_1,block_4_1,complete_1,unroll_2,pipeline_1,unroll_4,1,6,0.942767634395,False
workload_4148.cpp,xcu200-fsgd2104-2-e,5,7.195345,1359,0,0,7,17,block_2_1,block_4_1,complete_1,unroll_2,pipeline_1,unroll_64,1,6,0.942767634395,False
workload_3917.cpp,xcu200-fsgd2104-2-e,5,7.195345,1542.5,0,0,7,17,block_2_1,block_4_1,complete_1,unroll_2,pipeline_1,unroll_8,2,6,0.942767634395,False
workload_3851.cpp,xcu200-fsgd2104-2-e,5,156.560865,41.5,0,0,1,3,block_2_1,block_4_1,complete_1,unroll_2,unroll_2,pipeline_1,2,1,0.747700921217,False
workload_4111.cpp,xcu200-fsgd2104-2-e,5,143.373625,124,0,1,3,4,block_2_1,block_4_1,complete_1,unroll_2,unroll_2,unroll_16,1,2,0.783210798874,False
workload_4104.cpp,xcu200-fsgd2104-2-e,5,142.916025,300,0,2,6,9,block_2_1,block_4_1,complete_1,unroll_2,unroll_2,unroll_32,1,4.25,0.763198363337,False
workload_3783.cpp,xcu200-fsgd2104-2-e,5,146.119225,56,0,0,1,1,block_2_1,block_4_1,complete_1,unroll_2,unroll_2,unroll_4,1,0.5,0.772505019227,False
workload_3925.cpp,xcu200-fsgd2104-2-e,5,144.288825,70,0,0,1,2,block_2_1,block_4_1,complete_1,unroll_2,unroll_2,unroll_8,1,0.75,0.78029306308,False
workload_4134.cpp,xcu200-fsgd2104-2-e,5,221.205465,57,0,0,1,1,block_2_1,block_4_1,complete_1,unroll_2,unroll_4,unroll_2,1,0.5,0.588841049125,False
workload_4147.cpp,xcu200-fsgd2104-2-e,5,142.936765,1013,0,3,12,17,block_2_1,block_4_1,complete_1,unroll_4,unroll_2,unroll_32,1,8,0.693954906743,False
workload_3895.cpp,xcu200-fsgd2104-2-e,5,146.285565,81,0,0,1,3,block_2_1,block_4_1,complete_1,unroll_4,unroll_2,unroll_4,1,1,0.775809665361,False
workload_4122.cpp,xcu200-fsgd2104-2-e,5,7.19471,1474,0,0,7,17,block_2_1,block_4_1,cyclic_2_1,unroll_2,pipeline_1,unroll_4,1,6,0.942767634511,False
workload_4027.cpp,xcu200-fsgd2104-2-e,5,7.19471,1656,0,0,7,17,block_2_1,block_4_1,cyclic_2_1,unroll_2,pipeline_1,unroll_64,1,6,0.942767634511,False
workload_3952.cpp,xcu200-fsgd2104-2-e,5,7.19471,1607.5,0,0,7,17,block_2_1,block_4_1,cyclic_2_1,unroll_2,pipeline_1,unroll_8,2,6,0.942767634511,False
workload_4064.cpp,xcu200-fsgd2104-2-e,5,146.11927,56,0,0,1,1,block_2_1,block_4_1,cyclic_2_1,unroll_2,unroll_2,unroll_4,1,0.5,0.77250494223,False
workload_4038.cpp,xcu200-fsgd2104-2-e,5,144.28887,77,0,0,1,2,block_2_1,block_4_1,cyclic_2_1,unroll_2,unroll_2,unroll_8,1,0.75,0.780292938886,False
workload_4061.cpp,xcu200-fsgd2104-2-e,5,7.19539,1337,0,0,7,17,block_2_1,block_4_1,cyclic_4_1,unroll_2,pipeline_1,unroll_16,1,6,0.942767634384,False
workload_3847.cpp,xcu200-fsgd2104-2-e,5,7.19539,1363,0,0,7,17,block_2_1,block_4_1,cyclic_4_1,unroll_2,pipeline_1,unroll_8,1,6,0.942767634384,False
workload_3896.cpp,xcu200-fsgd2104-2-e,5,143.37367,121,0,1,3,4,block_2_1,block_4_1,cyclic_4_1,unroll_2,unroll_2,unroll_16,1,2,0.783210731552,False
workload_3936.cpp,xcu200-fsgd2104-2-e,5,149.78007,51,0,0,0,1,block_2_1,block_4_1,cyclic_4_1,unroll_2,unroll_2,unroll_2,1,0.25,0.766438023519,False
workload_3947.cpp,xcu200-fsgd2104-2-e,5,142.68727,1143,0,3,12,17,block_2_1,block_4_1,cyclic_4_1,unroll_2,unroll_2,unroll_64,1,8,0.694270194579,False
workload_4002.cpp,xcu200-fsgd2104-2-e,5,144.28887,82,0,0,1,2,block_2_1,block_4_1,cyclic_4_1,unroll_2,unroll_2,unroll_8,1,0.75,0.780292938886,False
workload_3898.cpp,xcu200-fsgd2104-2-e,5,189.63807,83,1,0,1,2,block_2_1,block_8_1,block_4_1,unroll_2,unroll_2,unroll_8,1,1,0.666251890605,False
workload_3764.cpp,xcu200-fsgd2104-2-e,5,7.19403,1373,1,0,4,14,block_2_1,cyclic_2_1,block_2_1,unroll_2,pipeline_1,pipeline_1,1,4.75,0.990330715909,False
workload_3880.cpp,xcu200-fsgd2104-2-e,5,7.19403,1276,1,0,4,14,block_2_1,cyclic_2_1,block_2_1,unroll_2,pipeline_1,unroll_4,1,4.75,0.990330715909,False
workload_3665.cpp,xcu200-fsgd2104-2-e,5,159.22335,46,1,0,1,3,block_2_1,cyclic_2_1,block_2_1,unroll_2,unroll_2,pipeline_1,1,1.25,0.741156152718,False
workload_3623.cpp,xcu200-fsgd2104-2-e,5,144.37205,118,1,0,2,4,block_2_1,cyclic_2_1,block_2_1,unroll_4,unroll_2,unroll_8,1,1.75,0.780571115477,False
workload_3788.cpp,xcu200-fsgd2104-2-e,5,144.28887,75,1,0,1,2,block_2_1,cyclic_2_1,block_4_1,unroll_2,unroll_2,unroll_8,1,1,0.781331682164,False
workload_3708.cpp,xcu200-fsgd2104-2-e,5,144.37205,129,1,0,2,4,block_2_1,cyclic_2_1,block_4_1,unroll_4,unroll_2,unroll_8,1,1.75,0.780571115477,False
workload_3949.cpp,xcu200-fsgd2104-2-e,5,7.193985,1525,1,0,4,14,block_2_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,pipeline_1,1,4.75,0.99033071591,False
workload_3915.cpp,xcu200-fsgd2104-2-e,5,7.193985,1452,1,0,4,14,block_2_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,unroll_16,1,4.75,0.99033071591,False
workload_4059.cpp,xcu200-fsgd2104-2-e,5,7.193985,1219,1,0,4,14,block_2_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,unroll_4,1,4.75,0.99033071591,False
workload_3989.cpp,xcu200-fsgd2104-2-e,5,7.193985,1517,1,0,4,14,block_2_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,unroll_64,1,4.75,0.99033071591,False
workload_4086.cpp,xcu200-fsgd2104-2-e,5,7.193985,1269,1,0,4,14,block_2_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,unroll_8,1,4.75,0.99033071591,False
workload_3861.cpp,xcu200-fsgd2104-2-e,5,143.373625,120,1,0,2,4,block_2_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_16,1,1.75,0.782268343838,False
workload_4022.cpp,xcu200-fsgd2104-2-e,5,142.687225,1048,1,0,10,14,block_2_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_64,1,6.25,0.728510154095,False
workload_3824.cpp,xcu200-fsgd2104-2-e,5,144.288825,71,1,0,1,2,block_2_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_8,1,1,0.781331806831,False
workload_3979.cpp,xcu200-fsgd2104-2-e,5,214.404825,300,1,0,5,7,block_2_1,cyclic_2_1,complete_1,unroll_2,unroll_4,unroll_16,1,3.25,0.602164324418,False
workload_3745.cpp,xcu200-fsgd2104-2-e,5,144.371965,120,1,0,2,4,block_2_1,cyclic_2_1,complete_1,unroll_4,unroll_2,unroll_8,1,1.75,0.780571277611,False
workload_3935.cpp,xcu200-fsgd2104-2-e,5,149.78007,49,1,0,0,1,block_2_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_2,unroll_2,1,0.5,0.764416019406,False
workload_3881.cpp,xcu200-fsgd2104-2-e,5,7.19403,1300,1,0,4,14,block_2_1,cyclic_2_1,cyclic_4_1,unroll_2,pipeline_1,unroll_8,1,4.75,0.990330715909,False
workload_3892.cpp,xcu200-fsgd2104-2-e,5,217.31943,71,1,0,1,2,block_2_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_4,unroll_4,1,1,0.598629619107,False
workload_3785.cpp,xcu200-fsgd2104-2-e,5,144.37205,126,1,0,2,4,block_2_1,cyclic_2_1,cyclic_4_1,unroll_4,unroll_2,unroll_8,1,1.75,0.780571115477,False
workload_3536.cpp,xcu200-fsgd2104-2-e,5,189.63807,109,1,0,1,3,block_2_1,cyclic_32_1,block_2_1,unroll_2,unroll_2,unroll_8,1,1.25,0.665854564282,False
workload_3644.cpp,xcu200-fsgd2104-2-e,5,354.98034,1336,1,0,50,91,block_2_1,cyclic_32_1,cyclic_2_1,unroll_17,unroll_8,pipeline_1,1,35.5,0.116988316726,False
workload_3573.cpp,xcu200-fsgd2104-2-e,5,204.57255,51,1,0,1,3,block_2_1,cyclic_32_1,cyclic_2_1,unroll_2,unroll_2,pipeline_1,1,1.25,0.629225029974,False
workload_3455.cpp,xcu200-fsgd2104-2-e,5,458.27095,530,1,0,25,45,block_2_1,cyclic_32_1,cyclic_2_1,unroll_2,unroll_32,pipeline_1,1,17.75,0.151337818417,False
workload_3513.cpp,xcu200-fsgd2104-2-e,5,349.80151,103,1,0,6,11,block_2_1,cyclic_32_1,cyclic_2_1,unroll_2,unroll_8,pipeline_1,1,4.5,0.327764091129,False
workload_3660.cpp,xcu200-fsgd2104-2-e,5,204.57253,67,1,0,3,6,block_2_1,cyclic_32_1,cyclic_2_1,unroll_4,unroll_2,pipeline_1,1,2.5,0.626241957808,False
workload_3667.cpp,xcu200-fsgd2104-2-e,5,189.72125,186,1,0,2,6,block_2_1,cyclic_32_1,cyclic_2_1,unroll_4,unroll_2,unroll_8,1,2.25,0.663266786095,False
workload_3954.cpp,xcu200-fsgd2104-2-e,5,7.193985,1662,0,0,4,14,block_2_1,cyclic_4_1,complete_1,unroll_2,pipeline_1,pipeline_1,3,4.5,1,True
workload_4125.cpp,xcu200-fsgd2104-2-e,5,7.193985,1351,0,0,4,14,block_2_1,cyclic_4_1,complete_1,unroll_2,pipeline_1,unroll_16,1,4.5,1,True
workload_4029.cpp,xcu200-fsgd2104-2-e,5,7.193985,1542,0,0,4,14,block_2_1,cyclic_4_1,complete_1,unroll_2,pipeline_1,unroll_2,1,4.5,1,True
workload_4153.cpp,xcu200-fsgd2104-2-e,5,7.193985,1541,0,0,4,14,block_2_1,cyclic_4_1,complete_1,unroll_2,pipeline_1,unroll_32,1,4.5,1,True
workload_4092.cpp,xcu200-fsgd2104-2-e,5,7.193985,1389,0,0,4,14,block_2_1,cyclic_4_1,complete_1,unroll_2,pipeline_1,unroll_64,1,4.5,1,True
workload_4093.cpp,xcu200-fsgd2104-2-e,5,7.193985,1412,0,0,4,14,block_2_1,cyclic_4_1,complete_1,unroll_2,pipeline_1,unroll_8,1,4.5,1,True
workload_3997.cpp,xcu200-fsgd2104-2-e,5,153.898465,40,0,0,1,3,block_2_1,cyclic_4_1,complete_1,unroll_2,unroll_2,pipeline_1,1,1,0.754933905772,False
workload_4135.cpp,xcu200-fsgd2104-2-e,5,143.373625,127,0,0,2,4,block_2_1,cyclic_4_1,complete_1,unroll_2,unroll_2,unroll_16,1,1.5,0.785178094494,False
workload_4079.cpp,xcu200-fsgd2104-2-e,5,142.916025,284,0,0,5,7,block_2_1,cyclic_4_1,complete_1,unroll_2,unroll_2,unroll_32,1,3,0.782552059814,False
workload_4117.cpp,xcu200-fsgd2104-2-e,5,142.687225,977,0,0,10,14,block_2_1,cyclic_4_1,complete_1,unroll_2,unroll_2,unroll_64,1,6,0.733142819256,False
workload_4042.cpp,xcu200-fsgd2104-2-e,5,144.288825,76,0,0,1,2,block_2_1,cyclic_4_1,complete_1,unroll_2,unroll_2,unroll_8,1,0.75,0.78029306308,False
workload_4154.cpp,xcu200-fsgd2104-2-e,5,7.19403,1489,0,0,4,14,block_2_1,cyclic_4_1,cyclic_2_1,unroll_2,pipeline_1,pipeline_1,1,4.5,0.999999853547,False
workload_4133.cpp,xcu200-fsgd2104-2-e,5,144.28887,76,0,0,1,2,block_2_1,cyclic_4_1,cyclic_2_1,unroll_2,unroll_2,unroll_8,1,0.75,0.780292938886,False
workload_4124.cpp,xcu200-fsgd2104-2-e,5,7.19403,1591,0,0,4,14,block_2_1,cyclic_4_1,cyclic_4_1,unroll_2,pipeline_1,pipeline_1,1,4.5,0.999999853547,False
workload_3991.cpp,xcu200-fsgd2104-2-e,5,7.19403,1753,0,0,4,14,block_2_1,cyclic_4_1,cyclic_4_1,unroll_2,pipeline_1,unroll_16,1,4.5,0.999999853547,False
workload_4025.cpp,xcu200-fsgd2104-2-e,5,7.19403,1377,0,0,4,14,block_2_1,cyclic_4_1,cyclic_4_1,unroll_2,pipeline_1,unroll_2,1,4.5,0.999999853547,False
workload_4062.cpp,xcu200-fsgd2104-2-e,5,7.19403,1510,0,0,4,14,block_2_1,cyclic_4_1,cyclic_4_1,unroll_2,pipeline_1,unroll_32,1,4.5,0.999999853547,False
workload_3948.cpp,xcu200-fsgd2104-2-e,5,7.19403,1416,0,0,4,14,block_2_1,cyclic_4_1,cyclic_4_1,unroll_2,pipeline_1,unroll_4,1,4.5,0.999999853547,False
workload_3454.cpp,xcu200-fsgd2104-2-e,5,189.63807,147,2,0,1,4,block_2_1,cyclic_64_1,block_2_1,unroll_2,unroll_2,unroll_8,1,1.75,0.664194200119,False
workload_3591.cpp,xcu200-fsgd2104-2-e,5,458.27095,1126,2,0,25,49,block_2_1,cyclic_64_1,block_2_1,unroll_2,unroll_32,pipeline_1,1,19,0.146489220951,False
workload_3583.cpp,xcu200-fsgd2104-2-e,5,189.63807,146,2,0,1,4,block_2_1,cyclic_64_1,cyclic_2_1,unroll_2,unroll_2,unroll_8,1,1.75,0.664194200119,False
workload_3542.cpp,xcu200-fsgd2104-2-e,5,458.27095,1287,2,0,25,49,block_2_1,cyclic_64_1,cyclic_2_1,unroll_2,unroll_32,pipeline_1,1,19,0.146489220951,False
workload_4155.cpp,xcu200-fsgd2104-2-e,5,7.379745,2146,1,0,6,23,block_2_1,cyclic_8_1,complete_1,unroll_2,pipeline_1,unroll_8,1,7.5,0.887413813769,False
workload_4137.cpp,xcu200-fsgd2104-2-e,5,189.638025,79,1,0,1,2,block_2_1,cyclic_8_1,complete_1,unroll_2,unroll_2,unroll_8,1,1,0.666252002877,False
workload_3595.cpp,xcu200-fsgd2104-2-e,5,146.738105,1664,0,28,9,15,block_32_1,block_2_1,block_2_1,unroll_17,unroll_2,unroll_4,1,13,0.580859250311,False
workload_3749.cpp,xcu200-fsgd2104-2-e,5,146.446955,84,0,3,1,2,block_32_1,block_2_1,block_2_1,unroll_2,unroll_2,unroll_4,1,1.5,0.776617795264,False
workload_3632.cpp,xcu200-fsgd2104-2-e,5,146.44691,81,0,3,1,2,block_32_1,block_2_1,complete_1,unroll_2,unroll_2,unroll_4,1,1.5,0.776617920254,False
workload_3712.cpp,xcu200-fsgd2104-2-e,5,345.84987,336,0,0,29,46,block_32_1,block_2_1,complete_1,unroll_2,unroll_32,pipeline_1,1,18.75,0.246799209743,False
workload_3753.cpp,xcu200-fsgd2104-2-e,5,146.446955,84,0,3,1,2,block_32_1,block_2_1,cyclic_2_1,unroll_2,unroll_2,unroll_4,1,1.5,0.776617795264,False
workload_3702.cpp,xcu200-fsgd2104-2-e,5,144.616555,137,0,7,2,3,block_32_1,block_2_1,cyclic_2_1,unroll_2,unroll_2,unroll_8,1,3,0.779787945992,False
workload_3640.cpp,xcu200-fsgd2104-2-e,5,150.690105,487,0,14,4,8,block_32_1,block_2_1,cyclic_4_1,unroll_17,unroll_2,unroll_2,1,6.5,0.71229962628,False
workload_3567.cpp,xcu200-fsgd2104-2-e,5,146.738105,1372,0,28,9,15,block_32_1,block_2_1,cyclic_4_1,unroll_17,unroll_2,unroll_4,1,13,0.580859250311,False
workload_3743.cpp,xcu200-fsgd2104-2-e,5,144.616555,154,0,7,2,3,block_32_1,block_2_1,cyclic_4_1,unroll_2,unroll_2,unroll_8,1,3,0.779787945992,False
workload_3658.cpp,xcu200-fsgd2104-2-e,5,146.446955,85,0,3,1,2,block_32_1,block_4_1,block_2_1,unroll_2,unroll_2,unroll_4,1,1.5,0.776617795264,False
workload_3706.cpp,xcu200-fsgd2104-2-e,5,146.613335,150,0,7,2,4,block_32_1,block_4_1,block_2_1,unroll_4,unroll_2,unroll_4,1,3.25,0.772567391627,False
workload_3845.cpp,xcu200-fsgd2104-2-e,5,146.73802,1318,0,30,9,15,block_32_1,block_4_1,complete_1,unroll_17,unroll_2,unroll_4,1,13.5,0.569600960277,False
workload_3793.cpp,xcu200-fsgd2104-2-e,5,143.70131,374,0,15,4,7,block_32_1,block_4_1,complete_1,unroll_2,unroll_2,unroll_16,1,6.5,0.722445345788,False
workload_3666.cpp,xcu200-fsgd2104-2-e,5,146.61325,160,0,7,2,4,block_32_1,block_4_1,complete_1,unroll_4,unroll_2,unroll_4,1,3.25,0.772567557319,False
workload_3518.cpp,xcu200-fsgd2104-2-e,5,146.738105,1598,0,30,9,15,block_32_1,block_4_1,cyclic_4_1,unroll_17,unroll_2,unroll_4,1,13.5,0.569600878067,False
workload_3675.cpp,xcu200-fsgd2104-2-e,5,143.701355,385,0,15,4,7,block_32_1,block_4_1,cyclic_4_1,unroll_2,unroll_2,unroll_16,1,6.5,0.722445284662,False
workload_3699.cpp,xcu200-fsgd2104-2-e,5,146.446955,80,0,3,1,2,block_32_1,block_4_1,cyclic_4_1,unroll_2,unroll_2,unroll_4,1,1.5,0.776617795264,False
workload_3755.cpp,xcu200-fsgd2104-2-e,5,144.616555,155,0,7,2,3,block_32_1,block_4_1,cyclic_4_1,unroll_2,unroll_2,unroll_8,1,3,0.779787945992,False
