Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,Array_6,OuterLoop_1,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_2_1,InnerLoop_2_2,InnerLoop_2_3,InnerLoop_3_1,Replicate_Count,Area,Weight,is_pareto
workload_546.cpp,xczu7ev-ffvc1156-2-e,10,83.12646,249,1,2,7,16,block_2_2,cyclic_2_2,cyclic_4_1,cyclic_16_1,cyclic_4_1,block_2_1,unroll_2,unroll_2,unroll_2,unroll_32,pipeline_1,unroll_64,unroll_2,pipeline_1,1,6.5,0.928200009466,False
workload_651.cpp,xczu7ev-ffvc1156-2-e,10,83.12602,248.5,1,2,7,15,block_2_2,cyclic_2_2,cyclic_4_1,cyclic_16_1,cyclic_4_1,block_2_1,unroll_2,unroll_4,unroll_2,unroll_32,pipeline_1,unroll_64,unroll_2,pipeline_1,2,6.25,0.945795791208,False
workload_900.cpp,xczu7ev-ffvc1156-2-e,10,83.22542,266,1,2,7,15,block_2_2,cyclic_2_2,cyclic_4_1,cyclic_16_1,cyclic_4_1,block_2_1,unroll_2,unroll_4,unroll_2,unroll_32,unroll_4,unroll_64,unroll_2,pipeline_1,1,6.25,0.945733179413,False
workload_682.cpp,xczu7ev-ffvc1156-2-e,10,83.12246,255,1,2,7,15,block_2_2,cyclic_2_2,cyclic_4_1,cyclic_16_1,cyclic_8_1,block_2_1,unroll_2,unroll_4,unroll_2,unroll_32,pipeline_1,unroll_64,unroll_2,pipeline_1,1,6.25,0.945798032319,False
workload_840.cpp,xczu7ev-ffvc1156-2-e,10,1310.81006,192,1,1,2,10,block_2_2,cyclic_2_2,cyclic_4_1,cyclic_16_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_8,unroll_2,unroll_32,pipeline_1,pipeline_1,unroll_2,unroll_2,1,3.5,0.371878832365,False
workload_727.cpp,xczu7ev-ffvc1156-2-e,10,83.11862,150,2,2,6,14,block_2_2,cyclic_2_2,cyclic_4_1,cyclic_2_1,complete_1,block_2_1,unroll_2,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_64,unroll_2,pipeline_1,1,6,0.945870170076,False
workload_945.cpp,xczu7ev-ffvc1156-2-e,10,83.33918,132,2,2,6,12,block_2_2,cyclic_2_2,cyclic_4_1,cyclic_2_1,complete_2,block_2_1,unroll_2,unroll_8,unroll_2,unroll_8,pipeline_1,unroll_2,unroll_2,pipeline_1,1,5.5,0.972515787179,False
workload_845.cpp,xczu7ev-ffvc1156-2-e,10,83.12094,160,2,2,6,14,block_2_2,cyclic_2_2,cyclic_4_1,cyclic_2_1,cyclic_8_1,block_2_1,unroll_2,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_64,unroll_2,pipeline_1,1,6,0.945870161037,False
workload_778.cpp,xczu7ev-ffvc1156-2-e,10,82.89462,194,1,2,12,19,block_2_2,cyclic_2_2,cyclic_4_1,cyclic_8_1,complete_1,block_2_1,unroll_2,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_64,unroll_4,pipeline_1,1,8.5,1,True
workload_524.cpp,xczu7ev-ffvc1156-2-e,10,83.82246,129,5,2,6,13,block_2_2,cyclic_2_2,cyclic_4_1,cyclic_8_1,complete_1,cyclic_2_1,unroll_2,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_16,unroll_2,pipeline_1,1,6.5,0.928184576748,False
workload_906.cpp,xczu7ev-ffvc1156-2-e,10,407.6999,490,2,3,5,15,block_2_2,cyclic_4_1,block_32_1,block_32_1,cyclic_8_1,block_2_1,unroll_2,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_64,unroll_4,unroll_8,1,6.25,0.73993973243,False
workload_579.cpp,xczu7ev-ffvc1156-2-e,10,410.7211,215,2,3,3,10,block_2_2,cyclic_4_1,block_32_1,block_32_1,cyclic_8_1,block_2_1,unroll_2,unroll_2,unroll_2,unroll_16,unroll_4,unroll_64,unroll_2,unroll_4,1,4.5,0.799423964828,False
workload_913.cpp,xczu7ev-ffvc1156-2-e,10,82.89588,478,4,2,19,35,block_2_2,cyclic_4_1,block_32_1,block_32_1,cyclic_8_1,block_2_1,unroll_4,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_64,unroll_4,pipeline_1,1,15,0.607043016731,False
workload_837.cpp,xczu7ev-ffvc1156-2-e,10,1256.17574,339,2,1,4,11,block_2_2,cyclic_4_1,block_32_1,cyclic_16_1,cyclic_8_1,block_2_1,unroll_2,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_16,unroll_4,unroll_4,1,4.5,0.378123133736,False
workload_948.cpp,xczu7ev-ffvc1156-2-e,10,1256.1559,374,2,1,4,12,block_2_2,cyclic_4_1,block_32_1,cyclic_16_1,cyclic_8_1,block_2_1,unroll_2,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_64,unroll_4,unroll_4,1,4.75,0.373090988419,False
workload_748.cpp,xczu7ev-ffvc1156-2-e,10,1256.15584,1051,2,1,8,21,block_2_2,cyclic_4_1,block_32_1,cyclic_16_1,cyclic_8_1,block_2_1,unroll_4,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_64,unroll_4,unroll_4,1,8,0.306969202229,False
workload_780.cpp,xczu7ev-ffvc1156-2-e,10,1256.2588,1095,2,1,7,20,block_2_2,cyclic_4_1,block_32_1,cyclic_16_1,cyclic_8_1,block_2_1,unroll_4,pipeline_1,unroll_2,unroll_8,unroll_4,unroll_64,unroll_4,unroll_4,1,7.5,0.317098649843,False
workload_686.cpp,xczu7ev-ffvc1156-2-e,10,82.91174,203,4,2,10,19,block_2_2,cyclic_4_1,cyclic_2_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_2,unroll_2,unroll_8,pipeline_1,unroll_64,unroll_4,pipeline_1,1,8.75,0.850992753598,False
workload_865.cpp,xczu7ev-ffvc1156-2-e,10,410.62166,183,1,3,3,11,block_2_2,cyclic_4_1,cyclic_4_1,block_32_1,cyclic_8_1,block_2_1,unroll_2,unroll_2,unroll_2,unroll_2,pipeline_1,unroll_64,unroll_2,unroll_4,1,4.5,1,True
workload_818.cpp,xczu7ev-ffvc1156-2-e,10,729.81446,255,1,3,3,12,block_2_2,cyclic_4_1,cyclic_4_1,block_32_1,cyclic_8_1,block_2_1,unroll_2,unroll_2,unroll_2,unroll_32,pipeline_1,unroll_64,unroll_2,unroll_2,1,4.75,0.607820107473,False
workload_871.cpp,xczu7ev-ffvc1156-2-e,10,410.61398,185,1,3,3,12,block_2_2,cyclic_4_1,cyclic_4_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_64,unroll_2,unroll_4,2,4.75,0.791661346893,False
workload_795.cpp,xczu7ev-ffvc1156-2-e,10,410.62166,181,1,3,3,11,block_2_2,cyclic_4_1,cyclic_4_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_2,unroll_2,unroll_2,pipeline_1,unroll_64,unroll_2,unroll_4,1,4.5,1,True
workload_647.cpp,xczu7ev-ffvc1156-2-e,10,410.72462,185,1,3,3,11,block_2_2,cyclic_4_1,cyclic_4_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_2,unroll_2,unroll_2,unroll_4,unroll_64,unroll_2,unroll_4,1,4.5,0.799419931303,False
workload_808.cpp,xczu7ev-ffvc1156-2-e,10,1256.21286,254,1,1,3,11,block_2_2,cyclic_4_1,cyclic_4_1,cyclic_16_1,complete_1,block_2_1,unroll_2,unroll_2,unroll_2,unroll_16,pipeline_1,unroll_64,unroll_2,unroll_4,1,4,0.388139446063,False
workload_942.cpp,xczu7ev-ffvc1156-2-e,10,83.45182,151,2,2,7,14,block_2_2,cyclic_4_1,cyclic_4_1,cyclic_16_1,cyclic_4_1,block_2_1,unroll_2,unroll_4,unroll_2,unroll_16,pipeline_1,unroll_2,unroll_2,pipeline_1,1,6.25,0.945590304349,False
workload_701.cpp,xczu7ev-ffvc1156-2-e,10,1256.21118,260,1,1,3,11,block_2_2,cyclic_4_1,cyclic_4_1,cyclic_16_1,cyclic_8_1,block_2_1,unroll_2,unroll_4,unroll_2,unroll_16,pipeline_1,unroll_64,unroll_2,unroll_4,1,4,0.388140063403,False
workload_735.cpp,xczu7ev-ffvc1156-2-e,10,729.81766,162,1,3,3,13,block_2_2,cyclic_4_1,cyclic_4_1,cyclic_16_1,cyclic_8_1,block_2_1,unroll_2,unroll_4,unroll_2,unroll_2,pipeline_1,unroll_64,unroll_2,unroll_2,1,5,0.600885658525,False
workload_862.cpp,xczu7ev-ffvc1156-2-e,10,82.89462,209,2,2,12,21,block_2_2,cyclic_4_1,cyclic_4_1,cyclic_8_1,complete_1,block_2_1,unroll_2,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_64,unroll_4,pipeline_1,1,9.25,0.817890696336,False
workload_746.cpp,xczu7ev-ffvc1156-2-e,10,410.62166,180,1,3,4,12,block_2_2,cyclic_4_1,cyclic_4_1,cyclic_8_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_2,unroll_2,unroll_2,pipeline_1,unroll_64,unroll_2,unroll_4,1,5,0.78347719185,False
workload_881.cpp,xczu7ev-ffvc1156-2-e,10,1648.21582,160,2,1,3,10,block_2_2,cyclic_8_1,block_16_1,block_32_1,cyclic_8_1,block_2_1,unroll_2,unroll_4,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_2,unroll_2,1,4,0.185441595101,False
workload_848.cpp,xczu7ev-ffvc1156-2-e,10,1648.31878,168,2,1,3,8,block_2_2,cyclic_8_1,block_16_1,block_32_1,cyclic_8_1,block_2_1,unroll_2,unroll_4,unroll_2,unroll_16,unroll_4,pipeline_1,unroll_2,unroll_2,1,3.5,0.185653664261,False
workload_726.cpp,xczu7ev-ffvc1156-2-e,10,407.9199,262,2,3,4,11,block_2_2,cyclic_8_1,block_2_2,block_32_1,cyclic_8_1,block_2_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_4,unroll_64,unroll_2,unroll_8,1,5,0.784934235948,False
workload_280.cpp,xczu7ev-ffvc1156-2-e,10,83.0095,600,2,2,20,39,block_2_2,cyclic_8_1,block_2_2,block_32_1,cyclic_8_1,block_2_1,unroll_2,pipeline_1,unroll_4,unroll_16,unroll_4,unroll_64,unroll_4,pipeline_1,1,15.75,0.566628386334,False
workload_458.cpp,xczu7ev-ffvc1156-2-e,10,1648.2655,811,2,1,8,20,block_2_2,cyclic_8_1,block_2_2,block_32_1,cyclic_8_1,block_2_1,unroll_2,pipeline_1,unroll_4,unroll_16,unroll_4,unroll_64,unroll_4,unroll_2,1,7.75,0.168572811029,False
workload_381.cpp,xczu7ev-ffvc1156-2-e,10,410.6655,849,2,4,11,30,block_2_2,cyclic_8_1,block_2_2,block_32_1,cyclic_8_1,block_2_1,unroll_2,pipeline_1,unroll_4,unroll_16,unroll_4,unroll_64,unroll_4,unroll_4,1,11.75,0.533785455885,False
workload_772.cpp,xczu7ev-ffvc1156-2-e,10,79.62422,363,2,2,19,36,block_2_2,cyclic_8_1,block_32_1,block_32_1,complete_1,block_2_1,unroll_2,pipeline_1,unroll_2,unroll_16,pipeline_1,unroll_64,unroll_8,pipeline_1,1,14.75,0.620907055784,False
workload_500.cpp,xczu7ev-ffvc1156-2-e,10,83.21966,220,2,2,11,21,block_2_2,cyclic_8_1,block_32_1,block_32_1,complete_2,block_2_1,unroll_2,unroll_8,unroll_2,unroll_16,unroll_4,unroll_2,unroll_4,pipeline_1,1,9,0.834347502518,False
workload_421.cpp,xczu7ev-ffvc1156-2-e,10,408.01966,465,2,3,5,13,block_2_2,cyclic_8_1,block_32_1,block_32_1,complete_2,block_2_1,unroll_2,unroll_8,unroll_2,unroll_16,unroll_4,unroll_2,unroll_4,unroll_8,1,5.75,0.758624787994,False
workload_461.cpp,xczu7ev-ffvc1156-2-e,10,408.02614,430,2,3,5,13,block_2_2,cyclic_8_1,block_32_1,block_32_1,complete_2,block_2_1,unroll_2,unroll_8,unroll_2,unroll_2,unroll_4,unroll_2,unroll_4,unroll_8,1,5.75,0.758621369507,False
workload_478.cpp,xczu7ev-ffvc1156-2-e,10,83.12062,315,2,2,19,36,block_2_2,cyclic_8_1,block_32_1,block_32_1,complete_2,cyclic_2_1,unroll_2,unroll_8,unroll_4,unroll_8,pipeline_1,unroll_2,unroll_4,pipeline_1,1,14.75,0.620882120367,False
workload_549.cpp,xczu7ev-ffvc1156-2-e,10,1648.31342,223,2,1,3,10,block_2_2,cyclic_8_1,block_32_1,block_32_1,cyclic_8_1,block_2_1,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_4,unroll_64,unroll_2,unroll_2,1,4,0.185402642651,False
workload_681.cpp,xczu7ev-ffvc1156-2-e,10,83.0119,168,2,2,6,15,block_2_2,cyclic_8_1,block_32_1,block_32_1,cyclic_8_1,block_2_1,unroll_2,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_64,unroll_2,pipeline_1,1,6.25,0.945867587102,False
workload_738.cpp,xczu7ev-ffvc1156-2-e,10,83.01958,168,2,2,6,15,block_2_2,cyclic_8_1,block_32_1,block_32_1,cyclic_8_1,block_2_1,unroll_2,unroll_2,unroll_2,unroll_8,pipeline_1,unroll_64,unroll_2,pipeline_1,1,6.25,0.945862758364,False
workload_710.cpp,xczu7ev-ffvc1156-2-e,10,1648.2171,165,2,1,3,10,block_2_2,cyclic_8_1,block_32_1,block_32_1,cyclic_8_1,block_2_1,unroll_2,unroll_4,unroll_2,pipeline_1,pipeline_1,unroll_64,unroll_2,unroll_2,1,4,0.185441084193,False
workload_641.cpp,xczu7ev-ffvc1156-2-e,10,1648.53374,162,2,1,3,8,block_2_2,cyclic_8_1,block_32_1,block_32_1,cyclic_8_1,block_2_1,unroll_2,unroll_4,unroll_2,unroll_16,unroll_4,unroll_2,unroll_2,unroll_2,1,3.5,0.185567525931,False
workload_603.cpp,xczu7ev-ffvc1156-2-e,10,82.89984,566,2,2,19,40,block_2_2,cyclic_8_1,block_32_1,block_32_1,cyclic_8_1,block_2_1,unroll_4,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_64,unroll_4,pipeline_1,1,15.75,0.56662946625,False
workload_496.cpp,xczu7ev-ffvc1156-2-e,10,82.92072,380,2,2,20,40,block_2_2,cyclic_8_1,block_32_1,block_32_1,cyclic_8_1,block_2_1,unroll_4,unroll_4,unroll_2,pipeline_1,pipeline_1,unroll_16,unroll_4,pipeline_1,1,16,0.55353037253,False
workload_583.cpp,xczu7ev-ffvc1156-2-e,10,83.33022,191,2,2,13,22,block_2_2,cyclic_8_1,block_32_1,cyclic_16_1,complete_1,cyclic_2_1,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_4,unroll_2,unroll_4,pipeline_1,1,9.75,0.785534053307,False
workload_834.cpp,xczu7ev-ffvc1156-2-e,10,83.33998,190,2,2,7,16,block_2_2,cyclic_8_1,block_32_1,cyclic_16_1,cyclic_4_1,block_2_1,unroll_2,unroll_8,unroll_2,unroll_32,pipeline_1,unroll_2,unroll_2,pipeline_1,1,6.75,0.910715499668,False
workload_607.cpp,xczu7ev-ffvc1156-2-e,10,83.02126,227,2,2,13,22,block_2_2,cyclic_8_1,block_32_1,cyclic_16_1,cyclic_8_1,block_2_1,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_4,unroll_16,unroll_4,pipeline_1,1,9.75,0.785534716863,False
workload_317.cpp,xczu7ev-ffvc1156-2-e,10,410.94505,781,2,5,12,31,block_2_2,cyclic_8_1,block_32_1,cyclic_2_1,complete_2,block_2_1,unroll_8,unroll_8,unroll_2,unroll_2,unroll_4,unroll_2,unroll_2,unroll_4,1,12.5,0.519925153332,False
workload_801.cpp,xczu7ev-ffvc1156-2-e,10,407.8291,230,2,3,4,11,block_2_2,cyclic_8_1,block_32_1,cyclic_8_1,cyclic_4_1,block_2_1,unroll_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_16,unroll_2,unroll_8,1,5,0.784980696291,False
workload_935.cpp,xczu7ev-ffvc1156-2-e,10,407.81046,284,2,3,4,12,block_2_2,cyclic_8_1,block_32_1,cyclic_8_1,cyclic_4_1,block_2_1,unroll_2,pipeline_1,unroll_2,unroll_16,pipeline_1,unroll_64,unroll_2,unroll_8,1,5.25,0.776531096249,False
workload_874.cpp,xczu7ev-ffvc1156-2-e,10,79.6287,318,4,2,19,36,block_2_2,cyclic_8_1,cyclic_2_1,block_32_1,complete_1,block_2_1,unroll_2,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_64,unroll_8,pipeline_1,1,15.25,0.593400923119,False
workload_849.cpp,xczu7ev-ffvc1156-2-e,10,83.0311,140,4,2,6,14,block_2_2,cyclic_8_1,cyclic_2_1,block_32_1,complete_1,complete_1,unroll_2,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_16,unroll_2,pipeline_1,1,6.5,0.928200216584,False
workload_511.cpp,xczu7ev-ffvc1156-2-e,10,83.23062,200,4,2,10,23,block_2_2,cyclic_8_1,cyclic_2_1,block_32_1,complete_2,block_2_1,unroll_2,unroll_8,unroll_4,unroll_8,pipeline_1,unroll_2,unroll_2,pipeline_1,1,9.75,0.7855343722,False
workload_614.cpp,xczu7ev-ffvc1156-2-e,10,407.83638,236,4,3,4,11,block_2_2,cyclic_8_1,cyclic_2_1,block_32_1,cyclic_4_1,cyclic_2_1,unroll_2,unroll_8,unroll_2,unroll_2,pipeline_1,unroll_16,unroll_2,unroll_8,1,5.5,0.767759252024,False
workload_716.cpp,xczu7ev-ffvc1156-2-e,10,256.0399,386,4,5,6,15,block_2_2,cyclic_8_1,cyclic_2_1,block_32_1,cyclic_8_1,block_2_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_16,1,7.5,0.754512757052,False
workload_787.cpp,xczu7ev-ffvc1156-2-e,10,82.92452,471,2,2,20,39,block_2_2,cyclic_8_1,cyclic_2_1,block_32_1,cyclic_8_1,block_2_1,unroll_4,unroll_16,unroll_2,unroll_8,pipeline_1,unroll_16,unroll_4,pipeline_1,1,15.75,0.566629227163,False
workload_527.cpp,xczu7ev-ffvc1156-2-e,10,82.9055,628,4,2,10,25,block_2_2,cyclic_8_1,cyclic_2_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_16,unroll_2,unroll_8,unroll_64,unroll_64,unroll_4,pipeline_1,1,10.25,0.753924796456,False
workload_786.cpp,xczu7ev-ffvc1156-2-e,10,408.03318,233,4,3,4,11,block_2_2,cyclic_8_1,cyclic_2_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_8,unroll_2,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_8,1,5.5,0.767655202739,False
workload_634.cpp,xczu7ev-ffvc1156-2-e,10,83.01494,496,3,2,8,19,block_2_2,cyclic_8_1,cyclic_2_1,cyclic_8_1,cyclic_4_1,block_2_1,unroll_2,unroll_2,unroll_2,unroll_64,pipeline_1,unroll_64,unroll_2,pipeline_1,1,8,0.884774016007,False
workload_792.cpp,xczu7ev-ffvc1156-2-e,10,83.12,628,2,2,38,69,block_2_2,cyclic_8_1,cyclic_2_2,block_32_1,block_8_1,block_2_1,unroll_4,unroll_4,unroll_4,pipeline_1,pipeline_1,unroll_2,unroll_4,pipeline_1,1,27.75,0.148212874481,False
workload_841.cpp,xczu7ev-ffvc1156-2-e,10,1714.02582,444,2,1,7,18,block_2_2,cyclic_8_1,cyclic_2_2,block_32_1,complete_1,block_2_1,unroll_2,unroll_8,unroll_2,unroll_2,pipeline_1,unroll_64,unroll_8,unroll_2,1,7,0.152500608394,False
workload_599.cpp,xczu7ev-ffvc1156-2-e,10,407.92758,260,2,3,4,11,block_2_2,cyclic_8_1,cyclic_2_2,block_32_1,cyclic_4_1,block_2_1,unroll_2,unroll_2,unroll_2,unroll_2,unroll_4,unroll_64,unroll_2,unroll_8,1,5,0.784930298827,False
workload_937.cpp,xczu7ev-ffvc1156-2-e,10,1648.43518,143,2,1,3,9,block_2_2,cyclic_8_1,cyclic_2_2,block_32_1,cyclic_4_1,block_2_1,unroll_2,unroll_8,unroll_2,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_2,1,3.75,0.185549857016,False
workload_566.cpp,xczu7ev-ffvc1156-2-e,10,83.1139,183,2,2,10,20,block_2_2,cyclic_8_1,cyclic_2_2,block_32_1,cyclic_8_1,block_2_1,unroll_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_4,pipeline_1,1,8.5,0.867691994897,False
workload_565.cpp,xczu7ev-ffvc1156-2-e,10,1648.42542,220,2,1,3,11,block_2_2,cyclic_8_1,cyclic_2_2,block_32_1,cyclic_8_1,block_2_1,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_2,unroll_64,unroll_2,unroll_2,1,4.25,0.185025324662,False
workload_419.cpp,xczu7ev-ffvc1156-2-e,10,1648.47406,253,2,1,4,12,block_2_2,cyclic_8_1,cyclic_2_2,block_32_1,cyclic_8_1,block_2_1,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_4,unroll_2,unroll_4,unroll_2,1,4.75,0.183941940092,False
workload_482.cpp,xczu7ev-ffvc1156-2-e,10,408.01806,461,2,3,6,14,block_2_2,cyclic_8_1,cyclic_2_2,block_32_1,cyclic_8_1,block_2_1,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_4,unroll_2,unroll_4,unroll_8,1,6.25,0.739775812866,False
workload_483.cpp,xczu7ev-ffvc1156-2-e,10,1648.31342,237,2,1,3,11,block_2_2,cyclic_8_1,cyclic_2_2,block_32_1,cyclic_8_1,block_2_1,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_4,unroll_64,unroll_2,unroll_2,1,4.25,0.185069805679,False
workload_388.cpp,xczu7ev-ffvc1156-2-e,10,1648.25742,332,2,1,4,13,block_2_2,cyclic_8_1,cyclic_2_2,block_32_1,cyclic_8_1,block_2_1,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_4,unroll_64,unroll_4,unroll_2,1,5,0.183301997135,False
workload_347.cpp,xczu7ev-ffvc1156-2-e,10,407.80142,555,2,3,5,16,block_2_2,cyclic_8_1,cyclic_2_2,block_32_1,cyclic_8_1,block_2_1,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_4,unroll_64,unroll_4,unroll_8,1,6.5,0.730105568256,False
workload_674.cpp,xczu7ev-ffvc1156-2-e,10,407.92158,237,2,3,4,10,block_2_2,cyclic_8_1,cyclic_2_2,block_32_1,cyclic_8_1,block_2_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_4,pipeline_1,unroll_2,unroll_8,1,4.75,0.793050623086,False
workload_621.cpp,xczu7ev-ffvc1156-2-e,10,407.91574,473,2,3,5,15,block_2_2,cyclic_8_1,cyclic_2_2,block_32_1,cyclic_8_1,block_2_1,unroll_2,unroll_16,unroll_2,unroll_16,pipeline_1,unroll_2,unroll_4,unroll_8,1,6.25,0.739828589432,False
workload_596.cpp,xczu7ev-ffvc1156-2-e,10,407.70326,545,2,3,5,16,block_2_2,cyclic_8_1,cyclic_2_2,block_32_1,cyclic_8_1,block_2_1,unroll_2,unroll_16,unroll_2,unroll_16,pipeline_1,unroll_64,unroll_4,unroll_8,1,6.5,0.730155307748,False
workload_403.cpp,xczu7ev-ffvc1156-2-e,10,407.80206,602,2,3,5,16,block_2_2,cyclic_8_1,cyclic_2_2,block_32_1,cyclic_8_1,block_2_1,unroll_2,unroll_16,unroll_2,unroll_16,unroll_4,unroll_64,unroll_4,unroll_8,1,6.5,0.730105243806,False
workload_495.cpp,xczu7ev-ffvc1156-2-e,10,407.82494,495,2,3,6,15,block_2_2,cyclic_8_1,cyclic_2_2,block_32_1,cyclic_8_1,block_2_1,unroll_2,unroll_4,unroll_2,unroll_16,unroll_4,unroll_16,unroll_4,unroll_8,1,6.5,0.730093643434,False
workload_572.cpp,xczu7ev-ffvc1156-2-e,10,407.91918,327,2,3,4,12,block_2_2,cyclic_8_1,cyclic_2_2,block_32_1,cyclic_8_1,block_2_1,unroll_2,unroll_8,unroll_2,unroll_16,unroll_4,unroll_64,unroll_2,unroll_8,1,5.25,0.776474025092,False
workload_464.cpp,xczu7ev-ffvc1156-2-e,10,82.8972,408.5,2,2,20,40,block_2_2,cyclic_8_1,cyclic_2_2,block_32_1,cyclic_8_1,block_2_1,unroll_4,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_64,unroll_4,pipeline_1,2,16,0.553530577842,False
workload_758.cpp,xczu7ev-ffvc1156-2-e,10,407.6972,1152,2,3,8,25,block_2_2,cyclic_8_1,cyclic_2_2,block_32_1,cyclic_8_1,block_2_1,unroll_4,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_64,unroll_4,unroll_8,1,9.5,0.601197620784,False
workload_671.cpp,xczu7ev-ffvc1156-2-e,10,82.90048,696,2,2,20,41,block_2_2,cyclic_8_1,cyclic_2_2,block_32_1,cyclic_8_1,block_2_1,unroll_4,unroll_16,unroll_2,unroll_8,pipeline_1,unroll_64,unroll_4,pipeline_1,1,16.25,0.540617915271,False
workload_562.cpp,xczu7ev-ffvc1156-2-e,10,407.92318,239,2,3,4,10,block_2_2,cyclic_8_1,cyclic_2_2,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_8,unroll_2,unroll_2,unroll_4,pipeline_1,unroll_2,unroll_8,1,4.75,0.793049881916,False
workload_654.cpp,xczu7ev-ffvc1156-2-e,10,82.8972,404,2,2,20,40,block_2_2,cyclic_8_1,cyclic_2_2,block_32_1,cyclic_8_1,cyclic_2_1,unroll_4,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_64,unroll_4,pipeline_1,1,16,0.553530577842,False
workload_367.cpp,xczu7ev-ffvc1156-2-e,10,1670.94966,256,2,1,5,16,block_2_2,cyclic_8_1,cyclic_2_2,cyclic_16_1,cyclic_8_1,block_2_1,unroll_2,unroll_8,unroll_4,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_2,1,6,0.171067277709,False
workload_600.cpp,xczu7ev-ffvc1156-2-e,10,407.91686,318,2,3,4,12,block_2_2,cyclic_8_1,cyclic_2_2,cyclic_8_1,complete_1,block_2_1,unroll_2,unroll_8,unroll_2,unroll_16,unroll_4,unroll_64,unroll_2,unroll_8,1,5.25,0.776475244558,False
workload_422.cpp,xczu7ev-ffvc1156-2-e,10,83.32838,233,1,2,15,25,block_2_2,cyclic_8_1,cyclic_2_2,cyclic_8_1,cyclic_8_1,block_2_1,unroll_2,pipeline_1,unroll_4,unroll_16,unroll_4,unroll_2,unroll_2,pipeline_1,1,10.75,0.738362069695,False
workload_377.cpp,xczu7ev-ffvc1156-2-e,10,410.94134,175,2,3,5,12,block_2_2,cyclic_8_1,cyclic_2_2,cyclic_8_1,cyclic_8_1,block_2_1,unroll_2,unroll_16,unroll_2,unroll_2,unroll_4,unroll_2,unroll_2,unroll_4,1,5.5,0.76607371811,False
workload_390.cpp,xczu7ev-ffvc1156-2-e,10,83.33718,262,1,2,15,25,block_2_2,cyclic_8_1,cyclic_2_2,cyclic_8_1,cyclic_8_1,block_2_1,unroll_2,unroll_16,unroll_4,unroll_16,unroll_4,unroll_2,unroll_2,pipeline_1,1,10.75,0.738361888289,False
workload_332.cpp,xczu7ev-ffvc1156-2-e,10,408.13718,512,2,3,6,15,block_2_2,cyclic_8_1,cyclic_2_2,cyclic_8_1,cyclic_8_1,block_2_1,unroll_2,unroll_16,unroll_4,unroll_16,unroll_4,unroll_2,unroll_2,unroll_8,2,6.5,0.729935086159,False
