Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,OuterLoop_1,OuterLoop_2,InnerLoop_1_1,InnerLoop_1_2,Replicate_Count,Area,Weight,is_pareto
workload_609.cpp,xczu7ev-ffvc1156-2-e,10,31.76128,99,11,0,0,13,block_2_1,block_2_1,cyclic_2_1,cyclic_8_1,unroll_8,unroll_64,unroll_16,pipeline_1,1,6,0.932368573595,False
workload_724.cpp,xczu7ev-ffvc1156-2-e,10,31.76112,97,11,0,0,14,block_2_1,block_2_1,cyclic_2_1,cyclic_8_1,unroll_8,unroll_64,unroll_16,unroll_2,1,6.25,0.929838506589,False
workload_537.cpp,xczu7ev-ffvc1156-2-e,10,31.77152,123,15,0,1,19,block_2_1,block_2_1,cyclic_32_1,cyclic_4_1,unroll_8,unroll_64,unroll_16,pipeline_1,1,8.75,0.875897686416,False
workload_802.cpp,xczu7ev-ffvc1156-2-e,10,32.46807,52,11,0,0,1,block_2_1,block_2_1,cyclic_4_1,block_2_1,unroll_2,unroll_4,pipeline_1,unroll_2,1,3,0.971386145895,False
workload_563.cpp,xczu7ev-ffvc1156-2-e,10,31.83296,79,11,0,0,8,block_2_1,block_2_1,cyclic_4_1,block_2_1,unroll_8,unroll_64,unroll_8,pipeline_1,1,4.75,0.962598010171,False
workload_772.cpp,xczu7ev-ffvc1156-2-e,10,32.42723,59,11,0,1,4,block_2_1,block_2_1,cyclic_4_1,block_64_1,unroll_2,unroll_2,pipeline_1,pipeline_1,1,4,0.953136631356,False
workload_648.cpp,xczu7ev-ffvc1156-2-e,10,31.87526,113,11,0,8,15,block_2_1,block_2_1,cyclic_4_1,block_64_1,unroll_2,unroll_64,pipeline_1,unroll_8,1,8.5,0.876427399053,False
workload_656.cpp,xczu7ev-ffvc1156-2-e,10,31.80221,121,13,0,0,16,block_2_1,block_2_1,cyclic_4_1,cyclic_16_1,unroll_16,unroll_64,unroll_8,pipeline_1,1,7.25,0.890021026847,False
workload_646.cpp,xczu7ev-ffvc1156-2-e,10,36.61973,123,13,0,1,15,block_2_1,block_2_1,cyclic_4_1,cyclic_16_1,unroll_16,unroll_64,unroll_8,unroll_2,1,7.25,0.704329566152,False
workload_400.cpp,xczu7ev-ffvc1156-2-e,10,31.75085,115,13,0,1,14,block_2_1,block_2_1,cyclic_4_1,cyclic_16_1,unroll_16,unroll_64,unroll_8,unroll_8,1,7,0.900848187318,False
workload_798.cpp,xczu7ev-ffvc1156-2-e,10,31.93558,57,13,0,0,2,block_2_1,block_2_1,cyclic_4_1,cyclic_16_1,unroll_2,unroll_64,pipeline_1,pipeline_1,1,3.75,0.97923501992,False
workload_749.cpp,xczu7ev-ffvc1156-2-e,10,31.88422,55,13,0,0,2,block_2_1,block_2_1,cyclic_4_1,cyclic_16_1,unroll_2,unroll_64,pipeline_1,unroll_8,1,3.75,0.98088953164,False
workload_426.cpp,xczu7ev-ffvc1156-2-e,10,31.7765,76,13,0,0,8,block_2_1,block_2_1,cyclic_4_1,cyclic_16_1,unroll_4,unroll_64,unroll_16,unroll_8,1,5.25,0.948822868145,False
workload_436.cpp,xczu7ev-ffvc1156-2-e,10,31.76896,100,13,0,0,15,block_2_1,block_2_1,cyclic_4_1,cyclic_16_1,unroll_8,unroll_64,unroll_16,pipeline_1,1,7,0.900733245203,False
workload_596.cpp,xczu7ev-ffvc1156-2-e,10,31.93549,70,11,0,0,5,block_2_1,block_2_1,cyclic_4_1,cyclic_2_1,unroll_16,unroll_64,pipeline_1,pipeline_1,1,4,0.976347495711,False
workload_825.cpp,xczu7ev-ffvc1156-2-e,10,31.77648,85,11,0,1,9,block_2_1,block_2_1,cyclic_4_1,cyclic_2_1,unroll_8,unroll_64,unroll_8,unroll_8,1,5.25,0.948823199329,False
workload_261.cpp,xczu7ev-ffvc1156-2-e,10,32.42985,350,15,0,5,48,block_2_1,block_2_1,cyclic_4_1,cyclic_32_1,unroll_8,unroll_16,unroll_64,pipeline_1,1,17,0.673711317738,False
workload_845.cpp,xczu7ev-ffvc1156-2-e,10,31.88413,80,12,0,1,6,block_2_1,block_2_1,cyclic_4_1,cyclic_4_1,unroll_16,unroll_64,pipeline_1,unroll_8,1,4.75,0.960928746145,False
workload_541.cpp,xczu7ev-ffvc1156-2-e,10,31.71517,140,12,0,1,22,block_2_1,block_2_1,cyclic_4_1,cyclic_4_1,unroll_16,unroll_64,unroll_16,pipeline_1,1,8.75,0.877479197411,False
workload_659.cpp,xczu7ev-ffvc1156-2-e,10,31.66381,147,12,0,1,22,block_2_1,block_2_1,cyclic_4_1,cyclic_4_1,unroll_16,unroll_64,unroll_16,unroll_8,1,8.75,0.878903188361,False
workload_782.cpp,xczu7ev-ffvc1156-2-e,10,31.67405,105,12,0,0,13,block_2_1,block_2_1,cyclic_4_1,cyclic_4_1,unroll_16,unroll_64,unroll_8,unroll_8,1,6.25,0.932338541057,False
workload_837.cpp,xczu7ev-ffvc1156-2-e,10,32.37587,52,12,0,0,1,block_2_1,block_2_1,cyclic_4_1,cyclic_4_1,unroll_2,unroll_2,pipeline_1,unroll_8,1,3.25,0.974425294067,False
workload_803.cpp,xczu7ev-ffvc1156-2-e,10,31.88918,66,12,0,0,5,block_2_1,block_2_1,cyclic_4_1,cyclic_4_1,unroll_2,unroll_64,unroll_16,unroll_16,1,4.25,0.970010610385,False
workload_750.cpp,xczu7ev-ffvc1156-2-e,10,31.8943,63,12,0,0,4,block_2_1,block_2_1,cyclic_4_1,cyclic_4_1,unroll_2,unroll_64,unroll_16,unroll_8,1,4,0.977938428811,False
workload_925.cpp,xczu7ev-ffvc1156-2-e,10,31.92502,58,12,0,0,2,block_2_1,block_2_1,cyclic_4_1,cyclic_4_1,unroll_2,unroll_64,unroll_4,unroll_8,1,3.5,0.984222516196,False
workload_514.cpp,xczu7ev-ffvc1156-2-e,10,31.90454,56,12,0,0,3,block_2_1,block_2_1,cyclic_4_1,cyclic_4_1,unroll_2,unroll_64,unroll_8,unroll_8,1,3.75,0.980274858449,False
workload_505.cpp,xczu7ev-ffvc1156-2-e,10,32.42735,53,11,0,0,2,block_2_1,block_2_1,cyclic_4_1,cyclic_4_1,unroll_2,unroll_8,pipeline_1,pipeline_1,1,3.25,0.971988523034,False
workload_141.cpp,xczu7ev-ffvc1156-2-e,10,32.38873,304,12,0,4,47,block_2_1,block_2_1,cyclic_4_1,cyclic_4_1,unroll_8,unroll_16,unroll_64,unroll_4,1,15.75,0.71504587086,False
workload_191.cpp,xczu7ev-ffvc1156-2-e,10,32.38905,301,12,0,4,48,block_2_1,block_2_1,cyclic_4_1,cyclic_4_1,unroll_8,unroll_32,unroll_64,unroll_4,1,16,0.707392735251,False
workload_743.cpp,xczu7ev-ffvc1156-2-e,10,31.93549,312,11,0,1,14,block_2_1,block_2_1,cyclic_4_1,cyclic_64_1,unroll_16,unroll_64,pipeline_1,pipeline_1,1,6.5,0.917627156059,False
workload_440.cpp,xczu7ev-ffvc1156-2-e,10,34.65941,103,10,0,1,5,block_2_1,block_2_1,cyclic_4_1,cyclic_64_1,unroll_2,unroll_64,unroll_8,unroll_8,1,4,0.84208491784,False
workload_916.cpp,xczu7ev-ffvc1156-2-e,10,31.94573,1068,9,0,3,53,block_2_1,block_2_1,cyclic_64_1,block_128_1,unroll_16,unroll_64,pipeline_1,pipeline_1,1,16.25,0.705332062785,False
workload_918.cpp,xczu7ev-ffvc1156-2-e,10,31.94582,173,9,0,3,11,block_2_1,block_2_1,cyclic_64_1,block_128_1,unroll_2,unroll_64,pipeline_1,pipeline_1,1,5.75,0.929912421803,False
workload_465.cpp,xczu7ev-ffvc1156-2-e,10,32.43742,180,10,0,1,23,block_2_1,block_2_1,cyclic_64_1,block_2_1,unroll_16,unroll_4,pipeline_1,pipeline_1,1,8.5,0.860243783114,False
workload_623.cpp,xczu7ev-ffvc1156-2-e,10,39.42549,310,10,0,1,23,block_2_1,block_2_1,cyclic_64_1,block_2_1,unroll_16,unroll_64,pipeline_1,unroll_2,1,8.5,0.572199589185,False
workload_382.cpp,xczu7ev-ffvc1156-2-e,10,32.4375,190,10,0,1,23,block_2_1,block_2_1,cyclic_64_1,block_2_1,unroll_16,unroll_8,pipeline_1,pipeline_1,1,8.5,0.860241232203,False
workload_420.cpp,xczu7ev-ffvc1156-2-e,10,32.43751,58,10,0,1,5,block_2_1,block_2_1,cyclic_64_1,block_2_1,unroll_2,unroll_4,pipeline_1,pipeline_1,1,4,0.952599884547,False
workload_209.cpp,xczu7ev-ffvc1156-2-e,10,32.43747,68,10,0,1,8,block_2_1,block_2_1,cyclic_64_1,block_2_1,unroll_4,unroll_4,pipeline_1,pipeline_1,1,4.75,0.939389724182,False
workload_472.cpp,xczu7ev-ffvc1156-2-e,10,32.43745,97,10,0,1,13,block_2_1,block_2_1,cyclic_64_1,block_2_1,unroll_8,unroll_4,pipeline_1,pipeline_1,1,6,0.911807172832,False
workload_253.cpp,xczu7ev-ffvc1156-2-e,10,33.86753,501,10,0,3,30,block_2_1,block_2_1,cyclic_64_1,block_2_1,unroll_8,unroll_4,unroll_16,unroll_8,1,10.75,0.756521425461,False
workload_315.cpp,xczu7ev-ffvc1156-2-e,10,42.86805,276,10,0,2,13,block_2_1,block_2_1,cyclic_64_1,block_2_1,unroll_8,unroll_64,unroll_4,pipeline_1,1,6.25,0.45390087935,False
workload_533.cpp,xczu7ev-ffvc1156-2-e,10,31.8816,168,10,0,1,24,block_2_1,block_2_1,cyclic_64_1,block_2_1,unroll_8,unroll_64,unroll_8,pipeline_1,1,8.75,0.872750595871,False
workload_88.cpp,xczu7ev-ffvc1156-2-e,10,32.43747,64,20,0,1,7,block_2_1,block_2_1,cyclic_64_1,block_32_1,unroll_2,unroll_2,pipeline_1,pipeline_1,1,7,0.88692793563,False
workload_196.cpp,xczu7ev-ffvc1156-2-e,10,32.43807,83,20,0,1,8,block_2_1,block_2_1,cyclic_64_1,block_32_1,unroll_2,unroll_32,pipeline_1,pipeline_1,1,7.25,0.878464684294,False
workload_173.cpp,xczu7ev-ffvc1156-2-e,10,32.43759,70,20,0,1,7,block_2_1,block_2_1,cyclic_64_1,block_32_1,unroll_2,unroll_8,pipeline_1,pipeline_1,1,7,0.886924343869,False
workload_512.cpp,xczu7ev-ffvc1156-2-e,10,31.73565,442,12,0,3,48,block_2_1,block_2_1,cyclic_64_1,cyclic_16_1,unroll_16,unroll_64,unroll_16,pipeline_1,1,15.75,0.725163209361,False
workload_511.cpp,xczu7ev-ffvc1156-2-e,10,31.93389,1411,12,0,2,40,block_2_1,block_2_1,cyclic_64_1,cyclic_16_1,unroll_16,unroll_64,unroll_8,unroll_8,1,13.5,0.773688038129,False
workload_519.cpp,xczu7ev-ffvc1156-2-e,10,31.96614,90,12,0,1,10,block_2_1,block_2_1,cyclic_64_1,cyclic_16_1,unroll_2,unroll_64,unroll_16,pipeline_1,1,5.75,0.929462134205,False
workload_558.cpp,xczu7ev-ffvc1156-2-e,10,35.32501,100,12,0,1,8,block_2_1,block_2_1,cyclic_64_1,cyclic_16_1,unroll_2,unroll_64,unroll_8,unroll_8,1,5.25,0.791008258667,False
workload_796.cpp,xczu7ev-ffvc1156-2-e,10,31.94576,149,12,0,1,14,block_2_1,block_2_1,cyclic_64_1,cyclic_16_1,unroll_8,unroll_64,pipeline_1,pipeline_1,1,6.75,0.908446383066,False
workload_580.cpp,xczu7ev-ffvc1156-2-e,10,31.78176,207,12,0,2,28,block_2_1,block_2_1,cyclic_64_1,cyclic_16_1,unroll_8,unroll_64,unroll_16,pipeline_1,1,10.5,0.807855750084,False
workload_761.cpp,xczu7ev-ffvc1156-2-e,10,32.43742,158,10,0,1,20,block_2_1,block_2_1,cyclic_64_1,cyclic_2_1,unroll_16,unroll_4,pipeline_1,pipeline_1,1,7.75,0.868042003815,False
workload_597.cpp,xczu7ev-ffvc1156-2-e,10,31.73565,335,10,0,2,45,block_2_1,block_2_1,cyclic_64_1,cyclic_2_1,unroll_16,unroll_64,unroll_16,pipeline_1,1,14.25,0.76282605631,False
workload_832.cpp,xczu7ev-ffvc1156-2-e,10,31.81741,1383,10,0,3,47,block_2_1,block_2_1,cyclic_64_1,cyclic_2_1,unroll_16,unroll_64,unroll_16,unroll_8,1,15,0.748871552422,False
workload_778.cpp,xczu7ev-ffvc1156-2-e,10,31.94582,73,10,0,1,5,block_2_1,block_2_1,cyclic_64_1,cyclic_2_1,unroll_2,unroll_64,pipeline_1,pipeline_1,1,4,0.975936623077,False
workload_688.cpp,xczu7ev-ffvc1156-2-e,10,31.78176,178,10,0,2,26,block_2_1,block_2_1,cyclic_64_1,cyclic_2_1,unroll_8,unroll_64,unroll_16,pipeline_1,1,9.5,0.848172149749,False
workload_915.cpp,xczu7ev-ffvc1156-2-e,10,31.82016,152,10,0,2,22,block_2_1,block_2_1,cyclic_64_1,cyclic_2_1,unroll_8,unroll_64,unroll_8,pipeline_1,1,8.5,0.877649887254,False
workload_496.cpp,xczu7ev-ffvc1156-2-e,10,32.43987,187,15,0,3,29,block_2_1,block_2_1,cyclic_64_1,cyclic_32_1,unroll_4,unroll_4,unroll_64,pipeline_1,1,11.75,0.771904566135,False
workload_655.cpp,xczu7ev-ffvc1156-2-e,10,32.43742,164,10,0,1,23,block_2_1,block_2_1,cyclic_64_1,cyclic_4_1,unroll_16,unroll_4,pipeline_1,pipeline_1,1,8.5,0.860243783114,False
workload_381.cpp,xczu7ev-ffvc1156-2-e,10,31.94573,193.5,10,0,1,23,block_2_1,block_2_1,cyclic_64_1,cyclic_4_1,unroll_16,unroll_64,pipeline_1,pipeline_1,2,8.5,0.874693586552,False
workload_585.cpp,xczu7ev-ffvc1156-2-e,10,39.42549,283,10,0,1,20,block_2_1,block_2_1,cyclic_64_1,cyclic_4_1,unroll_16,unroll_64,pipeline_1,unroll_2,1,7.75,0.576739046347,False
workload_727.cpp,xczu7ev-ffvc1156-2-e,10,40.24469,509,10,0,1,21,block_2_1,block_2_1,cyclic_64_1,cyclic_4_1,unroll_16,unroll_64,pipeline_1,unroll_4,1,8,0.54162498507,False
workload_565.cpp,xczu7ev-ffvc1156-2-e,10,31.73565,328,10,0,3,47,block_2_1,block_2_1,cyclic_64_1,cyclic_4_1,unroll_16,unroll_64,unroll_16,pipeline_1,1,15,0.75097791013,False
workload_570.cpp,xczu7ev-ffvc1156-2-e,10,31.77533,310,10,0,2,40,block_2_1,block_2_1,cyclic_64_1,cyclic_4_1,unroll_16,unroll_64,unroll_8,pipeline_1,1,13,0.777823726529,False
workload_54.cpp,xczu7ev-ffvc1156-2-e,10,32.43775,66,10,0,1,6,block_2_1,block_2_1,cyclic_64_1,cyclic_4_1,unroll_2,unroll_16,pipeline_1,pipeline_1,1,4.25,0.948111522358,False
workload_459.cpp,xczu7ev-ffvc1156-2-e,10,31.94582,74.5,10,0,1,6,block_2_1,block_2_1,cyclic_64_1,cyclic_4_1,unroll_2,unroll_64,pipeline_1,pipeline_1,2,4.25,0.968475407115,False
workload_901.cpp,xczu7ev-ffvc1156-2-e,10,32.05845,89,10,0,1,6,block_2_1,block_2_1,cyclic_64_1,cyclic_4_1,unroll_2,unroll_64,pipeline_1,unroll_8,1,4.25,0.964680147159,False
workload_612.cpp,xczu7ev-ffvc1156-2-e,10,31.96614,88,10,0,1,9,block_2_1,block_2_1,cyclic_64_1,cyclic_4_1,unroll_2,unroll_64,unroll_16,pipeline_1,1,5,0.951193344008,False
workload_448.cpp,xczu7ev-ffvc1156-2-e,10,33.35893,98,10,0,1,9,block_2_1,block_2_1,cyclic_64_1,cyclic_4_1,unroll_2,unroll_64,unroll_16,unroll_8,1,5,0.890550289435,False
workload_658.cpp,xczu7ev-ffvc1156-2-e,10,31.99686,81,10,0,1,8,block_2_1,block_2_1,cyclic_64_1,cyclic_4_1,unroll_2,unroll_64,unroll_8,pipeline_1,1,4.75,0.957022301638,False
workload_212.cpp,xczu7ev-ffvc1156-2-e,10,32.43759,61.5,10,0,1,6,block_2_1,block_2_1,cyclic_64_1,cyclic_4_1,unroll_2,unroll_8,pipeline_1,pipeline_1,2,4.25,0.948119247086,False
workload_293.cpp,xczu7ev-ffvc1156-2-e,10,36.54431,65,10,0,1,5,block_2_1,block_2_1,cyclic_64_1,cyclic_4_1,unroll_2,unroll_8,pipeline_1,unroll_2,1,4,0.744111444662,False
workload_366.cpp,xczu7ev-ffvc1156-2-e,10,32.43769,101,10,0,1,14,block_2_1,block_2_1,cyclic_64_1,cyclic_4_1,unroll_8,unroll_16,pipeline_1,pipeline_1,1,6.25,0.907317819662,False
workload_468.cpp,xczu7ev-ffvc1156-2-e,10,32.43741,91,10,0,1,13,block_2_1,block_2_1,cyclic_64_1,cyclic_4_1,unroll_8,unroll_2,pipeline_1,pipeline_1,1,6,0.911808657571,False
workload_422.cpp,xczu7ev-ffvc1156-2-e,10,43.52909,222,10,0,2,13,block_2_1,block_2_1,cyclic_64_1,cyclic_4_1,unroll_8,unroll_2,unroll_4,pipeline_1,1,6.25,0.429824812957,False
workload_709.cpp,xczu7ev-ffvc1156-2-e,10,32.49617,135,10,0,2,23,block_2_1,block_2_1,cyclic_64_1,cyclic_4_1,unroll_8,unroll_4,unroll_8,pipeline_1,1,8.75,0.853818186347,False
workload_300.cpp,xczu7ev-ffvc1156-2-e,10,31.94576,112,10,0,1,14,block_2_1,block_2_1,cyclic_64_1,cyclic_4_1,unroll_8,unroll_64,pipeline_1,pipeline_1,1,6.25,0.924227102255,False
workload_499.cpp,xczu7ev-ffvc1156-2-e,10,38.93589,134,10,0,1,12,block_2_1,block_2_1,cyclic_64_1,cyclic_4_1,unroll_8,unroll_64,pipeline_1,unroll_2,1,5.75,0.617327625445,False
workload_893.cpp,xczu7ev-ffvc1156-2-e,10,32.05461,330,10,0,1,13,block_2_1,block_2_1,cyclic_64_1,cyclic_4_1,unroll_8,unroll_64,pipeline_1,unroll_8,1,6,0.924918821146,False
workload_676.cpp,xczu7ev-ffvc1156-2-e,10,31.78176,175,10,0,2,27,block_2_1,block_2_1,cyclic_64_1,cyclic_4_1,unroll_8,unroll_64,unroll_16,pipeline_1,1,9.75,0.838048387804,False
workload_493.cpp,xczu7ev-ffvc1156-2-e,10,31.82016,155,10,0,1,23,block_2_1,block_2_1,cyclic_64_1,cyclic_4_1,unroll_8,unroll_64,unroll_8,pipeline_1,1,8.5,0.877649887254,False
workload_408.cpp,xczu7ev-ffvc1156-2-e,10,32.43753,94,10,0,1,13,block_2_1,block_2_1,cyclic_64_1,cyclic_4_1,unroll_8,unroll_8,pipeline_1,pipeline_1,1,6,0.911804203291,False
workload_350.cpp,xczu7ev-ffvc1156-2-e,10,39.53561,120,10,0,1,12,block_2_1,block_2_1,cyclic_64_1,cyclic_4_1,unroll_8,unroll_8,pipeline_1,unroll_2,1,5.75,0.591180480031,False
workload_877.cpp,xczu7ev-ffvc1156-2-e,10,32.43738,509,9,0,2,31,block_2_1,block_2_1,cyclic_64_1,cyclic_64_1,unroll_16,unroll_2,pipeline_1,pipeline_1,1,10.5,0.800741982243,False
workload_513.cpp,xczu7ev-ffvc1156-2-e,10,31.94573,549,9,0,2,31,block_2_1,block_2_1,cyclic_64_1,cyclic_64_1,unroll_16,unroll_64,pipeline_1,pipeline_1,1,10.5,0.806972076638,False
workload_870.cpp,xczu7ev-ffvc1156-2-e,10,32.43747,65,9,0,2,7,block_2_1,block_2_1,cyclic_64_1,cyclic_64_1,unroll_2,unroll_2,pipeline_1,pipeline_1,1,4.5,0.944632289701,False
workload_754.cpp,xczu7ev-ffvc1156-2-e,10,31.94582,103,9,0,2,8,block_2_1,block_2_1,cyclic_64_1,cyclic_64_1,unroll_2,unroll_64,pipeline_1,pipeline_1,2,4.75,0.958829322679,False
workload_838.cpp,xczu7ev-ffvc1156-2-e,10,33.69685,145,9,0,2,8,block_2_1,block_2_1,cyclic_64_1,cyclic_64_1,unroll_2,unroll_64,pipeline_1,unroll_8,1,4.75,0.877742019516,False
workload_888.cpp,xczu7ev-ffvc1156-2-e,10,43.51701,165,9,0,3,14,block_2_1,block_2_1,cyclic_64_1,cyclic_64_1,unroll_2,unroll_64,unroll_32,unroll_8,1,6.5,0.428843110607,False
workload_911.cpp,xczu7ev-ffvc1156-2-e,10,32.43745,166,9,0,2,18,block_2_1,block_2_1,cyclic_64_1,cyclic_64_1,unroll_8,unroll_4,pipeline_1,pipeline_1,1,7.25,0.878481361275,False
workload_679.cpp,xczu7ev-ffvc1156-2-e,10,31.94576,243,9,0,2,18,block_2_1,block_2_1,cyclic_64_1,cyclic_64_1,unroll_8,unroll_64,pipeline_1,pipeline_1,1,7.25,0.888613883703,False
workload_164.cpp,xczu7ev-ffvc1156-2-e,10,32.43747,61,11,0,1,5,block_2_1,block_2_1,cyclic_64_1,cyclic_8_1,unroll_2,unroll_2,pipeline_1,pipeline_1,1,4.25,0.948125040352,False
workload_136.cpp,xczu7ev-ffvc1156-2-e,10,32.43807,76,11,0,1,7,block_2_1,block_2_1,cyclic_64_1,cyclic_8_1,unroll_2,unroll_32,pipeline_1,pipeline_1,1,4.75,0.93936360034,False
workload_313.cpp,xczu7ev-ffvc1156-2-e,10,31.94582,77,11,0,1,6,block_2_1,block_2_1,cyclic_64_1,cyclic_8_1,unroll_2,unroll_64,pipeline_1,pipeline_1,1,4.5,0.96524024154,False
workload_444.cpp,xczu7ev-ffvc1156-2-e,10,32.43759,61,11,0,1,6,block_2_1,block_2_1,cyclic_64_1,cyclic_8_1,unroll_2,unroll_8,pipeline_1,pipeline_1,1,4.5,0.944626683357,False
workload_229.cpp,xczu7ev-ffvc1156-2-e,10,32.45773,176,11,0,3,28,block_2_1,block_2_1,cyclic_64_1,cyclic_8_1,unroll_8,unroll_2,unroll_16,pipeline_1,1,10.5,0.800383760137,False
workload_736.cpp,xczu7ev-ffvc1156-2-e,10,31.94576,130,11,0,1,14,block_2_1,block_2_1,cyclic_64_1,cyclic_8_1,unroll_8,unroll_64,pipeline_1,pipeline_1,1,6.5,0.917351077226,False
workload_417.cpp,xczu7ev-ffvc1156-2-e,10,35.21051,113,12,0,2,12,block_2_1,block_2_1,cyclic_8_1,block_128_1,unroll_4,unroll_8,pipeline_1,unroll_2,1,6.5,0.77944547868,False
workload_600.cpp,xczu7ev-ffvc1156-2-e,10,32.43742,73,13,0,0,7,block_2_1,block_2_1,cyclic_8_1,block_2_1,unroll_16,unroll_4,pipeline_1,pipeline_1,1,5,0.933725432834,False
workload_294.cpp,xczu7ev-ffvc1156-2-e,10,32.43747,56,13,0,0,3,block_2_1,block_2_1,cyclic_8_1,block_2_1,unroll_4,unroll_4,pipeline_1,pipeline_1,1,4,0.952601975402,False
workload_547.cpp,xczu7ev-ffvc1156-2-e,10,32.43742,77,13,0,0,7,block_2_1,block_2_1,cyclic_8_1,cyclic_4_1,unroll_16,unroll_4,pipeline_1,pipeline_1,1,5,0.933725432834,False
workload_551.cpp,xczu7ev-ffvc1156-2-e,10,34.67989,55,13,0,0,2,block_2_1,block_2_1,cyclic_8_1,cyclic_4_1,unroll_2,unroll_64,pipeline_1,unroll_2,1,3.75,0.843144557355,False
workload_254.cpp,xczu7ev-ffvc1156-2-e,10,31.93554,66.5,11,0,0,5,block_2_1,block_32_1,block_2_1,block_2_1,unroll_4,unroll_64,pipeline_1,pipeline_1,2,4,0.976345518187,False
workload_276.cpp,xczu7ev-ffvc1156-2-e,10,34.19163,896,11,0,5,83,block_2_1,block_32_1,block_2_1,cyclic_4_1,unroll_4,unroll_16,unroll_64,unroll_4,1,24.75,0.420940489518,False
workload_387.cpp,xczu7ev-ffvc1156-2-e,10,31.77152,304,17,0,2,40,block_2_1,block_32_1,block_2_1,cyclic_4_1,unroll_8,unroll_64,unroll_16,pipeline_1,1,14.75,0.752608846108,False
workload_390.cpp,xczu7ev-ffvc1156-2-e,10,31.82701,491,17,0,3,65,block_2_1,block_32_1,block_2_1,cyclic_8_1,unroll_16,unroll_64,unroll_16,unroll_8,1,21.25,0.535312625304,False
workload_356.cpp,xczu7ev-ffvc1156-2-e,10,31.7792,288,17,0,2,40,block_2_1,block_32_1,block_2_1,cyclic_8_1,unroll_8,unroll_64,unroll_16,pipeline_1,1,14.75,0.752479944226,False
workload_258.cpp,xczu7ev-ffvc1156-2-e,10,31.94578,115,21,0,0,13,block_2_1,block_32_1,block_32_1,cyclic_8_1,unroll_4,unroll_64,pipeline_1,pipeline_1,1,8.5,0.874692304156,False
workload_297.cpp,xczu7ev-ffvc1156-2-e,10,31.9559,99,14,0,0,13,block_2_1,block_32_1,block_4_1,cyclic_16_1,unroll_2,unroll_64,unroll_16,pipeline_1,1,6.75,0.908236294464,False
workload_550.cpp,xczu7ev-ffvc1156-2-e,10,31.77181,1405,10,0,2,74,block_2_1,block_32_1,cyclic_2_1,block_128_1,unroll_16,unroll_64,pipeline_1,pipeline_1,2,21.5,0.527542114919,False
workload_738.cpp,xczu7ev-ffvc1156-2-e,10,31.7719,294,10,0,2,16,block_2_1,block_32_1,cyclic_2_1,block_128_1,unroll_2,unroll_64,pipeline_1,pipeline_1,1,7,0.900712817583,False
workload_864.cpp,xczu7ev-ffvc1156-2-e,10,31.75254,499,10,0,31,55,block_2_1,block_32_1,cyclic_2_1,block_128_1,unroll_2,unroll_64,pipeline_1,unroll_8,1,24,0.453233565202,False
workload_407.cpp,xczu7ev-ffvc1156-2-e,10,31.7719,63,12,0,0,3,block_2_1,block_32_1,cyclic_2_1,block_4_1,unroll_2,unroll_64,pipeline_1,pipeline_1,1,3.75,0.983017423857,False
workload_214.cpp,xczu7ev-ffvc1156-2-e,10,31.72477,325,18,0,1,55,block_2_1,block_32_1,cyclic_2_1,cyclic_16_1,unroll_16,unroll_64,unroll_16,pipeline_1,1,18.5,0.626106491327,False
workload_250.cpp,xczu7ev-ffvc1156-2-e,10,31.7719,64,13,0,0,4,block_2_1,block_32_1,cyclic_2_1,cyclic_16_1,unroll_2,unroll_64,pipeline_1,pipeline_1,1,4.25,0.97187992575,False
workload_262.cpp,xczu7ev-ffvc1156-2-e,10,31.94566,92,13,0,0,12,block_2_1,block_32_1,cyclic_2_1,cyclic_16_1,unroll_2,unroll_64,unroll_16,pipeline_1,1,6.25,0.924230254174,False
workload_163.cpp,xczu7ev-ffvc1156-2-e,10,31.76896,283,18,0,1,37,block_2_1,block_32_1,cyclic_2_1,cyclic_16_1,unroll_8,unroll_64,unroll_16,pipeline_1,1,14,0.769486425908,False
workload_286.cpp,xczu7ev-ffvc1156-2-e,10,32.44761,158,13,0,1,25,block_2_1,block_32_1,cyclic_2_1,cyclic_16_1,unroll_8,unroll_8,unroll_8,pipeline_1,1,9.75,0.827202421621,False
workload_322.cpp,xczu7ev-ffvc1156-2-e,10,31.82272,360,15,0,1,42,block_2_1,block_32_1,cyclic_2_1,cyclic_32_1,unroll_8,unroll_64,unroll_16,pipeline_1,1,14.5,0.752683142757,False
workload_358.cpp,xczu7ev-ffvc1156-2-e,10,31.7719,60,11,0,0,3,block_2_1,block_32_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_64,pipeline_1,pipeline_1,3,3.5,0.988584624935,False
workload_388.cpp,xczu7ev-ffvc1156-2-e,10,32.43725,276,11,0,3,42,block_2_1,block_32_1,cyclic_2_1,cyclic_4_1,unroll_8,unroll_2,unroll_16,pipeline_1,1,14,0.751424259211,False
workload_924.cpp,xczu7ev-ffvc1156-2-e,10,31.87926,139,10,0,1,8,block_2_1,block_32_1,cyclic_2_1,cyclic_64_1,unroll_2,unroll_64,pipeline_1,unroll_8,1,4.75,0.961090457156,False
